WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Remark,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,CLEARFORK..MAP.,SPRABERRY_U..MAP.,SPRABERRY_L..MAP.,WOLFCAMP..MA,WOLFCAMP_L..,WFMP_ATB..MA,CLINE..MAP.,STRAWN..MAP.,ATOKA..MAP.,BEND..MAP.,ATOKA_L..MAP,MISSISSIPPIA,WOODFORD..MA,DEVINOAN_UNC
592,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,37857.0,2003.0,31.76463,-102.07768,10120.0,80,80,WFMP,SPBR_U --> WFMP,2.0,2.0,0.0,0.0,360925.0,0.0,84000.0,360925.0,54.508,2.0,FRAC,7964.0,8639.0,15425.0,GAL,X-LINKGEL,25000.0,LB,SAND,,,FECL,20/40,DETAILS: 2250 GAL FERCHECK 56000 GAL WTR FRAC & 96000 DELTA FRAC 200,6882.0,7788.0,8311.0,9266.0,9587.0,9950.0,,,,,,,,,6898.13,7778.95,8336.74,9257.17,9627.06,9947.25,10355.52,10638.9,10717.18,10860.76,11151.83,11711.15,11926.58,12024.23
2428,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40245.0,2010.0,31.55133,-102.09619,10840.0,160,80,WFMP,CLFK --> WFMP,8.0,16.0,0.0,12000.0,1168146.0,0.0,938079.0,1180146.0,73.564,16.0,FRAC,10349.0,10562.0,146202.0,GAL,X-LINKGEL,94801.0,LB,SAND,,59.0,CACL,,DETAILS: 15# VERSAPROP,,,,,,,,,,,,,,,6876.83,7738.31,8312.99,9168.79,9501.87,9740.67,10362.1,10743.86,10763.12,10893.56,11165.24,11642.36,11829.33,11929.22
881,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38921.0,2006.0,31.82249,-101.95667,10126.0,80,40,WFMP,SPBR_L --> WFMP,6.0,12.0,0.0,17750.0,3583199.0,0.0,400005.0,3600949.0,57.444,12.0,FRAC,9804.0,9988.0,81665.0,GAL,GEL,18412.0,LB,SAND,,48.0,,20/40,10# LINEAR,6596.0,7464.0,8011.0,9027.0,9351.0,,,,,,,,,,6593.03,7457.55,8005.69,9021.35,9349.94,9690.47,10259.07,10542.83,10684.32,10772.4,10996.04,11265.63,11552.63,11646.15
1613,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37972.0,2003.0,31.56325,-101.65698,8355.0,80,40,WFMP,CLFK --> WFMP,3.0,6.0,0.0,5000.0,186715.0,0.0,470290.0,191715.0,24.1,6.0,FRAC,6515.0,6718.0,51068.0,GAL,X-LINKGEL,127823.0,LB,SAND,,32.0,,20/40,20# BORATE,5633.0,,,,,,,,,,,,,,5632.04,6546.99,7102.16,8137.92,8411.82,8733.32,9865.82,10256.51,10328.59,10430.31,10560.35,10703.49,10843.65,10886.18
552,D,PIONEER NATURAL RESOURCES USA INC,MIDLAND,37822.0,2003.0,31.93618,-101.80517,9265.0,40,20,WFMP,CLFK --> WFMP,4.0,8.0,0.0,5500.0,269819.0,0.0,490430.0,275319.0,28.908,8.0,FRAC,8980.0,8990.0,74510.0,GAL,X-LINKGEL,17500.0,LB,SAND,,,,20/40,,5943.0,6999.0,7536.0,8476.0,8792.0,,,,,,,,,,5944.52,7016.33,7552.57,8528.95,8819.09,9078.3,9906.13,10234.2,10362.02,10383.7,10410.91,10716.23,10986.53,11055.18
526,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,37795.0,2003.0,31.92875,-101.84348,9400.0,20,20,WFMP,CLFK --> WFMP,4.0,9.0,73470.0,4000.0,201180.0,0.0,488719.0,278650.0,52.728,9.0,FRAC,9120.0,9130.0,73470.0,GAL,F,17880.0,LB,SAND,,,,20/40,10# LINEAR,6147.0,7085.0,7662.0,8659.0,8925.0,9263.0,,,,,,,,,6146.48,7129.32,7680.58,8669.89,8936.11,9270.86,9934.46,10307.87,10450.37,10453.53,10556.97,10911.97,11110.7,11193.81
2448,B,APACHE CORPORATION,UPTON,40196.0,2010.0,31.53395,-102.0114,10325.0,40,80,WFMP,SPBR_U --> WFMP,3.0,3.0,0.0,0.0,0.0,634000.0,547300.0,634000.0,71.092,3.0,FRAC,9149.0,10204.0,391000.0,GAL,SLKW,248100.0,LB,SAND,,,SFAC,,,,,,,,,,,,,,,,,6670.22,7549.76,8124.39,9086.16,9399.81,9681.21,10412.31,10710.5,10784.07,10723.22,11041.48,11461.75,11548.68,11646.51
509,A,MIDLAND ENERGY INCORPORATED,MIDLAND,37689.0,2003.0,31.78587,-102.03544,10500.0,40,80,WFMP,SPBR_U --> WFMP,1.0,2.0,298000.0,5000.0,0.0,0.0,366000.0,303000.0,54.188,2.0,FRAC,7689.0,9983.0,298000.0,GAL,W,366000.0,LB,SAND,,,GELA,20/40, 16/30SLICK WTR AMBOR 1025 & AMBOR 1020,6794.0,7649.0,8229.48,9216.0,9590.14,9983.49,10398.0,,,,,,,,6784.71,7653.49,8237.82,9213.29,9581.37,9978.84,10397.96,10641.66,10872.64,10907.98,11168.61,11666.1,11877.9,11971.84
1555,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37963.0,2003.0,31.46657,-101.73258,9315.0,80,20,WFMP,SPBR_U --> WFMP,5.0,10.0,0.0,11000.0,337454.0,0.0,508120.0,348454.0,23.639,10.0,FRAC,9090.0,9100.0,67351.0,GAL,GEL,16200.0,LB,SAND,,24.0,,20/40,10# LINEAR,,,,,,,,,,,,,,,5716.82,6630.4,7215.43,8197.04,8506.84,8810.44,9960.93,10340.44,10473.54,10441.75,10636.65,10901.16,11023.08,11068.24
580,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37900.0,2003.0,31.7721,-101.9955,10535.0,80,160,WFMP,SPBR_L --> WFMP,4.0,8.0,276740.0,10000.0,0.0,0.0,168000.0,286740.0,29.064,8.0,FRAC,10121.0,10437.0,65585.0,GAL,W,18000.0,LB,SAND,,,,,,6696.0,7588.0,8152.0,9145.0,9538.0,9813.0,10450.01,,,,,,,,6694.2,7589.16,8152.25,9151.49,9525.25,9817.78,10452.23,10761.43,10913.12,11002.22,11270.48,11687.94,11897.57,11981.4
243,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40855.0,2011.0,31.75775,-101.62181,10898.0,40,80,STRAWN,CLFK --> STRAWN,8.0,16.0,225000.0,33000.0,433000.0,0.0,898500.0,691000.0,19.268,16.0,FRAC,10076.0,10177.0,110000.0,GAL,FLUD,51000.0,LB,SAND,,,BIOC,20/40,DETAILS: 30000 GAL SLK WTR 80000 GAL YF115FLEX X-LINKED BORATE GEL SYSTEM NORTHERN WHITE SD,,,,,,,,,,,,,,,5820.36,6504.45,7059.8,8103.5,8395.05,8917.47,9769.58,10057.08,10181.91,10308.11,10378.44,10543.85,10662.05,10732.68
1331,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40677.0,2011.0,31.70723,-102.03156,10725.0,80,80,WFMP,SPBR_L --> WFMP,1.0,2.0,1032612.0,9072.0,0.0,0.0,718040.0,1041684.0,51.612,2.0,FRAC,8724.0,10592.0,1032612.0,GAL,FLUD,718040.0,LB,SAND,,,,,DETAILS: 1813 BBL ASTGEL 1015 19585 BBL ASTMA 1015 408 BBL ASTGEL 1017 2780 BBL ASTMAX 1017 250740# 30/70 OTTAWA SD 467300# 30/50 CHINA SD,,,,,,,,,,,,,,,6784.19,7667.18,8222.71,9190.06,9535.49,9885.98,10466.49,10767.01,10938.35,11013.55,11246.58,11912.46,12072.95,12119.85
1200,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40322.0,2010.0,31.76113,-102.02638,10162.0,40,40,WFMP,SPBR_U --> WFMP,1.0,2.0,502600.0,14000.0,0.0,0.0,486000.0,516600.0,31.588,2.0,FRAC,7828.0,9905.0,502600.0,GAL,FLUD,486000.0,LB,SAND,,,,,DETAILS: 500 GAL KYLENE 79100 GAL TREATED WTR 423000 GAL HYBER G LS 200000# 20/40 PRC 6000 286000# 100 MESH BROWN SD,6718.0,7621.0,8174.0,9140.0,9469.0,9831.0,,,,,,,,,6772.4,7633.48,8196.05,9174.66,9518.36,9835.81,10394.49,10672.83,10826.03,10964.15,11244.84,11730.97,11933.42,11986.58
120,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39685.0,2008.0,31.85353,-101.65011,10511.0,40,40,ATOKA,CLFK --> ATOKA,1.0,2.0,0.0,16128.0,1004640.0,0.0,1221471.973,1020768.0,45.376,2.0,FRAC,6556.0,10005.0,1004640.0,GAL,GEL,1090000.0,LB,SAND,,,GELA,,DETAILS: 1564 BBL AMGEL1008 16128 BBL AMBOR1008 6228 BBL AMBOR1017 396980# 40/70 OTTAWA 99560# 20/40 OTTAWA 446190# 20/40 BRADY 147900# 16/30 BRADY,,6554.0,7067.0,8120.0,8569.0,8988.0,9785.0,10066.0,10199.0,,,,,,5773.31,6559.58,7069.92,8112.12,8562.63,8984.6,9785.82,10063.95,10194.97,10324.62,10364.04,10526.27,10700.94,10752.5
651,A,MIDLAND ENERGY INCORPORATED,MIDLAND,38081.0,2004.0,31.77179,-101.98067,11000.0,40,80,WFMP,SPBR_L --> WFMP,1.0,2.0,268000.0,24000.0,0.0,0.0,301000.0,292000.0,34.484,2.0,FRAC,8239.0,10102.0,268000.0,GAL,W,301000.0,LB,SAND,,,GELA,,DETAILS: SLICK WATER 70000 GAL AMBOR 1025 5000 GAL AMGEL 1010 251000# 20/40 BRADY SD 50000# 16/30 BRADY SD,6648.0,7526.0,8102.0,9120.0,9458.0,9771.0,10416.0,10756.0,10892.0,,,,,,6644.31,7527.29,8098.02,9115.33,9458.69,9785.35,10420.02,10748.99,10889.61,10935.96,11161.48,11601.32,11823.5,11904.38
2445,B,APACHE CORPORATION,UPTON,40175.0,2009.0,31.54706,-102.02025,10324.0,40,160,WFMP,CLFK --> WFMP,3.0,3.0,0.0,0.0,0.0,581600.0,449300.0,581600.0,68.756,3.0,FRAC,9141.0,10177.0,327600.0,GAL,SLKW,142300.0,LB,SAND,,,SFAC,,,,,,,,,,,,,,,,,6681.4,7548.73,8148.66,9076.75,9400.98,9727.46,10383.95,10683.23,10823.07,10813.04,11146.45,11532.56,11640.28,11741.55
895,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39135.0,2007.0,31.72431,-101.92502,10540.0,40,40,WFMP,SPBR_U --> WFMP,7.0,13.0,0.0,15750.0,441896.0,0.0,549019.0,457646.0,51.112,13.0,FRAC,7806.0,7865.0,55714.0,GAL,X-LINKGEL,139879.0,LB,SAND,,33.0,,20/40,20# BORATE,6564.0,7431.0,8014.0,9015.0,9368.0,9807.0,10444.0,,,,,,,,6564.65,7432.5,8018.09,9019.25,9372.3,9796.25,10451.44,10746.22,10903.8,10919.36,11136.08,11717.94,11895.8,11934.26
1398,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40912.0,2012.0,31.91885,-101.99661,11267.0,Over 160,Over 160,STRAWN,CLFK --> STRAWN,4.0,8.0,0.0,14000.0,1084116.0,0.0,1058922.0,1098116.0,56.644,8.0,FRAC,10624.0,10740.0,179401.0,GAL,X-LINKGEL,136678.0,LB,SAND,,,BIOC,30/50,DETAILS: 12# XL ASSIST GEL MSD,,,,,,,,,,,,,,,6744.5,7613.96,8185.99,9202.75,9511.17,9871.49,10288.34,10614.95,10787.95,10848.51,11076.03,11491.74,11762.88,11866.15
1600,E,APACHE CORPORATION,REAGAN,38189.0,2004.0,31.51953,-101.66523,8306.0,40,40,WFMP,CLFK --> WFMP,2.0,2.0,0.0,0.0,220506.0,0.0,350000.0,220506.0,17.94,2.0,FRAC,7934.0,8166.0,92916.0,GAL,GEL,135000.0,LB,SAND,,,,20/40,DETAILS: AMGEL MAX AMBOR MAX,,,,,,,,,,,,,,,5620.21,6555.79,7122.1,8146.98,8377.79,8707.06,9853.44,10261.46,10321.16,10409.22,10558.98,10692.46,10824.68,10867.51
2672,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40992.0,2012.0,31.49657,-102.11779,11495.0,40,Over 160,ATOKA,SPBR_U --> ATOKA,1.0,1.0,1384866.0,0.0,0.0,0.0,871000.0,1384866.0,79.2680371,1.0,FRAC,7880.0,11230.0,1384866.0,GAL,FLUD,871000.0,LB,SAND,,,,,1384885 GAL,,,,,,,,,,,,,,,6898.76,7723.14,8305.84,9116.87,9467.13,9708.8,10295.9,10467.05,10610.6,10878.44,11184.32,11497.73,11788.95,11889.59
1391,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40868.0,2011.0,31.84239,-102.04882,10152.0,80,160,WFMP,SPBR_U --> WFMP,1.0,3.0,545500.0,11000.0,0.0,0.0,509500.0,556500.0,36.676,3.0,FRAC,7961.0,9998.0,545000.0,GAL,W,509500.0,LB,SAND,,,,,DETAILS: 70000 GAL TREATED WATER 475000 GAL HYBOR GR(15) 229500# 20/40 CRC SD 280000# 16/30 PREMIUM BROWN SD,,,,,,,,,,,,,,,6926.54,7789.73,8357.32,9321.42,9659.4,9933.76,10398.5,10650.27,10896.41,10905.94,11188.56,11684.87,11889.61,12001.2
2274,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,UPTON,38151.0,2004.0,31.6502,-102.049,10502.0,80,80,WFMP,WFMP --> WFMP,3.0,6.0,0.0,9000.0,285444.0,0.0,116000.0,294444.0,33.648,6.0,FRAC,10110.0,10208.0,104939.0,GAL,GEL,28000.0,LB,SAND,,,,,,6858.0,7701.0,8306.0,9240.0,9565.0,9865.0,,,,,,,,,6879.09,7743.93,8312.92,9255.83,9598.01,9854.83,10510.81,10816.83,10931.62,10906.31,11135.08,11869.83,12008.07,12107.9
1547,E,APACHE CORPORATION,REAGAN,37741.0,2003.0,31.48383,-101.62316,8270.0,40,40,WFMP,SPBR_U --> WFMP,1.0,1.0,0.0,0.0,113000.0,0.0,284000.0,113000.0,41.02,1.0,FRAC,6305.0,8136.0,113000.0,GAL,GEL,284000.0,LB,SAND,,,,20/40,AMGELMAX/AMBORMAX W/ BRADY SD,,,,,,,,,,,,,,,5348.61,6273.04,6833.78,7838.13,8162.34,8520.19,9709.14,10053.19,10152.22,,10352.16,10461.69,10607.91,10670.61
2206,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40565.0,2011.0,31.5676,-101.46352,8650.0,80,20,WFMP,SPBR_U --> WFMP,7.0,7.0,,,,,,,27.824,7.0,FRAC,8294.0,8490.0,,,A,0.0,,,,,HCL,,W/ PROP,,,,7668.97,7950.53,8274.82,,,,,,,,,4591.3,5907.24,6453.11,7538.09,7615.66,8272.89,9357.61,9728.71,9815.98,,9854.24,10108.33,10215.66,10248.44
1059,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39580.0,2008.0,31.80739,-101.95612,10252.0,40,80,WFMP,SPBR_L --> WFMP,6.0,12.0,0.0,16500.0,548010.0,0.0,538540.0,564510.0,32.316,12.0,FRAC,8248.0,8317.0,46010.0,GAL,X-LINKGEL,134064.0,LB,SAND,,,,20/40,20# BORATE,6570.0,7419.0,8006.0,9017.0,9337.0,,10002.0,,,,,,,,6582.76,7444.94,8012.16,9023.96,9360.3,9747.12,10070.62,10595.26,10753.1,10823.54,11026.12,11345.35,11624.12,11710.8
649,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38081.0,2004.0,31.86038,-101.95557,11000.0,40,20,WFMP,SPBR_L --> WFMP,1.0,1.0,0.0,295890.0,0.0,0.0,430880.0,295890.0,39.90735845,1.0,FRAC,8208.0,9948.0,295890.0,GAL,A,430880.0,LB,SAND,,,HCL,,DETAILS: 380260 # 20/40 50620 # 16/30 BRADY SD,,,,9087.0,9399.0,,10308.5,10590.55,10730.39,10820.45,,,,,6639.44,7505.01,8095.92,9067.79,9402.41,9771.29,10312.15,10577.1,10731.05,10810.21,10894.68,11255.47,11500.8,11615.35
1087,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39701.0,2008.0,31.65638,-101.97487,10513.0,80,40,WFMP,SPBR_L --> WFMP,6.0,12.0,0.0,10500.0,697277.0,0.0,751509.0,707777.0,53.684,12.0,FRAC,8395.0,8469.0,69639.0,GAL,X-LINKGEL,186904.0,LB,SAND,,,XLNK,20/40,15# BORATE,6684.0,7538.0,8127.0,9141.0,9508.0,9926.0,,,,,,,,,6703.08,7577.3,8172.49,9155.58,9500.14,9933.2,10576.26,10881.93,11049.08,11131.62,11426.27,12003.88,12111.76,12210.45
694,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38193.0,2004.0,31.7071,-101.983,10515.0,40,80,WFMP,SPBR_L --> WFMP,4.0,8.0,0.0,10000.0,288374.0,0.0,155640.0,298374.0,32.084,8.0,FRAC,10170.0,10382.0,81139.0,GAL,GEL,30366.0,LB,SAND,,,,,,6703.0,7567.0,8150.0,9159.0,9496.0,9864.0,,,,,,,,,6704.01,7584.67,8206.61,9158.88,9501.4,9862.15,10560.6,10856.07,11018.2,11054.23,11249.38,11954.88,12078.11,12129.42
2365,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,39653.0,2008.0,31.55337,-102.08819,11000.0,160,80,ATOKA,CLFK --> ATOKA,1.0,1.0,,,,,,,67.91190947,1.0,FRAC,7116.0,10860.0,,,,,,,,,,,,,7708.0,,9138.0,9498.0,,10361.0,10587.0,,,,,,,6845.74,7703.44,8288.24,9165.33,9476.91,9729.41,10360.0,10676.84,10770.65,10895.21,11165.11,11625.02,11811.65,11911.88
1138,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39797.0,2008.0,31.73717,-101.82889,9086.0,40,20,WFMP,SPBR_U --> WFMP,5.0,10.0,0.0,7500.0,396636.0,0.0,630812.0,404136.0,42.724,10.0,FRAC,7135.0,7306.0,62508.0,GAL,X-LINKGEL,144000.0,LB,SAND,,,XLNK,20/40,20# BORATE & BRADY SD,6218.0,7111.0,7694.0,8687.0,8989.0,,,,,,,,,,6219.95,7113.03,7691.27,8684.74,8985.43,9266.75,10240.52,10488.35,10635.36,10680.29,10850.1,11249.03,11425.5,11512.5
1012,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39336.0,2007.0,31.79894,-102.18641,10532.0,,,WFMP,WFMP --> WFMP,5.0,10.0,0.0,13000.0,762052.0,0.0,520740.0,775052.0,33.424,10.0,FRAC,9396.0,9456.0,169471.0,GAL,GEL,171130.0,LB,SAND,,,,20/40,10# WTR FRAC GEL,7183.0,8005.0,8550.0,9359.24,9842.78,9876.81,10306.0,,,,,,,,7183.22,8005.81,8554.41,9361.51,9841.56,9881.79,10305.87,10650.81,10859.13,11105.81,11268.66,11782.46,12024.72,12140.06
635,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37978.0,2003.0,31.6715,-101.9753,10520.0,20,40,WFMP,SPBR_L --> WFMP,4.0,8.0,0.0,10000.0,271890.0,0.0,161048.0,281890.0,59.83319228,8.0,FRAC,10104.0,10248.0,65370.0,GAL,GEL,14548.0,LB,SAND,,,GELA,,,6684.0,7520.0,8124.0,9122.0,9490.0,9919.0,,,,,,,,,6688.5,7559.62,8147.19,9144.33,9495.79,9915.48,10596.44,10885.08,11041.39,11132.01,11468.61,12078.4,12140.13,12220.62
2095,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40197.0,2010.0,31.54139,-101.40017,8374.0,40,40,WFMP,SPBR_U --> WFMP,8.0,8.0,,,,,,,44.404,8.0,FRAC,7948.0,8148.0,,,A,0.0,,,,,HCL,,W/ PROP,,,,7481.74,7747.51,7963.5,,,,,,,,,4085.53,5639.72,6192.31,7249.59,7508.06,,9113.77,9464.38,9548.2,,9694.85,9757.56,9873.9,9904.76
183,D,APACHE CORPORATION,GLASSCOCK,40632.0,2011.0,31.82076,-101.53848,10863.0,80,160,WOOD,WFMP --> WOOD,7.0,7.0,237250.0,0.0,449500.0,0.0,522438.0,686750.0,35.412,7.0,FRAC,10016.0,10326.0,43000.0,GAL,X-LINKGEL,16500.0,LB,SAND,,,XLNK,,DETAILS: 10# XL SB EXCEL SD,,,,,,,,,,,,,,,5525.85,6082.5,6586.64,7663.17,8031.13,8256.87,9490.0,9808.37,9928.18,10020.99,10117.04,10242.21,10316.15,10362.2
2371,B,BERRY OIL COMPANY,UPTON,39655.0,2008.0,31.58609,-102.06326,10605.0,80,40,WFMP,SPBR_U --> WFMP,1.0,2.0,875112.0,16422.0,0.0,0.0,1170400.0,891534.0,69.55067967,2.0,FRAC,7702.0,10504.0,875112.0,GAL,FLUD,1046000.0,LB,SAND,,,SFAC,20/40,DETAILS: SLK WTR & GEL OTTAWA SD,,,,,,,10411.2,,,,,,,,6824.51,7683.95,8255.0,9174.78,9478.52,9760.67,10410.23,10651.46,10786.73,10867.24,11174.5,11633.79,11772.17,11879.77
2041,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,39746.0,2008.0,31.5198,-101.73153,8526.0,80,40,SPBR_L,CLFK --> SPBR_L,4.0,8.0,0.0,7500.0,324742.0,0.0,742220.0,332242.0,46.016,8.0,FRAC,6731.0,6899.0,54936.0,GAL,X-LINKGEL,172220.0,LB,SAND,,,XLNK,20/40,20# BORATE GEL,,,,,,,,,,,,,,,5816.09,6736.5,7319.44,8329.69,8595.25,8928.52,10193.59,10523.1,10523.02,10472.59,10709.67,10999.31,11123.31,11175.36
2080,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40007.0,2009.0,31.57834,-101.44212,8195.0,40,40,WFMP,SPBR_U --> WFMP,6.0,6.0,,,,,,,21.412,6.0,FRAC,7838.0,8010.0,,,A,0.0,,,,,HCL,,W/ PROPPANT,4407.0,,,,,,,,,,,,,,4402.21,5862.23,6395.06,7492.12,7706.26,8189.87,9260.55,9636.44,9732.43,,9806.12,9997.42,10110.52,10142.97
1488,D,BERRY OIL COMPANY,MIDLAND,41021.0,2012.0,31.95364,-101.78102,11503.0,40,40,SIL_DEV,WFMP --> SIL_DEV,9.0,18.0,0.0,12000.0,890106.0,0.0,996200.0,902106.0,57.16,18.0,FRAC,10848.0,10958.0,106176.0,GAL,GEL,35000.0,LB,CER,,,GELA,20/40,DETAILS: 15# LINEAR GEL ISP SD,,,,,,,,,,,,,,,5856.29,6936.12,7461.34,8427.51,8717.19,9060.6,9856.71,10206.52,10330.6,10318.07,10335.43,10635.83,10914.61,10970.68
97,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39624.0,2008.0,31.97212,-101.68489,9983.0,40,Over 160,WFMP,CLFK --> WFMP,7.0,14.0,0.0,19000.0,552036.0,0.0,552180.0,571036.0,21.94799122,14.0,FRAC,6427.0,6480.0,46609.0,GAL,X-LINKGEL,130467.0,LB,SAND,,,,20/40,20# BORATE,5595.0,6405.0,6900.0,7934.0,8338.0,8678.0,9595.0,,,,,,,,5595.58,6411.56,6909.38,7932.99,8335.99,8684.44,9593.99,9902.05,10031.8,10120.27,10138.02,10319.15,10549.76,10587.93
2014,E,APACHE CORPORATION,REAGAN,39673.0,2008.0,31.47627,-101.65664,8186.0,40,40,WFMP,SPBR_U --> WFMP,2.0,2.0,278750.0,0.0,0.0,0.0,16750.0,278750.0,14.376,2.0,FRAC,7831.0,8010.0,101000.0,GAL,W,6000.0,LB,SAND,,,SFAC,20/40,DETAILS: SLK WTR WHITE SD,,,,,,,,,,,,,,,5460.82,6412.66,6975.47,7989.39,8288.87,8622.69,9815.59,10173.23,10271.55,10369.0,10495.12,10640.58,10782.02,10821.36
2039,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,39713.0,2008.0,31.61262,-101.69658,8515.0,80,20,SPBR_L,SPBR_U --> SPBR_L,4.0,8.0,0.0,6000.0,240762.0,0.0,601360.0,246762.0,17.184,8.0,FRAC,6727.0,6867.0,54589.0,GAL,X-LINKGEL,134958.0,LB,SAND,,,XLNK,20/40,20# BORATE,5812.0,6687.0,7258.0,8272.0,,,,,,,,,,,5811.36,6685.68,7254.87,8270.78,8586.94,8962.47,9996.29,10374.24,10495.91,10537.6,10728.8,10922.64,11084.47,11129.97
1574,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37889.0,2003.0,31.57456,-101.7398,8630.0,80,20,SPBR_L,CLFK --> SPBR_L,3.0,8.0,0.0,5000.0,201138.0,0.0,471640.0,206138.0,25.01447869,8.0,ACID,6810.0,6997.0,500.0,GAL,A,0.0,,,,,HCL,,7.5%,5914.0,,,,,,,,,,,,,,5912.72,6813.66,7395.46,8399.1,8696.67,9055.4,10105.84,10488.83,10592.73,10590.47,10810.2,11102.25,11237.22,11289.34
1008,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39328.0,2007.0,31.81951,-101.96856,10240.0,40,80,WFMP,SPBR_L --> WFMP,6.0,12.0,0.0,15750.0,410412.0,0.0,406660.0,426162.0,33.04,12.0,FRAC,8392.0,8459.0,75351.0,GAL,X-LINKGEL,182155.0,LB,SAND,,,,20/40,20# BORATE,6684.0,7533.0,8103.0,9099.0,9391.0,,10072.0,,,,,,,,6669.61,7532.56,8098.43,9106.06,9447.15,9812.22,10108.53,10666.27,10817.15,10891.55,11103.76,11400.14,11670.05,11768.23
1148,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,39782.0,2008.0,31.83922,-102.08248,10143.0,80,160,WFMP,SPBR_U --> WFMP,1.0,2.0,502000.0,15000.0,0.0,0.0,478000.0,517000.0,33.5106793,2.0,FRAC,7988.0,10000.0,502000.0,GAL,FLUD,478000.0,LB,SAND,,,XLNK,,DETAILS: 71000 GAL WTR 431000 GAL SILVER STIM 197000# 30/50 MESH WHITE SD 281000# 16/30 MESH BROWN SD,,,,,,,,,,,,,,,6961.16,7804.93,8366.25,9285.49,9635.32,9790.26,10317.97,10553.77,10780.44,10863.75,11127.37,11617.84,11771.56,11947.75
914,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39073.0,2006.0,31.6993,-102.065,10670.0,80,80,WFMP,SPBR_L --> WFMP,1.0,1.0,569772.0,0.0,0.0,0.0,600900.0,569772.0,56.71657701,1.0,FRAC,8371.0,10567.0,569772.0,GAL,FLUD,600900.0,LB,SAND,,,,,DETAILSL FLUID CONSISTING OF SLICK WTR AMBOR 1020 AMGEL 1010 20% HCL 350700# 20/40 BRADY SD 200120# 20/40 OTTAWA SD 50080# 16/30 BRADY SD,6854.0,7769.0,8348.0,9248.0,9635.0,9944.0,10451.56,,,,,,,,6865.87,7750.23,8311.48,9240.37,9619.59,9938.23,10454.21,10621.74,10833.22,10816.04,11073.35,11864.5,12045.68,12116.75
