Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Class
0,17750,490066,384232,507816,78961,16866,867,50.9104396193166,47.2149192475855,50.0247607149579,38967,2006,31.79145,-101.9598,10512,48.5997313820817,47.6641071277034,45.572731767735,5,12,0,48.764,49.8051695977933,41.0841740484749,12,46.2993373360375,10171,10246,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6583,7456,8019,9025,9381,9668,10398,10636.25,10790.91,10853.2,11023.83,11430.31,11687.97,11770.62,1
586068,8060,0,580100,594128,586068,580100,868,50.9170981511221,48.1210657990625,50.0247607149579,38825,2006,31.7377,-102.0954,10626,44.1646661294716,39.9132468291517,67.5302083073333,1,2,0,32.8,49.8051695977933,56.5692692866102,2,46.2993373360375,8395,10554,35.81895018376,46.5028002169063,46.4885978294857,NA,35.3283279841421,6907,7781.17,8351.53,9272.46,9548.61,9887,10248.8,10419.29,10593.01,10744.64,11023.02,11680.21,11890.66,11991.9,1
634452,0,0,598760,634452,634452,598760,869,50.9170981511221,48.1210657990625,50.0247607149579,38817,2006,31.7121,-102.091,10615,48.5997313820817,47.6641071277034,67.5302083073333,1,1,0,49.28139875,49.8051695977933,56.5692692866102,1,46.2993373360375,8380,10590,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,6884,7799,8359,9245,9608,10020,10311.97,10546.57,10653.52,10720.99,10924.6,11753.11,11958.18,12042.39,1
0,17750,458041,400060,475791,81050,17851,871,50.9104396193166,47.2149192475855,50.0247607149579,38929,2006,31.814,-101.95829,10120,48.5997313820817,47.6641071277034,45.572731767735,6,12,0,55.772,49.8051695977933,41.0841740484749,12,46.2993373360375,10003,10012,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6593,7461,8026,9017,9367,9757.31,10092.17,10588.6,10734.33,10817.44,11028.3,11325.9,11607.43,11697.67,1
0,15750,451873,414608,467623,81895,17179,872,50.9104396193166,47.2149192475855,50.0247607149579,38824,2006,31.78436,-101.95796,10494,48.5997313820817,59.7140833134848,45.572731767735,6,12,0,47.92,49.8051695977933,41.0841740484749,11,46.2993373360375,10234,10402,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6573,7438,7991,9020,9368,9690,10386,10655.14,10799.52,10869.42,11024.74,11464.28,11711.39,11790.56,1
0,26000,389770,408780,530520,82802,17580,873,50.9104396193166,47.2149192475855,50.0247607149579,38978,2006,31.79103,-101.94552,10508,48.5997313820817,47.6641071277034,45.572731767735,6,12,0,71.968,49.8051695977933,41.0841740484749,12,46.2993373360375,10133,10332,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6505,7378,7936,8953,9346,9667.13,10352,10598.04,10744.51,10830.14,11001.4,11378.19,11643.47,11714.89,1
0,17500,437614,372440,455114,81229,17291,874,50.9104396193166,47.2149192475855,50.0247607149579,38800,2006,31.77939,-101.94708,10535,48.5997313820817,59.7140833134848,45.572731767735,6,12,0,37.688,49.8051695977933,41.0841740484749,12,46.2993373360375,9928,10375,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6555,7425,7975,9000,9347,9666,10381,10651.21,10783.15,10875.74,11022.26,11469.01,11708.87,11774.07,1
0,13750,453172,401360,466922,80943,17185,876,50.9104396193166,47.2149192475855,50.0247607149579,38816,2006,31.78638,-101.94933,10492,48.5997313820817,59.7140833134848,45.572731767735,6,11,0,50.748,49.8051695977933,41.0841740484749,11,46.2993373360375,10136,10346,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6537,7405,7967,8976,9332,9649,10349,10626.35,10769.34,10853.14,11010.78,11424.47,11678.92,11750.83,1
555702,0,0,746360,555702,555702,746360,879,50.9170981511221,48.1210657990625,50.0247607149579,38858,2006,31.77,-102.088,10435,48.5997313820817,59.7140833134848,36.3453506504094,1,1,0,39.92,39.4022307057895,41.0841740484749,1,46.2993373360375,7845,10294,57.459789077293,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,6959,7841,8403,9302,9666,9918,10381.71,10606.11,10668.6,10849.19,11140.03,11695.09,11919.22,12016.7,1
734454,0,0,869407,734454,734454,869407,880,50.9170981511221,48.1210657990625,50.0247607149579,39097,2007,31.7674,-102.0829,10400,44.1646661294716,59.7140833134848,36.3453506504094,1,1,0,57.34912221,39.4022307057895,41.0841740484749,1,46.2993373360375,7823,10278,57.459789077293,46.5028002169063,46.4885978294857,44.2500420302041,NA,6938.55,7815.77,8373.83,9282.96,9649.67,9943.75,10382.77,10634.44,10695.59,10855.9,11148.18,11705.92,11924.49,12027.1,1
0,17750,1338664.45,400005,1408201.2,81665,18412,881,50.9104396193166,47.2149192475855,50.0247607149579,38921,2006,31.82249,-101.95667,10126,44.1646661294716,39.9132468291517,45.572731767735,6,12,0,57.444,49.8051695977933,41.0841740484749,12,46.2993373360375,9804,9988,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6596,7464,8011,9027,9351,9690.47,10259.07,10542.83,10684.32,10772.4,10996.04,11265.63,11552.63,11646.15,1
0,0,655250,319000,655250,655250,319000,883,50.9170981511221,47.0209348228125,50.0247607149579,38775,2006,31.84966,-102.06792,10125,48.5997313820817,59.7140833134848,40.7605692326044,1,1,0,73.06722001,45.6894734043355,41.0841740484749,1,46.2993373360375,7941,9974,46.9919495209192,46.5028002169063,46.4885978294857,56.36743087,NA,6919,7756,8318,9244,9586,10028,10346.82,10601.07,10795.43,10893.31,11121.54,11626.49,11834.93,11964.11,1
0,10000,361080,736180,371080,55985,135840,885,50.9170981511221,47.2149192475855,50.0247607149579,38831,2006,31.8801,-102.03329,10255,48.5997313820817,55.0971911518644,36.3453506504094,5,10,0,22.82628719,39.4022307057895,41.0841740484749,10,46.2993373360375,7736,7944,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6860,7724.79,8293.14,9261.57,9610.83,9971,10372.32,10689.4,10858.64,10956.13,11177.72,11639.47,11843.83,11946.59,1
0,11000,355635,508638,366635,58382,135040,886,50.9104396193166,47.2149192475855,50.0247607149579,38846,2006,31.89567,-101.99809,10163,48.5997313820817,55.0971911518644,40.7605692326044,5,10,0,34.49935258,45.6894734043355,41.0841740484749,10,46.2993373360375,7639,7845,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6759,7630,8204,9216,9521,9929,10342.56,10642.78,10824.88,10869.21,11105.76,11526.13,11772.37,11875.99,1
0,15500,427045,645488,442545,58652,135197,887,50.9170981511221,47.2149192475855,50.0247607149579,38978,2006,31.8785,-102.02397,10168,48.5997313820817,55.0971911518644,40.7605692326044,6,12,0,31.912,45.6894734043355,41.0841740484749,12,46.2993373360375,7745,7915,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6840,7726,8279,9271,9610,9951,10339.61,10670.48,10849,10917.15,11158.48,11658.15,11854.25,11956.23,1
655956,0,0,700800,655956,655956,700800,889,50.9170981511221,48.1210657990625,50.0247607149579,39016,2006,31.76283,-102.0857,10771,44.1646661294716,59.7140833134848,64.6750664149306,1,1,0,48.14260508,45.6894734043355,59.5113455050573,1,46.2993373360375,7839,10688,57.459789077293,46.5028002169063,46.4885978294857,44.2500420302041,NA,6920,7832.74,8391.05,9298.94,9668.88,9974.14,10373.13,10642.95,10677.06,10836.41,11137.26,11707.97,11926.51,12028.55,1
0,21500,530816,486021,552316,60085,177463,892,50.9104396193166,47.2149192475855,50.0247607149579,39392,2007,31.80533,-101.96479,10413,48.5997313820817,47.6641071277034,45.572731767735,6,12,0,42.728,49.8051695977933,41.0841740484749,12,46.2993373360375,8362,8486,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6659,7558,8115,9126,9472,9859,10301,10665.85,10825.24,10893.41,11084.9,11428.33,11694.5,11785.58,1
0,15750,446364,404660,462114,72737,177382,893,57.1815579561387,47.2149192475855,50.0247607149579,39080,2006,31.73139,-101.92728,10576,48.5997313820817,47.6641071277034,45.572731767735,6,12,0,65.428,49.8051695977933,41.0841740484749,12,46.2993373360375,8268,8387,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6568,7429,8023,9039,9416,9823,10505,10747.25,10895.59,10920.41,11133.64,11704.07,11888.98,11925.58,1
0,14750,462309,403220,477059,79330,180906,894,57.1815579561387,47.2149192475855,50.0247607149579,39048,2006,31.72489,-101.93896,10532,48.5997313820817,39.9132468291517,45.572731767735,6,11,0,26.9138779,49.8051695977933,41.0841740484749,11,46.2993373360375,8299,8421,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6610,7469,8056,9060,9422,9846,10481.06,10776.13,10930.79,10938.38,11160.76,11774.89,11943.66,11987.65,1
0,15750,441896,549019,457646,55714,139879,895,57.1815579561387,47.2149192475855,50.0247607149579,39135,2007,31.72431,-101.92502,10540,48.5997313820817,39.9132468291517,40.7605692326044,7,13,0,51.112,45.6894734043355,41.0841740484749,13,46.2993373360375,7806,7865,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6564,7431,8014,9015,9368,9807,10444,10746.22,10903.8,10919.36,11136.08,11717.94,11895.8,11934.26,1
351000,9500,0,110277.1,360500,351000,105000,896,50.9170981511221,47.0209348228125,50.0247607149579,38816,2006,31.761,-102.04465,10061,48.5997313820817,47.6641071277034,45.572731767735,1,2,0,16.55643722,49.8051695977933,41.0841740484749,2,46.2993373360375,8565,9944,57.459789077293,46.5028002169063,46.4885978294857,NA,35.3283279841421,6797,7680,8241,9203,9570,9855,10402.79,10664.23,10827.01,10933.26,11226.16,11736.77,11945.46,12009.98,1
588168,0,0,715960,588168,588168,715960,897,50.9170981511221,48.1210657990625,50.0247607149579,38930,2006,31.74055,-102.0019,11111,48.5997313820817,47.6641071277034,67.5302083073333,1,1,0,61.528,49.8051695977933,56.5692692866102,1,46.2993373360375,8193,10804,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,NA,6704.02,7575.62,8175.43,9139.41,9491.27,9832.04,10459.25,10763.98,10903.22,10998.05,11269.39,11769.45,11952.48,11989.73,1
581616,0,0,639520,581616,581616,639520,899,57.1815579561387,48.1210657990625,50.0247607149579,38886,2006,31.69801,-102.006,11258,48.5997313820817,39.9132468291517,45.572731767735,1,1,0,36.552,49.8051695977933,41.0841740484749,1,46.2993373360375,8277,10849,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,6825,7690,8259,9250,9599,10038,10629,10919,11081,11160,11254.14,11985.54,12110.49,12165.83,1
0,15750,429484,400400,445234,77348,16977,901,50.9104396193166,47.2149192475855,50.0247607149579,38825,2006,31.84675,-101.90111,10017,48.5997313820817,39.9132468291517,45.572731767735,6,12,0,40.77282225,49.8051695977933,41.0841740484749,12,46.2993373360375,9605,9714,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6357,7225,7776,8780,9111,9511.92,10078.81,10346.15,10481.7,10545.7,10684.97,11022.64,11270.7,11358.13,1
0,15750,457722,406160,473472,80859,17502,902,50.9104396193166,47.2149192475855,50.0247607149579,38841,2006,31.84853,-101.8936,10004,48.5997313820817,39.9132468291517,45.572731767735,6,12,0,86.956,49.8051695977933,41.0841740484749,12,46.2993373360375,9554,9665,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6313,7169,7734,8734,9047,9461.72,10032.32,10309.55,10460.8,10514.16,10655.03,11019.33,11249.43,11337.64,1
0,9500,313423,612489,322923,101444,137829,903,50.9170981511221,47.2149192475855,50.0247607149579,38859,2006,31.87085,-102.05693,10341,48.5997313820817,59.7140833134848,45.572731767735,4,8,0,19.24822649,49.8051695977933,41.0841740484749,7,46.2993373360375,9793,10150,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6892,7755.22,8339.49,9258.09,9602.01,9953.73,10352.84,10599.92,10809.93,10896.31,11117.7,11600.79,11811.75,11922.61,1
0,12050,376344,387680,388394,81086,17122,904,50.9170981511221,47.2149192475855,50.0247607149579,38852,2006,31.87724,-102.04561,10374,48.5997313820817,55.0971911518644,45.572731767735,5,10,0,55.80805367,49.8051695977933,41.0841740484749,10,46.2993373360375,9868,9978,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6883,7753.03,8324.56,9277.1,9557,9988,10365.11,10671.65,10832.25,10937.09,11133.27,11614.61,11823.5,11928.63,1
1046220,0,0,800581,1046220,1046220,800581,905,57.1815579561387,48.1210657990625,50.0247607149579,39136,2007,31.6567,-102.0378,10604,48.5997313820817,39.9132468291517,36.3453506504094,1,1,0,82.8613699,39.4022307057895,41.0841740484749,1,46.2993373360375,7756,10372,57.459789077293,46.5028002169063,46.4885978294857,44.2500420302041,NA,6817,7712,8319,9245,9619,9901,10528.46,10860.82,10982.48,10938.21,11169.24,11929.33,12057.59,12156.51,1
1075580.1,0,0,901480,1191414,1191414,901480,907,57.1815579561387,48.1210657990625,50.0247607149579,39136,2007,31.6532,-102.0321,10600,44.1646661294716,47.6641071277034,36.3453506504094,1,1,0,77.98311204,39.4022307057895,41.0841740484749,1,46.2993373360375,7746,10381,57.459789077293,46.5028002169063,46.4885978294857,44.2500420302041,NA,6827,7704,8299,9262,9611,9899,10556.58,10891.2,10990.63,10948.45,11186.32,11928.42,12053.37,12155.22,1
0,13250,431389,525080,444639,58118,137100,909,50.9170981511221,47.2149192475855,50.0247607149579,38966,2006,31.88201,-102.02508,10234,48.5997313820817,55.0971911518644,40.7605692326044,6,12,0,47.436,45.6894734043355,41.0841740484749,12,46.2993373360375,7722,7928,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6844,7710.12,8294.35,9262.77,9615.21,9939.08,10329.95,10651.11,10820.54,10897.67,11148.27,11627.46,11833.53,11935.54,1
594300,0,0,650550,594300,594300,650550,910,57.1815579561387,48.1210657990625,50.0247607149579,38857,2006,31.69336,-102.00948,11260,48.5997313820817,47.6641071277034,40.7605692326044,1,1,0,48.112,45.6894734043355,41.0841740484749,1,46.2993373360375,8153,10757,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,6762,7687,8247,9242,9585,10076,10593,10905,11066,11159,11250.75,11992.91,12116.28,12173.85,1
827000,18000,0,560000,845000,827000,560000,912,50.9170981511221,44.52772543375,50.0247607149579,39141,2007,31.77678,-101.99141,10993,44.1646661294716,47.6641071277034,53.2831107625641,1,2,0,41.71620714,49.8051695977933,59.5113455050573,2,46.2993373360375,8176,10743,35.81895018376,46.5028002169063,46.4885978294857,48.7225007616148,NA,6676.66,7572.44,8132.85,9142.73,9498.43,9828.35,10441.58,10747.38,10886.17,10950.47,11226.08,11655.75,11871.32,11960.36,1
569772,0,0,600900,569772,569772,600900,914,57.1815579561387,48.1210657990625,50.0247607149579,39073,2006,31.6993,-102.065,10670,44.1646661294716,47.6641071277034,45.572731767735,1,1,0,56.71657701,49.8051695977933,41.0841740484749,1,46.2993373360375,8371,10567,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6854,7769,8348,9248,9635,9944,10451.56,10621.74,10833.22,10816.04,11073.35,11864.5,12045.68,12116.75,1
535458,0,0,362004,535458,535458,362004,917,48.2678540898953,48.1210657990625,50.0247607149579,38981,2006,31.96385,-101.80206,10516,44.4812271666837,55.0971911518644,64.6750664149306,1,1,0,23.49,45.6894734043355,59.5113455050573,1,46.2993373360375,7054,9572,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5969.41,7017.04,7548.82,8528.04,8763.52,9127.12,9838.71,10214.08,10304.54,10345.09,10371.69,10596.87,10962.94,11030.85,1
628698,0,0,603020,628698,NA,3e+05,918,50.9170981511221,48.1210657990625,50.0247607149579,39147,2007,31.78917,-102.0534,10841,44.1646661294716,59.7140833134848,53.2831107625641,3,4,0,77.77491575,49.8051695977933,59.5113455050573,4,46.2993373360375,8333,10795,NA,46.5028002169063,46.4885978294857,NA,50.408457875,6841,7720.79,8271.03,9231.57,9598.55,10018.47,10358.12,10624.08,10780,10938.38,11248.31,11701.88,11919.78,12014.49,1
0,14250,423233,523240,437483,80145,17013,922,50.9104396193166,32.2985667405982,50.0247607149579,38868,2006,31.74599,-101.78104,9973,48.5997313820817,39.9132468291517,40.7605692326044,6,12,0,27.264,45.6894734043355,41.0841740484749,12,46.2993373360375,9476,9808,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5994,6981,7568,8546,8843,9336,10158.76,10455.76,10598.4,10640.05,10782.95,11215.81,11281.25,11370.46,1
563976,0,0,601900,563976,563976,601900,923,50.9170981511221,48.1210657990625,50.0247607149579,38930,2006,31.76389,-102.17477,11247,48.5997313820817,47.6641071277034,45.572731767735,1,1,0,45.81984815,49.8051695977933,41.0841740484749,1,46.2993373360375,8630,10626,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,7216,8051,8602,9443.49,9869.92,10138,10624,10802.95,10966.87,11102,10942.45,11422.18,11649.25,11777.22,1
0,12750,437370,520620,450120,55398,131658,930,50.9170981511221,47.2149192475855,50.0247607149579,39050,2006,31.89491,-102.00225,10185,48.5997313820817,55.0971911518644,40.7605692326044,6,11,0,42.824,45.6894734043355,41.0841740484749,11,46.2993373360375,7814,7898,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6768,7633,8210,9213,9553,9918,10336.87,10640.61,10816.07,10866.87,11104.66,11534.76,11777.67,11880.66,1
0,13250,332539,678677,345789,57845,134592,931,50.9170981511221,47.2149192475855,50.0247607149579,39042,2006,31.88585,-102.00849,10164,48.5997313820817,55.0971911518644,40.7605692326044,5,10,0,55.956,45.6894734043355,41.0841740484749,10,46.2993373360375,7852,7934,45.6145114608116,46.5028002169063,46.4885978294857,37.446070756,35.3283279841421,6799,7661,8238,9238,9543,9953.92,10350.35,10668.79,10824.15,10892.81,11117.34,11570.22,11793.04,11895.66,1
0,14250,432872,522980,447122,81471,17920,932,50.9170981511221,47.2149192475855,50.0247607149579,38859,2006,31.87435,-102.05805,10285,48.5997313820817,59.7140833134848,40.7605692326044,6,12,0,56.73353027,45.6894734043355,41.0841740484749,11,46.2993373360375,9911,9940,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6895,7756,8341,9282,9611,9962.91,10335.95,10582.72,10786.66,10875.9,11093.1,11585.13,11801.52,11911.79,1
0,15000,453844,445620,468844,85198,33337,933,50.9170981511221,32.2985667405982,50.0247607149579,38953,2006,31.69046,-102.19558,10067,48.5997313820817,39.9132468291517,40.7605692326044,6,12,0,56.172,45.6894734043355,41.0841740484749,12,46.2993373360375,9817,9875,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,7068,7818,8370,9146,9595,9845,10186.14,10229.79,10444.71,10585.61,10779.16,11440.49,11645.33,11771.83,1
0,11250,343353,432298,354603,84353,33047,934,50.9170981511221,32.2985667405982,50.0247607149579,38937,2006,31.69759,-102.1976,10500,48.5997313820817,39.9132468291517,40.7605692326044,5,10,0,33.84,45.6894734043355,41.0841740484749,10,46.2993373360375,9719,9912,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,7082,7828,8369,9159,9599,9817.81,10119.07,10208.18,10450.2,10638.79,10761.07,11427.66,11643.14,11769.34,1
0,18250,515668,561279,533918,57296,153300,940,50.9104396193166,32.2985667405982,50.0247607149579,38958,2006,31.75463,-101.7927,9865,44.1646661294716,39.9132468291517,36.3453506504094,7,14,0,21.25904119,39.4022307057895,41.0841740484749,14,46.2993373360375,7034,7188,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6008,6972,7700,8521,8873,9319,10247.56,10558.14,10694.31,10736.29,10871.35,11356.7,11415.43,11506.25,1
0,17250,515194,675047,532444,85208,154247,941,50.9170981511221,47.2149192475855,50.0247607149579,38978,2006,31.8939,-102.00664,10184,48.5997313820817,55.0971911518644,40.7605692326044,7,14,0,37.38,45.6894734043355,41.0841740484749,14,46.2993373360375,9716,9984,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6779,7655,8226,9223,9516,9947,10335.01,10646.69,10807.59,10871.06,11101.49,11548.55,11788.02,11889.93,1
