Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Base,Fluid.Type,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Total.Height,Geology.Score
0,10000,288510,193420,298510,79913,30226,1401.98245614035,530.280701754386,760,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38472,2005,31.7297,-101.9668,10510,80,160,2,4,8,0,65.73508381,3,4,8,FRAC,10177,GEL,SAND,NA,NA,NA,NA,57,1001,4499
0,10000,287175,181757,297175,81172,30640,2029.3,766,761,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38560,2005,31.737,-101.968,10520,40,80,2,4,8,0,11.199,3,4,8,FRAC,10305,GEL,SAND,NA,NA,GELA,NA,40,1008,4432
407484,0,0,349430,407484,407484,349430,226.254303164908,194.019988895058,763,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38347,2004,31.78249,-102.208,11005,40,Over 160,2,1,1,0,27.99322887,3,4,1,FRAC,10542,FLUD,SAND,NA,NA,HCL,NA,1801,780.860000000001,4265.86
0,10008,267522,190900,277530,56939,16120,8515.02650000002,3224,764,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38328,2004,31.7314,-101.9924,10510,40,160,2,4,8,0,46.11910418,3,4,8,FRAC,10117,GEL,SAND,NA,NA,GELA,NA,5,993,4131
0,10000,275566,191540,285566,24352,72750,135.288888888889,404.166666666667,765,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38536,2005,31.6603,-102.07,10510,160,80,2,4,8,0,42.732,3,4,8,FRAC,8655,GEL,SAND,NA,NA,NA,NA,180,922,4010
0,10000,291913,188640,301913,24369,72199,109.27802690583,323.762331838565,766,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38546,2005,31.6579,-102.0781,10500,160,80,2,4,8,0,46.864,3,4,8,FRAC,8649,GEL,SAND,NA,NA,NA,NA,223,955,4229
152000,2000,0,175000,154000,152000,175000,209.078404401651,240.715268225585,767,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38485,2005,31.85368,-102.03837,11478,80,Sub 20,3,1,2,0,74.9528507,2,4,2,FRAC,8665,W,SAND,NA,NA,NA,NA,727,1528,5335
0,0,453978,350670,453978,453978,350670,185.752045826514,143.481996726678,770,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38586,2005,31.68745,-102.00262,11250,40,40,2,1,1,0,91.768,3,4,1,FRAC,10734,X-LINKGEL,SAND,NA,NA,XLNK,NA,2444,994,4374
0,0,502194,500460,502194,502194,500460,189.435684647303,188.781591852131,771,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38585,2005,31.69,-102.00783,11265,40,40,3,1,1,0,68.128,2,4,1,FRAC,10876,GEL,SAND,NA,NA,GELA,20/40,2651,1562,5482
430542,0,0,350840,430542,430542,350840,200.906206252916,163.714419038731,772,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38465,2005,31.81789,-102.07704,10937,80,80,2,1,1,0,48.18907111,3,4,1,FRAC,10533,FLUD,SAND,NA,NA,SFAC,NA,2143,917.780000000001,3978.78
0,8000,522000,334000,530000,367000,149000,592.891760904685,240.710823909532,776,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38368,2005,31.77459,-102.03484,10125,80,80,3,2,4,0,49.55407614,2,4,4,FRAC,10007,X-LINKGEL,SAND,NA,NA,GELA,NA,619,1531,5454
0,0,579516,401720,579516,579516,401720,250.330885529158,173.529157667387,778,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38627,2005,31.81568,-102.03594,10980,80,80,2,1,1,0,77.38134441,3,4,1,FRAC,10611,GEL,SAND,NA,NA,XLNK,20/40,2315,924.02,4347.98
513870,0,0,498480,513870,513870,498480,237.243767313019,230.138504155125,779,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39000,2006,31.81528,-102.07181,10897,80,80,2,1,1,0,59.04,3,4,1,FRAC,10494,FLUD,SAND,NA,NA,SFAC,NA,2166,923,4081
0,10000,285717,188421,295717,79913,29909,1354.45762711864,506.932203389831,780,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38377,2005,31.70681,-102.04947,10515,40,40,2,4,8,0,29.68,3,4,8,FRAC,10174,GEL,SAND,NA,NA,NA,NA,59,945,4211
0,3500,138030,337440,141530,71868,181700,313.834061135371,793.449781659389,781,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38565,2005,31.78416,-101.86358,8985,20,40,2,2,4,0,25.23054799,3,4,4,FRAC,8144,X-LINKGEL,SAND,NA,32,XLNK,20/40,229,1010,4393.8
602154,0,0,648106,602154,602154,648106,277.490322580645,298.666359447005,782,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38966,2006,31.73401,-102.0632,10592,40,80,2,1,1,0,48.27209734,3,4,1,FRAC,10511,W,SAND,NA,NA,HCL,NA,2170,886,4102
0,10000,287630,190640,297630,80935,31379,543.187919463087,210.597315436242,787,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38511,2005,31.6835,-101.9893,10515,20,Over 160,2,4,8,0,48.6,3,4,8,FRAC,10314,GEL,SAND,NA,NA,NA,NA,149,1015,4449
447678,0,0,397760,447678,447678,397760,173.317073170732,153.991482771971,788,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38579,2005,31.74965,-101.99676,11102,80,80,2,1,1,0,52.128,3,4,1,FRAC,10743,W,SAND,NA,NA,SFAC,20/40,2583,1016,4484
0,3500,150962,370720,154462,73935,178500,406.236263736264,980.769230769231,790,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38548,2005,31.78865,-101.82521,8850,80,20,2,2,4,0,31.136,3,4,4,FRAC,8018,X-LINKGEL,SAND,NA,30.5,NA,20/40,182,1001,4208.96
0,3500,134241,336760,137741,69658,183962,452.324675324675,1194.55844155844,796,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38615,2005,31.81198,-101.85492,8814,Over 160,20,2,2,4,0,33.076,3,4,4,FRAC,7957,X-LINKGEL,SAND,NA,34,XLNK,20/40,154,1020,4328.08
494718,0,0,572780,494718,494718,572780,224.769650159019,260.23625624716,797,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38724,2006,31.6788,-101.9875,10600,40,Over 160,2,1,1,0,75.82,3,4,1,FRAC,10433,W,SAND,NA,NA,NA,NA,2201,989,4367
0,10000,287063,181077,297063,80552,30304,354.854625550661,133.497797356828,803,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38476,2005,31.6865,-101.9583,10520,40,40,2,4,8,0,43.884,3,4,8,FRAC,10362,GEL,SAND,NA,NA,NA,NA,227,1155,4761
384174,0,0,134520,384174,384174,134520,170.06374501992,59.5484727755644,804,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38817,2006,31.683,-101.9571,10611,40,80,2,1,1,0,39.33313857,3,4,1,FRAC,10387,FLUD,SAND,NA,NA,SFAC,20/40,2259,1130,4858
0,15000,426000,264000,441000,152000,175000,270.462633451957,311.387900355872,805,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38520,2005,31.84666,-102.06198,11485,80,80,3,2,4,0,83.324,2,4,4,FRAC,9995,X-LINKGEL,SAND,NA,NA,NA,NA,562,1505,5261
0,0,463554,350660,463554,463554,350660,195.674968341072,148.020261713803,809,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38610,2005,31.79904,-102.04291,11015,80,80,2,1,1,0,29.26985004,3,4,1,FRAC,10663,X-LINKGEL,SAND,NA,NA,SFAC,20/40,2369,968.24,4151.68000000001
665322,0,0,613250,665322,665322,613250,304.216735253772,280.406950160037,810,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38778,2006,31.77891,-102.06478,10849,80,40,2,1,1,0,43.964,3,4,1,FRAC,10543,W,SAND,NA,NA,HCL,NA,2187,948,4356
0,10000,320415,155654,330415,72793,29955,535.242647058824,220.257352941176,817,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38559,2005,31.6863,-102.0874,10500,80,40,2,4,8,0,33.832,3,4,8,FRAC,10388,GEL,SAND,NA,NA,GELA,NA,136,900,4160
0,6000,435500,496700,441500,435500,496700,194.159607668301,221.444493981275,818,A,MIDLAND ENERGY INCORPORATED,MIDLAND,38769,2006,31.7972,-102.03435,10999,40,160,7,1,2,0,41.82115739,3,9,2,FRAC,10521,GEL,SAND,NA,NA,GELA,20/40,2243,2612.18,13056.15
0,10000,283385,190699,293385,73684,30409,497.864864864865,205.466216216216,819,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38573,2005,31.813,-102.0309,10540,80,80,2,4,8,0,41.208,3,4,8,FRAC,10437,GEL,SAND,NA,NA,GELA,NA,148,997,4227
569856,9000,0,601330,578856,569856,601330,238.433472803347,251.602510460251,820,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38789,2006,31.7203,-101.991,10630,40,160,3,1,2,0,32.128,2,4,2,FRAC,10598,W,SAND,NA,NA,NA,NA,2390,1587,5454
0,10000,288653,182317,298653,81757,30149,717.166666666667,264.464912280702,821,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38613,2005,31.8043,-102.0359,10510,40,40,2,4,8,0,57.032,3,4,8,FRAC,10376,GEL,SAND,NA,NA,GELA,NA,114,976,4164
0,13944,524202,495000,538146,65814,30600,139.732484076433,64.968152866242,823,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38632,2005,31.8207,-101.9963,10550,80,80,2,6,12,0,43.372,3,4,12,FRAC,10409,GEL,SAND,NA,NA,NA,NA,471,996,4368
414750,0,0,396520,414750,414750,396520,171.384297520661,163.851239669421,824,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38669,2005,31.7577,-101.9758,10610,80,80,3,1,1,0,37.848,2,4,1,FRAC,10541,W,SAND,NA,NA,NA,NA,2420,1588,5547
606396,0,0,550420,606396,606396,550420,313.382945736434,284.454780361757,826,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38879,2006,31.83454,-102.21098,11176,80,Over 160,2,1,1,0,39.916,3,4,1,FRAC,10512,FLUD,SAND,NA,NA,SFAC,20/40,1935,798,3706
611730,0,0,630500,611730,611730,630500,288.688060405852,297.546012269939,827,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39079,2006,31.74388,-102.02048,10621,40,40,3,1,1,0,25.465,2,4,1,FRAC,10368,FLUD,SAND,NA,NA,NA,NA,2119,1526,5322
505386,0,0,497280,505386,505386,497280,247.374449339207,243.406754772394,829,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38684,2005,31.78289,-102.19,10714,80,80,2,1,1,0,42.156,3,4,1,FRAC,10675,W,SAND,NA,NA,NA,NA,2043,803.49,4202.75
579726,0,0,600100,579726,579726,600100,302.413145539906,313.041210224309,830,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38824,2006,31.78545,-102.19527,10713,80,160,2,1,1,0,20.72,3,4,1,FRAC,10638,FLUD,SAND,NA,NA,XLNK,20/40,1917,787.85,4192.63
0,15960,458304,421620,474264,49980,7900,129.818181818182,20.5194805194805,831,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38630,2005,31.76821,-101.99774,10530,80,160,2,6,12,0,55.664,3,4,12,FRAC,10383,GEL,SAND,NA,NA,NA,NA,385,1000,4344
0,14112,445242,422040,459354,74718,231940,232.766355140187,722.554517133956,832,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38626,2005,31.8385,-101.9844,10530,80,80,2,6,12,0,21.948,3,4,12,FRAC,8494,GEL,SAND,NA,NA,NA,NA,321,999,4329
0,12000,445406,544020,457406,3150,NA,3.82281553398058,NA,833,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38771,2006,31.81577,-101.96765,10515,NA,NA,1,4,9,0,23.084,4,4,9,TRET,10088,O,NA,NA,NA,PFCL,NA,824,NA,1384
0,17000,492531,748661,509531,70619,79021,371.678947368421,415.9,835,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38703,2005,31.82037,-101.96493,10501,40,160,2,6,12,0,58.856,3,4,12,FRAC,10172,X-LINKGEL,SAND,NA,34,NA,20/40,190,1015,4385
0,19500,432360,667460,451860,45988,31008,6569.71428571429,4429.71428571429,836,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38734,2006,31.80842,-101.96577,10526,40,40,2,6,12,0,27.448,3,4,12,FRAC,10102,X-LINKGEL,SAND,NA,30,NA,20/40,7,1015.9,4387.66
0,15500,535081,803880,550581,94222,107963,1163.23456790123,1332.87654320988,837,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38677,2005,31.8063,-101.9607,10485,40,160,2,6,12,0,71.588,3,4,12,FRAC,10070,X-LINKGEL,SAND,NA,46,NA,20/40,81,1012,4336
510972,0,0,589080,510972,510972,589080,204.3888,235.632,839,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38930,2006,31.8173,-102.02647,10817,80,160,6,1,1,0,21.7819457,3,8,1,FRAC,10762,FLUD,SAND,NA,NA,SFAC,20/40,2500,2469.98,11931.1
0,6500,271293,486900,277793,55136,136020,353.435897435897,871.923076923077,841,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38977,2006,31.92039,-101.95716,9426,Over 160,20,3,4,7,0,17.98007424,2,4,7,FRAC,7707,X-LINKGEL,SAND,NA,29,NA,20/40,156,1608,5347.36
0,14250,393163,682912,407413,63760,71950,996.25,1124.21875,843,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38799,2006,31.87755,-102.02808,10330,40,Sub 20,2,5,9,0,34.48,3,4,9,FRAC,9830,GEL,SAND,NA,35,NA,20/40,64,988,4420
0,10000,346404,505860,356404,80304,17682,363.366515837104,80.0090497737557,844,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38714,2005,31.8856,-102.02622,10125,40,Sub 20,3,5,10,0,39.184,2,4,10,FRAC,9925,GEL,SAND,NA,44,NA,20/40,221,1543,5377
0,11000,400032,775660,411032,99077,147198,250.827848101266,372.653164556962,845,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38814,2006,31.87629,-102.04972,10331,40,Sub 20,3,5,10,0,33.2316135,2,4,10,FRAC,10175,X-LINKGEL,SAND,NA,42,NA,20/40,395,1530,5249
0,15500,428634,533020,444134,79469,16036,8515.02650000002,1781.77777777778,846,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38726,2006,31.88431,-101.99888,10090,40,Sub 20,3,6,12,0,44.904,2,4,12,FRAC,9966,GEL,SAND,NA,31,NA,20/40,9,1585,5433
481000,19250,0,289000,500250,481000,289000,231.25,138.942307692308,848,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38687,2005,31.85538,-102.04329,10125,80,Sub 20,3,1,2,0,67.94976138,2,4,2,FRAC,10024,W,SAND,NA,NA,NA,NA,2080,1546.79,5280.57
0,15500,480958,603272,496458,78539,16505,1090.81944444444,229.236111111111,850,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38751,2006,31.82868,-101.9136,10022,40,40,2,6,12,0,40.26411279,3,4,12,FRAC,9783,X-LINKGEL,SAND,NA,39,NA,20/40,72,993,4379
0,83554.9999999988,416619,686660,553119,107325,136000,372.65625,472.222222222222,853,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38746,2006,31.85219,-101.92604,10012,40,80,2,5,10,0,59.18129168,3,4,10,FRAC,9904,X-LINKGEL,SAND,NA,39,NA,20/40,288,1017,4355
503000,9250,0,307000,512250,503000,307000,251.625812906453,153.576788394197,855,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38715,2005,31.77903,-102.03206,10127,80,160,3,1,2,0,32.93505397,2,4,2,FRAC,9818,W,SAND,NA,NA,NA,NA,1999,1534,5386
0,16000,450247,633024,466247,65360,71459,173.368700265252,189.546419098143,856,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38754,2006,31.78182,-101.95272,10510,40,160,2,6,12,0,28.836,3,4,12,FRAC,10387,X-LINKGEL,SAND,NA,35,NA,20/40,377,1010,4394
0,12750,450268,399440,463018,80417,16773,536.113333333333,111.82,862,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38879,2006,31.83892,-101.96636,10336,40,80,2,6,11,0,52.692,3,4,11,FRAC,9984,GEL,SAND,NA,43,NA,20/40,150,1015,4377
0,15750,450349,405820,466099,80698,17493,261.15857605178,56.6116504854369,864,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38802,2006,31.85266,-101.97081,10380,40,160,2,6,12,0,37.752,3,4,12,FRAC,10147,X-LINKGEL,SAND,NA,40,NA,20/40,309,1025,4391
0,5000,567900,550300,572900,567900,550300,230.105348460292,222.974068071313,865,A,MIDLAND ENERGY INCORPORATED,MIDLAND,38776,2006,31.76849,-101.97813,11026,40,20,7,1,2,0,35.284,3,9,2,FRAC,10678,X-LINKGEL,SAND,NA,NA,SFAC,20/40,2468,2810,13577.36
13294,0,0,538660,16115.32,13294,538660,5.87450287229342,238.029164825453,866,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38754,2006,31.71644,-102.08857,10609,40,80,7,1,1,0,32.14,2,8,1,FRAC,10580,W,SAND,NA,NA,NA,NA,2263,2727.87,11857.93
0,17750,490066,384232,507816,78961,16866,1052.81333333333,224.88,867,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38967,2006,31.79145,-101.9598,10512,40,80,2,5,12,0,48.764,3,4,12,FRAC,10246,GEL,SAND,NA,43,NA,20/40,75,1006,4442
586068,8060,0,580100,594128,586068,580100,271.453450671607,268.689207966651,868,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38825,2006,31.7377,-102.0954,10626,80,40,6,1,2,0,32.8,3,8,2,FRAC,10554,W,SAND,NA,NA,NA,20/40,2159,2067.76,10313.33
634452,0,0,598760,634452,634452,598760,287.082352941176,270.932126696833,869,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38817,2006,31.7121,-102.091,10615,40,80,6,1,1,0,49.28139875,3,8,1,FRAC,10590,FLUD,SAND,NA,NA,SFAC,20/40,2210,2187.57,10419.62
0,17750,458041,400060,475791,81050,17851,8515.02650000002,1983.44444444444,871,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38929,2006,31.814,-101.95829,10120,40,80,2,6,12,0,55.772,3,4,12,FRAC,10012,GEL,SAND,NA,46,NA,20/40,9,991,4373
0,15750,451873,414608,467623,81895,17179,487.470238095238,102.255952380952,872,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38824,2006,31.78436,-101.95796,10494,40,160,2,6,12,0,47.92,3,4,11,FRAC,10402,GEL,SAND,NA,45,NA,20/40,168,1029,4479
0,83554.9999999988,389770,408780,530520,82802,17580,416.090452261307,88.3417085427136,873,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38978,2006,31.79103,-101.94552,10508,40,80,2,6,12,0,71.968,3,4,12,FRAC,10332,GEL,SAND,NA,50,NA,20/40,199,1017,4623
0,17500,437614,372440,455114,81229,17291,181.720357941834,38.6823266219239,874,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38800,2006,31.77939,-101.94708,10535,40,160,2,6,12,0,37.688,3,4,12,FRAC,10375,GEL,SAND,NA,34,NA,20/40,447,1025,4463
0,13750,453172,401360,466922,80943,17185,385.442857142857,81.8333333333333,876,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38816,2006,31.78638,-101.94933,10492,40,160,2,6,11,0,50.748,3,4,11,FRAC,10346,X-LINKGEL,SAND,NA,44,NA,20/40,210,1009,4451
555702,0,0,746360,555702,555702,746360,226.909759085341,304.761126990608,879,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38858,2006,31.77,-102.088,10435,40,160,4,1,1,0,39.92,1,4,1,FRAC,10294,FLUD,SAND,NA,NA,GELA,20/40,2449,2343,6159
734454,0,0,869407,734454,734454,869407,299.166598778004,354.137270875764,880,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39097,2007,31.7674,-102.0829,10400,80,160,4,1,1,0,57.34912221,1,4,1,FRAC,10278,FLUD,SAND,NA,NA,HCL,NA,2455,2344.41,6187.57
0,17750,1552707.24,400005,1757666.39999999,81665,18412,443.83152173913,100.065217391304,881,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38921,2006,31.82249,-101.95667,10126,80,40,2,6,12,0,57.444,3,4,12,FRAC,9988,GEL,SAND,NA,48,NA,20/40,184,1016,4344
0,0,655250,319000,655250,655250,319000,322.306935563207,156.910969011313,883,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38775,2006,31.84966,-102.06792,10125,40,160,3,1,1,0,73.06722001,2,4,1,FRAC,9974,GEL,SAND,NA,NA,WGEL,NA,2033,1488,5270
0,10000,361080,736180,371080,55985,135840,269.158653846154,653.076923076923,885,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38831,2006,31.8801,-102.03329,10255,40,Sub 20,4,5,10,0,22.82628719,1,4,10,FRAC,7944,X-LINKGEL,SAND,NA,35,NA,20/40,208,2401.57,6303.82
0,11000,355635,508638,366635,58382,135040,283.407766990291,655.533980582524,886,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38846,2006,31.89567,-101.99809,10163,40,Sub 20,3,5,10,0,34.49935258,2,4,10,FRAC,7845,X-LINKGEL,SAND,NA,30,NA,20/40,206,1586,5404
0,15500,427045,645488,442545,58652,135197,345.011764705882,795.276470588235,887,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38978,2006,31.8785,-102.02397,10168,40,Sub 20,3,6,12,0,31.912,2,4,12,FRAC,7915,X-LINKGEL,SAND,NA,33,NA,20/40,170,1545,5438
655956,0,0,700800,655956,655956,700800,230.240786240786,245.981045981046,889,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39016,2006,31.76283,-102.0857,10771,80,160,8,1,1,0,48.14260508,2,9,1,FRAC,10688,FLUD,SAND,NA,NA,HCL,NA,2849,2844.32,12836.06
0,21500,530816,486021,552316,60085,177463,484.556451612903,1431.15322580645,892,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39392,2007,31.80533,-101.96479,10413,40,80,2,6,12,0,42.728,3,4,12,FRAC,8486,X-LINKGEL,SAND,NA,NA,NA,20/40,124,1011,4417
0,15750,446364,404660,462114,72737,177382,611.235294117647,1490.60504201681,893,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39080,2006,31.73139,-101.92728,10576,40,80,2,6,12,0,65.428,3,4,12,FRAC,8387,X-LINKGEL,SAND,NA,36,NA,20/40,119,1016,4556
0,14750,462309,403220,477059,79330,180906,650.245901639344,1482.83606557377,894,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39048,2006,31.72489,-101.93896,10532,40,40,2,6,11,0,26.9138779,3,4,11,FRAC,8421,X-LINKGEL,SAND,NA,33,NA,20/40,122,1004,4460
0,15750,441896,549019,457646,55714,139879,944.305084745763,2370.83050847458,895,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39135,2007,31.72431,-101.92502,10540,40,40,3,7,13,0,51.112,2,4,13,FRAC,7865,X-LINKGEL,SAND,NA,33,NA,20/40,59,1584,5581
351000,9500,0,105000,360500,351000,105000,254.532269760696,76.1421319796954,896,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38816,2006,31.761,-102.04465,10061,40,80,2,1,2,0,16.55643722,3,4,2,FRAC,9944,FLUD,SAND,NA,NA,NA,20/40,1379,962,4354
588168,0,0,715960,588168,588168,715960,225.265415549598,274.209115281501,897,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38930,2006,31.74055,-102.0019,11111,40,80,6,1,1,0,61.528,3,8,1,FRAC,10804,FLUD,SAND,NA,NA,SFAC,NA,2611,2588.55,13013.52
581616,0,0,639520,581616,581616,639520,226.133748055988,248.646967340591,899,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38886,2006,31.69801,-102.006,11258,40,40,2,1,1,0,36.552,3,4,1,FRAC,10849,FLUD,SAND,NA,NA,SFAC,20/40,2572,991,4369
0,15750,429484,400400,445234,77348,16977,709.614678899083,155.752293577982,901,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38825,2006,31.84675,-101.90111,10017,40,40,2,6,12,0,40.77282225,3,4,12,FRAC,9714,GEL,SAND,NA,48,NA,20/40,109,1004,4336
0,15750,457722,406160,473472,80859,17502,728.459459459459,157.675675675676,902,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38841,2006,31.84853,-101.8936,10004,40,40,2,6,12,0,86.956,3,4,12,FRAC,9665,X-LINKGEL,SAND,NA,46,NA,20/40,111,1000,4252
0,9500,313423,612489,322923,101444,137829,284.156862745098,386.075630252101,903,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38859,2006,31.87085,-102.05693,10341,40,160,2,4,8,0,19.24822649,3,4,7,FRAC,10150,X-LINKGEL,SAND,NA,46,NA,20/40,357,918.6,4131.48
0,12050,376344,387680,388394,81086,17122,737.145454545455,155.654545454545,904,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38852,2006,31.87724,-102.04561,10374,40,Sub 20,2,5,10,0,55.80805367,3,4,10,FRAC,9978,GEL,SAND,NA,38,NA,20/40,110,952.540000000001,3977.22
1046220,0,0,800581,1046220,1046220,800581,399.93119266055,306.03249235474,905,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39136,2007,31.6567,-102.0378,10604,40,40,4,1,1,0,82.8613699,1,4,1,FRAC,10372,FLUD,SAND,NA,NA,HCL,NA,2616,2428,6383
1191414,0,0,901480,1191414,1191414,901480,452.149525616698,342.117647058824,907,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39136,2007,31.6532,-102.0321,10600,80,80,4,1,1,0,77.98311204,1,4,1,FRAC,10381,FLUD,SAND,NA,NA,HCL,NA,2635,2435,6352
0,13250,431389,525080,444639,58118,137100,282.126213592233,665.533980582524,909,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38966,2006,31.88201,-102.02508,10234,40,Sub 20,3,6,12,0,47.436,2,4,12,FRAC,7928,X-LINKGEL,SAND,NA,34,NA,20/40,206,1552.65,5483.48
594300,0,0,650550,594300,594300,650550,228.225806451613,249.827188940092,910,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38857,2006,31.69336,-102.00948,11260,40,80,3,1,1,0,48.112,2,4,1,FRAC,10757,FLUD,SAND,NA,NA,SFAC,20/40,2604,1555,5477
