Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Units,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.
0,26000,442000,889000,592000,118000,83000,386,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40935,2012,31.7182,-101.48035,10057,NA,NA,NA,7,14,118000,32.164,NA,NA,14,FRAC,9480,9747,GAL,SLKW,LB,SAND,BIOC,20/40,4965.59,5975.09,6505.09,7615.41,7900.27,8206.77,9355.11,9718.63,9805.85,9912.68,9947.53,10065.02,10225.65,10304.62
101000,26000,397000,446000,527000,101000,55000,387,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40886,2011,31.69927,-101.44853,10064,80,Over 160,SPBR_U --> STRAWN,7,14,0,15.6,SPBR_U,STRAWN,14,FRAC,9454,9761,GAL,FLUD,LB,SAND,GELA,20/40,4630.34,5944.12,6485.82,7607.93,7931.71,8185.19,9308.25,9688.72,9787.47,NA,9986.52,9977.08,10154.51,10231.73
0,26000,523000,826000,552000,114000,88000,389,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,41007,2012,31.71186,-101.50558,10182,NA,NA,NA,7,14,0,19.74,NA,NA,14,FRAC,9604,9803,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5163.72,6060.86,6608.07,7682.71,7951.24,8262.47,9407.16,9755.81,9863.07,9988.77,10024.16,10150.4,10255.36,10319.13
136000,26000,434000,910000,602000,136000,101000,392,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40951,2012,31.68765,-101.41755,10015,NA,NA,NA,7,14,0,38.58,NA,NA,14,FRAC,9528,9815,GAL,FLUD,LB,SAND,BIOC,20/40,4162.27,5871.71,6379.64,7462.47,7800.94,8090.23,9173.72,9511.04,9618.24,NA,9834.99,9889.65,9934.99,10027.72
0,16500,1338664.45,1398355.9,1408201.2,168084,82233,393,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40907,2011,31.83816,-101.59794,10152,40,Over 160,NA,4,8,0,113.672,NA,NA,8,FRAC,9924,10026,GAL,X-LINKGEL,LB,SAND,BRKR,30/50,5627.64,6332.99,6848.29,7914.14,8381.94,8418.59,9682.58,9962.91,10084,10219.68,10275.95,10396.8,10557.69,10600.32
0,2016,0,110277.1,153212,NA,79000,394,D,ATHLON FE OPERATING LLC,GLASSCOCK,40892,2011,31.79269,-101.56571,10039,NA,NA,NA,1,2,0,80.704,NA,NA,2,FRAC,7182,9992,NA,NA,LB,SANDRCSD,NA,NA,5031.33,6188.02,6720.5,7812.6,8087.56,8461.8,9575.48,9880.27,9994.7,10116.29,10192.2,10309.48,10428.73,10467.41
0,26000,535000,839000,564000,114000,88000,395,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,41047,2012,31.71403,-101.49735,10068,NA,NA,NA,7,14,0,23.02,NA,NA,14,FRAC,9500,9785,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5090.67,6039.51,6568.93,7651.64,7973.27,8210.36,9383.84,9745.81,9844.3,9966.75,9976.5,10112.59,10227.2,10302.86
0,26000,525500,843000,555500,108000,77000,396,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40989,2012,31.68625,-101.5025,10173,40,Over 160,NA,7,14,0,84.304,NA,NA,14,FRAC,9788,9947,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5200.63,6052.45,6596.19,7697.34,8102.16,8354.65,9423.48,9790.63,9893.64,10013.4,10048.37,10173.23,10309.44,10375.3
111000,26000,422000,849500,563500,23277.5,0,398,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40884,2011,31.70137,-101.45425,10024,NA,NA,NA,7,15,0,36.36439764,NA,NA,1,ACID,5348,5357,GAL,A,undefined,undefined,HCL,NA,4699.7,5949.38,6484.58,7604.48,7974.52,8203.84,9325.24,9688.79,9788.18,9866.51,10000.31,9992.59,10196.53,10273.77
0,13500,1127707,1398355.9,1141207,142878,121411,399,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40981,2012,31.92037,-101.70037,10162,NA,NA,NA,4,8,0,56.136,NA,NA,8,FRAC,10050,10098,GAL,X-LINKGEL,LB,SAND,GELA,30/50,5874.19,6562.65,7078.18,8084.35,8492.55,8972.22,9664.81,9991.22,10120.11,10198.62,10238.48,10436.69,10618.02,10672.42
0,1000,448500,520188,695000,23277.5,0,401,D,APACHE CORPORATION,GLASSCOCK,40974,2012,31.82001,-101.54341,10900,NA,NA,NA,7,8,245500,34.8,NA,NA,1,ACID,10777,10791,GAL,A,undefined,undefined,ACET,NA,5405.23,6084.43,6592.21,7666.61,8022.62,8267.35,9481.61,9796.98,9918.19,10014.92,10105.16,10229.65,10312.74,10356.4
NA,NA,NA,NA,NA,NA,0,402,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,40911,2012,31.65633,-101.51698,8831,Over 160,40,SPBR_L --> WFMP,1,1,NA,78.092,SPBR_L,WFMP,1,FRAC,6898,8702,NA,A,undefined,undefined,HCL,NA,5232.61,6108.59,6655.08,7734.91,8051.88,8385.94,9484.52,9872.4,9987.7,10073.73,10069.56,10305.34,10404.67,10444.61
0,0,564000,508694,686750,43000,16500,403,D,APACHE CORPORATION,GLASSCOCK,40931,2012,31.81814,-101.53517,10790,NA,NA,NA,7,7,122750,20.904,NA,NA,7,FRAC,10072,10318,GAL,X-LINKGEL,LB,RCSD,XLNK,NA,5210.32,6045.01,6553.87,7625.35,7991.92,8224.93,9460.41,9779.58,9896.62,9988.12,10089.88,10216.81,10280.73,10326.23
0,10500,1265970,1236550,1276470,207784,149782,404,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,41037,2012,31.97544,-101.73516,10326,NA,NA,NA,4,8,0,53.216,NA,NA,8,FRAC,10176,10237,GAL,X-LINKGEL,LB,SAND,XLNK,30/50,5627,6784,7280,8299,8496,9030,9729,10148,10254.05,10284.41,10304.23,10608.59,10830.63,10883.91
0,13500,1338664.45,1398355.9,1366475,175860,154136,406,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,41040,2012,31.90837,-101.69998,10222,NA,NA,NA,4,8,0,50.388,NA,NA,8,FRAC,10067,10163,GAL,X-LINKGEL,LB,SAND,XLNK,30/50,5898.09,6584.75,7112.28,8101.71,8465.57,9169.29,9653.62,9996.97,10127.38,10210.53,10261.83,10429.18,10599.21,10653.48
245500,0,448500,520438,694000,42000,16500,407,D,APACHE CORPORATION,GLASSCOCK,40902,2011,31.8308,-101.54607,10885,NA,NA,NA,7,7,0,15.464,NA,NA,7,FRAC,10120,10379,GAL,X-LINKGEL,LB,SAND,NA,20/40,5527.93,6082.09,6592.67,7664.46,8049.31,8243.8,9486.12,9800.19,9930.37,10023.37,10105.03,10223.78,10324.46,10371.39
0,12000,1224605,1375887,1236605,169364,150119,408,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,41036,2012,31.9998,-101.65399,10178,80,160,NA,3,6,0,94.26,NA,NA,6,FRAC,9940,10030,GAL,X-LINKGEL,LB,SAND,XLNK,30/50,5669.02,6350.21,6810,7676.03,8051.61,8391.2,9540.16,9880.47,10027.29,NA,10147.55,10292.51,10554.93,10621.83
0,26000,532500,827000,562500,128000,91000,410,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40972,2012,31.72497,-101.46528,10120,NA,NA,NA,7,14,0,37.772,NA,NA,14,FRAC,9620,9909,GAL,X-LINKGEL,LB,SAND,SFAC,20/40,4823.4,5936.69,6466.45,7596.69,7964.19,8193.99,9343.32,9686.66,9759.95,9855.83,9956.3,10033.81,10195.46,10275.5
0,13500,1338664.45,1398355.9,1408201.2,179078,137316,413,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,41025,2012,31.88452,-101.73701,10457,NA,NA,NA,4,7,0,91.968,NA,NA,7,FRAC,10248,10330,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5712,6835,7423,8416,8577.69,8817.79,9929,10230,10266.23,10330.96,10401.42,10617.71,10759.62,10847.1
NA,NA,NA,NA,NA,NA,0,414,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,40978,2012,31.66163,-101.4309,9895,40,Over 160,NA,1,1,NA,46.25013093,NA,NA,1,FRAC,7644,9618,NA,A,undefined,undefined,HCL,NA,4416.23,5933.04,6464.99,7561.65,7887.39,8169.64,9247.79,9611.92,9708.32,NA,9907.5,9968.4,10050.66,10093.12
0,13000,0,110277.1,1396522,1231011.6,110000,415,F,ATHLON FE OPERATING LLC,GLASSCOCK,40981,2012,31.73041,-101.44487,9900,NA,NA,NA,1,2,1383522,29.63266871,NA,NA,2,FRAC,6890,9838,GAL,SLKW,LB,SANDRCSD,SFAC,NA,4581.5,5824.78,6367.9,7515.93,7937.71,8120.43,9265.6,9622.54,9702.11,9777.8,9950.17,9919.66,10063.02,10145.74
0,1008,448500,520437,695008,23277.5,0,418,D,APACHE CORPORATION,GLASSCOCK,40992,2012,31.81294,-101.54123,10980,NA,NA,NA,7,8,245500,10.788,NA,NA,1,ACID,10800,10811,GAL,A,undefined,undefined,NECL,NA,5346.69,6089.87,6612.13,7675.49,8010.12,8296.73,9496.54,9813.73,9935.24,10028.64,10125.51,10250.78,10325.76,10365.77
0,10500,1225101,1238986,1235601,165703,126440,419,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,41130,2012,31.98156,-101.72766,10743,80,Over 160,SPBR_L --> MISS,5,9,0,17.556,SPBR_L,MISS,9,FRAC,10263,10578,GAL,X-LINKGEL,LB,SAND,SFAC,20/40,5554.86,6712.15,7226.74,8226.61,8615.17,8880.52,9735.92,10080.43,10210.38,10247.58,10265.09,10524.86,10774.05,10824.04
0,12000,1338664.45,112000,1408201.2,1231011.6,112000,421,F,ATHLON FE OPERATING LLC,GLASSCOCK,41013,2012,31.67782,-101.50887,10240,NA,NA,NA,1,2,0,44.73512294,NA,NA,2,FRAC,7211,10111,GAL,X-LINKGEL,LB,SANDRCSD,SFAC,NA,5242.13,6075.94,6617.94,7714.84,8100.42,8382.66,9445.34,9821.43,9929.87,10034.95,10061.54,10223.79,10345.99,10398.35
732312,0,0,627400,732312,732312,627400,422,D,CROWNQUEST OPERATING LLC,GLASSCOCK,41025,2012,31.81143,-101.56201,10623,NA,NA,NA,1,1,0,18.684,NA,NA,1,FRAC,7910,10470,GAL,FLUD,LB,SAND,NA,NA,5258.53,6202.45,6718.18,7775.31,8144.81,8491.64,9569.24,9864.5,9986.17,10102.49,10179.06,10295.12,10407.87,10446.51
0,13500,0,175000,1344942,1231011.6,175000,423,D,ATHLON FE OPERATING LLC,GLASSCOCK,40968,2012,31.80143,-101.56103,10236,NA,NA,NA,1,2,1331442,82.908,NA,NA,2,FRAC,7233,10100,GAL,SLKW,LB,SAND,SFAC,NA,5148.11,6178.96,6700.8,7773.27,8103.6,8477.76,9560.94,9862.79,9983.53,10097.06,10176.99,10294.24,10403.42,10440.94
0,26000,623000,940800,653000,148000,99500,425,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,41106,2012,31.67874,-101.44229,10091,40,Over 160,SPBR_U --> ATOKA,7,14,0,58.692,SPBR_U,ATOKA,14,FRAC,9460,9775,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,4580.63,5961.22,6487.96,7570.82,7970.71,8180.38,9237.93,9607.02,9704.55,NA,9926,9957.58,10065.48,10158.37
0,26000,568000,879800,598000,115000,77000,426,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40990,2012,31.67599,-101.41896,9920,NA,NA,NA,7,14,0,10.816,NA,NA,14,FRAC,9418,9703,GAL,X-LINKGEL,LB,SAND,SFAC,20/40,4155.07,5891.51,6403.71,7502.11,7838.87,8114.55,9203.43,9554.64,9653.03,NA,9885,9922.68,9975.95,10044.72
0,26000,531500,838500,561500,114000,88000,428,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,41046,2012,31.72459,-101.48299,10034,NA,NA,NA,7,14,0,24.288,NA,NA,14,FRAC,9490,9728,GAL,X-LINKGEL,LB,SAND,SFAC,20/40,5005.14,5979.59,6509.12,7616.61,7899.91,8219.2,9368.68,9719.78,9808.8,9912.84,9940.42,10074.57,10222.85,10296.22
0,26000,422000,845000,567000,115000,90000,429,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,41119,2012,31.6878,-101.44929,10122,40,Over 160,SPBR_U --> ATOKA,7,14,115000,9.5,SPBR_U,ATOKA,14,FRAC,9620,9883,GAL,SLKW,LB,SAND,SFAC,20/40,4677.77,5968.3,6505.77,7618.87,7980.99,8209.3,9317.53,9683.67,9785.66,NA,9984.48,10009.81,10201.04,10242.35
907368,0,0,809068,907368,907368,809068,430,D,CROWNQUEST OPERATING LLC,GLASSCOCK,41031,2012,31.81841,-101.56479,10615,160,Over 160,NA,1,1,0,27.64,NA,NA,1,FRAC,7917,10459,GAL,FLUD,LB,SAND,NA,NA,5579.01,6218.27,6734.98,7788.45,8183.7,8475.83,9580.76,9871.64,9992.74,10112.86,10185.03,10300.63,10419.02,10459.59
0,26000,548000,845000,578000,124000,88000,431,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,41014,2012,31.67853,-101.42438,10035,NA,NA,NA,7,14,0,19.944,NA,NA,14,FRAC,9450,9698,GAL,X-LINKGEL,LB,SAND,SFAC,20/40,4251.65,5912.59,6426.97,7517.53,7860.14,8127.69,9205.6,9559.26,9658.41,NA,9891.56,9953.29,9989.45,10070.27
0,17000,897684,754603,914684,23277.5,0,432,D,BERRY OIL COMPANY,GLASSCOCK,41013,2012,31.94439,-101.73731,11420,80,20,WFMP --> FUSS,9,19,0,20.776,WFMP,FUSS,1,ACID,11196,11220,GAL,A,undefined,undefined,HCL,NA,5723.98,6744.18,7288.03,8270.54,8519.65,9014.12,9778.35,10121.7,10247.04,10256.35,10280.84,10604.22,10746.6,10798.07
0,14000,0,130000,1408201.2,1231011.6,130000,434,F,ATHLON FE OPERATING LLC,GLASSCOCK,41051,2012,31.74152,-101.43141,9828,NA,NA,NA,1,2,1963668,31.532,NA,NA,2,FRAC,6495,9779,GAL,SLKW,LB,SANDRCSD,XLNK,NA,4465.03,5718.66,6200.94,7406.3,7729.49,8018.42,9186.32,9503.99,9583.28,9685.87,9888.8,9828.88,9982.06,10045.04
0,14000,1082176,948376,1096176,174766,46317,436,D,BERRY OIL COMPANY,GLASSCOCK,41098,2012,31.95066,-101.7749,11245,NA,NA,WFMP --> SIL_DEV,9,18,0,65.64977319,WFMP,SIL_DEV,18,FRAC,10860,10982,GAL,GEL,LB,CER,GELA,20/40,5830.11,6908.22,7442.81,8408.6,8708.31,9036.5,9850.56,10185.79,10335.65,10316.69,10330.44,10651.2,10902.6,10954.85
NA,NA,NA,NA,NA,NA,NA,437,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,41078,2012,31.67496,-101.45422,9965,80,Over 160,WFMP --> STRAWN,1,1,NA,26.6,WFMP,STRAWN,1,FRAC,7736,9712,NA,SLKW,NA,NA,SFAC,NA,4833.98,5981.52,6518.17,7625.68,7924.12,8247.65,9315.89,9690.37,9792.82,NA,9944.79,10002.11,10168.7,10230.64
0,16000,1075074,1222148,1091074,105840,99965,438,D,BERRY OIL COMPANY,GLASSCOCK,41119,2012,31.94586,-101.72011,10956,NA,NA,WFMP --> SIL_DEV,10,20,0,45.732,WFMP,SIL_DEV,20,FRAC,10630,10733,GAL,X-LINKGEL,LB,CER,XLNK,20/40,5612.34,6610.97,7154.14,8150.2,8428.59,8682.71,9647.56,9976.09,10111.86,10199.95,10226.25,10455.4,10628.37,10683.78
0,15000,856380,1089724,871380,127764,80000,439,D,BERRY OIL COMPANY,GLASSCOCK,41059,2012,31.92375,-101.73075,11015,NA,NA,WFMP --> WOOD,10,20,0,67.44403123,WFMP,WOOD,20,FRAC,10614,10775,GAL,X-LINKGEL,LB,CER,XLNK,20/40,5909.2,6691.13,7249.89,8221.13,8531.02,8726.88,9746.01,10046.51,10187.75,10258.01,10295,10568.89,10742.63,10794.7
0,14000,0,940000,1192478,1178478,927236,440,D,ATHLON FE OPERATING LLC,GLASSCOCK,41065,2012,31.85376,-101.58113,10261,80,160,SPBR_L --> ATOKA,1,2,1178478,19.408,SPBR_L,ATOKA,2,FRAC,7305,10154,GAL,SLKW,LB,SANDRCSD,XLNK,NA,5359.97,6232.93,6736.33,7789.98,8204.09,8225.82,9589.44,9882.86,10018.95,10138.91,10191.48,10295.12,10445.51,10488.79
861630,0,0,892700,861630,861630,892700,442,D,CROWNQUEST OPERATING LLC,GLASSCOCK,41148,2012,31.81542,-101.57769,10531,80,Over 160,SPBR_L --> MISS,1,1,0,21.264,SPBR_L,MISS,1,FRAC,7500,10435,GAL,FLUD,LB,SAND,NA,NA,5593.61,6253.02,6770.18,7838.38,8273.09,8624.89,9616.95,9894.97,10015.92,10149.06,10220.35,10326.51,10463.65,10501.74
1075580.1,0,0,1124480,1127196,1127196,927236,445,D,CROWNQUEST OPERATING LLC,GLASSCOCK,41150,2012,31.98833,-101.67703,10540,NA,NA,SPBR_L --> MISS,1,1,0,51.748,SPBR_L,MISS,1,FRAC,6950,10413,GAL,FLUD,LB,SAND,NA,NA,5611.76,6433.15,6935.75,7893.96,8239.27,8658.6,9604.4,9915.29,10041.07,10145.66,10163.11,10299.96,10569.83,10618.12
NA,NA,NA,NA,NA,NA,NA,447,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,41090,2012,31.65509,-101.43738,9906,40,160,WFMP --> STRAWN,1,1,NA,25.276,WFMP,STRAWN,1,FRAC,7640,9644,NA,SLKW,NA,NA,SFAC,NA,4544.39,5955.47,6489.2,7586.63,7914.1,8200.67,9247.02,9630.91,9729.88,NA,9891.73,9985.51,10088.12,10113.81
NA,NA,NA,NA,NA,NA,NA,448,F,ATHLON FE OPERATING LLC,GLASSCOCK,41090,2012,31.72554,-101.43571,9915,80,Over 160,SPBR_L --> ATOKA,1,1,NA,3.256,SPBR_L,ATOKA,1,FRAC,6804,9822,NA,NA,NA,NA,NA,NA,4465.8,5806.12,6326.54,7465.22,7787.04,8089.31,9207.37,9538.1,9647.63,9753.24,9900.09,9873.93,9992.17,10070.22
0,17000,833532,970699,850532,59976,47515,450,D,BERRY OIL COMPANY,GLASSCOCK,41092,2012,31.93689,-101.70848,10815,NA,NA,WFMP --> WOOD,8,16,0,28.48,WFMP,WOOD,16,FRAC,10589,10719,GAL,X-LINKGEL,LB,CER,XLNK,20/40,5764.98,6629.42,7132.01,8153.89,8527.34,8844.87,9695.19,10024.44,10173.55,10236.14,10266.15,10488.28,10688.14,10736.07
0,1000,722516,514927,723516,23277.5,0,452,D,APACHE CORPORATION,GLASSCOCK,41064,2012,31.8485,-101.567,10922,80,Over 160,WFMP --> SIL_DEV,8,9,0,24.28251337,WFMP,SIL_DEV,1,ACID,10840,10844,GAL,A,undefined,undefined,NECL,NA,5437.08,6123.22,6609.02,7716.37,8126.73,8224.03,9544.9,9843.35,9983.11,10091,10150.23,10252.49,10395.17,10436.88
0,0,448500,621813,805500,42000,16500,453,D,APACHE CORPORATION,GLASSCOCK,41064,2012,31.85048,-101.56154,10928,NA,NA,WFMP --> SIL_DEV,8,8,357000,39.964,WFMP,SIL_DEV,8,FRAC,10199,10448,GAL,X-LINKGEL,LB,RCSD,XLNK,NA,5421.14,6130.62,6613.18,7677.31,8072.25,8206.09,9521.79,9822.56,9969.87,10069.28,10131.58,10227.12,10369.07,10411.1
0,0,448500,635152,808500,42000,16500,454,D,APACHE CORPORATION,GLASSCOCK,41042,2012,31.82608,-101.54967,10887,40,40,WFMP --> SIL_DEV,8,8,360000,231.404,WFMP,SIL_DEV,8,FRAC,10150,10396,GAL,X-LINKGEL,LB,RCSD,XLNK,NA,5543.63,6120.95,6631.87,7701.35,8069.46,8287.23,9506.24,9816.01,9941.87,10042.26,10122.18,10246.84,10343.13,10387.06
NA,NA,NA,NA,NA,NA,NA,455,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,41154,2012,31.66281,-101.45887,9922,160,160,WFMP --> STRAWN,1,1,NA,39.552,WFMP,STRAWN,1,FRAC,7732,9718,NA,SLKW,NA,NA,SFAC,NA,4954.87,5973.76,6515.87,7609.31,7897.56,8289.54,9314.58,9683.12,9775.44,NA,9916.87,10024.7,10185.7,10199.71
NA,NA,NA,NA,NA,NA,NA,457,D,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,41133,2012,31.79513,-101.55325,11041,NA,NA,WFMP --> WOOD,1,1,NA,45.796,WFMP,WOOD,1,FRAC,7866,10400,NA,SLKW,NA,NA,NA,NA,5218.46,6136.14,6655.75,7739.92,8056.93,8365.83,9539.14,9852.66,9974.71,10075.68,10164.14,10285.87,10385.79,10424.55
NA,NA,NA,NA,NA,NA,NA,458,F,ATHLON FE OPERATING LLC,GLASSCOCK,41096,2012,31.66753,-101.49968,10256,80,Over 160,SPBR_L --> ATOKA,1,1,NA,25.952,SPBR_L,ATOKA,1,FRAC,7188,10119,NA,NA,NA,NA,NA,NA,5243.78,6055.21,6596.69,7691.04,8040.16,8362.97,9429.13,9810.04,9919.16,10030.17,10050.6,10205.98,10319.84,10382.57
295008,0,0,1398355.9,295008,295008,927236,461,D,THREE RIVERS OPERATING COMPANY II LLC,GLASSCOCK,41134,2012,31.92888,-101.7731,10655,160,40,SPBR_L --> STRAWN,1,1,0,107.336,SPBR_L,STRAWN,1,FRAC,7452,10257,GAL,W,LB,SAND,NA,NA,5785.4,6876.69,7412.43,8378.01,8779.08,8927.96,9801.39,10134.77,10278,10312.19,10292.48,10663.28,10872.05,10915.5
0,0,1338664.45,1398355.9,1408201.2,1231011.6,927236,462,D,PARSLEY ENERGY OPERATIONS LLC,GLASSCOCK,41120,2012,31.74934,-101.59212,10634,NA,NA,NA,1,1,0,333.52,NA,NA,1,FRAC,8346,10414,GAL,GEL,LB,SAND,SFAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421008,0,0,401920,421008,421008,401920,464,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37720,2003,31.76507,-102.01066,11000,40,160,CLFK --> WFMP,1,1,0,68.90641599,CLFK,WFMP,1,FRAC,7651,10345,GAL,W,LB,SAND,NA,NA,6744.29,7644,8201,9188,9547,9853,10505.56,10774.66,10937.08,11032.85,11302.79,11740.16,11941.33,12009.11
299000,4000,0,116500,303000,299000,116500,465,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,37688,2003,31.77244,-102.04362,10125,40,80,SPBR_U --> WFMP,1,2,0,50.888,SPBR_U,WFMP,2,FRAC,9428,10002,GAL,W,LB,SAND,NA,NA,6845,7736,8286,9253,9611,9929,10423.74,10689.48,10859.09,10947.19,11230.09,11744.53,11955.48,12034.37
0,7000,265650,247891,272650,99852,40060,469,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37750,2003,31.7346,-102.0277,10500,160,80,SPBR_U --> WFMP,4,7,0,38.20476317,SPBR_U,WFMP,7,FRAC,9778,9980,GAL,GEL,LB,SAND,NA,NA,6785,7678,8238,9206,9559,9862,10488.76,10724.37,10833.8,11049.19,11313.98,11847.13,12033.4,12044.04
0,10000,283156,172588,293156,67912,17138,470,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37800,2003,31.7466,-101.9916,10500,80,80,SPBR_L --> WFMP,4,8,0,37.41851414,SPBR_L,WFMP,8,FRAC,10124,10303,GAL,GEL,LB,SAND,NA,NA,6672,7505,8103,9124,9485,9908,10452.17,10766.11,10923.97,11010.5,11270.72,11720.44,11912.21,11962.09
279818,4000,0,210542,283818,75800,17295,471,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37662,2003,31.71,-102.0196,10500,80,40,SPBR_U --> WFMP,4,8,0,34.95435561,SPBR_U,WFMP,8,FRAC,10195,10369,GAL,W,LB,SAND,GELA,NA,6763,7665,8222,9199,9546,9944,10476.39,10805.42,10962.78,11061.13,11234.22,11906.41,12058.95,12099.92
0,10000,346635,301870,356635,90486,40456,472,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37778,2003,31.7036,-102.1107,10515,160,40,SPBR_U --> STRAWN,5,9,0,26.8747488,SPBR_U,STRAWN,9,FRAC,10194,10267,GAL,GEL,LB,SAND,NA,NA,6935,7773,8314,9206,9545,9981,10273,10237.08,10491.41,10611.72,10733.93,11624.12,11836.4,11935.26
321655,10000,0,270589,331655,68221,17140,473,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37778,2003,31.6883,-102.0792,10500,80,80,SPBR_U --> WFMP,5,9,0,42.6041591,SPBR_U,WFMP,9,FRAC,10165,10300,GAL,W,LB,SAND,GELA,NA,6910,7759,8354,9269,9597,10012,10417.06,10557.56,10837.72,10826.01,11083.96,11852.74,12034.59,12117.28
322255,11000,0,259800,333255,71821,17800,474,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37872,2003,31.68367,-102.08208,10520,80,80,SPBR_U --> WFMP,5,10,0,48.24447828,SPBR_U,WFMP,10,FRAC,10152,10265,GAL,WTR,LB,SAND,GELA,NA,6931,7808,8363,9286,9573,9990,10419.52,10551.94,10862.96,10862.32,11132.4,11861.34,12045.39,12130.84
0,7000,218837,155899,225837,102393,40668,476,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37806,2003,31.801,-102.0172,10515,80,80,SPBR_L --> WFMP,3,6,0,21.75125213,SPBR_L,WFMP,6,FRAC,9774,9934,GAL,GEL,LB,SAND,NA,NA,6737,7633,8190,9192,9525,10021,10381,10673.61,10806.54,10931.27,11170.75,11658.27,11870.21,11968.99
0,10000,284361,171000,294361,68232,19000,478,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37936,2003,31.8181,-101.9911,10515,80,80,SPBR_L --> WFMP,4,8,0,38.64026668,SPBR_L,WFMP,8,FRAC,10043,10249,GAL,GEL,LB,SAND,NA,NA,6753,7633.35,8194,9193,9549.31,9938,10440.65,10703.89,10873.7,10962.17,11155.54,11553.73,11783.13,11888.58
0,5000,346629,312260,351629,66935,17341,480,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37716,2003,31.7089,-101.9754,10500,80,160,SPBR_U --> WFMP,4,8,0,65.232,SPBR_U,WFMP,8,FRAC,10212,10369,GAL,GEL,LB,SAND,NA,NA,6724,7569,8184,9156,9545,9898,10535.52,10853.88,11019.63,11035.01,11254.86,11951.94,12076.8,12128.29
0,4000,188330,313940,192330,52122,118440,481,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,37662,2003,31.72589,-101.85365,9000,80,40,SPBR_U --> WFMP,3,7,0,23.53290545,SPBR_U,WFMP,3,FRAC,7248,7435,GAL,X-LINKGEL,LB,SAND,NA,20/40,6343,7255,7774,8808,9131.95,9504.28,10329.51,10571.89,10729.94,10793.29,10969.95,11346.22,11565.4,11628.98
