Class,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid.Amount,Subarea,Operator,Completion.Date,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Top_Zone,Number,Depth.Top,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,WFMP_ATB..KH,BEND..KHW.,ATOKA_L..KHW,DVNN..KHW.
1,304080,0,0,403560,304080,50.9104396193166,48.1210657990625,37720,31.86433,-101.9524,10800,48.5997313820817,55.0971911518644,40.7605692326044,45.6894734043355,1,7508,35.81895018376,46.5028002169063,46.4885978294857,NA,NA,6645.08,9775.66,10764.69,10883.47,11620.2
2,341483,0,0,199940,82568,50.9170981511221,47.2149192475855,37633,31.78,-101.9609,10500,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,4,10256,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,6600,9829.77,10887.09,11041.42,11818.06
2,278000,5000,0,390000,278000,50.9170981511221,44.52772543375,37684,31.78472,-102.04792,10525,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,7728,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,6812.78,9981.75,10923.1,11215.18,12004.03
1,0,2000,203114,1398355.9,23277.5,50.9104396193166,47.2149192475855,37732,31.7633,-101.85252,9018,44.4812271666837,39.9132468291517,36.3453506504094,39.4022307057895,6,7214,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6336.38,9428.42,10748.97,10910.9,11575.24
2,298000,5000,0,366000,298000,50.9170981511221,44.52772543375,37689,31.78587,-102.03544,10500,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,2,7689,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,6794,9983.49,10907.98,11168.61,11971.84
2,0,11000,319964,274296,66244,57.1815579561387,48.1210657990625,37716,31.6616,-102.0168,10500,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,10,10235,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6817,10011,11031.44,11252.42,12211.85
2,0,4000,348536,293688,67569,57.1815579561387,48.1210657990625,37697,31.69204,-101.99936,10500,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,7,10204,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6763,10010,11170.81,11299.36,12203.19
2,0,8000,392910,535133,23277.5,50.9104396193166,47.2149192475855,37763,31.78129,-101.93888,10500,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,14,10144,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6543,9667,10860.01,11020.05,11746.63
1,0,4000,193620,472700,23277.5,50.9104396193166,47.2149192475855,37781,31.74117,-101.86813,9080,44.4812271666837,39.9132468291517,40.7605692326044,45.6894734043355,7,7302,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6403,9557.15,10843.88,11020.19,11677.52
2,0,5000,176026,473100,23277.5,50.9104396193166,47.2149192475855,37782,31.74105,-101.83669,8900,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,8,7195,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6272.33,9270.07,10724.54,10902.93,11561.45
2,0,5500,205128,472170,52823,50.9104396193166,47.2149192475855,37852,31.72485,-101.84168,8900,44.4812271666837,39.9132468291517,36.3453506504094,39.4022307057895,6,7167,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6289,9429.34,10725.31,10888.11,11557.49
1,439000,26000,0,243000,134000,50.9170981511221,47.0209348228125,37718,31.76902,-102.07469,10115,44.1646661294716,47.6641071277034,40.7605692326044,45.6894734043355,4,8051,35.81895018376,46.5028002169063,46.4885978294857,NA,NA,6874,9895,10855.93,11142.11,12004.18
2,371028,0,0,444980,371028,50.9170981511221,48.1210657990625,37893,31.82537,-102.04341,11500,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,1,8427,48.4308302471429,46.5028002169063,46.4885978294857,NA,NA,6834,9835.22,10891,11137.96,11995.69
2,73470,4000,201180,488719,73470,50.9104396193166,47.2149192475855,37795,31.92875,-101.84348,9400,39.3953253532759,41.1683860955319,36.3453506504094,39.4022307057895,9,9120,52.728,46.5028002169063,46.4885978294857,NA,35.3283279841421,6147,9263,10453.53,10556.97,11193.81
1,317940,0,0,386540,317940,57.1815579561387,48.1210657990625,37755,31.70266,-102.03501,10700,44.1646661294716,59.7140833134848,40.7605692326044,45.6894734043355,1,7704,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6792,9872.14,10983.82,11211.7,12121.99
2,0,5500,268417,489980,23277.5,50.9104396193166,47.2149192475855,37746,31.95258,-101.83381,9415,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,9,7122,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6118,9226,10440.57,10487.35,11168.44
1,0,6500,149000,110277.1,149000,50.9170981511221,44.52772543375,37833,31.79229,-102.02351,10900,48.5997313820817,59.7140833134848,36.3453506504094,39.4022307057895,2,7661,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6766.08,9980.01,10929.2,11175.58,11983.86
1,281233,10000,0,166834,67810,57.1815579561387,48.1210657990625,37742,31.7195,-101.9959,10515,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,8,10214,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,6729,10011,11062.33,11256.92,12095.89
2,358260,0,0,308600,358260,50.9170981511221,48.1210657990625,37848,31.7735,-102.15182,11000,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,1,7968,35.81895018376,46.5028002169063,46.4885978294857,NA,35.3283279841421,7145,10071,11096.61,11111.64,11842.05
1,0,12500,357288,462698,85376,50.9104396193166,47.2149192475855,37847,31.80119,-101.94986,10500,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,12,9678,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,6551,9697.17,10815.96,11012.17,11696.8
1,0,12500,367542,390120,63546,50.9104396193166,47.2149192475855,37879,31.802,-101.96354,10505,48.5997313820817,39.9132468291517,45.572731767735,49.8051695977933,10,10389,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,6627.38,9796.83,10871.4,11058.4,11769.71
1,0,5500,285726,507220,45738,50.9104396193166,47.2149192475855,37836,31.80377,-101.95493,10500,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,8,7476,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6592,9742.59,10824.86,11021.71,11714.84
2,367584,0,0,392150,367584,50.9170981511221,48.1210657990625,37832,31.78964,-102.17907,11000,44.1646661294716,47.6641071277034,40.7605692326044,45.6894734043355,1,8034,35.81895018376,46.5028002169063,46.4885978294857,NA,NA,7185,9962.14,11154.53,11297.69,12042.55
2,0,0,320628,284200,320628,50.9170981511221,48.1210657990625,37933,31.80695,-102.04137,11000,48.5997313820817,39.9132468291517,45.572731767735,49.8051695977933,1,8310,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6805.23,9968,10939.06,11286.39,11994.97
2,361830,0,0,379760,361830,50.9170981511221,48.1210657990625,37880,31.80954,-102.04656,10950,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,1,7712,35.81895018376,46.5028002169063,46.4885978294857,NA,35.3283279841421,6818.47,9974,10925.64,11294.91,11989.52
1,0,9500,291178,219633,74794,50.9104396193166,47.2149192475855,37904,31.75528,-101.93938,10500,48.5997313820817,59.7140833134848,45.572731767735,49.8051695977933,8,8172,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6604,9726,10923.79,11114.48,11889.34
2,270816,0,0,413830,270816,50.9104396193166,48.1210657990625,37927,31.87185,-101.95495,10800,48.5997313820817,55.0971911518644,45.572731767735,49.8051695977933,1,8237,35.81895018376,46.5028002169063,46.4885978294857,NA,NA,6647.65,9774.43,10785.81,10893.49,11650.51
2,219786,0,0,241000,219786,50.9104396193166,48.1210657990625,37919,31.85797,-101.95072,10750,44.1646661294716,41.1683860955319,45.572731767735,49.8051695977933,1,8184,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,6637.06,9777.39,10733.1,10884.7,11604.72
1,0,5500,269819,490430,74510,48.2678540898953,47.2149192475855,37822,31.93618,-101.80517,9265,48.5997313820817,41.1683860955319,36.3453506504094,39.4022307057895,8,8980,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5943,9078.3,10383.7,10410.91,11055.18
1,0,25000,177000,461000,177000,50.9170981511221,44.52772543375,37894,31.80578,-101.99703,11300,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,2,7617,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6714,9813,11015.15,11193.32,11924.17
1,0,12500,349356,388890,77788,50.9104396193166,47.2149192475855,37910,31.75038,-101.94247,10500,44.1646661294716,59.7140833134848,45.572731767735,49.8051695977933,10,8172,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6603,9914,10919.45,11121.81,11906.05
1,0,6500,215019,350557,72807,50.9104396193166,47.2149192475855,37915,31.74611,-101.94532,10500,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,6,8157,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6592,9913,10914.66,11127.64,11916.39
1,0,9500,294071,370431,71089,50.9104396193166,47.2149192475855,37921,31.74802,-101.93701,10590,44.1646661294716,39.9132468291517,45.572731767735,49.8051695977933,8,9837,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6607,9938,10924.63,11127.59,11907.34
2,290069,11000,0,250780,68145,57.1815579561387,48.1210657990625,37777,31.7186,-101.9822,10480,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,10,10113,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,6697,9876,11016.37,11240.55,12083.06
1,236734,8000,0,255165,83840,57.1815579561387,48.1210657990625,37784,31.72532,-101.96883,10495,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,8,9645,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,6676,9892,10977.49,11227.46,12049.82
2,285928,10000,0,304342,43064,57.1815579561387,48.1210657990625,37855,31.73403,-101.96426,10510,44.1646661294716,59.7140833134848,40.7605692326044,45.6894734043355,10,10107,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,6648,9923.5,10975.87,11226.88,12025.26
1,0,10000,277922,370520,76692,50.9104396193166,47.2149192475855,37884,31.82287,-101.96955,10590,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,8,8222,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6649,9749.25,10871.41,11080.54,11737.99
1,0,10000,297146,371530,81405,50.9104396193166,47.2149192475855,37887,31.81317,-101.96294,10500,48.5997313820817,59.7140833134848,45.572731767735,49.8051695977933,8,10044,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,6637,9818.76,10855.33,11061.85,11738.94
1,0,6500,222189,352910,75529,50.9104396193166,47.2149192475855,37901,31.7533,-101.94766,10500,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,6,8186,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6607,9722,10920.24,11120.05,11904.15
1,0,10000,324328,277400,68218,50.9170981511221,48.1210657990625,37826,31.7199,-102.0585,10510,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,9,10127,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6817,9800,10878.51,11170.13,12092.16
2,334026,4000,0,277480,23277.5,50.9170981511221,48.1210657990625,37893,31.82846,-102.03078,10900,48.5997313820817,39.9132468291517,45.572731767735,49.8051695977933,2,8396,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6838.4,9961,10947.64,11162.45,12002.89
2,313611,10000,0,260479,67231,50.9170981511221,48.1210657990625,37802,31.7462,-102.027,10542,44.1646661294716,59.7140833134848,40.7605692326044,45.6894734043355,10,10178,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,6783,9974,11047.23,11319.19,12034.07
2,0,11000,315264,261469,67478,57.1815579561387,48.1210657990625,37839,31.6681,-102.0372,10502,44.4812271666837,47.6641071277034,40.7605692326044,45.6894734043355,10,10102,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6835,9850,10969.09,11182.07,12195.24
2,0,12500,388974,387340,79355,50.9104396193166,47.2149192475855,37935,31.7787,-101.93778,10500,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,12,9580,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6543,9674,10870.36,11030.78,11763.61
1,0,10000,279934,171340,67044,50.9170981511221,48.1210657990625,37896,31.8018,-102.0306,10500,44.1646661294716,39.9132468291517,45.572731767735,49.8051695977933,8,9982,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6772,9948,10928.2,11174.71,11990
2,213950,6000,0,153760,101154,50.9170981511221,48.1210657990625,37887,31.8106,-102.025,10500,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,5,9778,48.4308302471429,46.5028002169063,46.4885978294857,50.075857325368,NA,6757,9883,10925.53,11164.94,11976.23
1,0,9000,283313,170985,23277.5,50.9170981511221,48.1210657990625,37838,31.794,-102.0149,10515,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,7,8355,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6766,9844,10920.98,11177.75,11973.8
1,276740,10000,0,168000,65585,50.9170981511221,48.1210657990625,37900,31.7721,-101.9955,10535,44.1646661294716,59.7140833134848,45.572731767735,49.8051695977933,8,10121,35.81895018376,46.5028002169063,46.4885978294857,NA,NA,6696,9813,11002.22,11270.48,11981.4
2,280388,10000,0,165500,67754,50.9170981511221,48.1210657990625,37906,31.76532,-101.99273,10520,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,8,10031,35.81895018376,46.5028002169063,46.4885978294857,NA,NA,6674,9823,11043.15,11286.89,11964.74
1,0,3500,138905,335480,23277.5,31.4327307694649,47.2149192475855,37881,31.69468,-101.79111,8750,44.1646661294716,39.9132468291517,45.572731767735,49.8051695977933,5,7743,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6096,9327.83,10695.52,10852.66,11441.28
1,0,3500,126706,335540,65806,50.9104396193166,47.2149192475855,37881,31.7097,-101.79151,8750,48.5997313820817,41.1683860955319,45.572731767735,49.8051695977933,4,7762,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6176,9313.12,10675.09,10825.79,11425.85
2,0,0,360925,110277.1,23277.5,50.9170981511221,47.0209348228125,37857,31.76463,-102.07768,10120,44.1646661294716,47.6641071277034,40.7605692326044,45.6894734043355,2,7964,45.6145114608116,46.5028002169063,46.4885978294857,80.0717356575,35.3283279841421,6882,9950,10860.76,11151.83,12024.23
1,0,5000,194720,469510,67326,50.9104396193166,47.2149192475855,37908,31.8153,-101.78963,8598,43.4336303913043,39.9132468291517,40.7605692326044,45.6894734043355,6,8387,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5993,9231.3,10551.19,10659.53,11251.17
1,278672,10000,0,168000,65449,50.9170981511221,48.1210657990625,37893,31.8296,-101.9903,10520,44.4812271666837,47.6641071277034,45.572731767735,49.8051695977933,8,9948,48.4308302471429,46.5028002169063,46.4885978294857,50.075857325368,NA,6715,9751.73,10892.17,11067.75,11836.2
2,279726,9000,0,158412,67022,50.9170981511221,48.1210657990625,37889,31.7926,-101.9875,10520,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,7,10094,48.4308302471429,46.5028002169063,46.4885978294857,50.075857325368,NA,6642,9765,10903.79,11134.87,11882.73
1,0,5000,192045,470600,23277.5,50.9104396193166,47.2149192475855,37881,31.72739,-101.86284,9050,44.4812271666837,39.9132468291517,36.3453506504094,39.4022307057895,8,7262,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6408,9560.07,10834.06,11020.24,11676.79
1,276301,10000,0,173000,68007,50.9170981511221,48.1210657990625,37899,31.7789,-102.0822,10525,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,8,10138,35.81895018376,46.5028002169063,46.4885978294857,NA,NA,6920,9890,10864.79,11134.71,11984.79
2,319795,11000,0,283000,67148,50.9170981511221,48.1210657990625,37869,31.7056,-102.1026,10527,44.1646661294716,47.6641071277034,59.9755520332727,45.6894734043355,10,10288,48.4308302471429,46.5028002169063,46.4885978294857,50.075857325368,NA,6929,10115,10679.36,10835.64,12005.78
2,280455,10000,0,143500,68390,57.1815579561387,48.1210657990625,37887,31.6922,-102.0627,10525,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,8,10124,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,6861,9884.32,10840.7,11090,12132.4
1,0,10000,278705,171000,67907,50.9170981511221,48.1210657990625,37917,31.8118,-102.0022,10530,44.4812271666837,47.6641071277034,45.572731767735,49.8051695977933,8,10131,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6726,9852,10964.5,11158.61,11921.42
2,0,14000,72000,250000,72000,50.9170981511221,44.52772543375,38029,31.80228,-101.99589,11100,48.5997313820817,39.9132468291517,45.572731767735,49.8051695977933,2,8292,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6683,9812,10970.92,11179.33,11909.95
2,0,5000,188723,450350,23277.5,50.9104396193166,47.2149192475855,37935,31.75711,-101.86727,9050,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,8,7268,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6387,9542.53,10811.29,10969.79,11631.47
2,0,10000,281951,164423,67820,57.1815579561387,48.1210657990625,37937,31.6768,-102.0799,10525,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,8,10092,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6929,9982,10905.11,11179.38,12133.37
1,268411,10000,0,155000,69962,57.1815579561387,48.1210657990625,37960,31.6743,-102.0746,10515,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,8,10100,48.4308302471429,46.5028002169063,46.4885978294857,NA,NA,6916,9975,10924.44,11185.45,12152.72
2,0,10000,274821,159500,73103,57.1815579561387,48.1210657990625,37984,31.6813,-102.0769,10500,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,8,10146,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6891,9955,10865.3,11128.01,12129.64
2,0,5500,182000,313000,50000,50.9170981511221,48.1210657990625,37915,31.8118,-102.10161,10200,44.1646661294716,47.6641071277034,36.3453506504094,39.4022307057895,8,7838,45.6145114608116,46.5028002169063,46.4885978294857,NA,57.173005918,6989,9916,10862.9,11134.6,11912.34
2,0,12500,368534,388286,80312,50.9170981511221,47.2149192475855,37950,31.74378,-101.97116,10520,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,10,9808,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6659,9800,10984.87,11237.78,11989.35
2,0,9500,299893,367600,74852,50.9170981511221,47.2149192475855,37984,31.762,-101.9903,10500,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,8,10132,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6665,9776,11036.14,11272.22,11942.66
1,0,9500,281505,372160,64319,57.1815579561387,47.2149192475855,37973,31.73105,-101.94476,10502,44.4812271666837,39.9132468291517,45.572731767735,49.8051695977933,8,10296,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6628,9838,10942.01,11168.67,11985.94
1,0,9500,279774,372173,74024,57.1815579561387,47.2149192475855,37984,31.73682,-101.94974,10520,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,8,10266,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6626,9958,10942.1,11171.79,11977.52
1,0,9000,83000,291000,83000,50.9170981511221,44.52772543375,38047,31.7743,-101.98676,11000,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,2,8194,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6692,9879,10969.16,11218.21,11953.75
