EUR_o..Mstb.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Operator,Surface.Latitude,Between_Zone,Depth.Top,Mesh.Size,BEND..KHW.
13.39959831,11000,689552,157206,120000,24.6604927446667,31.65527,40.7605692326044,9760,35.3283279841421,10826.31
28.04,10000,153212,220477.134886995,485000,24.6604927446667,31.68374,40.7605692326044,9376,35.3283279841421,10931.95
11.7,14000,612920,139986,120000,24.6604927446667,31.69394,40.7605692326044,9740,35.3283279841421,10824.14
35.70501952,10500,373872,41244,103400,47.2149192475855,31.91074,45.572731767735,8040,35.3283279841421,10610.98
24.6,6000,224433,54402,130000,47.2149192475855,31.73796,35.8080535057143,7076,35.3283279841421,10666.3
16.264,4500,174603,48190,132292,47.2149192475855,31.73613,36.3453506504094,7133,35.3283279841421,10695.06
42.724,7500,404136,62508,144000,47.2149192475855,31.73717,40.7605692326044,7135,35.3283279841421,10680.29
48.39886208,17052,1158444,1141392,848110,48.1210657990625,31.86541,53.2831107625641,8110,52.6387713362683,10839.04
76.10923649,15036,605094,561330,761600,48.1210657990625,31.87247,53.2831107625641,8136,41.7462010546701,10837.89
61.028,15000,682611,41832,217545,47.2149192475855,31.79245,45.572731767735,8866,35.3283279841421,11036.22
49.59876072,15036,738906,723870,597980,48.1210657990625,31.86993,53.2831107625641,8099,43.1784341855671,10821.42
28.488,5500,227880,56789,136575,47.2149192475855,31.71281,40.7605692326044,7028,35.3283279841421,10664.42
27.54,4250,159664,49404,133580,47.2149192475855,31.69924,40.7605692326044,7057,35.3283279841421,10682.97
36.652,5000,231756,56070,141815,47.2149192475855,31.70992,31.1287314240741,6994,35.3283279841421,10649.18
20.196,5000,201020,36168,131660,47.2149192475855,31.70798,40.7605692326044,7053,35.3283279841421,10671.33
33.5106793,15000,517000,502000,478000,47.0209348228125,31.83922,40.7605692326044,7988,35.8369582867394,10863.75
66.556,18000,1194000,1176000,927236,80.4622673311111,31.89466,40.7605692326044,7394,36.4309588431651,10552.45
42.5222477,12000,721611,51411,127802,47.2149192475855,31.67222,40.7605692326044,7695,35.3283279841421,11044.33
14.988,6840,221636,47947,133337,47.2149192475855,31.76145,31.1287314240741,7397,35.3283279841421,10885.53
79.56669217,9500,531478,57708,150785,47.2149192475855,31.92418,45.572731767735,8059,35.3283279841421,10461.71
42.052,12150,463150,451000,431000,47.0209348228125,31.77672,40.7605692326044,7900,35.3283277681837,10924.06
71.876,22092,861546,839454,878070,48.1210657990625,31.96177,64.6750664149306,6939,39.5418904279901,10305.87
31.08,17000,727010,142002,120000,24.6604927446667,31.73704,40.7605692326044,9950,35.3283279841421,11030.96
39.1,16500,684468,122010,80000,24.6604927446667,31.71104,40.7605692326044,9940,35.3283279841421,10730
22.104,26000,586200,457700,433600,47.0209348228125,31.76776,40.7605692326044,7870,35.497504052851,10867.05
60.824,26000,1408201.2,356496,437390.477473003,60.824,31.7434,50.6046402510526,7858,51.0613066567705,10233.28
57.436,13000,505900,492400,456500,47.0209348228125,31.83664,40.7605692326044,8030,35.7457027133465,10911.28
15.84545683,12146.5469972727,520682.741107217,118890.652136309,92000,24.6604927446667,31.76519,40.7605692326044,9847,35.3283279841421,10905.03
62.456,11500,560750,548750,488000,47.0209348228125,31.85388,40.7605692326044,7944,36.2100177742904,10936.91
43.372,13000,545000,467000,451000,47.0209348228125,31.84703,40.7605692326044,8005,38.9860357405836,10908.79
39.612,12000,863123,35729,125000,47.2149192475855,31.79952,45.572731767735,8642,35.3283279841421,11008.46
48.46,8568,880194,871626,828220,48.1210657990625,31.71836,45.572731767735,8358,38.2401035770962,10763.39
42.016,16500,992922,50232,116460,47.2149192475855,31.72803,40.7605692326044,7472,35.3283279841421,10913.93
39.588,15000,872874,56238,144199,47.2149192475855,31.72936,45.572731767735,8080,35.3283279841421,10926.4
60.616,2000,1028438,23277.5,0,72.5015994800833,31.79605,64.6750664149306,10688,49.6185797367045,10672.78
43.112,11000,509300,498300,436450,47.0209348228125,31.84541,40.7605692326044,8026,36.9483745172597,10962.67
50.06,11500,558237,546237,508046,47.0209348228125,31.84877,40.7605692326044,7974,38.8174781277064,10964.95
25.856,2750,153212,56490,559956,24.6604927446667,31.94021,50.6046402510526,6972,35.3283279841421,10364.79
63.75034099,3421,753318,68000,60000,71.551170495,31.92395,53.2831107625641,10154,57.173005918,10416.19
72.36,23016,153212,614983.006161701,927236,72.5015994800833,31.85677,64.6750664149306,7972,38.8862388781136,10520.65
41.076,10500,605000,594500,526500,47.0209348228125,31.67964,40.7605692326044,7912,38.0324217571315,10493.45
31.588,14000,516600,502600,486000,47.0209348228125,31.76113,40.7605692326044,7828,35.6255542163449,10964.15
45.164,12000,907248,55482,107869,47.2149192475855,31.84686,67.5302083073333,8095,35.3283279841421,10679.87
45.956,12000,892846,496628.789181635,378321.406461423,47.2149192475855,31.83735,40.7605692326044,7888,40.3497227299147,10787.84
112.904,15000,981497,722117,569723,47.2149192475855,31.82675,67.5302083073333,8899,60.920096708194,10589.64
44.276,9000,919964,715572,458367,47.2149192475855,31.83274,45.572731767735,9015,43.7953846033139,10608.66
72.46,12000,933312,59892,90802,47.2149192475855,31.85077,45.572731767735,8030,57.173005918,10655.52
46.992,10500,777462,63252,158043,47.2149192475855,31.84879,45.572731767735,8034,35.3283279841421,10605.36
78.22,10500,921264,76258,141963,47.2149192475855,31.84488,45.572731767735,8320,35.3283279841421,10798.68
33.272,18000,153212,82823,86743,69.0628571428571,31.96226,67.5302083073333,7560,47.1974938355881,10329.79
72.924,0,1408201.2,1231011.6,927236,72.5015994800833,31.85003,64.6750664149306,7980,51.0573118776628,10423.9
35.488,11500,561230,549730,508690,47.0209348228125,31.76512,40.7605692326044,7872,36.5949744066415,10920.11
32.612,26000,1000944,147000,150000,24.6604927446667,31.67656,40.7605692326044,9836,35.3283279841421,10877.57
16.628,26000,1184988,142002,120000,24.6604927446667,31.66229167,40.7605692326044,9780,35.3283279841421,10925.66
10.352,26000,1011990,158004,99000,24.6604927446667,31.6799,40.7605692326044,9940,35.3283279841421,11076.01
25.18,26000,671790,149016,224000,24.6604927446667,31.69346,40.7605692326044,9870,35.3283279841421,10910.49
42.65727819,8500,895120,886620,793130,48.1210657990625,31.72054,45.572731767735,8319,40.4359144334135,10815.32
45.344,12012,153212,23277.5,471540,72.5015994800833,31.6554,47.8980746184318,9052,42.2162548339072,10252.92
162.696,7770,1028770,105000,128000,80.4622673311111,31.74272,40.7605692326044,9844,43.8551074364542,10444.01
98.26,0,1049664,1049664,831000,80.4622673311111,31.73556,59.9755520332727,8182,37.4837371719275,10465.72
45.344,0,153212,23700,927236,80.4622673311111,31.73124,64.6750664149306,8130,35.3283279841421,10403
64.6,12012,153212,345044.285772025,473900,72.5015994800833,31.66946,47.8980746184318,9010,36.9399673636992,10272.83
64.762,18984,153212,591166.794445598,927236,72.5015994800833,31.82487,53.2831107625641,8508,41.8200100551754,10481.67
40.952,11000,597000,586000,534000,47.0209348228125,31.8457931,40.7605692326044,8007,36.2210381729983,10900.33
87.176,0,708488,548624,315041,47.2149192475855,31.83718,67.5302083073333,9710,68.7727801518461,10625.48
44.324,12000,1166157,169976,123841,47.2149192475855,31.84301,67.5302083073333,10419,35.3283279841421,10598.88
57.41172984,24724,780182,755458,927236,35.0804697180488,31.9502,59.9755520332727,6954,37.7912555702799,10335.16
93.952,0,848178,519394,364858,47.2149192475855,31.84843,67.5302083073333,9289,68.7727801518461,10632
28.75787777,11350,530350,519000,477600,47.0209348228125,31.8297,40.7605692326044,8034,38.3832082593093,10898.78
5.434086014,6500,701474,149016,150000,24.6604927446667,31.70563,40.7605692326044,9890,35.3283279841421,11038.57
94.484,12000,912874,747254,589653,47.2149192475855,31.83978,67.5302083073333,9236,67.2887206277552,10853.72
76.81494263,26000,980743,166734,92738,47.2149192475855,31.84243,67.5302083073333,10664,68.7727801518461,10844.44
82.656,18480,153212,560231.34835032,723000,72.5015994800833,31.82052,64.6750664149306,8152,42.2207482712204,10853.23
76.504,18480,153212,600095.494669962,927236,72.5015994800833,31.81322,64.6750664149306,7985,37.4676658986566,10440.59
76.292,0,1273818,1231011.6,851000,72.5015994800833,31.81163,61.6758257891667,7470,43.200157022322,10497.51
24.024,7500,735444,98994,90000,24.6604927446667,31.74012,40.7605692326044,10162,35.3283279841421,11068.58
55.472,0,1143576,1143576,689958,72.5015994800833,31.83231,64.6750664149306,8000,55.2840208202898,10915.51
27.424,7000,733936,147000,150000,24.6604927446667,31.72688,40.7605692326044,9860,35.3283279841421,11013.84
195.747454,22512,153212,479658.824447347,927236,72.5015994800833,31.81065,64.6750664149306,7980,35.1245855822728,10501.62
60.876,0,1147440,1147440,834020,72.5015994800833,31.82106,64.6750664149306,7955,44.2687359352484,10421.33
153.076,0,1380582,1231011.6,839400,72.5015994800833,31.80936,61.6758257891667,7450,52.7629434347642,10625.53
68.996,15000,1171426,865524,633243,47.2149192475855,31.91757,50.6046402510526,8764,62.4817154523126,10434.36
60.336,15000,840142,538668,377677,47.2149192475855,31.91579,59.9755520332727,8820,59.9508298080587,10448.64
8.092,0,799722,68628,4024,35.0804697180488,31.75393,53.2831107625641,11008,35.3283279841421,11001
116.928,15000,1140396,970194,689224,47.2149192475855,31.83316,67.5302083073333,9228,68.7727801518461,10886.92
60.828,13500,1029524,640558,439014,47.2149192475855,31.92492,40.7605692326044,8944,35.3283279841421,10467.21
72.232,13500,942246,642004,44279,47.2149192475855,31.93642,40.7605692326044,8903,46.2119148994331,10467.43
48.756,12000,1049823,131632,101884,47.2149192475855,31.85775,67.5302083073333,10571,68.7727801518461,10799.91
41.696,0,1311460,167178,113937,47.2149192475855,31.79476,59.9755520332727,10639,60.5970312271716,10823.44
23.3,0,622146,40614,24473,35.0804697180488,31.75186,53.2831107625641,10910,35.3283279841421,11018.96
9.188,0,809681,98237,66763,35.0804697180488,31.753,53.2831107625641,11010,35.3283279841421,11005.97
79.352,23142,1071000,1047858,927236,71.551170495,31.88029,53.2831107625641,7550,35.3283279841421,10355.52
124.768,26000,1100652,955257.385138026,859990,118.1616,31.75062,40.7605692326044,7872,38.1271513887718,10803.72
8.03,10,836522,23277.5,0,35.0804697180488,31.6885,47.8980746184318,11686,35.82516526248,10993.69
165.852,0,840000,840000,6e+05,80.4622673311111,31.73831,53.2831107625641,8420,35.3283279841421,10286.58
57.64,0,1041167.367,1041180,656568,36.0978431057576,31.80574,45.572731767735,8940,39.5695093126629,10878.94
59.28813167,0,1247568,1231011.6,751000,72.5015994800833,31.82989,64.6750664149306,8160,62.7029258338544,10895
123.6427928,0,1033494,1033494,682000,72.5015994800833,31.84246,64.6750664149306,7975,46.9346563718827,10509.46
7.548,0,773088,71316,60178,35.0804697180488,31.6955,53.2831107625641,11354,35.3283279841421,10984.35
70.588,13500,1251750,901782,612755,47.2149192475855,31.80353,36.3453506504094,9366,50.2654895548302,10987.03
51.354,0,1408201.2,1231011.6,927236,72.5015994800833,31.85195,64.6750664149306,7985,59.9628978283446,10534.22
68.68,0,1408201.2,1231011.6,927236,72.5015994800833,31.85225,64.6750664149306,7965,48.2273122057771,10395.96
73.992,15000,1307592,167448,120834,47.2149192475855,31.87898,59.9755520332727,10658,35.3283279841421,10907.15
52.44,13500,969365,724451,618228,47.2149192475855,31.79941,45.572731767735,9204,48.4956897934275,10851.39
51.432,12000,907353,739002,573578,47.2149192475855,31.79699,45.572731767735,9184,43.859647614831,10833.37
28.744,10500,1349339,956063,432462,47.2149192475855,31.76297,40.7605692326044,9446,57.100511026856,10931.36
64.704,16000,638902,622902,892456,38.713,31.70779,40.7605692326044,7820,35.8601137617175,10928.33
8.604,10000,410700,400700,693800,38.713,31.70621,27.7945714285714,9190,35.3283279841421,10901.66
60.576,15000,1233576,194642,135551,47.2149192475855,31.84087,67.5302083073333,10546,68.7727801518461,10819.26
18.89,16500,1371521,138466,121072,47.2149192475855,31.94914,64.6750664149306,10312,68.7727801518461,10416.49
204.808,0,1231488,23277.5,0,47.2149192475855,31.9465,64.6750664149306,7154,52.3833971297538,10445.07
202.956,15000,1408201.2,216046,150461,47.2149192475855,31.82771,59.9755520332727,10386,68.7727801518461,10588.63
94.432,15000,1274164,162092,120545,47.2149192475855,31.83431,59.9755520332727,10395,59.101493451005,10609.19
28.19693786,14000,839510,99960,97520,35.0804697180488,31.75449,47.8980746184318,11012,35.3283279841421,10972.49
14.964,0,560322,105420,51375,35.0804697180488,31.95453,27.7945714285714,10213,38.4312804285867,10327.46
62.216,0,1401666,1231011.6,858500,72.5015994800833,31.80471,64.6750664149306,8010,36.7509163860678,10484.86
95.96,0,1179780,1179780,756280,72.5015994800833,31.81771,64.6750664149306,7970,49.1150371494361,10493.71
90.7,12000,975840,600462,504940,47.2149192475855,31.7607,40.7605692326044,9528,35.3283279841421,10641.5
1.372,0,867836,82824,72471,35.0804697180488,31.71384,53.2831107625641,11180,35.3283279841421,10941.93
0.7,0,735066,75000,76000,35.0804697180488,31.71082,47.8980746184318,11282,35.3283279841421,10964.54
51.612,9072,1041684,1032612,718040,48.1210657990625,31.70723,45.572731767735,8724,39.6896427530838,11013.55
42.14,8394,1408201.2,521188,141230,47.2149192475855,31.84373,53.2831107625641,10368,68.7727801518461,10552.18
49.24,0,1408201.2,1231011.6,849973,72.5015994800833,31.83699,64.6750664149306,8170,60.3972718725871,10947.64
36.508,0,1042944,1042944,735000,72.5015994800833,31.8464,64.6750664149306,8155,40.4077424516198,10810.98
55.99784856,0,1408201.2,1231011.6,927236,72.5015994800833,31.81792,64.6750664149306,8140,63.3564372155203,10839.77
36.408,19500,1408201.2,1231011.6,737270,45.7960145175,31.91252,27.7945714285714,8313,61.1235698461729,10319
1.072,10,856582,23277.5,0,35.0804697180488,31.70339,47.8980746184318,11264,35.5796595674972,10941.45
107.22,13500,1280136,604086,439946,47.2149192475855,31.83242,53.2831107625641,10485,68.7727801518461,10669.69
34.168,0,931392,931392,644499,36.0978431057576,31.82971,45.572731767735,8806,43.3941449623942,10836.13
73.48365573,0,1080156,1080156,698959,36.0978431057576,31.81433,45.572731767735,8666,38.3740564338225,10926
65.18104683,5040,465612,460572,306130,48.1210657990625,31.75685,40.4855503116667,9350,40.5521202086877,11028.4
23.404,10584,983976,973392,701470,48.1210657990625,31.74176,45.572731767735,8791,42.1024703938515,11076.02
54.004,10560,1301559,830871,587837,47.2149192475855,31.90527,40.7605692326044,9185,35.3283279841421,10495.88
167.716,12000,1408201.2,201424,149186,47.2149192475855,31.92121,64.6750664149306,10265,68.7727801518461,10356.99
51.71401936,1961.400032,915948.5918,190008,100090,50.6229815375,31.84887,59.9755520332727,10707,35.3283279841421,10955.1
52.05450267,1716,924544,23277.5,198837.746007035,50.6229815375,31.83923,64.6750664149306,10580,54.3041271047219,10835
69,15000,1408201.2,367464,116528,47.2149192475855,31.82874,202.166666666667,10872,68.7727801518461,10528.91
63.7,0,1408201.2,1231011.6,927236,101.899864313182,31.90127,61.3417020506667,9022,53.7597676442824,10501.84
118.444,0,958398,958398,846620,101.899864313182,31.89578,79.7546562371429,8152,41.902915208152,10540.86
101.708,15000,1379498,179710,135334,47.2149192475855,31.85458,67.5302083073333,10620,68.7727801518461,10810.35
24.292,15000,1408201.2,218778,141723,47.2149192475855,31.83288,64.6750664149306,10600,68.7727801518461,10775.63
90.432,12000,1408201.2,193710,136011,47.2149192475855,31.82346,53.2831107625641,10888,68.7727801518461,10832.26
131.648,15000,1355128,203080,150208,47.2149192475855,31.84708,64.6750664149306,10396,68.7727801518461,10553.12
43.248,0,1157520,1157520,805680,36.0978431057576,31.83423,45.572731767735,8693,43.7663051330414,10880.59
99.244,0,1209306,1209306,855350,36.0978431057576,31.8189,45.572731767735,8690,39.5757472972697,10928.42
124.096,0,1283142,1231011.6,800014,36.0978431057576,31.81772,45.572731767735,8699,40.3140502407226,10929.16
33.984,0,1049370,1049370,841390,24.6604927446667,31.6767,46.095086408,9312,35.3283279841421,10928.82
89.4,15000,1408201.2,218696,149466,47.2149192475855,31.84216,64.6750664149306,10366,68.7727801518461,10554.48
71.07859197,0,1408201.2,1231011.6,927236,72.5015994800833,31.82752,64.6750664149306,8130,48.4994712209032,10792.52
11.188,0,756582,104748,5760,35.0804697180488,31.7301,47.8980746184318,10928,35.3283279841421,10738.26
21.736,0,721350,104286,38523,35.0804697180488,31.71924,47.8980746184318,10830,35.3283279841421,10710.3
105.98,0,1408201.2,1231011.6,851126,72.5015994800833,31.85988,64.6750664149306,7965,62.582441134015,10534.91
50.444,0,1335348,1231011.6,808500,72.5015994800833,31.81845,64.6750664149306,7870,35.3283239802654,10430.87
0.292,0,804672,34042,1500,35.0804697180488,31.6993,53.2831107625641,11520,35.3283279841421,10969.32
0.248,0,740292,76230,36583,35.0804697180488,31.7101882,47.8980746184318,11340,35.3283279841421,10922.76
46.928,0,821688,821688,774294,46.928,31.96047,36.3453506504094,6796,40.6827880840438,10318.01
98.776,10500,1291432,597534,382202,47.2149192475855,31.83024,53.2831107625641,10474,68.7727801518461,10627.83
14.904,10500,1101776,685788,488537,47.2149192475855,31.92667,40.7605692326044,9010,68.7727801518461,10486.32
