Completion.Year,Frac.Stages,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,EUR_o..Mstb.,Completion.Month,Depth.Top,Fluid.Amount,Propping.Agent.Amount,BEND..KHW.,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
2005,5,11000,346311,0,505520,72.9921932,12,8802,80277,17666,10391.71,5,27,3,1,3,3,7,4,3,6,3,NA,6
2005,2,0,0,0,100450,33.424,11,7801,131800,49250,10373.61,5,2,3,3,2,3,7,1,3,9,3,19,6
2006,2,0,0,0,100450,21.984,1,7750,131800,49250,NA,5,2,3,3,2,1,7,4,3,9,3,NA,6
2005,2,0,0,0,100450,25.304,12,7743,131800,49250,NA,5,2,3,3,3,3,7,4,3,9,3,17,6
2006,2,0,0,0,104851,27.684,4,7747,131800,48895,NA,5,2,3,3,3,3,7,2,3,9,3,NA,6
2005,2,0,0,0,100450,21.596,12,7810,131800,49250,NA,5,2,3,3,3,3,7,4,3,9,3,NA,6
2005,2,0,0,0,100450,37.092,11,7745,131800,49250,NA,5,2,3,3,3,3,7,1,3,9,3,19,6
2006,2,0,0,0,123000,31.58,7,7927,123850,61500,10397.1,5,2,3,2,3,1,7,3,3,9,3,NA,6
2006,2,0,0,0,123000,28.256,12,7620,123906,61500,NA,5,2,3,3,3,3,7,4,3,9,3,NA,6
2007,2,0,0,0,123000,23.78,1,7634,122698,61500,NA,5,2,3,3,3,3,7,4,3,9,3,NA,6
2007,2,0,0,0,123000,27.792,1,7641,123732,61500,NA,5,2,3,2,3,3,7,4,3,9,3,NA,6
2006,2,0,0,0,100450,27.228,1,7905,131800,49250,10382.07,5,2,3,2,2,3,7,4,3,9,3,17,6
2006,2,0,0,0,100450,34.4,2,7877,131800,49250,10375.12,5,2,3,2,2,3,7,4,3,9,3,17,6
2006,2,0,0,0,100450,21.46032128,1,7759,131800,49250,NA,5,2,3,3,3,3,7,4,3,9,3,17,6
2005,2,0,0,0,149700,36.31888501,12,7610,259400,98500,NA,6,2,3,3,4,3,7,4,3,9,3,17,6
2006,2,0,0,0,149700,38.86579378,1,7583,259400,98500,NA,6,2,3,3,1,3,7,4,3,9,3,NA,6
2006,2,0,0,0,149700,31.956,1,7575,259400,98500,NA,6,2,3,4,3,3,7,4,3,9,3,NA,6
2006,2,0,0,0,170852,18.864,10,7835,237006,107336,NA,5,2,3,4,2,3,7,1,3,9,3,NA,6
2006,2,3000,0,0,149700,51.06845562,3,7590,259400,98500,NA,6,2,3,4,4,3,7,2,3,9,3,NA,6
2006,3,1750,192139,0,470095,37.32541472,4,6539,52571,131432,10416.13,5,27,3,4,2,3,5,2,3,11,3,NA,6
2006,3,5000,192568,0,452300,24.652,4,6381,54324,133901,10345.13,6,27,3,4,3,3,5,2,3,11,3,NA,6
2006,3,5000,190691,0,471210,31.108,4,6799,52690,130760,10523.05,5,27,3,4,3,3,5,2,3,11,3,NA,6
2006,3,5000,192074,0,470820,30.32445978,4,6771,55951,134326,10481.79,5,27,3,4,3,3,5,2,3,11,3,NA,6
2006,2,4950,141134,0,339353,29.32501026,5,6838,200,0,10496.79,5,27,3,1,3,3,5,2,1,1,NA,NA,NA
2006,3,1500,193230,0,471140,43.98483889,5,6812,53707,134770,10458.83,5,27,3,3,3,3,7,2,3,11,3,NA,6
2006,3,5000,188178,0,470500,41.23692755,5,6755,51621,132431,10443.76,5,27,3,1,3,3,5,2,3,11,3,NA,6
2006,3,6750,183977,0,427570,41.936,7,6724,43936,90410,10540.65,5,27,3,1,3,3,5,3,3,11,3,NA,6
2006,3,5750,192317,0,472300,41.952,6,6685,56261,134237,10527.49,5,27,3,1,3,1,5,3,3,11,3,NA,6
2006,3,4500,197581,0,471260,40.67932238,4,6728,57093,131750,10468.91,5,27,3,4,3,3,5,2,3,11,3,NA,6
2006,3,5250,199702,0,477380,34.4131975,10,6403,56722,139132,10318.38,6,27,3,5,3,3,7,1,3,11,3,NA,6
2006,2,0,0,0,104941,29.852,4,7716,131800,48985,NA,5,2,3,3,3,3,7,2,3,9,3,NA,6
2006,2,0,0,0,149852,36.416,5,7575,260232,98929,NA,6,2,3,4,4,3,7,2,3,9,3,NA,6
2006,3,6250,189260,0,475020,32.812,9,6542,51922,135360,10434.24,5,27,3,3,3,1,5,1,3,11,3,NA,6
2006,3,1500,193743,0,471560,28.104,4,6481,54532,134899,10375.03,6,27,3,4,3,3,5,2,3,11,3,NA,6
2006,3,5250,193631,0,471200,29.364,9,6569,52886,134855,10449.24,5,27,3,4,3,1,5,1,3,11,3,NA,6
2006,2,0,0,0,113250,25.124,4,7890,130660,63750,10456.72,5,2,3,4,4,3,7,2,3,9,3,8,6
2006,2,0,0,0,151023,30.248,4,7572,253134,100823,NA,6,2,3,4,3,3,7,2,3,9,3,NA,NA
2007,3,5250,180627,0,471620,22.34,3,6385,58327,161756,10295.98,6,27,3,4,3,3,7,2,3,11,3,16,6
2006,3,5250,195638,0,477320,34.664,10,6341,55997,134955,10272.14,6,27,3,4,3,3,5,1,3,11,3,NA,6
2006,3,1500,194888,0,473380,29.632,5,6493,54973,136404,10392.83,6,27,3,4,3,3,7,2,3,11,3,NA,6
2007,3,5250,179256,0,486860,23.532,1,6543,42798,126860,10410.54,5,27,3,1,3,3,7,4,3,11,3,NA,6
2006,4,8250,244844,0,607000,56.76203076,9,6737,48689,134023,10544.15,5,27,3,1,3,3,5,1,3,11,3,NA,6
2006,3,8750,194310,0,470360,42.556,8,6589,52965,133792,10459.61,5,27,3,1,3,3,5,3,3,11,3,NA,6
2006,3,5250,185961,0,473540,22.828,12,6517,53504,137512,10399.96,5,27,3,3,3,3,7,4,3,11,3,NA,NA
2006,3,2000,0,0,257733,43.676,7,7890,2000,0,NA,6,27,3,1,3,3,7,3,1,1,NA,14,NA
2006,2,0,0,0,151023,26.39411735,4,7519,253134,100823,NA,6,2,3,4,4,3,7,2,3,9,3,8,6
2006,4,2000,0,0,465061,10.38,6,7940,2000,0,NA,6,27,3,5,3,3,7,3,1,1,NA,11,NA
2006,2,0,0,0,123000,23.70705727,6,7735,129900,61500,10276.62,6,2,3,3,3,3,5,3,3,9,3,NA,6
2006,2,0,0,0,100450,27.472,5,7715,131800,49250,10245.67,6,2,3,1,3,3,7,2,3,9,3,17,6
2006,2,0,0,0,172250,33.50169037,6,7555,255700,110750,NA,6,2,3,3,4,1,7,3,3,9,3,17,6
2006,2,0,0,0,124500,26.04,6,7687,129900,61500,10203.8,6,2,3,3,4,3,7,3,3,9,3,17,6
2006,2,0,0,0,123000,28.096,8,7939,123850,61500,10398.18,5,2,3,3,2,1,7,3,3,9,3,NA,6
2006,2,0,0,0,200600,20.248,6,7842,322822,134000,10391.07,5,2,3,1,3,1,7,3,3,9,3,17,6
2006,2,0,0,0,123000,20.3,6,7693,128650,61500,10228.13,6,2,3,3,3,1,7,3,3,9,3,17,6
2006,2,0,0,0,123000,38.0292309,7,8110,128000,61500,10465.9,5,2,3,4,3,1,7,3,3,9,3,17,6
2006,2,0,0,0,123000,27.336,7,8070,129000,61500,10438.92,5,2,3,4,3,3,7,3,3,9,3,17,6
2006,3,4950,175140,0,416800,38.7437565,12,6899,50442,134000,10576.74,5,27,3,3,3,3,7,4,3,11,3,NA,6
2006,2,0,0,0,123000,30.284,8,7718,123750,61500,10224.49,6,2,3,4,3,1,5,3,3,9,3,NA,6
2006,2,0,0,0,123000,25.05108889,7,7964,128000,61500,10422.46,5,2,3,3,3,1,7,3,3,9,3,17,6
2006,2,0,0,0,123000,32.076,8,7958,123906,61500,10412.59,5,2,3,4,3,1,7,3,3,9,3,NA,6
2006,2,0,0,0,125830,46.372,7,7975,126084,60750,10420.96,5,2,3,4,3,1,7,3,3,9,3,17,6
2006,2,0,0,0,123000,18.50933409,10,7677,123850,61500,10180.38,6,2,3,3,3,1,7,1,3,9,3,NA,6
2006,2,0,0,0,123000,36.77679768,9,7709,123732,61500,10238.91,6,2,3,3,3,1,7,1,3,9,3,NA,6
2006,2,0,0,0,123000,40.748,7,7866,123850,61500,10375.32,5,2,3,3,4,3,7,3,3,9,3,NA,NA
2006,2,0,0,0,123000,16.772,9,7700,123750,61500,10225.31,6,2,3,4,3,1,7,1,3,9,3,NA,6
2007,2,0,0,0,169430,18.87945795,4,7874,240492,107000,10363.61,5,2,3,1,2,3,7,2,3,9,3,17,6
2006,2,0,0,0,123000,23.508,8,7727,123732,61500,NA,5,2,3,3,4,3,7,3,3,9,3,NA,6
2006,3,7250,188702,0,468840,71.34268838,10,6858,53188,140873,10589.33,5,27,3,3,3,1,5,1,3,11,3,NA,6
2006,2,0,0,0,123000,18.784,9,7676,123750,61500,10212.31,6,2,3,4,2,1,5,1,3,9,3,NA,6
2006,2,0,0,0,676500,16.568,8,7904,123850,61500,10374.8,5,2,3,2,2,3,7,3,3,9,3,NA,6
2006,2,0,0,0,123000,38.252,9,7969,128000,61500,10425.38,5,2,3,4,3,1,7,1,3,9,3,NA,6
2006,2,0,0,0,123000,49.928,9,8025,123850,61500,10431.41,5,2,3,3,3,1,7,1,3,9,3,NA,6
2006,2,0,0,0,173822,32.832,11,7823,235746,108486,NA,5,2,3,3,3,3,7,1,3,9,3,NA,6
2007,1,0,0,0,601000,33.176,3,6625,676032,601000,10412.02,5,20,3,4,3,3,7,2,3,9,3,NA,6
2006,2,0,0,0,123000,27.748,11,7942,128000,61500,10404.4,5,2,3,3,3,1,7,1,3,9,3,NA,6
2006,2,0,0,0,123000,18.384,10,7705,123750,61500,10236.26,6,2,3,3,3,1,7,1,3,9,3,NA,6
2006,2,0,0,0,123000,21.264,12,7720,124068,61500,10209.66,6,2,3,3,3,1,7,4,3,9,3,NA,6
2007,2,0,0,0,344375,19.43242355,8,7896,234108,163125,10415.98,5,2,3,4,2,3,7,3,3,9,3,17,6
2007,2,0,0,0,325300,26.652,7,7925,174960,205300,10368.86,5,2,3,4,2,3,7,3,3,9,3,NA,6
2007,1,0,0,0,6e+05,39.96924966,3,6635,676032,600000,10398.32,5,20,3,4,3,3,7,2,3,9,3,NA,6
2007,1,0,0,0,610350,54.768,2,6721,676032,610350,10427.72,5,20,3,1,3,3,7,4,3,9,3,NA,6
2007,3,5250,193327,0,470499,38.736,1,6441,52968,133272,10377.49,6,27,3,3,2,1,5,4,3,11,3,NA,6
2007,3,8750,229236,0,473820,53.592,1,6452,62832,128510,10367.52,6,27,3,4,3,3,7,4,3,11,3,NA,6
2006,2,0,0,0,123000,17.37549798,11,8039,128000,61500,10441.8,5,2,3,3,3,3,7,1,3,9,3,NA,6
2007,2,0,0,0,123000,20.484,5,7767,122724,61500,NA,5,2,3,4,4,1,7,2,3,9,3,NA,6
2006,2,0,0,0,123000,27.86321554,11,7711,123732,61500,NA,5,2,3,3,4,1,7,1,3,9,3,NA,6
2006,2,0,0,0,170516,21.62124164,11,7725,236628,107000,NA,5,2,3,3,4,3,7,1,3,9,3,NA,6
2007,2,0,0,0,123000,21.50685053,1,7861,123732,61500,10369.73,5,2,3,3,2,3,7,4,3,3,3,NA,6
2007,2,0,0,0,123000,18.768,1,7787,123732,61500,10368.28,5,2,3,2,2,3,7,4,3,9,3,17,6
2007,2,0,0,0,123000,39.956,1,7368,123732,61500,10202.64,6,2,3,3,4,1,7,4,3,3,3,NA,6
2007,2,0,0,0,123000,11.248,4,7676,122808,61500,NA,5,2,3,2,2,3,7,2,3,9,3,NA,6
2007,2,0,0,0,123000,10.67964234,4,7678,122724,61500,NA,5,2,3,2,2,3,7,2,3,9,3,17,6
2007,2,0,0,0,123000,41.63943828,2,7707,122738,61500,10181.25,6,2,3,3,4,3,7,4,3,3,3,NA,NA
2007,2,0,0,0,123000,18.7,6,7709,125034,61500,NA,5,2,3,3,3,3,7,3,3,3,3,NA,6
2007,2,0,0,0,191500,52.24596847,5,7625,238182,110000,NA,6,2,3,3,4,3,7,2,3,3,3,NA,6
2007,1,0,0,0,750420,11.324,6,5966,533778,750420,NA,6,13,3,5,4,1,7,3,3,3,3,11,NA
2007,2,0,0,0,171384,29.488,6,7624,237846,110099,NA,6,2,3,3,3,3,7,3,3,9,3,NA,6
2007,2,0,0,0,123000,24.036,3,7708,123732,61500,NA,5,2,3,4,2,3,7,2,3,9,3,NA,6
2007,2,0,0,0,123000,21.004,3,7727,122808,61500,NA,5,2,3,2,2,3,7,2,3,9,3,NA,6
2007,2,0,0,0,319375,34.8,7,7599,215100,181250,10155.75,6,2,3,3,3,3,7,3,3,9,3,17,6
2007,2,0,0,0,397500,27.024,7,7747,50738,132500,10234.41,6,2,3,4,3,1,7,3,3,9,3,NA,6
2007,2,0,0,0,169100,20.396,4,7818,241752,62100,NA,5,2,3,4,2,3,7,2,3,9,3,17,6
2007,2,0,0,0,474289,33.73002076,8,7911,182416,218896,10361.99,5,2,3,4,2,3,7,3,3,9,3,17,6
2007,2,0,0,0,123000,18.328,6,7917,120036,61500,10374.36,5,2,3,NA,NA,3,7,3,3,3,3,NA,6
2007,2,0,0,0,123000,31.684,4,7699,122808,61500,NA,5,2,3,3,3,1,7,2,3,9,3,17,6
2007,2,0,0,0,123000,36.084,6,8006,256032,61500,10406.59,5,2,3,3,2,1,7,3,3,9,3,NA,6
2007,2,0,0,0,123000,49.16,8,7970,129000,61500,10417.41,5,2,3,3,3,1,7,3,3,9,3,17,6
2007,2,0,0,0,160527,38.724,8,8001,81040,97727,10415.29,5,2,3,3,2,3,7,3,3,9,3,17,NA
2008,2,0,0,0,293100,32.548,2,8010,81040,97700,10393.12,5,2,3,2,3,1,7,4,3,9,3,17,6
2008,2,0,0,0,293100,30.556,2,7990,81040,97700,10387.61,5,2,3,3,3,1,7,4,3,9,3,17,6
2007,2,0,0,0,205522,28.836,8,7642,180096,89115,10170.97,6,2,3,3,1,3,7,3,3,9,3,17,6
2007,3,0,0,0,477008,31.10518902,9,8059,57456,24980,NA,6,2,3,3,4,3,7,1,3,9,3,17,6
2007,2,0,0,0,352554,32.204,8,7513,227482,162379,NA,6,2,3,3,4,3,7,3,3,9,3,17,6
2007,2,0,0,0,293100,19.898,8,7717,81040,97700,NA,5,2,3,3,4,3,7,3,3,9,3,17,6
2007,1,0,0,0,560050,19.604,12,6026,380342,560050,NA,6,28,3,1,2,3,7,4,3,9,3,9,NA
2008,6,10500,388487,0,782240,22.748,6,6183,50555,132200,NA,5,27,3,4,3,3,7,3,3,11,3,NA,6
2008,7,135000,571162,0,853450,22.696,7,6197,53331,124650,NA,5,27,3,4,3,3,7,3,3,11,3,NA,6
2008,6,10500,468254,0,713091,30.744,7,6184,51105,135569,NA,5,27,3,4,3,3,7,3,3,11,3,NA,6
2007,2,0,0,0,293100,46.228,9,8013,81040,97700,10423.11,5,2,3,3,3,3,7,1,3,9,3,17,6
2007,2,0,0,0,293100,37.668,9,8021,112306,97700,10428.04,5,2,3,3,3,3,7,1,3,9,3,17,6
2008,2,0,0,0,293100,19.328,1,7974,81040,97700,10399.38,5,2,3,3,3,3,7,4,3,9,3,NA,6
2007,2,0,0,0,293100,37.62,9,7996,112306,97700,10399.19,5,2,3,3,3,3,7,1,3,9,3,17,6
2008,2,0,0,0,293100,33.484,2,7939,81040,97700,10392.86,5,2,3,3,3,3,7,4,3,9,3,17,6
2008,2,0,0,0,293100,10.508,4,7719,81040,97700,10234.95,6,2,3,3,2,3,7,2,3,9,3,17,6
2008,2,0,0,0,293100,37.644,2,8000,81040,97700,10395.29,5,2,3,2,3,3,7,4,3,9,3,17,6
2008,2,0,0,0,244025,43.67591628,2,8000,81040,48625,10388.18,5,2,3,3,3,1,7,4,3,9,3,17,6
2008,2,0,0,0,293100,23.904,2,7949,81040,97700,10402.67,5,2,3,3,3,3,7,4,3,9,3,17,6
2008,2,0,0,0,325000,17.1,4,7699,96746,265000,10225.98,6,2,3,4,2,1,7,2,3,9,3,17,6
2008,NA,NA,NA,NA,NA,30.264,3,7869,NA,0,NA,6,18,3,4,4,3,7,2,1,1,NA,11,NA
2008,NA,NA,NA,NA,NA,19.908,3,6196,NA,0,NA,6,18,3,4,1,3,7,2,1,1,NA,11,NA
2008,2,0,0,0,224875,15.18175478,8,7873,78000,43750,10376.34,5,2,3,3,3,3,7,3,3,9,3,17,6
2008,2,0,0,0,258000,16.276,6,8084,82394,90625,10455.13,5,2,3,4,3,1,7,3,3,9,3,17,6
2008,2,0,0,0,207125,25.85188981,6,8096,82394,43750,10444.72,5,2,3,4,3,3,7,3,3,9,3,17,6
2008,3,5250,191121,0,469960,5.784,1,6745,51088,135464,10537.44,5,27,3,2,2,3,7,4,3,11,3,20,6
2008,4,6000,239005,0,607030,30.672,3,6783,48154,120902,10552.97,5,27,3,2,2,3,5,2,3,11,3,NA,6
2008,4,6000,203315,0,501744,44.70841868,3,6832,42876,117196,10587.57,5,27,3,3,3,3,5,2,3,11,3,20,6
2008,NA,NA,NA,NA,NA,44.144,4,8050,NA,0,NA,6,18,3,4,2,3,7,2,1,1,NA,11,NA
2008,NA,NA,NA,NA,NA,27.468,4,8070,NA,0,NA,6,18,3,1,2,3,7,2,1,1,NA,11,NA
2008,7,NA,NA,NA,NA,29.132,5,7960,NA,0,NA,6,18,3,1,3,3,7,2,3,1,NA,11,NA
2008,2,0,0,0,258000,19.764,8,7943,82253,90625,10394.31,5,2,3,2,3,3,7,3,3,9,3,17,6
2008,2,0,0,0,258000,21.948,6,7929,82253,90625,10387.73,5,2,3,3,3,3,7,3,3,9,3,17,6
2008,2,0,0,0,258000,8.544,6,7699,81973,90625,10230.56,6,2,3,4,2,1,7,3,3,9,3,17,6
2008,2,0,0,0,265075,29.356,5,7989,77000,97700,10407.31,5,2,3,3,2,1,7,2,3,9,3,17,6
2008,2,0,0,0,271750,12.592,7,7943,82187,90625,10389.35,5,2,3,3,2,3,7,3,3,9,3,17,9
2008,2,0,0,0,285500,25.776,5,7984,83102,118125,10409.04,5,2,3,3,2,3,7,2,3,9,3,17,6
2008,2,0,0,0,271750,47.16539174,7,7858,76000,90625,10374.53,5,2,3,3,3,3,5,3,3,9,3,17,6
2008,2,0,0,0,271750,25.54,7,7843,76000,90625,10350.8,5,2,3,3,3,3,7,3,3,9,3,17,6
2008,5,19000,453366,0,256111,13.824,9,8636,111674,67006,10662.59,5,27,3,5,2,5,7,1,3,11,3,20,6
2008,2,0,0,0,16750,14.376,8,7831,101000,6000,10369,5,2,3,3,3,3,7,3,3,9,3,17,6
2008,3,0,0,0,381000,21.292,7,7850,148000,80000,10148.06,6,2,3,3,4,1,7,3,3,9,3,17,6
2009,2,0,0,0,64750,20.56059578,1,7297,325500,43600,10152.8,6,2,3,3,4,3,7,4,3,9,3,17,NA
2009,2,0,0,0,63350,23.77308795,1,7595,266500,41200,NA,6,2,3,3,3,3,7,4,3,9,3,17,NA
2008,4,6000,207161,0,578829,27.38,6,6411,48451,136860,10348.95,6,27,3,3,3,3,5,3,3,11,3,NA,6
2008,2,0,0,0,273280,21.152,8,7930,77351,92805,10397.62,5,2,3,2,2,3,7,3,3,9,3,17,9
2008,2,0,0,0,16750,15.656,8,7785,101000,6000,10360.95,5,2,3,3,3,3,7,3,3,9,3,17,6
2008,2,0,0,0,16750,13.43492656,8,7788,101000,6000,10356.34,5,2,3,3,2,3,7,3,3,9,3,17,6
2008,2,0,0,0,16750,15.93179403,8,7809,101000,6000,10369.47,5,2,3,3,2,3,7,3,3,9,3,17,6
2008,NA,NA,NA,NA,NA,26.296,6,8250,NA,0,NA,6,18,3,4,1,3,7,3,1,1,NA,11,NA
2008,7,NA,NA,NA,NA,29.396,7,8008,NA,0,NA,6,18,3,1,4,3,7,3,3,1,NA,11,NA
2008,7,NA,NA,NA,NA,36.12,7,7960,NA,0,NA,6,18,3,4,3,3,7,3,3,1,NA,11,NA
2008,NA,NA,NA,NA,NA,20.288,8,8022,NA,0,NA,6,18,3,3,2,2,7,3,1,1,NA,NA,NA
2008,NA,NA,NA,NA,NA,49.432,8,8274,NA,0,NA,6,18,3,3,2,1,7,3,1,1,NA,11,NA
2008,NA,NA,NA,NA,NA,16.4500793,9,8296,NA,0,NA,6,18,3,4,2,3,7,1,1,1,NA,11,NA
2008,4,6000,240762,0,601360,17.184,9,6727,54589,134958,10537.6,5,27,3,4,2,3,5,1,3,11,3,20,6
2008,4,6000,234826,0,587700,69.09392334,8,6803,48258,149098,10521.27,5,27,3,1,3,3,5,3,3,11,3,20,6
2008,4,7500,324742,0,742220,46.016,10,6731,54936,172220,10472.59,5,27,3,4,3,1,5,1,3,11,3,20,6
2008,4,6000,222308,0,584747,33.728,9,6777,39764,82312,10504.78,5,27,3,4,3,3,5,1,3,11,3,20,6
2009,2,0,0,0,46150,23.846,1,7553,210000,24600,10375.58,5,2,3,3,3,3,7,4,3,9,3,17,NA
2009,2,0,0,0,137000,36.584,1,9410,255500,125000,NA,5,2,3,4,3,5,6,4,3,9,3,NA,NA
2009,1,0,0,0,1621983.945,55.988,12,6013,366240,1448000,NA,6,8,3,1,4,3,7,4,3,3,3,NA,NA
2008,NA,NA,NA,NA,NA,20.176,9,8124,NA,0,NA,6,18,3,1,3,3,7,1,1,1,NA,11,NA
2009,2,0,0,0,362375,33.416,1,7482,158500,181250,10404.33,5,2,3,3,3,3,7,4,3,3,3,17,NA
2008,NA,NA,NA,NA,NA,20.872,9,8242,NA,0,NA,6,18,3,1,2,3,7,1,1,1,NA,11,NA
2009,7,NA,NA,NA,NA,26.532,10,7812,NA,0,NA,6,18,3,4,3,3,7,1,3,1,NA,12,NA
2008,7,NA,NA,NA,NA,20.18,11,8216,NA,0,NA,6,18,3,3,1,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,21.844,6,8124,NA,0,NA,6,18,3,3,4,3,7,3,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,12.89341834,9,8200,NA,0,NA,6,18,3,4,3,3,7,1,3,1,NA,11,NA
2009,7,NA,NA,NA,NA,13.256,5,7950,NA,NA,NA,6,18,3,4,3,3,7,2,3,NA,NA,11,NA
2009,1,6552,629538,0,845640,63.15788804,3,6094,629538,845640,NA,6,13,3,3,3,3,7,2,3,6,3,9,NA
2009,2,0,0,245500,472625,46.25166625,9,6595,123500,238125,10398.99,5,2,3,3,4,3,5,1,3,8,3,17,NA
2009,2,0,0,0,268625,17.03817508,2,7455,159000,87500,10372.74,5,2,3,2,3,3,5,4,3,9,3,17,6
2009,2,0,0,0,268625,40.768,2,7438,159000,87500,10373.27,5,2,3,3,3,3,7,4,3,9,3,17,6
2010,8,NA,NA,NA,NA,15.34,9,8190,NA,0,NA,6,18,3,3,2,3,7,1,3,1,NA,11,NA
2009,6,NA,NA,NA,NA,18.776,7,7864,NA,0,NA,6,18,3,4,2,3,7,3,3,1,NA,11,NA
2009,7,NA,NA,NA,NA,23.48,11,7822,NA,0,NA,6,18,3,1,3,3,7,1,3,1,NA,11,NA
2009,NA,NA,NA,NA,NA,20.812,8,5826,NA,NA,NA,6,18,3,1,3,3,7,3,4,NA,NA,NA,NA
2009,7,NA,NA,NA,NA,39.328,11,7796,NA,0,NA,6,18,3,4,3,3,7,1,3,1,NA,12,NA
2009,NA,NA,NA,NA,NA,16.496,6,7940,NA,0,NA,6,18,3,4,3,3,7,3,1,1,NA,11,NA
2009,6,NA,NA,NA,NA,21.412,7,7838,NA,0,NA,6,18,3,3,3,3,7,3,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,49.684,5,8294,NA,0,NA,6,18,3,4,3,2,7,2,3,1,NA,11,NA
2009,NA,NA,NA,NA,NA,22.484,9,7832,NA,0,NA,6,18,3,4,3,3,7,1,1,1,NA,11,NA
2009,7,NA,NA,NA,NA,20.272,9,7856,NA,0,NA,6,18,3,4,3,3,7,1,3,1,NA,NA,NA
2009,8,12000,566138,0,722180,37.532,12,5734,45066,120971,NA,6,27,3,4,1,3,7,4,3,11,3,20,6
2010,1,12432,172072,0,656313,20.104,4,6231,172072,656313,NA,5,1,3,3,3,3,7,2,3,6,3,20,6
2010,1,13306,485109,0,501474,26.276,4,6246,485109,501474,NA,5,1,3,3,2,3,7,2,3,6,3,20,NA
2009,NA,NA,NA,NA,NA,33.488,12,8170,NA,0,NA,6,18,3,1,1,3,7,4,1,1,NA,11,NA
2009,8,NA,NA,NA,NA,44.296,11,8156,NA,0,NA,6,18,3,4,2,3,7,1,3,1,NA,11,NA
2010,NA,NA,NA,NA,NA,38.752,2,8156,NA,0,NA,6,18,3,4,3,3,7,4,1,1,NA,11,NA
2010,3,0,298410,0,390000,31.20847532,3,7970,102690,130000,10445.48,5,30,3,1,3,3,7,2,3,11,3,20,6
2010,NA,NA,NA,NA,NA,45.952,1,8008,NA,0,NA,6,18,3,3,4,3,7,4,1,1,NA,11,NA
2010,7,12000,595908,0,848060,23.88,3,5770,48762,124443,NA,6,27,3,4,3,3,7,2,3,11,3,20,6
2010,8,NA,NA,NA,NA,44.404,1,7948,NA,0,NA,6,18,3,3,3,3,7,4,3,1,NA,11,NA
2010,1,NA,NA,NA,NA,20.196,1,7292,NA,0,NA,6,18,3,4,4,2,7,4,3,1,NA,11,NA
2010,1,10080,964152,0,1253728.027,26.412,7,6182,964152,1120000,NA,6,13,3,1,4,3,7,3,3,6,3,9,NA
2010,1,7560,648102,0,823600,36.01964551,4,6156,648102,823600,NA,6,13,3,3,4,3,7,2,3,11,3,NA,NA
2010,4,5000,233014,0,531360,52.88401437,3,6850,55146,128360,10557.11,5,27,3,3,3,3,5,2,3,11,3,20,6
2010,4,5000,232090,0,512957,38.91903009,2,6865,49392,88927,10546.69,5,27,3,4,3,3,7,4,3,11,3,20,6
2010,7,NA,NA,NA,NA,23.716,2,8160,NA,0,NA,6,18,3,3,4,3,7,4,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,36.188,1,8030,NA,0,NA,6,18,3,3,5,3,7,4,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,30.128,3,8096,NA,0,NA,6,18,3,3,2,3,7,2,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,33.96,10,8094,NA,0,NA,6,18,3,4,3,3,7,1,3,1,NA,11,NA
2010,4,5000,225832,0,533560,43.20116525,3,6896,59136,126360,10567.61,5,27,3,4,3,3,7,2,3,11,3,20,6
2010,NA,NA,NA,NA,NA,36.128,2,8070,NA,0,NA,6,18,3,3,2,3,7,4,1,1,NA,11,NA
2010,7,NA,NA,NA,NA,59.376,3,8060,NA,0,NA,6,18,3,3,3,3,7,2,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,27.556,2,8152,NA,0,NA,6,18,3,3,2,3,7,4,3,1,NA,11,NA
2010,NA,NA,NA,NA,NA,44.716,3,5836,NA,0,NA,6,18,3,3,2,3,7,2,1,1,NA,11,NA
2010,NA,NA,NA,NA,NA,71.048,4,6414,NA,0,NA,6,18,3,3,3,2,7,2,1,1,NA,11,NA
2010,10,16500,1134728,0,999885,41.48374654,6,6827,54000,132012,10515.93,5,27,3,3,2,3,6,3,3,11,3,20,6
2010,10,16500,973520,0,968831,67.29519571,5,6810,53382,110921,10507.08,5,27,3,3,2,3,6,2,3,11,3,20,6
2010,10,16500,1096038,0,932678,49.108,6,6796,53550,126963,10513.01,5,27,3,3,2,3,6,3,3,11,3,20,6
2010,8,NA,NA,NA,NA,43.756,2,8184,NA,0,NA,6,18,3,4,5,3,7,4,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,27.572,5,8338,NA,0,NA,6,18,3,4,3,2,7,2,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,30.7,4,8098,NA,0,NA,6,18,3,4,4,3,7,2,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,48.448,6,7862,NA,0,NA,6,18,3,3,4,3,7,3,3,1,NA,11,NA
