EUR_o..Mstb.,Completion.Year,Frac.Stages,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Completion.Month,Depth.Top,Fluid.Amount,Propping.Agent.Amount,BEND..KHW.,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
38.603443,2006,4,12000,376265,0,595424,12,9293,99149,173507,11147.71,2,27,2,3.06764385237334,3.74285635327392,5,7,4,3,11,3,16.0898514181833,6
35.6,2007,6,14250,374983,0,524100,4,7162,53197,135960,10458.14,3,27,2,4,3,3,7,2,3,11,3,16,6
33.036,2007,5,11250,325675,0,522660,1,7690,54004,148302,10851.24,3,27,2,2,6,3,7,4,3,11,3,16,6
18.192,2007,3,5000,175716,0,480600,4,7248,55650,144940,10512.19,3,27,2,1,2,1,7,2,3,11,3,16,6
28.532,2007,4,12000,393279,0,130040,6,9307,105273,35858,11138.73,2,27,2,3.17617721825573,3.67164316710903,5,7,3,3,11,3,13.7089496662346,6
50.2,2007,1,0,528276,0,651880,9,8237,528276,651880,11099.39,2,13,2,4,4,2,7,1,3,11,3,11,6.42461498456374
72.94253599,2007,1,0,0,0,500122,7,8261,732564,500122,11112.49,2,13,2,3,1,2,7,3,3,9,3,17,6.6346295952692
49.632,2007,1,0,0,0,710520,12,8261,686490,710520,11110.49,2,13,2,4,4,2,7,4,3,3,3,11,6.490108896818
25.432,2007,1,0,690144,0,555860,8,8869,690144,555860,10977,1,13,2,3,5,2,7,3,3,11,3,17,11
30.91732865,2007,3,5750,178829,0,293152,4,6927,42865,119012,10503.87,3,27,2,1,3,3,5,2,3,11,3,16,6
30.988,2007,3,5250,196743,0,473620,3,6960,54079,135546,10540.67,3,27,2,1,3,3,5,2,3,11,3,17.9688862931085,6
47.03003331,2007,1,0,648102,0,749500,10,8567,648102,749500,11000.67,1,13,2,3,4,2,7,1,3,11,3,11,7.80223561123314
35.52561313,2007,1,0,0,0,168500,3,6882,237216,107000,10324.01,4,2,2,4,3,1,7,2,1,9,3,8,6
65.584,2007,6,15750,408564,0,404060,3,8360,66080,176133,10830.22,3,27,2,3,1,2,7,2,3,11,3,16,6
55.72469755,2007,1,0,602322,0,747800,9,8233,602322,747800,11085.22,2,13,2,3,3,3,7,1,3,11,3,20,6.34767472259888
33.04,2007,6,15750,410412,0,406660,9,8392,75351,182155,10891.55,3,27,2,3,4,2,7,1,3,11,3,15.8853986287117,6
33.952,2007,5,12750,337284,0,388540,6,8376,70770,184296,10824.05,3,27,2,3,6,2,7,3,3,11,3,16,6
33.424,2007,5,13000,762052,0,520740,9,9396,169471,171130,11105.81,1,27,2,3.15853770353907,3.74031024957211,5,7,1,3,6,3,17.0517032280367,6
50.89287072,2007,6,15900,684330,0,478126,7,9460,88873,66512,11022.67,1,27,2,3.28477864395185,3.70624732496897,5,7,3,3,6,3,15.647516184377,6
32.612,2007,7,21000,690813,0,405560,7,9391,98150,85417,10976.7,1,27,2,4,5,5,7,3,3,6,3,15.7838765004701,6
29.7,2007,4,12000,572673,0,369480,8,9416,145208,92763,10991.9,1,27,2,3,5,5,7,3,3,6,3,14.4700766978941,6
71.452,2007,1,16044,588336,0,602860,10,8693,588336,602860,11144.68,1,13,2,4,4,2,1,1,3,11,3,17,6.86789316031498
28.148,2008,1,0,0,0,605250,1,8689,615510,605250,11086.25,1,13,2,4,4,2,6,4,3,3,3,11,6.35954342933575
108.724,2007,6,15750,402796,0,560060,6,8486,67004,180504,11068.09,2,27,2,4,3,2,7,3,3,11,3,16,6
52.67011824,2007,1,0,595686,0,654960,12,8278,595686,654960,10776.8,3,13,2,3,2,2,6,4,3,11,3,11,6.21575409684922
37.03210804,2007,4,17000,299905,0,110139,11,9486,44772,15749,11021.64,1,27,2,3.01967999328647,3.5297727209023,5,7,1,3,6,3,10.9634881633622,6
42.448,2007,1,12500,0,0,292800,7,7937,509500,292800,10861.49,1,12,2,3,4,3,7,3,3,9,3,20,6
46.41027426,2007,1,12500,0,0,316750,9,8046,535000,316750,10893.46,1,12,2,1,4,3,7,1,3,3,3,14.5841923324894,6
16.99490709,2008,5,22000,386076,0,295300,2,9443,84715,35150,10769.83,1,27,2,3.29599713456164,3.44238160290007,5,7,4,3,6,3,16.3756138277648,6
15.003,2008,4,17000,280889,0,111520,1,9500,46621,22525,11078.29,1,27,2,2.867159573998,3.176437745428,5,7,4,3,6,3,13.5742447267703,6
30.68,2007,1,0,0,0,749860,12,8008,586278,749860,10618.27,3,13,2,3,2,3,1,4,3,3,3,11,6.48180930068642
1.224,2007,6,17000,392977,0,528357,11,7768,47606,129371,10510.11,1,2,2,4,3,3,7,1,3,11,3,17.1241800658866,6
38.48073554,2007,5,21500,466060,0,559262,11,7798,49933,138809,10514.04,1,2,2,3,2,3,7,1,3,11,3,17.7270856774775,6
27.816,2007,6,21500,428721,0,592184,9,8010,57987,135443,10655.77,1,2,2,4,3,3,7,1,3,11,3,16,6
38.15611142,2007,4,15000,361388,0,140871,12,9482,108553,42658,11121.43,1,27,2,3.19878008074993,3.56243800677714,5,7,4,3,6,3,11.6187798638314,6
24.856,2007,6,14250,393538,0,524440,12,8023,46583,132916,10717.89,1,2,2,4,3,3,7,4,3,11,3,18.9507270607107,6
31.008,2007,7,17250,458208,0,539746,12,7984,49071,138931,10619.03,1,2,2,4,3,3,7,4,3,11,3,18.2205386383914,6
66.664,2008,6,20000,366500,0,430179,1,8239,68162,181950,10852.99,3,27,2,2,1,2,7,4,3,11,3,15.1687584776747,6
43.384,2008,6,18750,368553,0,577240,2,8252,65366,184455,10844.39,3,27,2,3,1,2,7,4,3,11,3,14.6821310841221,6
35.972,2008,5,14250,372454,0,495179,2,8052,44398,134284,11140.52,1,2,2,3,3,3,7,4,3,11,3,17.6908714574182,6
41.824,2007,6,15000,426745,0,576520,12,8293,75411,183520,10893.36,3,27,2,3,1,2,7,4,3,11,3,15.9704627259626,6
49.94,2008,6,16700,528774,0,480360,5,8280,51780,135704,10820.53,3,27,2,3,3,2,7,2,3,11,3,17.2571788774121,6
32.316,2008,6,16500,548010,0,538540,5,8248,46010,134064,10823.54,3,27,2,3,4,2,7,2,3,11,3,16.3524720128468,6
71.68747308,2008,1,17052,286440,0,897700,3,8079,286440,897700,10791.66,3,13,2,3,3,2,1,2,3,11,3,15.7533745003524,6.29507302862726
31.828,2007,1,26082,0,0,491380,11,8682,629034,491380,10827.8,1,13,2,4,5,2,1,1,3,3,3,9,6.91122866774733
59.852,2007,1,0,0,0,803710,12,8329,819294,803710,10784.5,1,13,2,4,1,2,6,4,3,3,3,11,6.08989370768213
29.731,2008,1,20076,769146,0,800960,10,8068,769146,800960,10790.66,3,13,2,3,2,3,1,1,3,6,3,13.0322643394049,7.15121664912213
26.62828616,2008,5,11250,380937,0,500445,1,8467,71780,189940,11065.57,2,27,2,4,3,2,7,4,3,11,3,16.1315825536785,6
34.504,2008,1,9500,0,0,309000,4,7932,235000,309000,10829.01,1,12,2,4,4,3,7,2,3,3,3,9,6
51.82,2008,1,21084,0,0,775280,6,7986,1466640,775280,10797.64,3,13,2,3,6,3,7,3,3,3,3,9,6.65395111454617
72.27541308,2008,1,17052,668598,0,799860,4,8090,668598,799860,10789.68,3,13,2,3,6,3,1,2,3,11,3,20,7.85427180656241
21.632,2008,1,0,0,0,744410,2,8198,304248,744410,10970.63,1,13,2,4,4,2,7,4,3,3,3,11,6.01730085605998
29.88130148,2008,1,13600,0,0,355500,4,7982,588000,355500,10840.89,1,12,2,4,1,3,7,2,3,3,3,20,6
19.07999174,2008,2,0,0,0,288000,6,8355,161593,120625,10543.52,3,2,2,4,3,3,7,3,3,9,3,17,6
31.68,2008,8,13500,501556,0,653420,4,8061,58789,154824,11164.87,1,2,2,4,3,3,7,2,3,11,3,19.1716595561349,6
47.496,2008,7,12000,349370,0,587256,6,8069,52889,150412,11176.63,1,2,2,4,3,3,7,3,3,11,3,17.5834414141692,6
51.64466495,2008,1,0,980043,0,598889,5,8050,980043,598889,10595.76,1,10,2,3,1,3,6,2,3,6,3,14.9103496595513,7.10035593101355
53.684,2008,6,10500,697277,0,751509,9,8395,69639,186904,11131.62,2,27,2,4,3,2,7,1,3,11,3,20,6
7.68,2008,7,12000,598283,0,626140,12,7016,47374,138835,10627.93,3,2,2,3,3,3,7,4,3,11,3,18.998041207751,6
33.668,2008,6,17000,592456,0,532452,6,8289,56928,172207,10797.33,3,27,2,3,4,2,7,3,3,11,3,17.1455494763694,6
49.64048366,2008,6,10500,486877,0,638540,6,8044,40422,107440,11125.84,1,2,2,4,3,3,7,3,3,11,3,18.2701755233762,6
12.869,2008,6,9500,524188,0,593420,9,8012,53347,153365,10954.43,1,2,2,1,3,3,7,1,3,11,3,20,6
18.56291316,2008,6,9000,437516,0,492240,8,8061,41698,114711,11148.71,1,2,2,1,3,3,7,3,3,6,3,9,6
15.08381372,2008,6,10500,420783,0,583403,10,8020,52725,137433,11108.49,1,2,2,4,3,3,7,1,3,11,3,20,6
29.752,2009,7,12000,494153,0,655300,2,8018,68556,158640,11174.21,1,2,2,4,3,3,7,4,3,11,3,20,6
30.86,2009,5,9000,448464,0,532860,3,7803,63966,135022,10888.86,1,2,2,1,3,1,7,2,3,11,3,20,6
35.40801779,2008,7,12000,541766,0,587140,9,8065,55743,153784,11144.26,1,2,2,1,4,3,7,1,3,11,3,19.06743907994,6
46.732,2008,6,10500,460288,0,437140,10,8008,44218,118940,10794.57,1,2,2,5,3,3,7,1,3,11,3,20,6
37.72997991,2008,5,7500,527315,0,564100,12,8021,62803,155278,11138.39,1,2,2,4,3,1,7,4,3,11,3,20,6
27.901,2009,6,12000,628140,0,650040,1,7296,52529,145941,10459.05,3,27,2,3,3,3,7,4,3,11,3,20,6
45.716,2008,8,22400,0,0,538500,12,9675,159907.128672315,107300,10910.53,1,3,2,4,3,1,7,4,3,8.58548392587428,3,17.3839191838546,5.99999998285961
32.796,2008,3,45781.2224176682,357104.637463924,87164.6622513292,233100,9,9990,176431.3395562,66500,11142.78,2,3,2,2.89853726120329,3.06880871795931,5,7,1,3,8.83284188297892,1,17.6608041089539,6
28.252,2008,7,12000,577657,0,800820,10,7910,50173,120116,10832,1,2,2,1,3,3,7,1,3,11,3,20,6
29.636,2008,6,10500,487235,0,582080,11,7847,62442,156658,10866.68,1,2,2,1,3,3,7,1,3,11,3,20,6
55.82033012,2009,5,9000,417334,0,542416,4,7886,44016,106740,10923.22,1,2,2,1,3,3,7,2,3,11,3,20,6
56.996,2008,7,12000,617151,0,680379,11,8016,67927,169359,10521.3,1,2,2,4,3,3,7,1,3,11,3,20,6
12.528,2009,6,10500,552201,0,590620,3,7975,67654,139640,10613.27,1,2,2,4,3,3,7,2,3,11,3,20,6
11.38,2009,6,10500,422264,0,404360,3,7854,54495,130880,10669.54,1,2,2,1,3,3,7,2,3,11,3,20,6
47.458,2008,7,12000,636880,0,508180,8,8852,49597,138510,10615.62,1,2,2,3,3,2,7,3,3,11,3,20,6
34.07126625,2008,7,12000,583426,0,561380,8,8027,45686,120907,10917.32,1,2,2,1,3,3,7,3,3,11,3,19.0000468760941,6
45.416,2008,5,9000,408373,0,444940,12,8546,54021,135548,10657.2,1,2,2,4,3,2,7,4,3,11,3,20,6
35.288,2009,4,7500,315858,0,427820,3,7978,50148,117358,10771.57,1,2,2,4,3,3,7,2,3,11,3,20,6
32.66,2008,6,10500,569065,0,637460,12,8025,52125,124624,10664.37,1,2,2,4,3,3,7,4,3,11,3,20,6
40.388,2008,6,10500,538332,0,602400,11,7998,75642,192371,10768.28,1,2,2,4,3,3,7,1,3,11,3,20,6
70.14,2008,1,16500,811300,0,750000,8,7846,811300,750000,10557.04,1,10,2,3,4,3,7,3,3,11,3,20,5.76218469109476
16.964,2008,8,964596,0,0,815400,12,9596,164015.515329197,77000,10887.19,2,3,2,1,3,3,7,4,3,8.72732807078071,3,17.8408293921265,6
13.39959831,2010,6,11000,678552,0,642000,3,9760,157206,120000,10826.31,2,3,2,2,3,3,7,2,3,11,3,20,6
28.04,2008,5,10000,0,0,849000,12,9376,434293.915947644,485000,10931.95,2,3,2,2.84700553416346,3.15424129894558,3,7,4,3,7.84178557185314,3,15.5415130975718,6
11.7,2010,6,14000,598920,0,713000,4,9740,139986,120000,10824.14,2,3,2,3,3,3,7,2,3,11,3,20,6
35.70501952,2008,6,10500,363372,0,878020,10,8040,41244,103400,10610.98,3,27,2,5,5,2,7,1,3,11,3,20,6
24.6,2009,4,6000,218433,0,546640,3,7076,54402,130000,10666.3,3,27,2,3,2,1,5,2,3,11,3,20,6
16.264,2008,3,4500,170103,0,456640,12,7133,48190,132292,10695.06,3,27,2,3,2,1,7,4,3,11,3,20,6
42.724,2008,5,7500,396636,0,630812,12,7135,62508,144000,10680.29,3,27,2,3,2,3,7,4,3,11,3,20,6
48.39886208,2009,1,17052,1141392,0,848110,5,8110,1141392,848110,10839.04,3,13,2,4,6,2,1,2,3,11,3,20,7.18181736870418
76.10923649,2009,1,15036,561330,0,761600,2,8136,561330,761600,10837.89,3,13,2,3,6,2,1,4,3,11,3,20,5.98299682246343
61.028,2008,9,15000,667611,0,763170,10,8866,41832,217545,11036.22,1,27,2,3,1,2,7,1,3,11,3,20,6
49.59876072,2009,1,15036,723870,0,597980,10,8099,723870,597980,10821.42,3,13,2,4,6,2,1,1,3,11,3,15.6510126664281,6.75182782140994
28.488,2009,4,5500,222380,0,550360,2,7028,56789,136575,10664.42,3,27,2,4,2,3,7,4,3,11,3,20,6
27.54,2009,3,4250,155414,0,420186,5,7057,49404,133580,10682.97,5,27,2,3,2,3,7,2,3,11,3,20,6
36.652,2009,4,5000,226756,0,555180,2,6994,56070,141815,10649.18,3,27,2,4,2,3,5,4,3,11,3,20,6
20.196,2009,4,5000,196020,0,547660,4,7053,36168,131660,10671.33,3,27,2,3,2,3,7,2,3,11,3,20,6
33.5106793,2008,1,15000,0,0,478000,12,7988,502000,478000,10863.75,1,12,2,4,1,3,7,4,3,3,3,20,5.9999999630807
66.556,2009,1,18000,0,0,996000,1,7394,1176000,996000,10552.45,3,20,2,3,4,3,7,4,3,9,3,13.4817096083395,5.95264814078605
42.5222477,2008,7,12000,709611,0,688562,10,7695,51411,127802,11044.33,2,27,2,1,3,3,7,1,3,11,3,20,6
14.988,2009,4,6840,214796,0,550040,3,7397,47947,133337,10885.53,3,27,2,1,3,3,5,2,3,11,3,20,6
79.56669217,2009,6,9500,521978,0,567060,3,8059,57708,150785,10461.71,3,27,2,4,4,2,7,2,3,11,3,20,6
42.052,2008,1,12150,0,0,431000,11,7900,451000,431000,10924.06,1,12,2,4,3,3,7,1,3,3,3,20,5.99999997266572
71.876,2009,1,22092,839454,0,878070,2,6939,839454,878070,10305.87,4,13,2,4,4,3,1,4,3,11,3,20,6.86705581879815
31.08,2010,6,17000,710010,0,718000,7,9950,142002,120000,11030.96,1,3,2,3,4,3,7,3,3,11,3,20,6
39.1,2010,6,16500,667968,0,710000,7,9940,122010,80000,10730,1,3,2,3,3,3,7,3,3,11,3,20,6
22.104,2009,1,128000,0,0,433600,1,7870,457700,433600,10867.05,1,12,2,3,3,3,7,4,3,3,3,20,6.07298133653312
60.824,2009,7,271488,0,0,516396.51026681,12,7858,356496,272041.340568129,10233.28,1,33,2,1,5,1,6,4,3,3,2.9874215657967,14.012233969439,5.73759730964137
57.436,2009,1,13000,0,0,456500,9,8030,492400,456500,10911.28,1,12,2,4,4,3,7,1,3,3,3,9,6.14703324645588
15.84545683,2009,4,73833.294957739,370388.065494667,7186.35968842518,482000,11,9847,96009.0638262469,92000,10905.03,1,3,2,3,3,3,7,1,3,9.1549295407119,3,18.5001010500949,6
62.456,2010,1,11500,0,0,488000,4,7944,548750,488000,10936.91,1,12,2,4,3,3,7,2,3,3,3,9,6.24528419544645
43.372,2009,1,13000,467000,0,451000,9,8005,467000,451000,10908.79,1,12,2,3,4,3,7,1,3,11,3,14.9213561863259,6.06308954475826
39.612,2009,7,12000,851123,0,857919,11,8642,35729,125000,11008.46,1,27,2,3,5,2,7,1,5,11,3,20,6
48.46,2010,1,8568,871626,0,828220,2,8358,871626,828220,10763.39,1,13,2,4,4,2,7,4,3,11,3,20,6.5798559873906
42.016,2010,10,16500,976422,0,1032200,6,7472,50232,116460,10913.93,2,27,2,3,4,3,7,3,3,11,3,20,6
39.588,2010,9,15000,857874,0,897850,6,8080,56238,144199,10926.4,2,27,2,3,3,2,7,3,3,11,3,20,6
60.616,2011,1,2000,1026438,0,700740,3,10688,2000,0,10672.78,1,10,2,1,3,3,1,2,1,1,2.91788187209541,12.625521762374,6.32396624428824
43.112,2010,1,11000,0,0,436450,4,8026,498300,436450,10962.67,1,12,2,4,6,3,7,2,3,3,3,13.1079818548446,6.1166510718524
50.06,2010,1,11500,546237,0,508046,4,7974,546237,508046,10964.95,1,12,2,3,6,3,7,2,3,11,3,13.9827777697933,6.51922556589605
25.856,2010,1,2750,56490,0,559956,5,6972,56490,559956,10364.79,4,3,2,3,2,1,6,2,3,11,3,20,6
63.75034099,2010,3,3421,749897,0,486000,6,10154,68000,60000,10416.19,3,29,2,1,2,2,1,3,3,6,1,14.3852155682437,1
72.36,2010,1,23016,0,0,978251,12,7972,1074361.95838463,978251,10520.65,1,10,2,3,1,3,1,4,3,5.79664665047648,3,11.3933646742651,7.36965856407065
41.076,2010,1,10500,0,0,526500,6,7912,594500,526500,10493.45,1,12,2,4,3,3,7,3,3,3,3,13.6821627001827,6.18001132030885
31.588,2010,1,14000,0,0,486000,5,7828,502600,486000,10964.15,1,12,2,3,3,3,7,2,3,3,3,13.1196454318131,6.12413523001353
45.164,2010,7,12000,895248,0,754572,8,8095,55482,107869,10679.87,3,27,2,3,4,2,6,3,3,11,3,20,6
45.956,2010,7,12000,880846,0,614501,6,7888,177189.158501406,118290.186049993,10787.84,3,27,2,3,1,3,7,3,3,11,3.00135971302281,16.2996549367272,5.86207027351895
112.904,2011,4,15000,966497,0,1007299,4,8899,722117,569723,10589.64,3,27,2,3,3,2,6,2,3,6,3,9,7.45101786183676
44.276,2010,3,9000,910964,0,907957,12,9015,715572,458367,10608.66,3,27,2,3,3,2,7,4,3,6,3,9,8.21044167244797
72.46,2010,7,12000,921312,0,768442,11,8030,59892,90802,10655.52,3,27,2,3,2,2,7,1,3,11,3,20,1
46.992,2010,6,10500,766962,0,775966,9,8034,63252,158043,10605.36,3,27,2,3,4,2,7,1,3,11,3,20,6
78.22,2010,6,10500,910764,0,661222,8,8320,76258,141963,10798.68,3,27,2,3,4,2,7,3,3,11,3,20,6
33.272,2010,1,18000,82823,0,86743,6,7560,82823,86743,10329.79,4,6,2,4,3,2,6,3,3,6,3,13.5358608382118,5.87712766254639
72.924,2010,1,0,1480827.633,0,946000,10,7980,1480836,946000,10423.9,1,10,2,3,3,3,1,1,3,6,3,11.7619748661201,6.50817494961826
35.488,2010,1,11500,0,0,508690,7,7872,549730,508690,10920.11,1,12,2,3,3,3,7,3,3,9,3,9,5.99999991966287
32.612,2010,6,420000,580944,0,698000,9,9836,147000,150000,10877.57,2,3,2,4,3,3,7,1,3,11,3,20,6
16.628,2010,6,504000,680988,0,750000,7,9780,142002,120000,10925.66,2,3,2,4,3,3,7,3,3,11,3,20,6
10.352,2010,6,378000,633990,0,783000,10,9940,158004,99000,11076.01,2,3,2,1,3,3,7,1,3,11,3,20,6
25.18,2010,5,37800,633990,0,864000,10,9870,149016,224000,10910.49,2,3,2,3,3,3,7,1,3,11,3,20,6
42.65727819,2010,1,8500,886620,0,793130,7,8319,886620,793130,10815.32,1,13,2,4,1,2,7,3,3,6,3,9,5.97740196692473
45.344,2010,1,12012,0,0,471540,11,9052,12012,471540,10252.92,2,10,2,1,3,5,1,1,3,1,3,12.5369983367421,5.73844806489856
162.696,2010,4,7770,0,0,895000,11,9844,105000,128000,10444.01,1,20,2,3,1,3,7,1,3,9,3,9,5.98197185781649
98.26,2010,1,0,0,0,831000,1,8182,1049664,831000,10465.72,1,20,2,3,1,3,6,4,3,9,3,9,6.9073866707663
45.344,2011,1,0,23700,0,996000,1,8130,23700,996000,10403,1,20,2,4,3,3,1,4,3,11,3,20,6
64.6,2010,1,12012,0,0,473900,12,9010,785016.565379156,473900,10272.83,2,10,2,1,3,5,1,4,3,5.46460134186608,3,13.5849608243539,6.26374037143329
64.762,2010,1,18984,0,0,947000,12,8508,950386.075646025,947000,10481.67,1,10,2,1,3,2,1,4,3,5.79946464119105,3,14.4744306749917,6.16687241984611
40.952,2010,1,11000,0,0,534000,12,8007,586000,534000,10900.33,1,12,2,3,1,3,7,4,3,9,3,9,6.63483718760697
87.176,2011,4,0,708488,0,930948,5,9710,548624,315041,10625.48,3,27,2,3,2,2,6,2,3,6,3,9,9
44.324,2011,4,12000,1154157,0,1251542,9,10419,169976,123841,10598.88,3,27,2,3,3,2,6,1,3,11,3,9,6
57.41172984,2010,1,24724,755458,0,3528616,12,6954,755458,969400,10335.16,4,5,2,3,3,3,6,4,3,11,3,20,6.5113538934509
93.952,2011,3,0,848178,0,871003,6,9289,519394,364858,10632,3,27,2,3.14054858619526,3.07399676002576,2,6,3,3,6,3,9,9
28.75787777,2010,1,11350,0,0,477600,11,8034,519000,477600,10898.78,1,12,2,4,2,3,7,1,3,9,3,11.5710241698064,6.17972821535334
5.434086014,2010,5,6500,694974,0,802000,11,9890,149016,150000,11038.57,2,3,2,4,3,3,7,1,3,11,3,20,6
94.484,2011,3,12000,900874,0,942201,7,9236,747254,589653,10853.72,3,27,2,3.20208652703721,2.70963259793977,2,6,3,3,6,3,9,8.01337709131746
76.81494263,2011,4,66000,914743,0,869716,6,10664,166734,92738,10844.44,3,27,2,3,4,2,6,3,3,6,3,7,9
82.656,2010,1,18480,0,0,723000,12,8152,738629.730283825,723000,10853.23,1,10,2,4,4,3,1,4,3,6.2258647363608,3,15.186895734062,5.68588754660856
76.504,2011,1,18480,0,0,934001,1,7985,880486.640698191,934001,10440.59,1,10,2,4,3,3,1,4,3,6.07960432068497,3,13.7242800293952,6.49166963996717
76.292,2011,1,0,1273818,0,851000,4,7470,1273818,851000,10497.51,1,10,2,4,3,1,1,2,3,6,3,13.0045479301767,6.53200201674293
24.024,2010,6,7500,727944,0,880000,12,10162,98994,90000,11068.58,1,3,2,3,3,3,7,4,3,11,3,20,6
55.472,2010,1,0,1143576,0,689958,12,8000,1143576,689958,10915.51,1,10,2,4,3,3,1,4,3,6,3,11.0202614692466,8.90384898913807
27.424,2010,6,7000,726936,0,940000,12,9860,147000,150000,11013.84,1,3,2,3,3,3,7,4,3,11,3,20,6
195.747454,2011,1,22512,0,0,1125600,1,7980,1130202.02956187,1006000,10501.62,1,10,2,4,2,3,1,4,3,5.0054003025595,3,10.0538629434923,6.53741478767336
60.876,2011,1,0,1147440,0,834020,3,7955,1147440,834020,10421.33,1,10,2,3,1,3,1,2,3,6,3,9.97341464999276,6.76346195035671
153.076,2011,1,0,1380582,0,839400,5,7450,1380582,839400,10625.53,1,10,2,3,4,1,1,2,3,6,3,12.3676155801593,5.58533453232743
68.996,2011,2,15000,1156426,0,1285393,5,8764,865524,633243,10434.36,3,27,2,4,2,1,6,2,3,11,3,20,7.37191243401487
60.336,2011,3,15000,825142,0,1020569,5,8820,538668,377677,10448.64,3,27,2,4,2,3,6,2,3,6,3,9,7.59868913503971
8.092,2010,10,0,799722,0,896780,12,11008,68628,4024,11001,1,5,2,3,4,2,1,4,3,11,3,20,6
116.928,2011,2,15000,1125396,0,1027250,5,9228,970194,689224,10886.92,3,27,2,3.13009648098481,3.33158747950146,2,6,2,3,6,3,9,9
60.828,2011,3,13500,1016024,0,1224380,6,8944,640558,439014,10467.21,3,27,2,4,3,3,7,3,3,6,3,9,6
72.232,2011,3,13500,928746,0,600924,8,8903,642004,44279,10467.43,3,27,2,4,4,3,7,3,3,6,3,9,6.41598909890462
48.756,2011,4,12000,1037823,0,1223434,7,10571,131632,101884,10799.91,3,27,2,3,4,2,6,3,3,11,3,20,9
41.696,2011,3,0,1311460,0,1355647,7,10639,167178,113937,10823.44,3,27,2,4,4,3,6,3,3,6,3,13.2840474626596,8.25552492002111
23.3,2011,10,0,622146,0,967108,4,10910,40614,24473,11018.96,1,5,2,3,4,2,1,2,3,11,3,20,6
9.188,2011,10,0,809681,0,1064281,4,11010,98237,66763,11005.97,1,5,2,3,3,2,1,2,3,11,3,20,6
79.352,2011,1,23142,1047858,0,970718,3,7550,1047858,970718,10355.52,4,29,2,5,2,2,1,2,3,11,3,20,6
124.768,2011,1,1100652,0,0,859990,1,7872,891421.964549184,859990,10803.72,1,32,2,4,4,3,7,4,3,6,3,12.9706989271054,7.0987254241913
8.03,2011,10,10,836512,0,752647,3,11686,10,0,10993.69,2,5,2,3,3,5,1,2,1,1,2.3828044423723,11,5.99999997663004
165.852,2011,1,0,840000,0,6e+05,3,8420,840000,6e+05,10286.58,1,20,2,3,1,2,1,2,3,11,3,20,6
57.64,2011,1,0,0,0,656568,4,8940,1041180,656568,10878.94,1,14,2,3,5,2,7,2,3,3,3,12.0344475149289,8.39952443386819
59.28813167,2011,1,0,1247568,0,751000,5,8160,1247568,751000,10895,1,10,2,4,1,3,1,2,3,6,3,11.5770560247436,6.14636815673728
123.6427928,2011,1,0,1033494,0,682000,8,7975,1033494,682000,10509.46,1,10,2,4,4,3,1,3,3,6,3,13.1004885761641,6.69650853212284
7.548,2011,11,0,773088,0,978294,7,11354,71316,60178,10984.35,2,5,2,4,3,2,1,3,3,11,3,16.4559298062016,6
70.588,2011,3,13500,1238250,0,1308120,5,9366,901782,612755,10987.03,1,27,2,3,5,1,7,2,3,6,3,13.4514165485013,7.2783654461716
51.354,2011,1,0,1476930,0,965380,7,7985,1476930,965380,10534.22,1,10,2,3,4,3,1,3,3,6,3,9.58840454735509,8.61857670334047
68.68,2011,1,0,1533924,0,956000,8,7965,1533924,956000,10395.96,1,10,2,3,3,3,1,3,3,6,3,9,8.37008094227733
73.992,2011,4,15000,1292592,0,1411688,10,10658,167448,120834,10907.15,1,27,2,3,6,3,6,1,3,11,3,9,6
52.44,2011,3,13500,955865,0,1127263,8,9204,724451,618228,10851.39,3,27,2,3,1,2,7,3,3,11,3,20,6.84296919257093
51.432,2011,3,12000,895353,0,941476,7,9184,739002,573578,10833.37,3,27,2,4,1,2,7,3,3,6,3,20,7.32889280172713
28.744,2012,3,10500,1338839,0,1197571,7,9446,956063,432462,10931.36,1,27,2,3,4,3,7,3,3,11,3,20,7.66727830555373
64.704,2011,1,16000,622902,0,892456,4,7820,622902,892456,10928.33,2,23,2,3,3,3,7,2,3,11,3,20,6.17115491369803
8.604,2011,1,10000,400700,0,693800,10,9190,400700,693800,10901.66,2,23,2,4,4,5,6,1,3,11,5,20,6
60.576,2012,4,15000,1218576,0,1228603,1,10546,194642,135551,10819.26,3,27,2,3,1,2,6,4,3,11,3,9,9
18.89,2011,4,16500,1355021,0,1475648,12,10312,138466,121072,10416.49,3,27,2,3,3,3,1,4,3,11,3,4,9
204.808,2012,4,0,1231488,0,1563055,1,7154,5820,0,10445.07,3,27,2,3,2,3,1,4,1,1,3.04006611001543,11,7.61864475510546
202.956,2011,4,15000,1431150,0,1460529,12,10386,216046,150461,10588.63,3,27,2,3,2,3,6,4,3,11,3,9,9
94.432,2011,4,15000,1259164,0,1437820,11,10395,162092,120545,10609.19,3,27,2,4,2,3,6,1,3,11,3,9,7.69656906308013
28.19693786,2012,12,14000,825510,0,797429,1,11012,99960,97520,10972.49,1,5,2,3,4,5,1,4,3,11,1,20,6
14.964,2011,4,0,0,0,296375,6,10213,105420,51375,10327.46,4,5,2,3,2,5,6,3,3,9,3,9,5.99190317291103
