WellID,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot
1536,1,FRAC,6403,8078,185517,GAL,GEL,292190,LB,SAND,NA,NA,,20/40,1675,110.756417910448,174.441791044776
1537,1,FRAC,6345,8004,222222,GAL,GEL,289940,LB,SAND,NA,NA,,20/40,1659,133.949367088608,174.767932489451
1538,1,FRAC,6404,8077,186984,GAL,GEL,290030,LB,SAND,NA,NA,GELA,20/40,1673,111.765690376569,173.359234907352
1541,1,FRAC,6440,8127,192696,GAL,GEL,290230,LB,SAND,NA,NA,,20/40,1687,114.224066390042,172.039122703023
1543,1,FRAC,6354,8022,189966,GAL,GEL,291891,LB,SAND,NA,NA,,20/40,1668,113.888489208633,174.994604316547
1544,1,FRAC,6328,7992,185136,GAL,GEL,290180,LB,SAND,NA,NA,,20/40,1664,111.259615384615,174.387019230769
1546,1,FRAC,6322,7982,212226,GAL,GEL,290950,LB,SAND,NA,NA,,20/40,1660,127.846987951807,175.271084337349
1547,1,FRAC,6305,8136,113000,GAL,GEL,284000,LB,SAND,NA,NA,,20/40,1831,61.7149098853086,155.106499180776
1549,1,FRAC,6605,8175,193372,GAL,GEL,290360,LB,SAND,NA,NA,GELA,20/40,1570,123.166878980892,184.942675159236
1550,1,FRAC,6308,7984,197292,GAL,GEL,291310,LB,SAND,NA,NA,,20/40,1676,117.715990453461,173.812649164678
1552,1,FRAC,6602,8218,154000,GAL,GEL,291000,LB,SAND,NA,NA,GELA,20/40,1616,95.2970297029703,180.074257425743
1553,1,FRAC,6472,8122,172536,GAL,GEL,289760,LB,SAND,NA,NA,,20/40,1650,104.567272727273,175.612121212121
1554,3,FRAC,6874,7088,65900,GAL,X-LINKGEL,127716,LB,SAND,NA,NA,,20/40,214,307.943925233645,596.803738317757
1555,10,FRAC,9090,9100,67351,GAL,GEL,16200,LB,SAND,NA,24,,20/40,10,6735.1,1620
1558,3,FRAC,6830,7018,50650,GAL,X-LINKGEL,138529,LB,SAND,NA,NA,,20/40,188,269.414893617021,736.856382978723
1561,8,FRAC,8062,8178,99400,GAL,W,30700,LB,SAND,NA,NA,,20/40,116,856.896551724138,264.655172413793
1563,6,FRAC,6266,6276,43500,GAL,GEL,130000,LB,SAND,NA,NA,GELA,20/40,10,4350,13000
1564,6,FRAC,6316,6326,43000,GAL,GEL,132000,LB,SAND,NA,NA,GELA,20/40,10,4300,13200
1565,8,ACID,7901,8387,3000,GAL,A,0,undefined,undefined,NA,NA,HCL,,486,6.17283950617284,0
1567,1,FRAC,6548,8132,187216,GAL,GEL,291500,LB,SAND,NA,NA,,20/40,1584,118.191919191919,184.027777777778
1568,1,FRAC,6521,8153,189533,GAL,GEL,289640,LB,SAND,NA,NA,,20/40,1632,116.135416666667,177.475490196078
1569,6,FRAC,6820,7010,53718,GAL,X-LINKGEL,136274,LB,SAND,NA,NA,,20/40,190,282.726315789474,717.231578947368
1570,10,FRAC,9080,9090,73458,GAL,GEL,13602,LB,SAND,NA,18,,20/40,10,7345.8,1360.2
1571,8,ACID,6580,6750,500,GAL,A,0,undefined,undefined,NA,30,HCL,,170,2.94117647058824,0
1573,7,ACID,6802,6998,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,196,2.55102040816327,0
1574,8,ACID,6810,6997,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,187,2.67379679144385,0
1575,8,ACID,6732,6926,500,GAL,A,0,undefined,undefined,NA,28,HCL,,194,2.57731958762887,0
1576,1,FRAC,6317,7944,220500,GAL,GEL,289330,LB,SAND,NA,NA,GELA,20/40,1627,135.525507068224,177.830362630608
1577,1,FRAC,6495,8147,197782,GAL,GEL,290200,LB,SAND,NA,NA,GELA,20/40,1652,119.722760290557,175.665859564165
1578,7,ACID,6760,6938,500,GAL,A,0,undefined,undefined,NA,30,HCL,,178,2.80898876404494,0
1579,7,ACID,6722,6803,500,GAL,A,0,undefined,undefined,NA,30,HCL,,81,6.17283950617284,0
1581,7,ACID,6626,6796,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,170,2.94117647058824,0
1583,6,FRAC,6594,6942,48872,GAL,X-LINKGEL,130750,LB,SAND,NA,NA,,20/40,348,140.436781609195,375.718390804598
1585,6,FRAC,6360,6370,43500,GAL,GEL,131200,LB,SAND,NA,NA,GELA,20/40,10,4350,13120
1586,6,FRAC,7916,8184,19290,GAL,X-LINKGEL,155000,LB,SAND,NA,NA,XLNK,20/40,268,71.9776119402985,578.358208955224
1592,1,FRAC,6200,7888,166295,GAL,GEL,289000,LB,SAND,NA,NA,,20/40,1688,98.5159952606635,171.208530805687
1593,1,FRAC,6316,7946,141194,GAL,GEL,288550,LB,SAND,NA,NA,GELA,20/40,1630,86.6220858895706,177.024539877301
1595,1,FRAC,6494,8154,153212,GAL,GEL,290310,LB,SAND,NA,NA,GELA,20/40,1660,92.2963855421687,174.885542168675
1596,2,FRAC,7677,7897,92916,GAL,X-LINKGEL,135000,LB,SAND,NA,NA,GELA,20/40,220,422.345454545455,613.636363636364
1597,1,FRAC,6278,8034,153212,GAL,GEL,290310,LB,SAND,NA,NA,GELA,20/40,1756,87.250569476082,165.324601366743
1598,1,FRAC,6270,7940,149834,GAL,GEL,290560,LB,SAND,NA,NA,,20/40,1670,89.7209580838323,173.988023952096
1599,1,FRAC,6330,8017,90365,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,1687,53.5655008891523,80.0237107291049
1600,2,FRAC,7934,8166,92916,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,232,400.5,581.896551724138
1604,1,FRAC,6625,6806,134832,GAL,GEL,290680,LB,SAND,NA,NA,,,181,744.92817679558,1605.96685082873
1605,1,FRAC,6364,8093,90365,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,1729,52.2643146327357,78.0798149219202
1607,1,FRAC,6257,8041,90365,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,1784,50.6530269058296,75.6726457399103
1608,1,FRAC,6361,7988,90365,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,1627,55.540872771973,82.9748002458513
1609,1,FRAC,6387,8071,90365,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,1684,53.6609263657957,80.166270783848
1610,8,FRAC,8678,8906,79572,GAL,GEL,17640,LB,SAND,NA,38,,20/40,228,349,77.3684210526316
1612,6,FRAC,6381,6701,49182,GAL,X-LINKGEL,130557,LB,SAND,NA,34,,20/40,320,153.69375,407.990625
1613,6,FRAC,6515,6718,51068,GAL,X-LINKGEL,127823,LB,SAND,NA,32,,20/40,203,251.566502463054,629.669950738916
1614,6,FRAC,6814,7008,74256,GAL,X-LINKGEL,138890,LB,SAND,NA,NA,,20/40,194,382.762886597938,715.927835051546
1615,6,FRAC,6714,6914,60396,GAL,X-LINKGEL,135240,LB,SAND,NA,30,,20/40,200,301.98,676.2
1616,6,FRAC,6688,6884,52038,GAL,X-LINKGEL,135187,LB,SAND,NA,30,,20/40,196,265.5,689.729591836735
1617,8,FRAC,8702,8975,156720,GAL,GEL,36340,LB,SAND,NA,45.7,,20/40,273,574.065934065934,133.113553113553
1620,8,FRAC,8676,8922,142842,GAL,GEL,35480,LB,SAND,NA,35,,20/40,246,580.658536585366,144.227642276423
1621,8,FRAC,8685,8933,140850,GAL,GEL,35260,LB,SAND,NA,39,,20/40,248,567.943548387097,142.177419354839
1624,10,FRAC,9000,9010,81270,GAL,G,17377,LB,SAND,NA,32.3,,20/40,10,8127,1737.7
1625,2,FRAC,7661,8021,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,360,258.1,375
1626,2,FRAC,6354,7339,130326,GAL,X-LINKGEL,215000,LB,SAND,NA,NA,GELA,20/40,985,132.310659898477,218.274111675127
1627,1,FRAC,6430,8042,159000,GAL,GEL,350000,LB,SAND,NA,NA,,20/40,1612,98.6352357320099,217.12158808933
1628,1,FRAC,6420,8068,220506,GAL,GEL,350000,LB,SAND,NA,NA,,20/40,1648,133.802184466019,212.378640776699
1629,1,FRAC,6507,8092,220506,GAL,GEL,35000,LB,SAND,NA,NA,,20/40,1585,139.120504731861,22.0820189274448
1634,2,FRAC,6480,7446,127590,GAL,GEL,215000,LB,SAND,NA,NA,GELA,20/40,966,132.080745341615,222.567287784679
1636,2,FRAC,7872,8135,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,263,353.292775665399,513.307984790875
1637,2,FRAC,7710,7968,70894,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,258,274.782945736434,523.255813953488
1639,2,FRAC,7643,7903,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,260,357.369230769231,519.230769230769
1641,2,FRAC,7647,7948,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,301,308.691029900332,448.504983388704
1643,2,FRAC,6432,7396,127590,GAL,GEL,215000,LB,SAND,NA,NA,GELA,20/40,964,132.354771784232,223.029045643154
1645,2,FRAC,7761,8011,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,250,371.664,540
1647,6,FRAC,6784,6976,56196,GAL,X-LINKGEL,133882,LB,SAND,NA,30,,20/40,192,292.6875,697.302083333333
1648,6,FRAC,6325,6671,63844,GAL,X-LINKGEL,134547,LB,SAND,NA,31.5,,20/40,346,184.520231213873,388.864161849711
1650,6,FRAC,6441,6619,54768,GAL,X-LINKGEL,136548,LB,SAND,NA,31.5,,20/40,178,307.685393258427,767.123595505618
1653,2,FRAC,7847,8079,92916,GAL,X-LINKGEL,135000,LB,SAND,NA,NA,GELA,20/40,232,400.5,581.896551724138
1654,2,FRAC,7721,7944,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,223,416.663677130045,605.381165919282
1656,2,FRAC,7933,8165,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,232,568.103448275862,212.284482758621
1657,2,FRAC,7895,8117,139916,GAL,GEL,139000,LB,SAND,NA,NA,GELA,20/40,222,630.252252252252,626.126126126126
1661,2,FRAC,7602,7849,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,247,533.603238866397,199.392712550607
1662,2,FRAC,7831,8053,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,222,630.252252252252,630.630630630631
1665,2,FRAC,7849,8117,139916,GAL,GEL,139000,LB,SAND,NA,NA,,20/40,268,522.074626865672,518.656716417911
1666,6,FRAC,6896,7088,54558,GAL,X-LINKGEL,135440,LB,SAND,NA,30,,20/40,192,284.15625,705.416666666667
1667,6,FRAC,6530,6694,54222,GAL,X-LINKGEL,129403,LB,SAND,NA,30.5,,20/40,164,330.621951219512,789.042682926829
1669,6,FRAC,6441,6591,56532,GAL,X-LINKGEL,138234,LB,SAND,NA,30,,20/40,150,376.88,921.56
1671,6,FRAC,6541,6710,55818,GAL,X-LINKGEL,138234,LB,SAND,NA,30,,20/40,169,330.284023668639,817.952662721893
1672,6,FRAC,6740,6928,54180,GAL,X-LINKGEL,137740,LB,SAND,NA,30,,20/40,188,288.191489361702,732.659574468085
1673,6,FRAC,6742,6930,54474,GAL,X-LINKGEL,134280,LB,SAND,NA,32,,20/40,188,289.755319148936,714.255319148936
1674,6,FRAC,6295,6439,55524,GAL,X-LINKGEL,134578,LB,SAND,NA,30,,20/40,144,385.583333333333,934.569444444444
1676,2,FRAC,7713,7942,139916,GAL,GEL,140000,LB,SAND,NA,NA,,20/40,229,610.986899563319,611.353711790393
1678,2,FRAC,7959,8183,139916,GAL,GEL,139000,LB,SAND,NA,NA,GELA,20/40,224,624.625,620.535714285714
1679,2,FRAC,7655,8053,139916,GAL,GEL,139000,LB,SAND,NA,NA,,20/40,398,351.547738693467,349.246231155779
1680,2,FRAC,7747,8003,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,256,546.546875,546.875
1682,10,FRAC,8949,8956,67410,GAL,GEL,17560,LB,SAND,NA,29,,20/40,7,9630,2508.57142857143
1684,12,FRAC,8964,8974,75642,GAL,GEL,16852,LB,SAND,NA,30,,20/40,10,7564.2,1685.2
1685,10,FRAC,9000,9010,74802,GAL,GEL,14866,LB,SAND,NA,28,,20/40,10,7480.2,1486.6
1686,6,FRAC,6552,6719,57246,GAL,X-LINKGEL,135300,LB,SAND,NA,30,,20/40,167,342.790419161677,810.179640718563
1687,6,FRAC,6346,6541,56112,GAL,X-LINKGEL,132071,LB,SAND,NA,32,,20/40,195,287.753846153846,677.28717948718
1688,2,FRAC,8001,8220,139916,GAL,GEL,140000,LB,SAND,NA,NA,,20/40,219,638.885844748858,639.269406392694
1690,2,FRAC,7910,8146,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,236,592.864406779661,593.220338983051
1691,2,FRAC,7680,7896,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,216,647.759259259259,648.148148148148
1694,2,FRAC,7800,8020,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,220,635.981818181818,636.363636363636
1695,2,FRAC,7875,8135,131800,GAL,X-LINKGEL,49250,LB,SAND,NA,NA,GELA,20/40,260,506.923076923077,189.423076923077
1697,10,FRAC,9018,9024,78960,GAL,GEL,18955,LB,SAND,NA,30.5,,20/40,6,13160,3159.16666666667
1698,10,FRAC,8948,8958,73080,GAL,GEL,15300,LB,SAND,NA,32,,20/40,10,7308,1530
1699,10,FRAC,8976,9006,69468,GAL,GEL,18375,LB,SAND,NA,30,,20/40,30,2315.6,612.5
1700,10,FRAC,8998,9008,74802,GAL,GEL,15355,LB,SAND,NA,31,,20/40,10,7480.2,1535.5
1701,2,FRAC,7123,8210,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,1087,121.251149954002,45.3081876724931
1702,2,FRAC,7830,8046,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,216,610.185185185185,228.009259259259
1703,2,FRAC,7740,7966,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,226,583.185840707965,217.920353982301
1704,2,FRAC,7751,7975,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,224,588.392857142857,219.866071428571
1705,2,FRAC,7863,8096,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,233,565.665236051502,211.37339055794
1706,2,FRAC,7844,8071,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,227,580.616740088106,216.960352422907
1707,2,FRAC,7814,8038,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,224,588.392857142857,219.866071428571
1709,2,FRAC,7849,8113,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,264,499.242424242424,186.55303030303
1710,2,FRAC,7849,8082,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,233,565.665236051502,211.37339055794
1711,2,FRAC,7945,8162,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,217,607.373271889401,226.958525345622
1713,2,FRAC,7931,8157,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,226,583.185840707965,217.920353982301
1714,2,FRAC,7946,8180,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,234,563.247863247863,210.470085470085
1715,2,FRAC,7977,8193,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,216,610.185185185185,228.009259259259
1716,2,FRAC,7993,8219,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,226,583.185840707965,217.920353982301
1719,10,ACID,8227,8275,3000,GAL,A,0,undefined,undefined,NA,6,HCL,,48,62.5,0
1720,11,FRAC,8856,9016,80152,GAL,GEL,17595,LB,SAND,NA,42,,20/40,160,500.95,109.96875
1723,11,FRAC,8936,8947,77815,GAL,GEL,17318,LB,SAND,NA,24,,20/40,11,7074.09090909091,1574.36363636364
1724,11,FRAC,8970,8981,74015,GAL,GEL,15000,LB,SAND,NA,32,,20/40,11,6728.63636363636,1363.63636363636
1725,6,FRAC,6480,6657,41383,GAL,X-LINKGEL,134117,LB,SAND,NA,31,,20/40,177,233.802259887006,757.723163841808
1726,6,FRAC,6435,6560,49073,GAL,X-LINKGEL,135237,LB,SAND,NA,30,,20/40,125,392.584,1081.896
1727,10,FRAC,8985,9002,80828,GAL,GEL,16203,LB,SAND,NA,31.5,,20/40,17,4754.58823529412,953.117647058824
1729,6,FRAC,6544,6698,53191,GAL,X-LINKGEL,133624,LB,SAND,NA,30,,20/40,154,345.396103896104,867.688311688312
1730,6,FRAC,6571,6725,54352,GAL,X-LINKGEL,133052,LB,SAND,NA,30,,20/40,154,352.935064935065,863.974025974026
1733,2,FRAC,7702,7909,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,207,636.714975845411,237.92270531401
1736,2,FRAC,7791,8003,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,212,621.698113207547,232.311320754717
1737,2,FRAC,7871,8093,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,222,593.693693693694,221.846846846847
1738,2,FRAC,7917,8139,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,222,593.693693693694,221.846846846847
1743,2,FRAC,7839,8060,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,221,596.380090497738,222.850678733032
1744,2,FRAC,7910,8122,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,212,621.698113207547,232.311320754717
1745,2,FRAC,7908,8118,123270,GAL,W,63548,LB,SAND,NA,NA,SFAC,20/40,210,587,302.609523809524
1746,2,FRAC,7922,8095,129900,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,173,750.867052023121,355.491329479769
1747,6,FRAC,6565,6710,50150,GAL,X-LINKGEL,132458,LB,SAND,NA,31,,20/40,145,345.862068965517,913.503448275862
1748,6,FRAC,6510,6682,54931,GAL,X-LINKGEL,132676,LB,SAND,NA,28.5,,20/40,172,319.366279069767,771.372093023256
1749,6,FRAC,6609,6754,51126,GAL,X-LINKGEL,135186,LB,SAND,NA,30,,20/40,145,352.593103448276,932.31724137931
1755,2,FRAC,7883,8110,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,227,580.616740088106,216.960352422907
1757,2,FRAC,7698,7913,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,215,613.023255813953,229.06976744186
1759,6,FRAC,6446,6582,51543,GAL,X-LINKGEL,135420,LB,SAND,NA,31,,20/40,136,378.992647058824,995.735294117647
1760,4,FRAC,7087,7252,61446,GAL,X-LINKGEL,173250,LB,SAND,NA,39,,20/40,165,372.4,1050
1761,2,FRAC,7869,8094,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,225,585.777777777778,218.888888888889
1762,2,FRAC,7729,7946,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,217,607.373271889401,226.958525345622
1763,2,FRAC,7784,7993,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,209,630.622009569378,235.645933014354
1765,2,FRAC,7690,7896,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,206,639.805825242718,239.077669902913
1767,2,FRAC,7915,8136,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,221,596.380090497738,222.850678733032
1768,6,FRAC,6269,6593,47787,GAL,X-LINKGEL,155581,LB,SAND,NA,30.5,XLNK,20/40,324,147.490740740741,480.188271604938
1769,2,FRAC,7671,7884,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,213,618.779342723005,231.220657276995
1771,2,FRAC,7635,7927,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,292,451.369863013699,168.664383561644
1774,2,FRAC,8011,8225,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,214,615.88785046729,230.140186915888
1777,2,FRAC,7820,8044,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,224,588.392857142857,219.866071428571
1778,2,FRAC,7863,8038,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,175,753.142857142857,281.428571428571
1779,4,FRAC,6469,6482,44486,GAL,X-LINKGEL,134524,LB,SAND,NA,30,,20/40,13,3422,10348
1782,2,FRAC,7873,8091,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,218,604.587155963303,225.917431192661
1783,6,FRAC,6308,6612,43097,GAL,X-LINKGEL,135650,LB,SAND,NA,33,,20/40,304,141.766447368421,446.217105263158
1785,6,FRAC,6357,6679,57785,GAL,X-LINKGEL,213755,LB,SAND,NA,30,,20/40,322,179.45652173913,663.835403726708
1789,10,FRAC,8802,8879,80277,GAL,GEL,17666,LB,SAND,NA,46,,20/40,77,1042.55844155844,229.428571428571
1790,2,FRAC,7801,8014,131800,GAL,W,49250,LB,SAND,NA,NA,WPLY,20/40,213,618.779342723005,231.220657276995
1791,2,FRAC,7750,8035,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,285,462.456140350877,172.80701754386
1792,2,FRAC,7743,8030,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,287,459.233449477352,171.602787456446
1793,2,FRAC,7747,8037,131800,GAL,W,48895,LB,SAND,NA,NA,,20/40,290,454.48275862069,168.603448275862
1794,2,FRAC,7810,8096,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,286,460.839160839161,172.202797202797
1795,2,FRAC,7745,8035,131800,GAL,W,49250,LB,SAND,NA,NA,WPLY,20/40,290,454.48275862069,169.827586206897
1798,2,FRAC,7927,8137,123850,GAL,W,61500,LB,SAND,NA,NA,,20/40,210,589.761904761905,292.857142857143
1799,2,FRAC,7620,7821,123906,GAL,W,61500,LB,SAND,NA,NA,,20/40,201,616.44776119403,305.970149253731
1800,2,FRAC,7634,7827,122698,GAL,W,61500,LB,SAND,NA,NA,,20/40,193,635.740932642487,318.652849740933
1801,2,FRAC,7641,7825,123732,GAL,W,61500,LB,SAND,NA,NA,,20/40,184,672.45652173913,334.239130434783
1803,2,FRAC,7905,8111,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,206,639.805825242718,239.077669902913
1805,2,FRAC,7877,8083,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,206,639.805825242718,239.077669902913
1806,2,FRAC,7759,8047,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,288,457.638888888889,171.006944444444
1807,2,FRAC,7610,8380,259400,GAL,W,98500,LB,SAND,NA,NA,SFAC,20/40,770,336.883116883117,127.922077922078
1810,2,FRAC,7583,8385,259400,GAL,W,98500,LB,SAND,NA,NA,,20/40,802,323.441396508728,122.817955112219
1811,2,FRAC,7575,8434,259400,GAL,W,98500,LB,SAND,NA,NA,,20/40,859,301.97904540163,114.668218859139
1812,2,FRAC,7835,8460,237006,GAL,W,107336,LB,SAND,NA,NA,,20/40,625,379.2096,171.7376
1816,3,FRAC,7590,8392,259400,GAL,W,98500,LB,SAND,NA,NA,,20/40,802,323.441396508728,122.817955112219
1818,4,FRAC,6539,6853,52571,GAL,X-LINKGEL,131432,LB,SAND,NA,34,,20/40,314,167.423566878981,418.573248407643
1820,6,FRAC,6381,6692,54324,GAL,X-LINKGEL,133901,LB,SAND,NA,32,,20/40,311,174.675241157556,430.549839228296
1821,6,FRAC,6799,6959,52690,GAL,X-LINKGEL,130760,LB,SAND,NA,33,,20/40,160,329.3125,817.25
1822,6,FRAC,6771,6927,55951,GAL,X-LINKGEL,134326,LB,SAND,NA,33,,20/40,156,358.660256410256,861.064102564103
1823,5,ACID,6838,6988,200,GAL,A,0,undefined,undefined,NA,NA,,,150,1.33333333333333,0
1824,4,FRAC,6812,6986,53707,GAL,X-LINKGEL,134770,LB,SAND,NA,33,,20/40,174,308.66091954023,774.540229885057
1825,6,FRAC,6755,6921,51621,GAL,X-LINKGEL,132431,LB,SAND,NA,32,,20/40,166,310.969879518072,797.777108433735
1826,6,FRAC,6724,6909,43936,GAL,X-LINKGEL,90410,LB,SAND,NA,33,,20/40,185,237.491891891892,488.702702702703
1827,6,FRAC,6685,6935,56261,GAL,X-LINKGEL,134237,LB,SAND,NA,32,,20/40,250,225.044,536.948
1828,6,FRAC,6728,6911,57093,GAL,X-LINKGEL,131750,LB,SAND,NA,33,,20/40,183,311.983606557377,719.945355191257
1831,6,FRAC,6403,6727,56722,GAL,X-LINKGEL,139132,LB,SAND,NA,33,,20/40,324,175.067901234568,429.41975308642
1833,2,FRAC,7716,8003,131800,GAL,W,48985,LB,SAND,NA,NA,,20/40,287,459.233449477352,170.679442508711
1834,2,FRAC,7575,8398,260232,GAL,W,98929,LB,SAND,NA,NA,,20/40,823,316.199270959903,120.205346294046
1835,6,FRAC,6542,6703,51922,GAL,X-LINKGEL,135360,LB,SAND,NA,32,,20/40,161,322.496894409938,840.745341614907
1836,4,FRAC,6481,6786,54532,GAL,X-LINKGEL,134899,LB,SAND,NA,33,,20/40,305,178.793442622951,442.291803278689
1837,6,FRAC,6569,6769,52886,GAL,X-LINKGEL,134855,LB,SAND,NA,33,,20/40,200,264.43,674.275
1840,2,FRAC,7890,8204,130660,GAL,W,63750,LB,SAND,NA,NA,FRDC,20/40,314,416.114649681529,203.025477707006
1842,2,FRAC,7572,8405,253134,GAL,W,100823,LB,SAND,NA,NA,,,833,303.882352941176,121.036014405762
1843,6,FRAC,6385,6411,58327,GAL,X-LINKGEL,161756,LB,SAND,NA,35,SCIN,20/40,26,2243.34615384615,6221.38461538462
1844,6,FRAC,6341,6372,55997,GAL,X-LINKGEL,134955,LB,SAND,NA,33,,20/40,31,1806.35483870968,4353.38709677419
1847,4,FRAC,6493,6843,54973,GAL,X-LINKGEL,136404,LB,SAND,NA,32.5,,20/40,350,157.065714285714,389.725714285714
1848,6,FRAC,6543,6695,42798,GAL,X-LINKGEL,126860,LB,SAND,NA,35,,20/40,152,281.565789473684,834.605263157895
1849,8,FRAC,6737,6923,48689,GAL,X-LINKGEL,134023,LB,SAND,NA,32,,20/40,186,261.768817204301,720.55376344086
1850,6,FRAC,6589,6623,52965,GAL,X-LINKGEL,133792,LB,SAND,NA,31,,20/40,34,1557.79411764706,3935.05882352941
1851,6,FRAC,6517,6833,53504,GAL,X-LINKGEL,137512,LB,SAND,NA,35,,,316,169.316455696203,435.164556962025
1852,4,ACID,7890,7930,2000,GAL,A,0,undefined,undefined,NA,NA,NEFE,,40,50,0
1853,2,FRAC,7519,8460,253134,GAL,W,100823,LB,SAND,NA,NA,FRDC,20/40,941,269.005313496281,107.144527098831
1854,5,ACID,7940,7980,2000,GAL,A,0,undefined,undefined,NA,NA,HCL,,40,50,0
1855,2,FRAC,7735,7912,129900,GAL,W,61500,LB,SAND,NA,NA,,20/40,177,733.898305084746,347.457627118644
1856,2,FRAC,7715,7891,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,176,748.863636363636,279.829545454545
1858,2,FRAC,7555,8409,255700,GAL,W,110750,LB,SAND,NA,NA,SFAC,20/40,854,299.414519906323,129.683840749415
1861,2,FRAC,7687,7857,129900,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,170,764.117647058824,361.764705882353
1862,2,FRAC,7939,8150,123850,GAL,W,61500,LB,SAND,NA,NA,,20/40,211,586.96682464455,291.469194312796
1863,2,FRAC,7842,8925,322822,GAL,W,134000,LB,SAND,NA,NA,SFAC,20/40,1083,298.081255771006,123.730378578024
1864,2,FRAC,7693,7868,128650,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,175,735.142857142857,351.428571428571
1865,2,FRAC,8110,8410,128000,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,300,426.666666666667,205
