WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,Total.Height,Geology.Score
922,C,APACHE CORPORATION,MIDLAND,38868,2006,31.74599,-101.78104,9973,40,40,3,6,12,0,14250,423233,0,523240,437483,27.264,2,4,12,FRAC,9476,9808,80145,GAL,GEL,17013,LB,SAND,NA,46,,20/40,332,241.400602409639,51.2439759036145,1565,5296
923,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38930,2006,31.76389,-102.17477,11247,40,80,2,1,1,563976,0,0,0,601900,563976,45.81984815,3,4,1,FRAC,8630,10626,563976,GAL,FLUD,601900,LB,SAND,NA,NA,SFAC,20/40,1996,282.553106212425,301.553106212425,841.49,4230.19
924,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39330,2007,31.82105,-102.18888,11040,80,160,9,1,1,617022,0,0,0,728980,617022,NA,1,9,1,FRAC,8001,10520,617022,GAL,FLUD,728980,LB,SAND,NA,NA,HCL,,2519,244.947201270345,289.392616117507,3596,13916.95
925,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39150,2007,31.76114,-102.18298,11277,80,40,2,1,1,758184,0,0,0,700020,758184,NA,3,4,1,FRAC,8647,10594,758184,GAL,FLUD,700020,LB,SAND,NA,NA,,,1947,389.411402157165,359.537750385208,862,4322
926,C,APACHE CORPORATION,MIDLAND,38938,2006,31.78014,-101.77888,9950,80,40,3,6,12,0,14250,424666,0,522780,438916,NA,2,4,12,FRAC,9571,9689,80334,GAL,GEL,16803,LB,SAND,NA,40,,20/40,118,680.796610169491,142.398305084746,1549,5281
927,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38852,2006,31.77243,-102.09769,10229,80,80,2,1,1,573342,0,0,0,695520,573342,NA,3,4,1,FRAC,8428,10138,573342,GAL,W,695520,LB,SAND,NA,NA,,,1710,335.287719298246,406.736842105263,888,4132
928,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38894,2006,31.87914,-102.03741,10212,40,Sub 20,3,5,10,0,14750,356585,0,507400,371335,NA,2,4,10,FRAC,9815,9976,81145,GAL,GEL,18088,LB,SAND,NA,41,,20/40,161,504.006211180124,112.347826086957,1571.7,5376.49
929,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38903,2006,31.88105,-102.02918,10226,40,Sub 20,3,6,12,0,14250,433117,0,526700,447367,NA,2,4,12,FRAC,9819,9925,81686,GAL,GEL,18314,LB,SAND,NA,50,,20/40,106,770.622641509434,172.77358490566,1549.47,5402.58
930,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39050,2006,31.89491,-102.00225,10185,40,Sub 20,3,6,11,0,12750,437370,0,520620,450120,42.824,2,4,11,FRAC,7814,7898,55398,GAL,X-LINKGEL,131658,LB,SAND,NA,33,,20/40,84,659.5,1567.35714285714,1580,5523
931,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39042,2006,31.88585,-102.00849,10164,40,Sub 20,3,5,10,0,13250,332539,0,678677,345789,55.956,2,4,10,FRAC,7852,7934,57845,GAL,X-LINKGEL,134592,LB,SAND,NA,35,SCIN,20/40,82,705.426829268293,1641.36585365854,1577,5374
932,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38859,2006,31.87435,-102.05805,10285,40,160,3,6,12,0,14250,432872,0,522980,447122,56.73353027,2,4,11,FRAC,9911,9940,81471,GAL,GEL,17920,LB,SAND,NA,47,,20/40,29,2809.34482758621,617.931034482759,1526,5309
933,A,APACHE CORPORATION,MIDLAND,38953,2006,31.69046,-102.19558,10067,40,40,3,6,12,0,15000,453844,0,445620,468844,56.172,2,4,12,FRAC,9817,9875,85198,GAL,GEL,33337,LB,SAND,NA,54,,20/40,58,1468.93103448276,574.775862068965,1328,5228
934,A,APACHE CORPORATION,MIDLAND,38937,2006,31.69759,-102.1976,10500,40,40,3,5,10,0,11250,343353,0,432298,354603,33.84,2,4,10,FRAC,9719,9912,84353,GAL,GEL,33047,LB,SAND,NA,50,,20/40,193,437.062176165803,171.227979274611,1331,5212
935,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39069,2006,31.88876,-101.99589,10184,80,Sub 20,2,5,10,0,12750,375440,0,390520,388190,NA,3,4,10,FRAC,8466,8585,73565,GAL,X-LINKGEL,180603,LB,SAND,NA,35,SCIN,20/40,119,618.193277310924,1517.67226890756,1004,4272
936,A,APACHE CORPORATION,MIDLAND,38995,2006,31.69939,-102.17644,10178,160,40,3,5,11,0,16500,375647,0,374204,392147,NA,2,4,11,FRAC,7916,7951,53618,GAL,X-LINKGEL,142000,LB,SAND,NA,32,,20/40,35,1531.94285714286,4057.14285714286,1370.04,5182.68
937,A,APACHE CORPORATION,MIDLAND,39006,2006,31.68858,-102.17246,10063,40,40,3,6,12,0,15750,412021,0,523740,427771,NA,2,4,12,FRAC,9314,9395,74755,GAL,GEL,17019,LB,SAND,NA,51,,20/40,81,922.901234567901,210.111111111111,1369,5210
938,A,APACHE CORPORATION,MIDLAND,38982,2006,31.71869,-102.17351,10061,160,40,3,5,10,0,13250,358178,0,505320,371428,NA,2,4,10,FRAC,9413,9421,79451,GAL,GEL,17205,LB,SAND,NA,50,,20/40,8,9931.375,2150.625,1403,5161
939,C,APACHE CORPORATION,MIDLAND,38936,2006,31.75034,-101.79573,9898,80,40,3,6,12,0,14250,428037,0,524000,442287,NA,2,4,12,FRAC,9572,9793,79590,GAL,GEL,16209,LB,SAND,NA,40,,20/40,221,360.135746606335,73.3438914027149,1510,5130
940,C,APACHE CORPORATION,MIDLAND,38958,2006,31.75463,-101.7927,9865,80,40,4,7,14,0,18250,515668,0,561279,533918,21.25904119,1,4,14,FRAC,7034,7188,57296,GAL,X-LINKGEL,153300,LB,SAND,NA,31,,20/40,154,372.051948051948,995.454545454545,2513,6291
941,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38978,2006,31.8939,-102.00664,10184,40,Sub 20,3,7,14,0,17250,515194,0,675047,532444,37.38,2,4,14,FRAC,9716,9984,85208,GAL,X-LINKGEL,154247,LB,SAND,NA,45,,20/40,268,317.940298507463,575.548507462687,1568,5305
942,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39074,2006,31.81089,-102.19939,11251,160,Over 160,4,1,1,90006,0,0,0,644660,90006,NA,1,4,1,FRAC,8032,10593,90006,GAL,FLUD,644660,LB,SAND,NA,NA,,,2561,35.1448652869973,251.721983600156,2177,6009
943,C,APACHE CORPORATION,MIDLAND,39041,2006,31.77573,-101.78187,9900,80,40,3,6,12,0,14250,417225,0,521720,431475,30.31831686,2,4,12,FRAC,8904,9085,71434,GAL,GEL,17306,LB,SAND,NA,51,,20/40,181,394.662983425414,95.6132596685083,1570,5358
944,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38921,2006,31.83401,-102.07125,10147,80,80,3,1,1,516000,0,0,0,300500,516000,NA,2,4,1,FRAC,8004,10029,516000,GAL,FLUD,300500,LB,SAND,NA,NA,,20/40,2025,254.814814814815,148.395061728395,1497,5196.26
945,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,39310,2007,31.85013,-102.04463,10130,40,Sub 20,3,1,2,505500,12750,0,0,286500,518250,NA,2,4,2,FRAC,7965,9944,505500,GAL,W,286500,LB,SAND,NA,NA,XLNK,20/40,1979,255.432036382011,144.770085901971,1534,5242
946,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39072,2006,31.7148,-101.9988,10750,80,80,2,1,1,548394,0,0,0,648830,548394,47.248,3,4,1,FRAC,8269,10407,548394,GAL,FLUD,648830,LB,SAND,NA,NA,,,2138,256.498596819457,303.475210477081,999,4321
947,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39252,2007,31.7103,-102.0019,10763,80,80,3,1,1,543732,0,0,0,595326,543732,NA,2,4,1,FRAC,7737,10287,543732,GAL,FLUD,595326,LB,SAND,NA,NA,,,2550,213.228235294118,233.461176470588,1593,5560
948,A,CHEVRON U S A INCORPORATED,MIDLAND,39006,2006,31.82658,-102.02105,10450,80,80,3,4,7,0,8500,244836,0,426034,253336,42.972,2,4,7,FRAC,7874,7956,NA,,,60900,LB,SAND,NA,NA,,20/40,82,NA,742.682926829268,1566.19,5430.89
949,A,CHEVRON U S A INCORPORATED,MIDLAND,39052,2006,31.82392,-102.01581,10521,80,80,3,3,5,318070,10000,16694,0,349486,344764,36.5817199,2,4,4,FRAC,8001,8084,62790,GAL,FLUD,92000,LB,SAND,NA,NA,,20/40,83,756.506024096386,1108.43373493976,1559.13,5452.47
950,A,CHEVRON U S A INCORPORATED,MIDLAND,39080,2006,31.82209,-102.02402,9960,80,160,3,8,8,1304488,0,0,0,1036124,1304488,54.64,2,4,6,FRAC,NA,NA,80094,GAL,FLUD,127500,LB,SAND,NA,NA,,20/40,NA,NA,NA,1555.75,5369.25
951,A,CHEVRON U S A INCORPORATED,MIDLAND,39005,2006,31.82184,-102.01087,10460,80,80,3,5,6,0,0,312000,0,549375,312000,78.06,2,4,6,FRAC,8012,8120,81000,GAL,GEL,132000,LB,SAND,NA,NA,,20/40,108,750,1222.22222222222,1568,5376
952,A,CHEVRON U S A INCORPORATED,MIDLAND,39067,2006,31.82916,-102.02629,10440,40,80,3,4,4,72450,0,0,0,358656,72450,39.04780219,2,4,4,FRAC,7956,8604,72450,GAL,FLUD,117600,LB,SAND,NA,NA,,20/40,648,111.805555555556,181.481481481481,1563,5476
953,A,CHEVRON U S A INCORPORATED,MIDLAND,39076,2006,31.81951,-102.01878,10455,80,80,3,5,5,155148,0,317394,0,405930,472542,49.91380818,2,4,5,FRAC,7822,8024,74886,GAL,FLUD,122900,LB,SAND,NA,NA,,20/40,202,370.722772277228,608.415841584158,1565.9,5399.1
954,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38943,2006,31.84784,-102.07614,10143,80,160,3,1,1,430550,0,0,0,319000,430550,102.2865487,2,4,1,FRAC,7954,9991,430550,GAL,FLUD,319000,LB,SAND,NA,NA,,20/40,2037,211.364752086402,156.602847324497,1488,5252
955,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,39135,2007,31.84933,-102.05431,10115,80,80,3,1,1,523100,0,0,0,310500,523100,NA,2,4,1,FRAC,7970,9938,523100,GAL,FLUD,310500,LB,SAND,NA,NA,,,1968,265.802845528455,157.774390243902,1517,5214
956,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39021,2006,31.84716,-101.96459,10243,40,80,2,6,12,0,17750,470066,0,412940,487816,48.948,3,4,12,FRAC,8280,8400,92801,GAL,X-LINKGEL,186168,LB,SAND,NA,33,SCIN,20/40,120,773.341666666667,1551.4,1005,4383
957,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39140,2007,31.83972,-101.93082,10035,40,80,2,6,12,0,15750,408898,0,394852,424648,NA,3,4,12,FRAC,8223,8288,67172,GAL,X-LINKGEL,167440,LB,SAND,NA,36,SCIN,20/40,65,1033.41538461538,2576,992,4344
958,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39042,2006,31.83481,-101.95186,10106,40,80,2,6,12,0,15750,431453,0,406880,447203,34.792,3,4,12,FRAC,8227,8359,73054,GAL,X-LINKGEL,178766,LB,SAND,NA,35,SCIN,20/40,132,553.439393939394,1354.28787878788,994,4370
959,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39097,2007,31.84285,-101.94974,10085,40,160,2,6,12,0,15750,409004,0,404260,424754,58.592,3,4,12,FRAC,8258,8386,70782,GAL,X-LINKGEL,176222,LB,SAND,NA,33,SCIN,20/40,128,552.984375,1376.734375,970,4206
960,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39142,2007,31.85408,-101.91799,9977,40,20,2,6,12,0,14250,401870,0,406340,416120,NA,3,4,12,FRAC,8168,8232,66660,GAL,X-LINKGEL,180377,LB,SAND,NA,36,SCIN,20/40,64,1041.5625,2818.390625,1080,4220
961,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39104,2007,31.84574,-101.93744,10040,40,80,2,6,12,0,89500,452375,0,407780,541875,45.612,3,4,12,FRAC,8209,8325,74431,GAL,X-LINKGEL,179539,LB,SAND,NA,36,SCIN,20/40,116,641.646551724138,1547.75,970,4394
962,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39070,2006,31.83933,-101.94861,10093,40,80,2,6,12,0,15750,425398,0,414280,441148,67.74792166,3,4,12,FRAC,8259,8386,63193,GAL,X-LINKGEL,166358,LB,SAND,NA,35,SCIN,20/40,127,497.582677165354,1309.90551181102,988,4312
963,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39147,2007,31.87726,-101.9478,9309,160,20,3,3,6,0,5250,174899,0,470560,180149,NA,2,4,6,FRAC,7485,7669,50296,GAL,X-LINKGEL,132587,LB,SAND,NA,34,SCIN,20/40,184,273.347826086957,720.58152173913,1538,5577.08
964,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38981,2006,31.7366,-102.0684,10516,40,40,3,1,1,555450,0,0,0,647420,555450,NA,2,4,1,FRAC,7772,10379,555450,GAL,FLUD,647420,LB,SAND,NA,NA,,,2607,213.060989643268,248.339087073264,1451.66,5271.29
965,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39137,2007,31.75643,-101.94885,10450,40,80,2,6,12,0,18750,394563,0,400930,413313,36.708,3,4,12,FRAC,8338,8402,62760,GAL,X-LINKGEL,171653,LB,SAND,2178,37.3,SCIN,20/40,64,980.625,2682.078125,1013,4491
966,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39149,2007,31.75838,-101.94034,10485,40,80,2,6,13,2520,15750,529503,0,640200,547773,NA,3,4,13,FRAC,8249,8373,68311,GAL,X-LINKGEL,179841,LB,SAND,NA,38,SCIN,20/40,124,550.895161290323,1450.33064516129,999,4453
967,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39149,2007,31.78491,-102.08903,10382,80,40,3,1,1,570192,0,0,0,700820,570192,NA,2,4,1,FRAC,7847,10319,570192,GAL,W,700820,LB,SAND,NA,NA,,,2472,230.660194174757,283.503236245955,1483,5419
968,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39136,2007,31.77364,-102.0888,10389,40,160,4,1,1,980028,0,0,0,751230,980028,65.28148434,1,4,1,FRAC,7857,10230,980028,GAL,FLUD,751230,LB,SAND,NA,NA,HCL,,2373,412.991150442478,316.573957016435,2359,6240
969,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39204,2007,31.77759,-102.08616,10410,40,160,3,1,1,613662,0,0,0,700324,613662,62.78514382,2,4,1,FRAC,7833,10351,613662,GAL,W,700324,LB,SAND,NA,NA,HCL,,2518,243.710087370929,278.127084988086,1477,5357
970,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39148,2007,31.6561,-101.9881,10626,40,80,3,1,1,580314,0,0,0,704120,580314,25.508,2,4,1,FRAC,7629,10269,580314,GAL,FLUD,704120,LB,SAND,NA,NA,,,2640,219.815909090909,266.712121212121,1495,5637
971,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39072,2006,31.6541,-101.9841,10718,40,80,3,1,1,328986,0,0,0,258000,328986,35.08,2,4,1,FRAC,7617,10630,328986,GAL,FLUD,258000,LB,SAND,NA,NA,,20/40,3013,109.18884832393,85.6289412545636,1508,5731
972,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39182,2007,31.7509,-102.0242,10680,80,80,2,1,1,511350,0,0,0,500200,511350,40.396,3,4,1,FRAC,8506,10597,511350,GAL,FLUD,500200,LB,SAND,NA,NA,HCL,,2091,244.54806312769,239.21568627451,993,4351
973,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39181,2007,31.7516,-102.0372,10622,40,80,3,1,1,623322,0,0,0,645872,623322,NA,2,4,1,FRAC,8295,10519,623322,GAL,FLUD,645872,LB,SAND,NA,NA,HCL,,2224,280.270683453237,290.410071942446,1524,5506
974,A,MIDLAND ENERGY INCORPORATED,MIDLAND,39706,2008,31.78665,-102.03094,11005,40,40,7,2,4,0,11000,336000,0,502000,347000,NA,3,9,2,FRAC,10416,10879,53000,GAL,GEL,20000,LB,SAND,NA,NA,GELA,30/70,463,114.470842332613,43.1965442764579,2591.04,12984.94
975,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39427,2007,31.80795,-102.21162,11302,80,Over 160,2,1,1,755118,0,0,0,633000,755118,NA,3,4,1,FRAC,8687,10534,755118,GAL,FLUD,633000,LB,SAND,NA,NA,HCL,,1847,408.834867352463,342.717920952897,780,4192
976,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39141,2007,31.79486,-101.92934,10474,80,40,2,6,12,0,15750,447749,0,405740,463499,36.072,3,4,12,FRAC,8231,8292,71402,GAL,X-LINKGEL,176630,LB,SAND,NA,36,SCIN,20/40,61,1170.52459016393,2895.5737704918,1034,4554
977,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39363,2007,31.79908,-101.94019,10488,80,40,2,7,14,0,14800,413401,0,405042,428201,NA,3,4,14,FRAC,8176,8305,71703,GAL,GEL,178631,LB,SAND,NA,NA,,20/40,129,555.837209302326,1384.73643410853,994,4246
978,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39098,2007,31.71985,-101.92799,10585,40,160,2,6,12,0,15750,400667,0,409040,416417,NA,3,4,12,FRAC,8280,8404,66474,GAL,X-LINKGEL,181188,LB,SAND,NA,34,SCIN,20/40,124,536.08064516129,1461.1935483871,998,4366
979,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39098,2007,31.7213,-101.93785,10578,40,80,2,6,12,0,15050,456458,0,412380,471508,33.67536258,3,4,12,FRAC,8319,8450,75707,GAL,X-LINKGEL,183946,LB,SAND,NA,35,SCIN,20/40,131,577.916030534351,1404.1679389313,1034,4438
980,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39113,2007,31.72081,-101.92389,10575,40,40,2,6,12,0,17750,475354,0,407469,493104,NA,3,4,12,FRAC,8312,8376,71913,GAL,X-LINKGEL,181478,LB,SAND,NA,35,SCIN,20/40,64,1123.640625,2835.59375,985.280000000001,4453.36
981,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39080,2006,31.66763,-101.98048,10392,,,1,4,8,0,12000,376265,0,595424,388265,38.603443,4,4,8,FRAC,9293,9493,99149,GAL,X-LINKGEL,173507,LB,SAND,NA,45,,20/40,200,495.745,867.535,NA,1472
982,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39191,2007,31.93387,-101.84956,9575,80,40,3,6,12,0,14250,374983,0,524100,389233,35.6,2,4,12,FRAC,7162,7247,53197,GAL,X-LINKGEL,135960,LB,SAND,NA,35,SCIN,20/40,85,625.847058823529,1599.52941176471,1556,5167
983,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39105,2007,31.87597,-101.96966,9986,20,Sub 20,3,5,10,0,11250,325675,0,522660,336925,33.036,2,4,10,FRAC,7690,7766,54004,GAL,X-LINKGEL,148302,LB,SAND,NA,35,SCIN,20/40,76,710.578947368421,1951.34210526316,1562,5278
984,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39174,2007,31.86507,-101.90324,9075,160,20,4,3,6,0,5000,175716,0,480600,180716,18.192,1,4,6,FRAC,7248,7440,55650,GAL,X-LINKGEL,144940,LB,SAND,2000,36.1,SCIN,20/40,192,289.84375,754.895833333333,2335,6460
985,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39183,2007,31.92746,-101.86103,9607,80,40,3,5,10,0,11250,320364,0,508620,331614,NA,2,4,10,FRAC,7198,7383,52451,GAL,X-LINKGEL,137955,LB,SAND,NA,35,SCIN,20/40,185,283.518918918919,745.702702702703,1553,5115
986,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39183,2007,31.90648,-101.90389,9699,40,80,2,4,8,0,9100,317102,0,430480,326202,NA,3,4,8,FRAC,8071,8192,72190,GAL,X-LINKGEL,209012,LB,SAND,180,36,SCIN,20/40,121,596.611570247934,1727.37190082645,883,3729
987,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39276,2007,31.78795,-102.20048,11348,40,Over 160,2,1,1,666918,0,0,0,689080,666918,NA,3,4,1,FRAC,8727,10558,666918,GAL,FLUD,689080,LB,SAND,NA,NA,,,1831,364.237028945931,376.340797378482,829,4299
988,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39213,2007,31.66107,-101.9852,10424,80,40,2,3,6,0,6750,203809,0,353340,210559,NA,3,4,6,FRAC,8350,8569,76871,GAL,X-LINKGEL,179407,LB,SAND,NA,35,SCIN,20/40,219,351.009132420091,819.2100456621,944,4476
989,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39250,2007,31.66201,-101.9811,10460,,,1,4,8,0,12000,393279,0,130040,405279,28.532,4,4,8,FRAC,9307,9377,105273,GAL,X-LINKGEL,35858,LB,SAND,NA,66,,20/40,70,1503.9,512.257142857143,NA,1320.64000000001
990,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39244,2007,31.72375,-102.04194,10600,80,80,2,1,1,421386,0,0,0,600540,421386,NA,3,4,1,FRAC,8273,10507,421386,GAL,FLUD,600540,LB,SAND,NA,NA,HCL,,2234,188.623992837959,268.818263205013,960,4292
991,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39334,2007,31.70771,-101.99648,10871,80,80,2,1,1,0,0,528276,0,651880,528276,50.2,3,4,1,FRAC,8237,10715,528276,GAL,X-LINKGEL,651880,LB,SAND,NA,NA,HCL,,2478,213.186440677966,263.066989507667,983,4441
992,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39281,2007,31.70324,-101.99955,10865,40,160,2,1,1,732564,0,0,0,500122,732564,72.94253599,3,4,1,FRAC,8261,10756,732564,GAL,W,500122,LB,SAND,NA,NA,SFAC,,2495,293.612825651303,200.449699398798,1004,4336
993,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39425,2007,31.70581,-102.00464,10790,80,80,2,1,1,686490,0,0,0,710520,686490,49.632,3,4,1,FRAC,8261,10703,686490,GAL,FLUD,710520,LB,SAND,NA,NA,HCL,,2442,281.117936117936,290.958230958231,1004,4376
994,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39310,2007,31.82613,-102.2432,11265,40,Over 160,2,1,1,0,0,690144,0,555860,690144,25.432,3,4,1,FRAC,8869,10397,690144,GAL,X-LINKGEL,555860,LB,SAND,NA,NA,SFAC,40/70,1528,451.664921465969,363.782722513089,729,4279
995,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39195,2007,31.79949,-101.77634,8695,160,40,2,3,6,0,5750,178829,0,293152,184579,30.91732865,2,3,6,FRAC,6927,7094,42865,GAL,X-LINKGEL,119012,LB,SAND,1190,35.9,SCIN,20/40,167,256.676646706587,712.646706586826,516,4176
996,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39140,2007,31.79768,-101.78441,8967,160,40,2,3,6,0,5250,196743,0,473620,201993,30.988,2,3,6,FRAC,6960,7137,54079,GAL,X-LINKGEL,135546,LB,SAND,NA,35,,20/40,177,305.531073446328,765.796610169491,594,4146
997,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39191,2007,31.78133,-101.79179,8740,40,40,2,3,6,0,5750,188880,0,482500,194630,NA,2,3,6,FRAC,7041,7210,49867,GAL,X-LINKGEL,145840,LB,SAND,1920,32.9,SCIN,20/40,169,295.07100591716,862.958579881657,563,4108
998,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39174,2007,31.78183,-101.78823,8728,40,40,2,3,6,0,6750,184210,0,471260,190960,NA,2,3,6,FRAC,7020,7187,48943,GAL,X-LINKGEL,132407,LB,SAND,NA,36,SCIN,20/40,167,293.071856287425,792.85628742515,547,4145
999,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39302,2007,31.73082,-102.04431,10626,80,160,2,1,1,0,0,1070580,0,950800,1070580,NA,3,4,1,FRAC,8315,10346,1070580,GAL,X-LINKGEL,950800,LB,SAND,NA,NA,HCL,,2031,527.11964549483,468.143771541113,990,4414
1000,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39362,2007,31.73338,-102.04957,10650,40,80,2,1,1,0,0,648102,0,749500,648102,47.03003331,3,4,1,FRAC,8567,10590,648102,GAL,X-LINKGEL,749500,LB,SAND,NA,NA,HCL,,2023,320.36678200692,370.489372219476,918,4238
1001,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39673,2008,31.73529,-102.04122,10616,80,160,2,1,2,0,10584,883050,0,954060,893634,NA,3,4,2,FRAC,8290,10536,883050,GAL,GEL,954060,LB,SAND,NA,NA,GELA,,2246,393.165627782725,424.781834372217,958,4258
1002,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39401,2007,31.77673,-102.19979,11120,80,80,2,1,2,0,25032,535164,0,688480,560196,NA,3,4,2,FRAC,8723,10497,535164,GAL,X-LINKGEL,688480,LB,SAND,NA,NA,SFAC,,1774,301.670800450958,388.094701240135,797,4163
1003,D,APACHE CORPORATION,MIDLAND,39170,2007,31.93648,-101.78968,8816,80,40,3,2,2,485562,0,0,0,168500,485562,NA,2,4,2,FRAC,8268,8690,237216,GAL,W,107000,LB,SAND,NA,NA,,20/40,422,562.123222748815,253.554502369668,1507,5390.6
1004,D,APACHE CORPORATION,MIDLAND,39154,2007,31.93394,-101.78352,8826,80,40,4,1,2,485562,0,0,0,168500,485562,35.52561313,1,4,2,ACID,6882,7874,237216,GAL,W,107000,LB,SAND,NA,NA,FRDC,20/40,992,239.129032258065,107.862903225806,2577,6615.6
1005,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39159,2007,31.83189,-101.96414,10243,40,160,2,6,12,0,15750,408564,0,404060,424314,65.584,3,4,12,FRAC,8360,8426,66080,GAL,X-LINKGEL,176133,LB,SAND,NA,35,SCIN,20/40,66,1001.21212121212,2668.68181818182,975,4445
1006,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39395,2007,31.65915,-101.99726,10611,40,Sub 20,3,1,1,0,0,643650,0,797820,643650,NA,2,4,1,FRAC,8287,10436,643650,GAL,X-LINKGEL,797820,LB,SAND,NA,NA,HCL,,2149,299.511400651466,371.251744997673,1502,5739
1007,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39331,2007,31.6619,-101.99707,10632,40,40,3,1,1,0,0,602322,0,747800,602322,55.72469755,2,4,1,FRAC,8233,10301,602322,GAL,X-LINKGEL,747800,LB,SAND,NA,NA,XLNK,,2068,291.258220502901,361.605415860735,1584,5601
