EUR_o..Mstb.,Completion.Year,Surface.Latitude,Surface.Longitude,Fluid.Water..Gals.,Acid..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Completion.Month,Number,Depth.Top,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
25.05108889,2006,31.54559,-101.420765,353400,0,0,123000,353400,7,2,7964,5,2,3,3,3,5,7,3,3,9
32.076,2006,31.53936,-101.420765,365806,0,0,123000,365806,8,2,7958,5,2,3,4,3,5,7,3,3,9
46.372,2006,31.54175,-101.420765,368508,0,0,125830,368508,7,2,7975,5,2,3,4,3,5,7,3,3,9
18.50933409,2006,31.63558,-101.420765,365750,0,0,123000,365750,10,2,7677,6,2,3,3,3,5,7,1,3,9
36.77679768,2006,31.61922,-101.420765,365482,0,0,123000,365482,9,2,7709,6,2,3,3,3,5,7,1,3,9
40.748,2006,31.48518,-101.420765,365750,0,0,123000,365750,7,2,7866,5,2,3,3,4,18,7,3,3,9
16.772,2006,31.60947,-101.420765,365500,0,0,123000,365500,9,2,7700,6,2,3,4,3,5,7,1,3,9
18.87945795,2007,31.41706,-101.420765,479976,0,0,169430,479976,4,2,7874,5,2,3,1,2,18,7,2,3,9
23.508,2006,31.40078,-101.420765,365484,0,0,123000,365484,8,2,7727,5,2,3,3,4,18,7,3,3,9
71.34268838,2006,31.5513,-101.420765,0,7250,0,468840,195952,10,6,6858,5,27,3,3,3,3,5,1,3,11
18.784,2006,31.61366,-101.420765,365500,0,0,123000,365500,9,2,7676,6,2,3,4,2,3,5,1,3,9
16.568,2006,31.53222,-101.420765,365750,0,0,676500,365750,8,2,7904,5,2,3,2,2,18,7,3,3,9
38.252,2006,31.5507,-101.420765,353400,0,0,123000,353400,9,2,7969,5,2,3,4,3,5,7,1,3,9
49.928,2006,31.53354,-101.420765,365750,0,0,123000,365750,9,2,8025,5,2,3,3,3,5,7,1,3,9
32.832,2006,31.40133,-101.420765,483756,0,0,173822,483756,11,2,7823,5,2,3,3,3,18,7,1,3,9
33.176,2007,31.48091,-101.420765,676032,0,0,601000,676032,3,1,6625,5,20,3,4,3,18,7,2,3,9
27.748,2006,31.54104,-101.420765,353400,0,0,123000,353400,11,2,7942,5,2,3,3,3,5,7,1,3,9
18.384,2006,31.62241,-101.420765,365500,0,0,123000,365500,10,2,7705,6,2,3,3,3,5,7,1,3,9
21.264,2006,31.65067,-101.420765,368046,0,0,123000,368046,12,2,7720,6,2,3,3,3,5,7,4,3,9
19.43242355,2007,31.46071,-101.420765,457002,0,0,344375,457002,8,2,7896,5,2,3,4,2,18,7,3,3,9
26.652,2007,31.47216,-101.420765,269073,0,0,325300,269073,7,2,7925,5,2,3,4,2,18,7,3,3,9
39.96924966,2007,31.48534,-101.420765,676032,0,0,6e+05,676032,3,1,6635,5,20,3,4,3,18,7,2,3,9
54.768,2007,31.48161,-101.420765,676032,0,0,610350,676032,2,1,6721,5,20,3,1,3,18,7,4,3,9
38.736,2007,31.59881,-101.420765,0,5250,0,470499,198577,1,6,6441,6,27,3,3,2,3,5,4,3,11
53.592,2007,31.55135,-101.420765,0,8750,0,473820,237986,1,6,6452,6,27,3,4,3,18,7,4,3,11
17.37549798,2006,31.53378,-101.420765,353400,0,0,123000,353400,11,2,8039,5,2,3,3,3,18,7,1,3,9
20.484,2007,31.4033,-101.420765,363594,0,0,123000,363594,5,2,7767,5,2,3,4,4,5,7,2,3,9
27.86321554,2006,31.40963,-101.420765,365484,0,0,123000,365484,11,2,7711,5,2,3,3,4,5,7,1,3,9
21.62124164,2006,31.39727,-101.420765,480144,0,0,170516,480144,11,2,7725,5,2,3,3,4,18,7,1,3,9
21.50685053,2007,31.48978,-101.420765,365484,0,0,123000,365484,1,2,7861,5,2,3,3,2,18,7,4,3,3
18.768,2007,31.4844,-101.420765,365484,0,0,123000,365484,1,2,7787,5,2,3,2,2,18,7,4,3,9
39.956,2007,31.63719,-101.420765,365484,0,0,123000,365484,1,2,7368,6,2,3,3,4,5,7,4,3,3
11.248,2007,31.45891,-101.420765,364938,0,0,123000,364938,4,2,7676,5,2,3,2,2,18,7,2,3,9
10.67964234,2007,31.46904,-101.420765,363594,0,0,123000,363594,4,2,7678,5,2,3,2,2,18,7,2,3,9
41.63943828,2007,31.63936,-101.420765,364490,0,0,123000,364490,2,2,7707,6,2,3,3,4,18,7,4,3,3
18.7,2007,31.40627,-101.420765,370104,0,0,123000,370104,6,2,7709,5,2,3,3,3,18,7,3,3,3
52.24596847,2007,31.59645,-101.420765,480102,0,0,191500,480102,5,2,7625,6,2,3,3,4,18,7,2,3,3
11.324,2007,31.64282,-101.420765,533778,0,0,750420,533778,6,1,5966,6,13,3,5,4,5,7,3,3,3
29.488,2007,31.59996,-101.420765,478002,0,0,171384,478002,6,2,7624,6,2,3,3,3,18,7,3,3,9
24.036,2007,31.46422,-101.420765,365484,0,0,123000,365484,3,2,7708,5,2,3,4,2,18,7,2,3,9
21.004,2007,31.46229,-101.420765,364938,0,0,123000,364938,3,2,7727,5,2,3,2,2,18,7,2,3,9
34.8,2007,31.61928,-101.420765,383100,0,0,319375,383100,7,2,7599,6,2,3,3,3,18,7,3,3,9
27.024,2007,31.64513,-101.420765,147484,0,0,397500,147484,7,2,7747,6,2,3,4,3,5,7,3,3,9
20.396,2007,31.39708,-101.420765,481530,0,0,169100,481530,4,2,7818,5,2,3,4,2,18,7,2,3,9
33.73002076,2007,31.47588,-101.420765,268624,0,0,474289,268624,8,2,7911,5,2,3,4,2,18,7,3,3,9
18.328,2007,31.49013,-101.420765,361410,0,0,123000,361410,6,2,7917,5,2,3,3.08880273220897,3.05907500889722,18,7,3,3,3
31.684,2007,31.43126,-101.420765,364938,0,0,123000,364938,4,2,7699,5,2,3,3,3,5,7,2,3,9
36.084,2007,31.51685,-101.420765,385032,0,0,123000,385032,6,2,8006,5,2,3,3,2,5,7,3,3,9
49.16,2007,31.53381,-101.420765,385032,0,0,123000,385032,8,2,7970,5,2,3,3,3,5,7,3,3,9
38.724,2007,31.52841,-101.420765,240240,0,0,160527,240240,8,2,8001,5,2,3,3,2,18,7,3,3,9
32.548,2008,31.5115,-101.420765,242240,0,0,293100,242240,2,2,8010,5,2,3,2,3,5,7,4,3,9
30.556,2008,31.50484,-101.420765,242240,0,0,293100,242240,2,2,7990,5,2,3,3,3,5,7,4,3,9
28.836,2007,31.62445,-101.420765,270791,0,0,205522,270791,8,2,7642,6,2,3,3,1,18,7,3,3,9
31.10518902,2007,31.58786,-101.420765,270791,0,0,477008,270791,9,3,8059,6,2,3,3,4,18,7,1,3,9
32.204,2007,31.58887,-101.420765,387060,0,0,352554,387060,8,2,7513,6,2,3,3,4,18,7,3,3,9
19.898,2007,31.47884,-101.420765,240240,0,0,293100,240240,8,2,7717,5,2,3,3,4,18,7,3,3,9
19.604,2007,31.50394,-101.420765,380342,0,0,560050,380342,12,1,6026,6,28,3,1,2,18,7,4,3,9
22.748,2008,31.44429,-101.420765,0,10500,0,782240,398987,6,12,6183,5,27,3,4,3,18,7,3,3,11
22.696,2008,31.44017,-101.420765,0,135000,0,831195,706162,7,14,6197,5,27,3,4,3,18,7,3,3,11
30.744,2008,31.44557,-101.420765,0,10500,0,713091,478754,7,12,6184,5,27,3,4,3,18,7,3,3,11
46.228,2007,31.52748,-101.420765,242240,0,0,293100,242240,9,2,8013,5,2,3,3,3,18,7,1,3,9
37.668,2007,31.53085,-101.420765,337020,0,0,293100,337020,9,2,8021,5,2,3,3,3,18,7,1,3,9
19.328,2008,31.51162,-101.420765,242240,0,0,293100,242240,1,2,7974,5,2,3,3,3,18,7,4,3,9
37.62,2007,31.51335,-101.420765,337020,0,0,293100,337020,9,2,7996,5,2,3,3,3,18,7,1,3,9
33.484,2008,31.52648,-101.420765,242240,0,0,293100,242240,2,2,7939,5,2,3,3,3,18,7,4,3,9
10.508,2008,31.62604,-101.420765,242240,0,0,293100,242240,4,2,7719,6,2,3,3,2,18,7,2,3,9
37.644,2008,31.51211,-101.420765,242240,0,0,293100,242240,2,2,8000,5,2,3,2,3,18,7,4,3,9
43.67591628,2008,31.50811,-101.420765,242240,0,0,244025,242240,2,2,8000,5,2,3,3,3,5,7,4,3,9
23.904,2008,31.52342,-101.420765,242240,0,0,293100,242240,2,2,7949,5,2,3,3,3,18,7,4,3,9
17.1,2008,31.61625,-101.420765,147484,0,0,325000,147484,4,2,7699,6,2,3,4,2,5,7,2,3,9
30.264,2008,31.60375,-101.420765,50783.3720317995,9798.49416404,22925.4019856706,421677.000844473,284753.762177078,3,5,7869,6,18,3,4,4,18,7,2,1,1
19.908,2008,31.5851,-101.39944,246581.158377266,3623.59586201328,5874.20185288909,489275.453422474,405359.963402516,3,1,6196,6,18,3,4,1,18,7,2,1,1
15.18175478,2008,31.51016,-101.420765,210000,0,0,224875,210000,8,2,7873,5,2,3,3,3,18,7,3,3,9
16.276,2008,31.52097,-101.420765,220911,0,0,258000,220911,6,2,8084,5,2,3,4,3,5,7,3,3,9
25.85188981,2008,31.52543,-101.420765,220911,0,0,207125,220911,6,2,8096,5,2,3,4,3,18,7,3,3,9
5.784,2008,31.57525,-101.420765,0,5250,0,469960,196371,1,6,6745,5,27,3,2,2,18,7,4,3,11
30.672,2008,31.6148,-101.420765,0,6000,0,607030,245005,3,8,6783,5,27,3,2,2,16,5,2,3,11
44.70841868,2008,31.60062,-101.420765,0,6000,0,501744,209315,3,8,6832,5,27,3,3,3,16,5,2,3,11
44.144,2008,31.55993,-101.420765,24636.6698897091,8257.5427318099,0,502518.971340094,292773.000593935,4,9,8050,6,18,3,4,2,18,7,2,1,1
27.468,2008,31.57462,-101.420765,28039.0297094267,6712.18943781907,64.1454418597283,499025.412705431,262881.535518898,4,8,8070,6,18,3,1,2,18,7,2,1,1
29.132,2008,31.58524,-101.41221,61042.7955341461,5314.60191633441,0,434963.20864379,263736.163903282,5,7,7960,6,18,3,1,3,18,7,2,3,1
19.764,2008,31.52245,-101.420765,220655,0,0,258000,220655,8,2,7943,5,2,3,2,3,18,7,3,3,9
21.948,2008,31.5198,-101.420765,220655,0,0,258000,220655,6,2,7929,5,2,3,3,3,18,7,3,3,9
8.544,2008,31.63161,-101.420765,220375,0,0,258000,220375,6,2,7699,6,2,3,4,2,5,7,3,3,9
29.356,2008,31.51698,-101.420765,209000,0,0,265075,209000,5,2,7989,5,2,3,3,2,5,7,2,3,9
12.592,2008,31.53082,-101.420765,220538,0,0,271750,220538,7,2,7943,5,2,3,3,2,18,7,3,3,9
25.776,2008,31.5239,-101.420765,221886,0,0,285500,221886,5,2,7984,5,2,3,3,2,18,7,2,3,9
47.16539174,2008,31.47801,-101.420765,208000,0,0,271750,208000,7,2,7858,5,2,3,3,3,16,5,3,3,9
25.54,2008,31.47911,-101.420765,208000,0,0,271750,208000,7,2,7843,5,2,3,3,3,18,7,3,3,9
13.824,2008,31.61497,-101.420765,0,19000,0,256111,472366,9,12,8636,5,27,3,5,2,26,7,1,3,11
14.376,2008,31.47627,-101.420765,278750,0,0,16750,278750,8,2,7831,5,2,3,3,3,18,7,3,3,9
21.292,2008,31.61568,-101.420765,374000,0,0,381000,374000,7,3,7850,6,2,3,3,4,5,7,3,3,9
20.56059578,2009,31.62538,-101.420765,502250,0,0,64750,502250,1,2,7297,6,2,3,3,4,18,7,4,3,9
23.77308795,2009,31.59294,-101.420765,448250,0,0,63350,448250,1,2,7595,6,2,3,3,3,18,7,4,3,9
27.38,2008,31.58751,-101.420765,0,6000,0,578829,213161,6,8,6411,6,27,3,3,3,16,5,3,3,11
21.152,2008,31.52064,-101.420765,196751,0,0,273280,196751,8,2,7930,5,2,3,2,2,18,7,3,3,9
15.656,2008,31.46572,-101.420765,278750,0,0,16750,278750,8,2,7785,5,2,3,3,3,18,7,3,3,9
13.43492656,2008,31.46833,-101.420765,278750,0,0,16750,278750,8,2,7788,5,2,3,3,2,18,7,3,3,9
15.93179403,2008,31.46909,-101.420765,278750,0,0,16750,278750,8,2,7809,5,2,3,3,2,18,7,3,3,9
26.296,2008,31.57789,-101.40384,138732.566525957,10583.5512388764,0,479262.826414836,467274.994774227,6,7,8250,6,18,3,4,1,18,7,3,1,1
29.396,2008,31.57814,-101.420765,86350.4734588372,5456.98450434513,7775.68495914747,407808.249828787,270587.221915406,7,7,8008,6,18,3,1,4,18,7,3,3,1
36.12,2008,31.56346,-101.41678,121344.739746187,4872.11598882914,0,376116.372937018,320963.983690319,7,7,7960,6,18,3,4,3,18,7,3,3,1
20.288,2008,31.59629,-101.420765,41869.1502829789,9134.69573023437,0,463440.523079982,278242.40927199,8,5,8022,6,18,3,3,2,11,7,3,1,1
49.432,2008,31.56718,-101.420765,55068.6385690146,11498.1434630901,47060.9886489163,485130.474569024,354141.343532014,8,7,8274,6,18,3,3,2,5,7,3,1,1
16.4500793,2008,31.57442,-101.41661,16480.5400251242,9346.53747278312,0,488642.402537372,301159.923134521,9,7,8296,6,18,3,4,2,18,7,1,1,1
17.184,2008,31.61262,-101.420765,0,6000,0,601360,246762,9,8,6727,5,27,3,4,2,16,5,1,3,11
69.09392334,2008,31.54282,-101.420765,0,6000,0,587700,240826,8,8,6803,5,27,3,1,3,16,5,3,3,11
46.016,2008,31.5198,-101.420765,0,7500,0,742220,332242,10,8,6731,5,27,3,4,3,3,5,1,3,11
33.728,2008,31.53483,-101.420765,0,6000,0,584747,228308,9,8,6777,5,27,3,4,3,16,5,1,3,11
23.846,2009,31.50461,-101.420765,388750,0,0,46150,388750,1,2,7553,5,2,3,3,3,18,7,4,3,9
36.584,2009,31.47608,-101.420765,449500,0,0,137000,449500,1,2,9410,5,2,3,4,3,25,6,4,3,9
55.988,2009,31.49834,-101.420765,366240,0,0,831195,366240,12,1,6013,6,8,3,1,4,18,7,4,3,3
20.176,2008,31.58545,-101.420765,70284.055264761,5809.12950833569,0,435246.061207638,274204.622309672,9,7,8124,6,18,3,1,3,18,7,1,1,1
33.416,2009,31.43794,-101.420765,291500,0,0,362375,291500,1,2,7482,5,2,3,3,3,18,7,4,3,3
20.872,2008,31.59245,-101.40786,42835.9377038877,9244.14946713997,0,449338.866067425,326014.876383655,9,7,8242,6,18,3,1,2,18,7,1,1,1
26.532,2009,31.59258,-101.4206,53434.5365196404,5299.61824322515,0,422951.260844788,264581.434335201,10,7,7812,6,18,3,4,3,18,7,1,3,1
20.18,2008,31.57057,-101.40396,166745.894995085,20045.9526750286,95711.1571539415,434749.600247644,511454.98436467,11,7,8216,6,18,3,3,1,18,7,1,3,1
21.844,2010,31.54902,-101.420765,118475.930609862,11316.0772400147,0,589074.096177992,459161.203041721,6,8,8124,6,18,3,3,4,18,7,3,3,1
12.89341834,2010,31.56388,-101.420765,81520.6759286592,12370.0462852484,86386.8793352471,513583.871992294,444901.762407017,9,8,8200,6,18,3,4,3,18,7,1,3,1
13.256,2009,31.60025,-101.420765,18806.9958204671,6217.30516241847,53.9276899988914,481553.272310276,229256.478943759,5,7,7950,6,18,3,4,3,18,7,2,3,3.44539830828868
63.15788804,2009,31.58313,-101.420765,0,6552,0,831195,636090,3,2,6094,6,13,3,3,3,18,7,2,3,6
46.25166625,2009,31.50624,-101.420765,0,0,245500,472625,245500,9,2,6595,5,2,3,3,4,16,5,1,3,8
17.03817508,2009,31.48339,-101.420765,297000,0,0,268625,297000,2,2,7455,5,2,3,2,3,16,5,4,3,9
40.768,2009,31.45584,-101.420765,292000,0,0,268625,292000,2,2,7438,5,2,3,3,3,18,7,4,3,9
15.34,2010,31.58197,-101.420765,28269.8506634162,10292.6672627134,5884.70452161237,530656.22625816,385515.691654464,9,8,8190,6,18,3,3,2,18,7,1,3,1
18.776,2009,31.59646,-101.420765,35335.5652491071,4786.44416292622,26.3530978648482,484621.060926326,236248.340866052,7,6,7864,6,18,3,4,2,18,7,3,3,1
23.48,2009,31.60701,-101.40764,71905.7199065779,4840.59953415023,4329.95668742327,442081.734066752,246002.582361161,11,7,7822,6,18,3,1,3,18,7,1,3,1
20.812,2009,31.59971,-101.40775,77700.8561400806,9309.06544412037,11298.5644421497,527727.099078045,327792.383129117,8,1,5826,6,18,3,1,3,18,7,3,4,3.48158573752422
39.328,2009,31.58535,-101.42071,36815.025226857,5945.65299687427,41986.2830127651,432931.654048488,274431.94356569,11,7,7796,6,18,3,4,3,18,7,1,3,1
16.496,2009,31.60748,-101.420765,43714.6628872968,4576.69914363716,64.1927774371121,419637.261570302,213786.719039315,6,7,7940,6,18,3,4,3,18,7,3,1,1
21.412,2009,31.57834,-101.420765,10291.6328626661,7875.54108463033,14787.379620331,463383.331936372,250943.635471141,7,6,7838,6,18,3,3,3,18,7,3,3,1
49.684,2010,31.57859,-101.420765,34226.8458406751,8766.32553454087,0,527580.725857453,299664.786950126,5,7,8294,6,18,3,4,3,11,7,2,3,1
22.484,2009,31.60702,-101.420765,208111.847206577,2925.2069424348,17.8704360887393,440951.335910376,367765.230319247,9,2,7832,6,18,3,4,3,18,7,1,1,1
20.272,2009,31.5892,-101.420765,80677.3518216239,12083.268047123,0,393343.506669539,266361.81128989,9,7,7856,6,18,3,4,3,18,7,1,3,1
37.532,2009,31.56374,-101.39485,0,12000,0,722180,578138,12,16,5734,6,27,3,4,1,18,7,4,3,11
20.104,2010,31.44664,-101.420765,0,12432,0,656313,184504,4,2,6231,5,1,3,3,3,18,7,2,3,6
26.276,2010,31.44939,-101.420765,0,13306,0,501474,498415,4,2,6246,5,1,3,3,2,18,7,2,3,6
33.488,2009,31.62904,-101.41578,33386.7509391585,12968.0217996792,0,507723.23738387,369199.855481112,12,8,8170,6,18,3,1,1,18,7,4,1,1
44.296,2009,31.55643,-101.420765,19510.7877434718,6839.00557319381,0,488163.271616913,232558.078681117,11,8,8156,6,18,3,4,2,18,7,1,3,1
38.752,2010,31.5637,-101.420765,8516.15575526319,6469.81452645013,0,503211.637670419,260107.705692412,2,8,8156,6,18,3,4,3,18,7,4,1,1
31.20847532,2010,31.55983,-101.420765,0,0,0,390000,298410,3,3,7970,5,30,3,1,3,18,7,2,3,11
45.952,2010,31.55597,-101.39991,71566.2929446593,22403.7507351022,51584.3812811622,501991.063989144,430910.482107588,1,8,8008,6,18,3,3,4,18,7,4,1,1
23.88,2010,31.56387,-101.4089,0,12000,0,831195,607908,3,14,5770,6,27,3,4,3,18,7,2,3,11
44.404,2010,31.54139,-101.40017,24860.6355193598,6122.53152078356,0,489259.32975899,285506.910315307,1,8,7948,6,18,3,3,3,18,7,4,3,1
20.196,2010,31.62915,-101.420765,196224.907090604,4766.26424350998,39.3951439928732,514043.150336716,382531.122258783,1,1,7292,6,18,3,4,4,11,7,4,3,1
26.412,2010,31.53287,-101.420765,0,10080,0,831195,831195,7,2,6182,6,13,3,1,4,18,7,3,3,6
36.01964551,2010,31.53994,-101.420765,0,7560,0,823600,655662,4,2,6156,6,13,3,3,4,18,7,2,3,11
52.88401437,2010,31.54579,-101.420765,0,5000,0,531360,238014,3,8,6850,5,27,3,3,3,16,5,2,3,11
38.91903009,2010,31.54401,-101.420765,0,5000,0,512957,237090,2,8,6865,5,27,3,4,3,18,7,4,3,11
23.716,2010,31.59266,-101.420765,67574.6506273655,8132.9471702063,11510.6462018611,361599.836299979,360196.674579777,2,7,8160,6,18,3,3,4,18,7,4,3,1
36.188,2010,31.57422,-101.39962,28911.0785020731,9844.3560450542,0,507111.549635093,335828.687324102,1,8,8030,6,18,3,3,5,18,7,4,3,1
30.128,2010,31.56728,-101.420765,47337.1197138139,10720.8855753088,0,547933.870478029,456603.687975608,3,8,8096,6,18,3,3,2,18,7,2,3,1
33.96,2010,31.57799,-101.41232,153492.310356435,16239.3095607331,31683.4219343528,796425.457486338,680954.212762677,10,8,8094,6,18,3,4,3,18,7,1,3,1
43.20116525,2010,31.54392,-101.420765,0,5000,0,533560,230832,3,8,6896,5,27,3,4,3,18,7,2,3,11
36.128,2010,31.56704,-101.41248,46859.4033860922,4769.66368657385,0,465284.044226547,231775.322897212,2,7,8070,6,18,3,3,2,18,7,4,1,1
59.376,2010,31.57081,-101.420765,109686.021595852,4830.12077280506,20364.4586203118,363143.109193977,331929.895345557,3,7,8060,6,18,3,3,3,18,7,2,3,1
27.556,2010,31.56723,-101.420765,45334.688092376,11033.3580427446,4032.0235184733,538019.281749559,435053.800830197,2,8,8152,6,18,3,3,2,18,7,4,3,1
44.716,2010,31.56714,-101.420765,126722.298895626,6751.14693212603,0,581223.658212617,396789.801906382,3,1,5836,6,18,3,3,2,18,7,2,1,1
71.048,2010,31.51968,-101.40904,105575.258958745,5692.26572172633,2919.30991927467,496533.517471179,323612.676689395,4,1,6414,6,18,3,3,3,11,7,2,1,1
41.48374654,2010,31.52989,-101.420765,0,16500,0,831195,831195,6,20,6827,5,27,3,3,2,17,6,3,3,11
67.29519571,2010,31.5253,-101.420765,0,16500,0,831195,831195,5,20,6810,5,27,3,3,2,17,6,2,3,11
49.108,2010,31.53076,-101.420765,0,16500,0,831195,831195,6,20,6796,5,27,3,3,2,17,6,3,3,11
43.756,2010,31.63639,-101.41144,17129.1344606509,13836.5537436794,27.5695718471366,589735.29358836,432646.636704205,2,8,8184,6,18,3,4,5,18,7,4,3,1
27.572,2010,31.58594,-101.420765,8982.78406851896,13156.3437155579,62861.3664726404,503447.243537973,383070.262151796,5,7,8338,6,18,3,4,3,11,7,2,3,1
30.7,2010,31.57076,-101.42029,0,9923.98969967802,0,551036.326047403,365643.397041338,4,8,8098,6,18,3,4,4,18,7,2,3,1
48.448,2010,31.61184,-101.420765,119552.743745852,7909.07314936562,6842.03581359929,398055.628590176,298328.134293074,6,7,7862,6,18,3,3,4,18,7,3,3,1
30.31861183,2010,31.55127,-101.420765,0,7560,0,831195,588630,7,2,6124,6,13,3,1,3,18,7,3,3,6
46.94832687,2010,31.57999,-101.420765,0,9072,0,831195,769902,8,2,6161,6,13,3,1,4,18,7,3,3,6
23.696,2010,31.59678,-101.420765,16311.789994158,9540.98867010788,0,483013.693980027,319494.134715228,4,8,8270,6,18,3,4,2,18,7,2,3,1
42.76791385,2010,31.53657,-101.420765,0,5000,0,512012,227400,5,8,6881,5,27,3,3,2,16,5,2,3,11
42.036,2010,31.57343,-101.420765,0,8568,0,831195,707784,7,2,6102,6,13,3,4,3,18,7,3,3,11
26.236,2010,31.52574,-101.420765,0,5000,0,502400,235662,5,8,6866,5,27,3,3,3,18,7,2,3,11
66.52,2010,31.56234,-101.420765,831195,11592,0,831195,831195,8,2,6077,6,13,3,4,3,18,7,3,3,3
17.524,2010,31.56444,-101.420765,728532,9492,0,831195,738024,8,2,5502,6,13,3,5,4,5,7,3,3,3
39.816,2010,31.5636,-101.420765,180444.147413462,2866.03648558859,0,450479.933300365,342765.718762789,4,1,5844,6,18,3,3,3,18,7,2,1,1
21.52,2010,31.5524,-101.40423,15859.7902606044,7593.79575661441,58.1331941195512,552046.909502085,294636.911501453,5,8,8006,6,18,3,4,2,18,7,2,3,1
23.924,2010,31.60762,-101.420765,44251.3324985244,16042.9393700831,2620.36773425042,526860.663546942,374605.633855888,4,8,8278,6,18,3,4,3,18,7,2,3,1
51.74410674,2010,31.53767,-101.420765,0,5000,0,531060,232035,5,8,6932,5,27,3,3,2,18,7,2,3,11
20.028,2010,31.62199,-101.420765,114937.254836444,6754.87967679985,0,448578.253033683,388279.728586907,6,7,7894,6,18,3,4,1,18,7,3,3,1
19.544,2010,31.52035,-101.420765,0,5500,0,524033,237396,6,8,6898,5,27,3,4,3,16,5,3,3,11
14.336,2010,31.50975,-101.420765,0,5000,0,531359,234798,6,8,6846,5,27,3,2,3,16,5,3,3,11
38.064,2010,31.52215,-101.420765,0,5000,0,556756,241416,6,8,6842,5,27,3,3,3,16,5,3,3,11
39.044,2010,31.52764,-101.420765,0,10584,0,697137,831195,9,2,5926,6,13,3,3,3,13,1,1,3,6
60.988,2010,31.53491,-101.420765,0,11592,0,831195,831195,7,2,6474,6,13,3,1,3,6,1,3,3,6
98.172,2010,31.53137,-101.420765,0,11592,0,831195,831195,9,2,5971,6,13,3,1,4,13,1,1,3,6
45.84,2010,31.59325,-101.420765,18713.7750815329,10526.7891967805,6203.86838086716,551297.654830036,412085.205329096,5,8,8318,6,18,3,3,3,18,7,2,3,1
38.75937114,2010,31.55632,-101.420765,95171.3814400792,16627.5369252236,52707.4915873109,620208.912597593,512760.192422155,6,8,8112,6,18,3,4,3,18,7,3,3,1
28.812,2010,31.58227,-101.420765,66486.7209034863,15400.459279063,3569.39967130556,586781.220821922,398338.958656025,5,7,8336,6,18,3,4,3,18,7,2,3,1
32.252,2010,31.60748,-101.420765,95217.6725875353,50947.7284231215,6044.5913364532,595489.690321782,505135.940854483,5,8,8314,6,18,3,3,6,18,7,2,3,1
37.14,2010,31.52707,-101.3965,62685.4652232568,10759.7237643555,0,533385.175281041,347360.657761363,5,8,7934,6,18,3,4,3,18,7,2,3,1
39.416,2010,31.50567,-101.420765,62406.4579049664,9712.61650752619,44047.2832640914,536160.500352731,364500.638957209,6,8,8114,6,18,3,3,3,18,7,3,3,1
11.228,2010,31.57511,-101.420765,86378.9172594129,17290.147379493,32.0114258898314,598518.931966456,475582.437438016,10,8,8396,6,18,3,4,2,18,7,1,3,1
43.016,2010,31.57128,-101.420765,23080.1102233722,21572.1543537358,50389.0394296853,506712.969429752,430859.275048102,6,8,8262,6,18,3,3,3,18,7,3,3,1
40.828,2010,31.53124,-101.420765,0,10705,0,814540,831195,8,2,6788,6,13,3,3,3,6,1,3,3,6
38.652,2010,31.5275,-101.420765,0,14070,0,831195,831195,10,2,5915,6,13,3,3,3,13,1,1,3,6
31.16,2010,31.60014,-101.420765,59293.7066961281,9823.87668134624,2460.61631259753,496915.380520991,334888.498188037,8,8,8270,6,18,3,4,3,5,7,3,3,1
28.78,2010,31.54912,-101.420765,103480.959867101,4923.08464797839,0,491250.301686264,334898.631114293,6,8,8174,6,18,3,4,3,18,7,3,3,1
41.536,2010,31.62608,-101.420765,82935.7421412016,8583.50795146038,0,525382.052748409,403793.701187569,7,7,7814,6,18,3,4,1,18,7,3,3,1
27.02,2011,31.57118,-101.420765,45368.3342562564,17501.7164787468,3169.32503471135,612874.68305714,405008.349974926,2,7,8303,6,18,3,4,3,18,7,4,3,1
29.072,2010,31.54529,-101.41709,81196.5793734811,10396.3848811867,57997.070318974,579010.37215087,450261.990782597,8,8,8030,6,18,3,3,1,18,7,3,3,1
77.724,2010,31.49842,-101.420765,71147.6688009747,12799.8399570624,37337.096478702,490116.702994194,373387.978368361,7,8,8114,6,18,3,4,2,18,7,3,3,1
90.868,2010,31.54559,-101.420765,0,7768.77186184905,32880.9729025746,505577.284172422,278681.334859036,8,8,8164,6,18,3,3,2,18,7,3,3,1
13.324,2010,31.56021,-101.420765,22770.7483202991,6879.86244763866,0,511337.791155906,262216.690055384,10,8,8200,6,18,3,4,2,18,7,1,3,1
47.356,2010,31.60394,-101.420765,42741.9551685835,24373.4993289828,1057.50021299183,524073.392758159,454481.94063462,9,8,8316,6,18,3,4,2,18,7,1,3,1
14.672,2010,31.59237,-101.39933,13493.1435089209,12754.0873706584,0,585823.414849497,420803.735675008,9,8,7962,6,18,3,3,4,18,7,1,3,1
23.408,2010,31.61716,-101.420765,183876.654215059,6511.47598029821,32831.6437600477,413364.991192989,371662.437607314,8,7,7867,6,18,3,4,1,18,7,3,3,1
46.31872541,2010,31.56774,-101.420765,101739.334361284,9151.28035300613,4517.1624651375,549617.160385929,417942.814330153,9,8,8304,6,18,3,1,2,18,7,1,3,1
20.868,2010,31.58565,-101.420765,133592.349588102,9603.52300875747,114.150947871829,583984.811377336,449168.451009518,9,8,8186,6,18,3,4,3,18,7,1,3,1
