WellID,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Completion.Month,Number,Depth.Top,Depth.Base,Propping.Agent.Amount,Subarea,Operator,County,Completion.Date,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
835,2005,31.82037,-101.420765,10501,6,12,0,17000,492531,0,748661,509531,58.856,12,12,9982,10172,79021,3,27,2,2005-12-19,3,1,11,2,7,4,3,11
836,2006,31.80842,-101.420765,10526,6,12,0,19500,432360,0,667460,451860,27.448,1,12,10095,10102,31008,3,27,2,2006-01-19,3,3,11,2,7,4,3,11
837,2005,31.8063,-101.420765,10485,6,12,0,15500,535081,0,803880,550581,71.588,11,12,9989,10070,107963,3,27,2,2005-11-23,3,1,11,2,7,1,3,11
839,2006,31.8173,-101.420765,10817,1,1,510972,0,0,0,589080,510972,21.7819457,8,1,8262,10762,589080,1,13,2,2006-08-03,4,1,10,2,6,3,3,3
841,2006,31.92039,-101.420765,9426,4,7,0,6500,271293,0,486900,277793,17.98007424,9,7,7551,7707,136020,3,27,2,2006-09-19,5,2,18,3,7,1,3,11
843,2006,31.87755,-101.420765,10330,5,9,0,14250,393163,0,682912,407413,34.48,3,9,9766,9830,71950,1,27,2,2006-03-25,3,6,11,2,7,2,3,6
844,2005,31.8856,-101.420765,10125,5,10,0,10000,346404,0,505860,356404,39.184,12,10,9704,9925,17682,1,27,2,2005-12-30,3,6,18,3,7,4,3,6
845,2006,31.87629,-101.420765,10331,5,10,0,11000,400032,0,775660,411032,33.2316135,4,10,9780,10175,147198,1,27,2,2006-04-09,3,6,18,3,7,2,3,11
846,2006,31.88431,-101.420765,10090,6,12,0,15500,428634,0,533020,444134,44.904,1,12,9957,9966,16036,1,27,2,2006-01-11,3,6,18,3,7,4,3,6
848,2005,31.85538,-101.420765,10125,1,2,481000,19250,0,0,289000,500250,67.94976138,12,2,7944,10024,289000,1,12,2,2005-12-03,4,6,18,3,7,4,3,9
850,2006,31.82868,-101.420765,10022,6,12,0,15500,480958,0,603272,496458,40.26411279,2,12,9711,9783,16505,3,27,2,2006-02-05,3,3,11,2,7,4,3,11
853,2006,31.85219,-101.420765,10012,5,10,0,136500,416619,0,686660,553119,59.18129168,1,10,9616,9904,136000,3,27,2,2006-01-31,3,4,11,2,7,4,3,11
855,2005,31.77903,-101.420765,10127,1,2,503000,9250,0,0,307000,512250,32.93505397,12,2,7819,9818,307000,1,12,2,2005-12-31,4,1,18,3,7,4,3,9
856,2006,31.78182,-101.420765,10510,6,12,0,16000,450247,0,633024,466247,28.836,2,12,10010,10387,71459,3,27,2,2006-02-08,3,1,11,2,7,4,3,11
862,2006,31.83892,-101.420765,10336,6,11,0,12750,450268,0,399440,463018,52.692,6,11,9834,9984,16773,3,27,2,2006-06-13,3,4,11,2,7,3,3,6
864,2006,31.85266,-101.420765,10380,6,12,0,15750,450349,0,405820,466099,37.752,3,12,9838,10147,17493,3,27,2,2006-03-28,3,1,11,2,7,2,3,11
865,2006,31.76849,-101.420765,11026,1,2,0,5000,567900,0,550300,572900,35.284,3,2,8210,10678,550300,1,24,2,2006-03-02,3,2,6,2,1,2,3,11
866,2006,31.71644,-101.420765,10609,1,1,13294,0,0,0,538660,13294,32.14,2,1,8317,10580,538660,1,13,2,2006-02-08,3,4,17,3,6,4,3,9
867,2006,31.79145,-101.420765,10512,5,12,0,17750,490066,0,384232,507816,48.764,9,12,10171,10246,16866,3,27,2,2006-09-09,3,4,11,2,7,1,3,6
868,2006,31.7377,-101.420765,10626,1,2,586068,8060,0,0,580100,594128,32.8,4,2,8395,10554,580100,1,13,2,2006-04-20,4,3,10,2,6,2,3,9
869,2006,31.7121,-101.420765,10615,1,1,634452,0,0,0,598760,634452,49.28139875,4,1,8380,10590,598760,1,13,2,2006-04-12,3,4,10,2,6,2,3,3
871,2006,31.814,-101.420765,10120,6,12,0,17750,458041,0,400060,475791,55.772,8,12,10003,10012,17851,3,27,2,2006-08-02,3,4,11,2,7,3,3,6
872,2006,31.78436,-101.420765,10494,6,12,0,15750,451873,0,414608,467623,47.92,4,11,10234,10402,17179,3,27,2,2006-04-19,3,1,11,2,7,2,3,6
873,2006,31.79103,-101.420765,10508,6,12,0,140750,389770,0,408780,530520,71.968,9,12,10133,10332,17580,3,27,2,2006-09-20,3,4,11,2,7,1,3,6
874,2006,31.77939,-101.420765,10535,6,12,0,17500,437614,0,372440,455114,37.688,3,12,9928,10375,17291,3,27,2,2006-03-26,3,1,11,2,7,2,3,6
876,2006,31.78638,-101.420765,10492,6,11,0,13750,453172,0,401360,466922,50.748,4,11,10136,10346,17185,3,27,2,2006-04-11,3,1,11,2,7,2,3,11
879,2006,31.77,-101.420765,10435,1,1,555702,0,0,0,746360,555702,39.92,5,1,7845,10294,746360,1,13,2,2006-05-23,3,1,5,1,7,2,3,3
880,2007,31.7674,-101.420765,10400,1,1,734454,0,0,0,831195,734454,57.34912221,1,1,7823,10278,831195,1,13,2,2007-01-17,4,1,5,1,7,4,3,3
881,2006,31.82249,-101.420765,10126,6,12,0,17750,831195,0,400005,831195,57.444,7,12,9804,9988,18412,3,27,2,2006-07-25,4,3,11,2,7,3,3,6
883,2006,31.84966,-101.420765,10125,1,1,0,0,655250,0,319000,655250,73.06722001,3,1,7941,9974,319000,1,12,2,2006-03-01,3,1,18,3,7,2,3,6
885,2006,31.8801,-101.420765,10255,5,10,0,10000,361080,0,736180,371080,22.82628719,4,10,7736,7944,135840,1,27,2,2006-04-26,3,6,5,1,7,2,3,11
886,2006,31.89567,-101.420765,10163,5,10,0,11000,355635,0,508638,366635,34.49935258,5,10,7639,7845,135040,3,27,2,2006-05-11,3,6,18,3,7,2,3,11
887,2006,31.8785,-101.420765,10168,6,12,0,15500,427045,0,645488,442545,31.912,9,12,7745,7915,135197,1,27,2,2006-09-20,3,6,18,3,7,1,3,11
889,2006,31.76283,-101.420765,10771,1,1,655956,0,0,0,700800,655956,48.14260508,10,1,7839,10688,700800,1,13,2,2006-10-28,4,1,13,3,1,1,3,3
892,2007,31.80533,-101.420765,10413,6,12,0,21500,530816,0,486021,552316,42.728,11,12,8362,8486,177463,3,27,2,2007-11-08,3,4,11,2,7,1,3,11
893,2006,31.73139,-101.420765,10576,6,12,0,15750,446364,0,404660,462114,65.428,12,12,8268,8387,177382,2,27,2,2006-12-31,3,4,11,2,7,4,3,11
894,2006,31.72489,-101.420765,10532,6,11,0,14750,462309,0,403220,477059,26.9138779,11,11,8299,8421,180906,2,27,2,2006-11-29,3,3,11,2,7,1,3,11
895,2007,31.72431,-101.420765,10540,7,13,0,15750,441896,0,549019,457646,51.112,2,13,7806,7865,139879,2,27,2,2007-02-24,3,3,18,3,7,4,3,11
896,2006,31.761,-101.420765,10061,1,2,351000,9500,0,0,105000,360500,16.55643722,4,2,8565,9944,105000,1,12,2,2006-04-11,3,4,11,2,7,2,3,3
897,2006,31.74055,-101.420765,11111,1,1,588168,0,0,0,715960,588168,61.528,8,1,8193,10804,715960,1,13,2,2006-08-03,3,4,10,2,6,3,3,3
899,2006,31.69801,-101.420765,11258,1,1,581616,0,0,0,639520,581616,36.552,6,1,8277,10849,639520,2,13,2,2006-06-20,3,3,11,2,7,3,3,3
901,2006,31.84675,-101.420765,10017,6,12,0,15750,429484,0,400400,445234,40.77282225,4,12,9605,9714,16977,3,27,2,2006-04-20,3,3,11,2,7,2,3,6
902,2006,31.84853,-101.420765,10004,6,12,0,15750,457722,0,406160,473472,86.956,5,12,9554,9665,17502,3,27,2,2006-05-06,3,3,11,2,7,2,3,11
903,2006,31.87085,-101.420765,10341,4,8,0,9500,313423,0,612489,322923,19.24822649,5,7,9793,10150,137829,1,27,2,2006-05-24,3,1,11,2,7,2,3,11
904,2006,31.87724,-101.420765,10374,5,10,0,12050,376344,0,387680,388394,55.80805367,5,10,9868,9978,17122,1,27,2,2006-05-17,3,6,11,2,7,2,3,6
905,2007,31.6567,-101.420765,10604,1,1,831195,0,0,0,800581,831195,82.8613699,2,1,7756,10372,800581,2,13,2,2007-02-25,3,3,5,1,7,4,3,3
907,2007,31.6532,-101.420765,10600,1,1,831195,0,0,0,831195,831195,77.98311204,2,1,7746,10381,831195,2,13,2,2007-02-25,4,4,5,1,7,4,3,3
909,2006,31.88201,-101.420765,10234,6,12,0,13250,431389,0,525080,444639,47.436,9,12,7722,7928,137100,1,27,2,2006-09-08,3,6,18,3,7,1,3,11
910,2006,31.69336,-101.420765,11260,1,1,594300,0,0,0,650550,594300,48.112,5,1,8153,10757,650550,2,13,2,2006-05-22,3,4,18,3,7,2,3,3
912,2007,31.77678,-101.420765,10993,1,2,827000,18000,0,0,560000,831195,41.71620714,3,2,8176,10743,560000,1,24,2,2007-03-02,4,4,6,2,1,2,3,9
914,2006,31.6993,-101.420765,10670,1,1,569772,0,0,0,600900,569772,56.71657701,12,1,8371,10567,600900,2,13,2,2006-12-24,4,4,11,2,7,4,3,3
917,2006,31.96385,-101.420765,10516,1,1,535458,0,0,0,362004,535458,23.49,9,1,7054,9572,362004,4,13,2,2006-09-23,1,6,13,3,1,1,3,3
918,2007,31.78917,-101.420765,10841,3,4,628698,0,0,0,603020,628698,77.77491575,3,4,8333,10795,300000,1,13,2,2007-03-08,4,1,6,2,1,2,3,NA
922,2006,31.74599,-101.420765,9973,6,12,0,14250,423233,0,523240,437483,27.264,6,12,9476,9808,17013,3,2,2,2006-06-02,3,3,18,3,7,3,3,6
923,2006,31.76389,-101.420765,11247,1,1,563976,0,0,0,601900,563976,45.81984815,8,1,8630,10626,601900,1,13,2,2006-08-03,3,4,11,2,7,3,3,3
930,2006,31.89491,-101.420765,10185,6,11,0,12750,437370,0,520620,450120,42.824,12,11,7814,7898,131658,1,27,2,2006-12-01,3,6,18,3,7,4,3,11
931,2006,31.88585,-101.420765,10164,5,10,0,13250,332539,0,678677,345789,55.956,11,10,7852,7934,134592,1,27,2,2006-11-23,3,6,18,3,7,1,3,11
932,2006,31.87435,-101.420765,10285,6,12,0,14250,432872,0,522980,447122,56.73353027,5,11,9911,9940,17920,1,27,2,2006-05-24,3,1,18,3,7,2,3,6
933,2006,31.69046,-101.420765,10067,6,12,0,15000,453844,0,445620,468844,56.172,8,12,9817,9875,33337,1,2,2,2006-08-26,3,3,18,3,7,3,3,6
934,2006,31.69759,-101.420765,10500,5,10,0,11250,343353,0,432298,354603,33.84,8,10,9719,9912,33047,1,2,2,2006-08-10,3,3,18,3,7,3,3,6
940,2006,31.75463,-101.420765,9865,7,14,0,18250,515668,0,561279,533918,21.25904119,8,14,7034,7188,153300,3,2,2,2006-08-31,4,3,5,1,7,3,3,11
941,2006,31.8939,-101.420765,10184,7,14,0,17250,515194,0,675047,532444,37.38,9,14,9716,9984,154247,1,27,2,2006-09-20,3,6,18,3,7,1,3,11
943,2006,31.77573,-101.420765,9900,6,12,0,14250,417225,0,521720,431475,30.31831686,11,12,8904,9085,17306,3,2,2,2006-11-22,4,3,18,3,7,1,3,6
946,2006,31.7148,-101.420765,10750,1,1,548394,0,0,0,648830,548394,47.248,12,1,8269,10407,648830,2,13,2,2006-12-23,4,4,11,2,7,4,3,3
948,2006,31.82658,-101.420765,10450,4,7,0,8500,244836,0,426034,253336,42.972,10,7,7874,7956,60900,1,9,2,2006-10-18,4,4,18,3,7,1,3,NA
949,2006,31.82392,-101.420765,10521,3,5,318070,10000,16694,0,349486,344764,36.5817199,12,4,8001,8084,92000,1,9,2,2006-12-03,4,4,18,3,7,4,3,3
950,2006,31.82209,-101.420765,9960,8,8,831195,0,0,0,831195,831195,54.64,12,6,NA,NA,127500,1,9,2,2006-12-31,4,1,18,3,7,4,3,3
951,2006,31.82184,-101.420765,10460,5,6,0,0,312000,0,549375,312000,78.06,10,6,8012,8120,132000,1,9,2,2006-10-17,4,4,18,3,7,1,3,6
952,2006,31.82916,-101.420765,10440,4,4,72450,0,0,0,358656,72450,39.04780219,12,4,7956,8604,117600,1,9,2,2006-12-18,3,4,18,3,7,4,3,3
953,2006,31.81951,-101.420765,10455,5,5,155148,0,317394,0,405930,472542,49.91380818,12,5,7822,8024,122900,1,9,2,2006-12-27,4,4,18,3,7,4,3,3
954,2006,31.84784,-101.420765,10143,1,1,430550,0,0,0,319000,430550,102.2865487,8,1,7954,9991,319000,1,12,2,2006-08-16,4,1,18,3,7,3,3,3
956,2006,31.84716,-101.420765,10243,6,12,0,17750,470066,0,412940,487816,48.948,11,12,8280,8400,186168,3,27,2,2006-11-02,3,4,11,2,7,1,3,11
958,2006,31.83481,-101.420765,10106,6,12,0,15750,431453,0,406880,447203,34.792,11,12,8227,8359,178766,3,27,2,2006-11-23,3,4,11,2,7,1,3,11
959,2007,31.84285,-101.420765,10085,6,12,0,15750,409004,0,404260,424754,58.592,1,12,8258,8386,176222,3,27,2,2007-01-17,3,1,11,2,7,4,3,11
961,2007,31.84574,-101.420765,10040,6,12,0,89500,452375,0,407780,541875,45.612,1,12,8209,8325,179539,3,27,2,2007-01-24,3,4,11,2,7,4,3,11
962,2006,31.83933,-101.420765,10093,6,12,0,15750,425398,0,414280,441148,67.74792166,12,12,8259,8386,166358,3,27,2,2006-12-21,3,4,11,2,7,4,3,11
965,2007,31.75643,-101.420765,10450,6,12,0,18750,394563,0,400930,413313,36.708,2,12,8338,8402,171653,3,27,2,2007-02-26,3,4,11,2,7,4,3,11
968,2007,31.77364,-101.420765,10389,1,1,831195,0,0,0,751230,831195,65.28148434,2,1,7857,10230,751230,1,13,2,2007-02-25,3,1,5,1,7,4,3,3
969,2007,31.77759,-101.420765,10410,1,1,613662,0,0,0,700324,613662,62.78514382,5,1,7833,10351,700324,1,13,2,2007-05-04,3,1,18,3,7,2,3,9
970,2007,31.6561,-101.420765,10626,1,1,580314,0,0,0,704120,580314,25.508,3,1,7629,10269,704120,2,13,2,2007-03-09,3,4,18,3,7,2,3,3
971,2006,31.6541,-101.420765,10718,1,1,328986,0,0,0,258000,328986,35.08,12,1,7617,10630,258000,2,13,2,2006-12-23,3,4,18,3,7,4,3,3
972,2007,31.7509,-101.420765,10680,1,1,511350,0,0,0,500200,511350,40.396,4,1,8506,10597,500200,1,13,2,2007-04-12,4,4,11,2,7,2,3,3
976,2007,31.79486,-101.420765,10474,6,12,0,15750,447749,0,405740,463499,36.072,3,12,8231,8292,176630,3,27,2,2007-03-02,4,3,11,2,7,2,3,11
979,2007,31.7213,-101.420765,10578,6,12,0,15050,456458,0,412380,471508,33.67536258,1,12,8319,8450,183946,2,27,2,2007-01-18,3,4,11,2,7,4,3,11
981,2006,31.66763,-101.420765,10392,4,8,0,12000,376265,0,595424,388265,38.603443,12,8,9293,9493,173507,2,27,2,2006-12-31,NA,NA,26,5,7,4,3,11
982,2007,31.93387,-101.420765,9575,6,12,0,14250,374983,0,524100,389233,35.6,4,12,7162,7247,135960,3,27,2,2007-04-21,4,3,18,3,7,2,3,11
983,2007,31.87597,-101.420765,9986,5,10,0,11250,325675,0,522660,336925,33.036,1,10,7690,7766,148302,3,27,2,2007-01-25,2,6,18,3,7,4,3,11
984,2007,31.86507,-101.420765,9075,3,6,0,5000,175716,0,480600,180716,18.192,4,6,7248,7440,144940,3,27,2,2007-04-04,1,2,5,1,7,2,3,11
989,2007,31.66201,-101.420765,10460,4,8,0,12000,393279,0,130040,405279,28.532,6,8,9307,9377,35858,2,27,2,2007-06-19,NA,NA,26,5,7,3,3,11
991,2007,31.70771,-101.420765,10871,1,1,0,0,528276,0,651880,528276,50.2,9,1,8237,10715,651880,2,13,2,2007-09-11,4,4,11,2,7,1,3,11
992,2007,31.70324,-101.420765,10865,1,1,732564,0,0,0,500122,732564,72.94253599,7,1,8261,10756,500122,2,13,2,2007-07-20,3,1,11,2,7,3,3,9
993,2007,31.70581,-101.420765,10790,1,1,686490,0,0,0,710520,686490,49.632,12,1,8261,10703,710520,2,13,2,2007-12-11,4,4,11,2,7,4,3,3
994,2007,31.82613,-101.420765,11265,1,1,0,0,690144,0,555860,690144,25.432,8,1,8869,10397,555860,1,13,2,2007-08-18,3,5,11,2,7,3,3,11
995,2007,31.79949,-101.420765,8695,3,6,0,5750,178829,0,293152,184579,30.91732865,4,6,6927,7094,119012,3,27,2,2007-04-25,1,3,16,3,5,2,3,11
996,2007,31.79768,-101.420765,8967,3,6,0,5250,196743,0,473620,201993,30.988,3,6,6960,7137,135546,3,27,2,2007-03-01,1,3,16,3,5,2,3,11
1000,2007,31.73338,-101.420765,10650,1,1,0,0,648102,0,749500,648102,47.03003331,10,1,8567,10590,749500,1,13,2,2007-10-09,3,4,11,2,7,1,3,11
1004,2007,31.93394,-101.420765,8826,1,2,485562,0,0,0,168500,485562,35.52561313,3,2,6882,7874,107000,4,2,2,2007-03-15,4,3,5,1,7,2,1,9
1005,2007,31.83189,-101.420765,10243,6,12,0,15750,408564,0,404060,424314,65.584,3,12,8360,8426,176133,3,27,2,2007-03-20,3,1,11,2,7,2,3,11
1007,2007,31.6619,-101.420765,10632,1,1,0,0,602322,0,747800,602322,55.72469755,9,1,8233,10301,747800,2,13,2,2007-09-08,3,3,18,3,7,1,3,11
1008,2007,31.81951,-101.420765,10240,6,12,0,15750,410412,0,406660,426162,33.04,9,12,8392,8459,182155,3,27,2,2007-09-05,3,4,11,2,7,1,3,11
1010,2007,31.87692,-101.420765,10101,5,11,0,12750,337284,0,388540,350034,33.952,6,11,8376,8445,184296,3,27,2,2007-06-23,3,6,11,2,7,3,3,11
1012,2007,31.79894,-101.420765,10532,5,10,0,13000,762052,0,520740,775052,33.424,9,10,9396,9456,171130,1,27,2,2007-09-13,NA,NA,26,5,7,1,3,6
1014,2007,31.80603,-101.420765,10537,6,12,0,15900,684330,0,478126,700230,50.89287072,7,12,9460,9510,66512,1,27,2,2007-07-30,NA,NA,26,5,7,3,3,6
1016,2007,31.79489,-101.420765,10510,7,14,0,21000,690813,0,405560,711813,32.612,7,14,9391,9400,85417,1,27,2,2007-07-31,4,5,26,5,7,3,3,6
1017,2007,31.80201,-101.420765,10503,4,8,0,12000,572673,0,369480,584673,29.7,8,8,9416,9445,92763,1,27,2,2007-08-24,3,5,26,5,7,3,3,6
1019,2007,31.792,-101.420765,11005,1,2,0,16044,588336,0,602860,604380,71.452,10,2,8693,10559,602860,1,13,2,2007-10-16,4,4,6,2,1,1,3,11
1021,2008,31.78995,-101.420765,10996,1,1,615510,0,0,0,605250,615510,28.148,1,1,8689,10414,605250,1,13,2,2008-01-28,4,4,10,2,6,4,3,3
1025,2007,31.65738,-101.420765,10488,6,12,0,15750,402796,0,560060,418546,108.724,6,12,8486,8571,180504,2,27,2,2007-06-08,4,3,11,2,7,3,3,11
1026,2007,31.84788,-101.420765,10910,1,1,0,0,595686,0,654960,595686,52.67011824,12,1,8278,10553,654960,3,13,2,2007-12-25,3,2,10,2,6,4,3,11
1027,2007,31.76434,-101.420765,10752,4,8,0,17000,299905,0,110139,316905,37.03210804,11,8,9486,9554,15749,1,27,2,2007-11-28,NA,NA,26,5,7,1,3,6
1029,2007,31.82424,-101.420765,10117,1,2,509500,12500,0,0,292800,522000,42.448,7,2,7937,9960,292800,1,12,2,2007-07-26,3,4,18,3,7,3,3,9
1030,2007,31.83192,-101.420765,10143,1,2,535000,12500,0,0,316750,547500,46.41027426,9,2,8046,10053,316750,1,12,2,2007-09-19,1,4,18,3,7,1,3,3
1031,2008,31.77192,-101.420765,10746,5,10,0,22000,386076,0,295300,408076,16.99490709,2,10,9443,9593,35150,1,27,2,2008-02-17,NA,NA,26,5,7,4,3,6
1034,2008,31.76883,-101.420765,10715,4,8,0,17000,280889,0,111520,297889,15.003,1,8,9500,9618,22525,1,27,2,2008-01-14,NA,NA,26,5,7,4,3,6
1037,2007,31.85618,-101.420765,10941,1,1,586278,0,0,0,749860,586278,30.68,12,1,8008,10407,749860,3,13,2,2007-12-02,3,2,13,3,1,4,3,3
1039,2007,31.69855,-101.420765,10083,6,12,0,17000,392977,0,528357,409977,1.224,11,12,7768,7926,129371,1,2,2,2007-11-29,4,3,18,3,7,1,3,11
1040,2007,31.6848,-101.420765,10104,5,10,0,21500,466060,0,559262,487560,38.48073554,11,10,7798,7946,138809,1,2,2,2007-11-13,3,2,18,3,7,1,3,11
1042,2007,31.71654,-101.420765,10111,6,12,0,21500,428721,0,592184,450221,27.816,9,12,8010,8068,135443,1,2,2,2007-09-02,4,3,18,3,7,1,3,11
1044,2007,31.77798,-101.420765,10692,4,8,0,15000,361388,0,140871,376388,38.15611142,12,8,9482,9661,42658,1,27,2,2007-12-17,NA,NA,26,5,7,4,3,6
1048,2007,31.73066,-101.420765,10111,6,12,0,14250,393538,0,524440,407788,24.856,12,12,8023,8111,132916,1,2,2,2007-12-19,4,3,18,3,7,4,3,11
1049,2007,31.69502,-101.420765,10082,7,14,0,17250,458208,0,539746,475458,31.008,12,14,7984,7998,138931,1,2,2,2007-12-11,4,3,18,3,7,4,3,11
1051,2008,31.7889,-101.420765,10548,6,12,0,20000,366500,0,430179,386500,66.664,1,12,8239,8340,181950,3,27,2,2008-01-25,2,1,11,2,7,4,3,11
1053,2008,31.78892,-101.420765,10538,6,12,0,18750,368553,0,577240,387303,43.384,2,12,8252,8342,184455,3,27,2,2008-02-17,3,1,11,2,7,4,3,11
1054,2008,31.77988,-101.420765,10249,5,10,0,14250,372454,0,495179,386704,35.972,2,10,8052,8129,134284,1,2,2,2008-02-15,3,3,18,3,7,4,3,11
1056,2007,31.78086,-101.420765,10550,6,12,0,15000,426745,0,576520,441745,41.824,12,12,8293,8354,183520,3,27,2,2007-12-15,3,1,11,2,7,4,3,11
1058,2008,31.8109,-101.420765,10259,6,12,0,16700,528774,0,480360,545474,49.94,5,12,8280,8341,135704,3,27,2,2008-05-14,3,3,11,2,7,2,3,11
1059,2008,31.80739,-101.420765,10252,6,12,0,16500,548010,0,538540,564510,32.316,5,12,8248,8317,134064,3,27,2,2008-05-14,3,4,11,2,7,2,3,11
1060,2008,31.85329,-101.420765,11040,1,2,0,17052,286440,0,831195,303492,71.68747308,3,2,8079,10909,831195,3,13,2,2008-03-24,3,3,6,2,1,2,3,11
1062,2007,31.83971,-101.420765,11186,1,2,629034,26082,0,0,491380,655116,31.828,11,2,8682,11074,491380,1,13,2,2007-11-04,4,5,6,2,1,1,3,3
1064,2007,31.7231,-101.420765,10571,1,1,819294,0,0,0,803710,819294,59.852,12,1,8329,10556,803710,1,13,2,2007-12-18,4,1,10,2,6,4,3,3
1065,2008,31.85843,-101.420765,10947,1,2,0,20076,769146,0,800960,789222,29.731,10,2,8068,10527,800960,3,13,2,2008-10-17,3,2,13,3,1,1,3,6
1066,2008,31.66348,-101.420765,10481,5,10,0,11250,380937,0,500445,392187,26.62828616,1,10,8467,8534,189940,2,27,2,2008-01-07,4,3,11,2,7,4,3,11
1070,2008,31.82227,-101.420765,10119,1,2,235000,9500,0,0,309000,244500,34.504,4,2,7932,9893,309000,1,12,2,2008-04-06,4,4,18,3,7,2,3,3
1071,2008,31.86388,-101.420765,11022,1,2,831195,21084,0,0,775280,831195,51.82,6,2,7986,10569,775280,3,13,2,2008-06-13,3,6,18,3,7,3,3,3
1072,2008,31.86833,-101.420765,11009,1,2,0,17052,668598,0,799860,685650,72.27541308,4,2,8090,10607,799860,3,13,2,2008-04-28,3,6,13,3,1,2,3,11
1076,2008,31.813,-101.420765,10217,1,1,304248,0,0,0,744410,304248,21.632,2,1,8198,10084,744410,1,13,2,2008-02-13,4,4,11,2,7,4,3,3
1078,2008,31.84612,-101.420765,10125,1,2,588000,13600,0,0,355500,601600,29.88130148,4,2,7982,10007,355500,1,12,2,2008-04-12,4,1,18,3,7,2,3,3
1080,2008,31.78624,-101.420765,8954,2,2,300887,0,0,0,288000,300887,19.07999174,6,2,8355,8795,120625,3,2,2,2008-06-21,4,3,18,3,7,3,3,9
1084,2008,31.77739,-101.420765,10378,8,16,0,13500,501556,0,653420,515056,31.68,4,16,8061,8229,154824,1,2,2,2008-04-28,4,3,18,3,7,2,3,11
1085,2008,31.78196,-101.420765,10400,7,14,0,12000,349370,0,587256,361370,47.496,6,14,8069,8237,150412,1,2,2,2008-06-01,4,3,18,3,7,3,3,11
1086,2008,31.81662,-101.420765,10480,1,1,0,0,831195,0,598889,831195,51.64466495,5,1,8050,10341,598889,1,10,2,2008-05-06,3,1,17,3,6,2,3,6
1087,2008,31.65638,-101.420765,10513,6,12,0,10500,697277,0,751509,707777,53.684,9,12,8395,8469,186904,2,27,2,2008-09-12,4,3,11,2,7,1,3,11
1089,2008,31.75036,-101.420765,9905,7,14,0,12000,598283,0,626140,610283,7.68,12,14,7016,7169,138835,3,2,2,2008-12-24,3,3,18,3,7,4,3,11
1090,2008,31.82494,-101.420765,10249,6,12,0,17000,592456,0,532452,609456,33.668,6,12,8289,8343,172207,3,27,2,2008-06-24,3,4,11,2,7,3,3,11
1092,2008,31.79067,-101.420765,9902,6,12,0,10500,486877,0,638540,497377,49.64048366,6,12,8044,8115,107440,1,2,2,2008-06-10,4,3,18,3,7,3,3,11
1093,2008,31.80153,-101.420765,9898,6,12,0,9500,524188,0,593420,533688,12.869,9,12,8012,8122,153365,1,2,2,2008-09-04,1,3,18,3,7,1,3,11
1095,2008,31.79744,-101.420765,9991,6,12,0,9000,437516,0,492240,446516,18.56291316,8,12,8061,8139,114711,1,2,2,2008-08-07,1,3,18,3,7,3,3,6
1096,2008,31.7689,-101.420765,10380,6,12,0,10500,420783,0,583403,431283,15.08381372,10,12,8020,8195,137433,1,2,2,2008-10-07,4,3,18,3,7,1,3,11
1097,2009,31.75534,-101.420765,10388,7,14,0,12000,494153,0,655300,506153,29.752,2,14,8018,8068,158640,1,2,2,2009-02-24,4,3,18,3,7,4,3,11
1098,2009,31.80102,-101.420765,10504,5,10,0,9000,448464,0,532860,457464,30.86,3,10,7803,7886,135022,1,2,2,2009-03-03,1,3,5,1,7,2,3,11
1099,2008,31.77075,-101.420765,10402,7,14,0,12000,541766,0,587140,553766,35.40801779,9,14,8065,8127,153784,1,2,2,2008-09-08,1,4,18,3,7,1,3,11
1100,2008,31.82823,-101.420765,10282,6,12,0,10500,460288,0,437140,470788,46.732,10,12,8008,8022,118940,1,2,2,2008-10-02,5,3,18,3,7,1,3,11
1101,2008,31.79339,-101.420765,10005,5,10,0,7500,527315,0,564100,534815,37.72997991,12,10,8021,8215,155278,1,2,2,2008-12-20,4,3,5,1,7,4,3,11
1104,2009,31.91716,-101.420765,9650,6,12,0,12000,628140,0,650040,640140,27.901,1,12,7296,7428,145941,3,27,2,2009-01-08,3,3,18,3,7,4,3,11
1106,2008,31.77224,-101.420765,10187,8,16,0,22400,0,0,538500,22400,45.716,12,16,9675,9858,107300,1,3,2,2008-12-28,4,3,5,1,7,4,3,NA
1107,2008,31.68191,-101.420765,10220,3,5,NA,NA,NA,NA,233100,NA,32.796,9,5,9990,10106,66500,2,3,2,2008-09-01,NA,NA,26,5,7,1,3,NA
1108,2008,31.8212,-101.420765,10320,7,14,0,12000,577657,0,800820,589657,28.252,10,14,7910,7918,120116,1,2,2,2008-10-25,1,3,18,3,7,1,3,11
1109,2008,31.82661,-101.420765,10300,6,12,0,10500,487235,0,582080,497735,29.636,11,12,7847,8045,156658,1,2,2,2008-11-25,1,3,18,3,7,1,3,11
1110,2009,31.79404,-101.420765,10485,5,10,0,9000,417334,0,542416,426334,55.82033012,4,10,7886,8039,106740,1,2,2,2009-04-02,1,3,18,3,7,2,3,11
