EUR_o..Mstb.,Subarea,Operator,County,Completion.Year,Surface.Latitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Frac.Stages,Treatment.Records,Proppant...Total..lbs.,Fluid...Total..lbs.,Type,Depth.Top,Fluid.Amount,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Type,Additive,Mesh.Size,BEND..KHW.
33.036,3,27,2,2007,31.87597,9986,2,6,3,7,5,10,522660,336925,3,7690,54004,11,148302,3,16,6,10851.24
18.192,3,27,2,2007,31.86507,9075,1,2,1,7,3,6,480600,180716,3,7248,55650,11,144940,3,16,6,10512.19
28.532,2,27,2,2007,31.66201,10460,3.137735017,3.2613583169,5,7,4,8,130040,405279,3,9307,105273,11,35858,3,14.8980480559,6,11138.73
50.2,2,13,2,2007,31.70771,10871,4,4,2,7,1,1,651880,528276,3,8237,528276,11,651880,3,11,6.0888804968,11099.39
72.94253599,2,13,2,2007,31.70324,10865,3,1,2,7,1,1,500122,732564,3,8261,732564,9,500122,3,17,6.3326052282,11112.49
49.632,2,13,2,2007,31.70581,10790,4,4,2,7,1,1,710520,686490,3,8261,686490,3,710520,3,11,6.9243237381,11110.49
25.432,1,13,2,2007,31.82613,11265,3,5,2,7,1,1,555860,690144,3,8869,690144,11,555860,3,17,11,10977
30.91732865,3,27,2,2007,31.79949,8695,1,3,3,5,3,6,293152,184579,3,6927,42865,11,119012,3,16,6,10503.87
30.988,3,27,2,2007,31.79768,8967,1,3,3,5,3,6,473620,201993,3,6960,54079,11,135546,3,17.4292479362,6,10540.67
47.03003331,1,13,2,2007,31.73338,10650,3,4,2,7,1,1,749500,648102,3,8567,648102,11,749500,3,11,6.9609842387,11000.67
35.52561313,4,2,2,2007,31.93394,8826,4,3,1,7,1,2,168500,485562,1,6882,237216,9,107000,3,8,6,10324.01
65.584,3,27,2,2007,31.83189,10243,3,1,2,7,6,12,404060,424314,3,8360,66080,11,176133,3,16,6,10830.22
55.72469755,2,13,2,2007,31.6619,10632,3,3,3,7,1,1,747800,602322,3,8233,602322,11,747800,3,20,6.0984065972,11085.22
33.04,3,27,2,2007,31.81951,10240,3,4,2,7,6,12,406660,426162,3,8392,75351,11,182155,3,15.4727035143,6,10891.55
33.952,3,27,2,2007,31.87692,10101,3,6,2,7,5,11,388540,350034,3,8376,70770,11,184296,3,16,6,10824.05
33.424,1,27,2,2007,31.79894,10532,3.2215832684,3.6385295135,5,7,5,10,520740,775052,3,9396,169471,6,171130,3,16.5149318666,6,11105.81
50.89287072,1,27,2,2007,31.80603,10537,3.1399788825,3.5860986641,5,7,6,12,478126,700230,3,9460,88873,6,66512,3,17.6437394111,6,11022.67
32.612,1,27,2,2007,31.79489,10510,4,5,5,7,7,14,405560,711813,3,9391,98150,6,85417,3,17.55486869,6,10976.7
29.7,1,27,2,2007,31.80201,10503,3,5,5,7,4,8,369480,584673,3,9416,145208,6,92763,3,15.066502817,6,10991.9
71.452,1,13,2,2007,31.792,11005,4,4,2,1,1,2,602860,604380,3,8693,588336,11,602860,3,17,7.3921967304,11144.68
28.148,1,13,2,2008,31.78995,10996,4,4,2,6,1,1,605250,615510,3,8689,615510,3,605250,3,11,6.9320745943,11086.25
108.724,2,27,2,2007,31.65738,10488,4,3,2,7,6,12,560060,418546,3,8486,67004,11,180504,3,16,6,11068.09
52.67011824,3,13,2,2007,31.84788,10910,3,2,2,6,1,1,654960,595686,3,8278,595686,11,654960,3,11,6.9730396804,10776.8
37.03210804,1,27,2,2007,31.76434,10752,3.1817974004,3.3317824067,5,7,4,8,110139,316905,3,9486,44772,6,15749,3,13.0272584825,6,11021.64
42.448,1,12,2,2007,31.82424,10117,3,4,3,7,1,2,292800,522000,3,7937,509500,9,292800,3,20,6,10861.49
46.41027426,1,12,2,2007,31.83192,10143,1,4,3,7,1,2,316750,547500,3,8046,535000,3,316750,3,14.9150690207,6,10893.46
16.99490709,1,27,2,2008,31.77192,10746,3.1931085536,3.4256228534,5,7,5,10,295300,408076,3,9443,84715,6,35150,3,15.7532553663,6,10769.83
15.003,1,27,2,2008,31.76883,10715,3.1419181725,3.4890598636,5,7,4,8,111520,297889,3,9500,46621,6,22525,3,14.3120272406,6,11078.29
30.68,3,13,2,2007,31.85618,10941,3,2,3,1,1,1,749860,586278,3,8008,586278,3,749860,3,11,7.5782908039,10618.27
1.224,1,2,2,2007,31.69855,10083,4,3,3,7,6,12,528357,409977,3,7768,47606,11,129371,3,18.6360167517,6,10510.11
38.48073554,1,2,2,2007,31.6848,10104,3,2,3,7,5,10,559262,487560,3,7798,49933,11,138809,3,18.3989491483,6,10514.04
27.816,1,2,2,2007,31.71654,10111,4,3,3,7,6,12,592184,450221,3,8010,57987,11,135443,3,16,6,10655.77
38.15611142,1,27,2,2007,31.77798,10692,3.371717682,3.5400827717,5,7,4,8,140871,376388,3,9482,108553,6,42658,3,13.7021398105,6,11121.43
24.856,1,2,2,2007,31.73066,10111,4,3,3,7,6,12,524440,407788,3,8023,46583,11,132916,3,19.3309005769,6,10717.89
31.008,1,2,2,2007,31.69502,10082,4,3,3,7,7,14,539746,475458,3,7984,49071,11,138931,3,18.4663080686,6,10619.03
66.664,3,27,2,2008,31.7889,10548,2,1,2,7,6,12,430179,386500,3,8239,68162,11,181950,3,16.7375539726,6,10852.99
43.384,3,27,2,2008,31.78892,10538,3,1,2,7,6,12,577240,387303,3,8252,65366,11,184455,3,16.216914356,6,10844.39
35.972,1,2,2,2008,31.77988,10249,3,3,3,7,5,10,495179,386704,3,8052,44398,11,134284,3,17.0388368781,6,11140.52
41.824,3,27,2,2007,31.78086,10550,3,1,2,7,6,12,576520,441745,3,8293,75411,11,183520,3,15.8424154987,6,10893.36
49.94,3,27,2,2008,31.8109,10259,3,3,2,7,6,12,480360,545474,3,8280,51780,11,135704,3,16.1927858081,6,10820.53
32.316,3,27,2,2008,31.80739,10252,3,4,2,7,6,12,538540,564510,3,8248,46010,11,134064,3,16.7223184939,6,10823.54
71.68747308,3,13,2,2008,31.85329,11040,3,3,2,1,1,2,897700,303492,3,8079,286440,11,897700,3,14.816577217,7.2073422035,10791.66
31.828,1,13,2,2007,31.83971,11186,4,5,2,1,1,2,491380,655116,3,8682,629034,3,491380,3,9,7.4944713654,10827.8
59.852,1,13,2,2007,31.7231,10571,4,1,2,6,1,1,803710,819294,3,8329,819294,3,803710,3,11,6.5098454135,10784.5
29.731,3,13,2,2008,31.85843,10947,3,2,3,1,1,2,800960,789222,3,8068,769146,6,800960,3,14.2745438337,7.3442526188,10790.66
26.62828616,2,27,2,2008,31.66348,10481,4,3,2,7,5,10,500445,392187,3,8467,71780,11,189940,3,17.0630831397,6,11065.57
34.504,1,12,2,2008,31.82227,10119,4,4,3,7,1,2,309000,244500,3,7932,235000,3,309000,3,9,6,10829.01
51.82,3,13,2,2008,31.86388,11022,3,6,3,7,1,2,775280,1487724,3,7986,1466640,3,775280,3,9,8.4936288258,10797.64
72.27541308,3,13,2,2008,31.86833,11009,3,6,3,1,1,2,799860,685650,3,8090,668598,11,799860,3,20,7.0138256752,10789.68
21.632,1,13,2,2008,31.813,10217,4,4,2,7,1,1,744410,304248,3,8198,304248,3,744410,3,11,6.0526013099,10970.63
29.88130148,1,12,2,2008,31.84612,10125,4,1,3,7,1,2,355500,601600,3,7982,588000,3,355500,3,20,6,10840.89
19.07999174,3,2,2,2008,31.78624,8954,4,3,3,7,2,2,288000,300887,3,8355,161593,9,120625,3,17,6,10543.52
31.68,1,2,2,2008,31.77739,10378,4,3,3,7,8,16,653420,515056,3,8061,58789,11,154824,3,18.5076497489,6,11164.87
47.496,1,2,2,2008,31.78196,10400,4,3,3,7,7,14,587256,361370,3,8069,52889,11,150412,3,18.5713762182,6,11176.63
51.64466495,1,10,2,2008,31.81662,10480,3,1,3,6,1,1,598889,980043,3,8050,980043,6,598889,3,13.4174105721,6.7168037665,10595.76
53.684,2,27,2,2008,31.65638,10513,4,3,2,7,6,12,751509,707777,3,8395,69639,11,186904,3,20,6,11131.62
7.68,3,2,2,2008,31.75036,9905,3,3,3,7,7,14,626140,610283,3,7016,47374,11,138835,3,18.6833529158,6,10627.93
33.668,3,27,2,2008,31.82494,10249,3,4,2,7,6,12,532452,609456,3,8289,56928,11,172207,3,16.9567143683,6,10797.33
49.64048366,1,2,2,2008,31.79067,9902,4,3,3,7,6,12,638540,497377,3,8044,40422,11,107440,3,17.2368669557,6,11125.84
12.869,1,2,2,2008,31.80153,9898,1,3,3,7,6,12,593420,533688,3,8012,53347,11,153365,3,20,6,10954.43
18.56291316,1,2,2,2008,31.79744,9991,1,3,3,7,6,12,492240,446516,3,8061,41698,6,114711,3,9,6,11148.71
15.08381372,1,2,2,2008,31.7689,10380,4,3,3,7,6,12,583403,431283,3,8020,52725,11,137433,3,20,6,11108.49
29.752,1,2,2,2009,31.75534,10388,4,3,3,7,7,14,655300,506153,3,8018,68556,11,158640,3,20,6,11174.21
30.86,1,2,2,2009,31.80102,10504,1,3,1,7,5,10,532860,457464,3,7803,63966,11,135022,3,20,6,10888.86
35.40801779,1,2,2,2008,31.77075,10402,1,4,3,7,7,14,587140,553766,3,8065,55743,11,153784,3,18.9122344358,6,11144.26
46.732,1,2,2,2008,31.82823,10282,5,3,3,7,6,12,437140,470788,3,8008,44218,11,118940,3,20,6,10794.57
37.72997991,1,2,2,2008,31.79339,10005,4,3,1,7,5,10,564100,534815,3,8021,62803,11,155278,3,20,6,11138.39
27.901,3,27,2,2009,31.91716,9650,3,3,3,7,6,12,650040,640140,3,7296,52529,11,145941,3,20,6,10459.05
45.716,1,3,2,2008,31.77224,10187,4,3,1,7,8,16,538500,22400,3,9675,100435.301477475,8.9810472416,107300,3,17.1503920363,5.9999999831,10910.53
32.796,2,3,2,2008,31.68191,10220,2.8789209544,3.3839609935,5,7,3,5,233100,496666.674635312,3,9990,246717.184252044,7.7317295342,66500,1,15.96373868,6,11142.78
28.252,1,2,2,2008,31.8212,10320,1,3,3,7,7,14,800820,589657,3,7910,50173,11,120116,3,20,6,10832
29.636,1,2,2,2008,31.82661,10300,1,3,3,7,6,12,582080,497735,3,7847,62442,11,156658,3,20,6,10866.68
55.82033012,1,2,2,2009,31.79404,10485,1,3,3,7,5,10,542416,426334,3,7886,44016,11,106740,3,20,6,10923.22
56.996,1,2,2,2008,31.72217,10092,4,3,3,7,7,14,680379,629151,3,8016,67927,11,169359,3,20,6,10521.3
12.528,1,2,2,2009,31.71155,10083,4,3,3,7,6,12,590620,562701,3,7975,67654,11,139640,3,20,6,10613.27
11.38,1,2,2,2009,31.7112,10090,1,3,3,7,6,12,404360,432764,3,7854,54495,11,130880,3,20,6,10669.54
47.458,1,2,2,2008,31.73671,10205,3,3,2,7,7,14,508180,648880,3,8852,49597,11,138510,3,20,6,10615.62
34.07126625,1,2,2,2008,31.73623,10207,1,3,3,7,7,14,561380,595426,3,8027,45686,11,120907,3,19.505494222,6,10917.32
45.416,1,2,2,2008,31.72616,10108,4,3,2,7,5,10,444940,417373,3,8546,54021,11,135548,3,20,6,10657.2
35.288,1,2,2,2009,31.72836,10105,4,3,3,7,4,8,427820,323358,3,7978,50148,11,117358,3,20,6,10771.57
32.66,1,2,2,2008,31.71912,10096,4,3,3,7,6,12,637460,579565,3,8025,52125,11,124624,3,20,6,10664.37
40.388,1,2,2,2008,31.72568,10104,4,3,3,7,6,12,602400,548832,3,7998,75642,11,192371,3,20,6,10768.28
70.14,1,10,2,2008,31.68939,10350,3,4,3,7,1,2,750000,827800,3,7846,811300,11,750000,3,20,6.6327642763,10557.04
16.964,2,3,2,2008,31.66928,10055,1,3,3,7,8,16,815400,964596,3,9596,183317.344381347,9.3707741469,77000,3,18.8643787348,6,10887.19
13.39959831,2,3,2,2010,31.65527,10070,2,3,3,7,6,11,642000,689552,3,9760,157206,11,120000,3,20,6,10826.31
28.04,2,3,2,2008,31.68374,10265,2.9679721379,3.1617260969,3,7,5,10,849000,10000,3,9376,200972.552891992,8.5411396648,485000,3,16.8435358819,6,10931.95
11.7,2,3,2,2010,31.69394,10175,3,3,3,7,6,12,713000,612920,3,9740,139986,11,120000,3,20,6,10824.14
35.70501952,3,27,2,2008,31.91074,9418,5,5,2,7,6,12,878020,373872,3,8040,41244,11,103400,3,20,6,10610.98
24.6,3,27,2,2009,31.73796,8915,3,2,1,5,4,8,546640,224433,3,7076,54402,11,130000,3,20,6,10666.3
16.264,3,27,2,2008,31.73613,9082,3,2,1,7,3,6,456640,174603,3,7133,48190,11,132292,3,20,6,10695.06
42.724,3,27,2,2008,31.73717,9086,3,2,3,7,5,10,630812,404136,3,7135,62508,11,144000,3,20,6,10680.29
48.39886208,3,13,2,2009,31.86541,11030,4,6,2,1,1,2,848110,1158444,3,8110,1141392,11,848110,3,20,8.444576788,10839.04
76.10923649,3,13,2,2009,31.87247,10990,3,6,2,1,1,3,761600,605094,3,8136,561330,11,761600,3,20,7.1829603389,10837.89
61.028,1,27,2,2008,31.79245,10554,3,1,2,7,9,18,763170,682611,3,8866,41832,11,217545,3,20,6,11036.22
49.59876072,3,13,2,2009,31.86993,10890,4,6,2,1,1,2,597980,738906,3,8099,723870,11,597980,3,14.5789016861,6.444253936,10821.42
28.488,3,27,2,2009,31.71281,8880,4,2,3,7,4,8,550360,227880,3,7028,56789,11,136575,3,20,6,10664.42
27.54,5,27,2,2009,31.69924,8872,3,2,3,7,3,6,420186,159664,3,7057,49404,11,133580,3,20,6,10682.97
36.652,3,27,2,2009,31.70992,8887,4,2,3,5,4,8,555180,231756,3,6994,56070,11,141815,3,20,6,10649.18
20.196,3,27,2,2009,31.70798,8897,3,2,3,7,4,8,547660,201020,3,7053,36168,11,131660,3,20,6,10671.33
33.5106793,1,12,2,2008,31.83922,10143,4,1,3,7,1,2,478000,517000,3,7988,502000,3,478000,3,20,5.9429557483,10863.75
66.556,3,20,2,2009,31.89466,10672,3,4,3,7,1,2,996000,1194000,3,7394,1176000,9,996000,3,14.2185120645,6.6573572187,10552.45
42.5222477,2,27,2,2008,31.67222,10500,1,3,3,7,7,14,688562,721611,3,7695,51411,11,127802,3,20,6,11044.33
14.988,3,27,2,2009,31.76145,9188,1,3,3,5,4,8,550040,221636,3,7397,47947,11,133337,3,20,6,10885.53
79.56669217,3,27,2,2009,31.92418,9670,4,4,2,7,6,12,567060,531478,3,8059,57708,11,150785,3,20,6,10461.71
42.052,1,12,2,2008,31.77672,10291,4,3,3,7,1,2,431000,463150,3,7900,451000,3,431000,3,20,5.9876670531,10924.06
71.876,4,13,2,2009,31.96177,10480,4,4,3,1,1,2,878070,861546,3,6939,839454,11,878070,3,20,6.5139376704,10305.87
31.08,1,3,2,2010,31.73704,10245,3,4,3,7,6,12,718000,727010,3,9950,142002,11,120000,3,20,6,11030.96
39.1,1,3,2,2010,31.71104,10200,3,3,3,7,6,12,710000,684468,3,9940,122010,11,80000,3,20,6,10730
22.104,1,12,2,2009,31.76776,10089,3,3,3,7,1,3,433600,586200,3,7870,457700,3,433600,3,20,6.0760516977,10867.05
60.824,1,33,2,2009,31.7434,10500,1,5,1,6,7,14,950978.568423147,2224656,3,7858,356496,3,341076.030966926,3.1309220196,15.192416081,5.9927944177,10233.28
57.436,1,12,2,2009,31.83664,10150,4,4,3,7,1,3,456500,505900,3,8030,492400,3,456500,3,9,6.1758846808,10911.28
15.84545683,1,3,2,2009,31.76519,10150,3,3,3,7,4,4,482000,506861.12405338,3,9847,269735.978150904,7.74851828,92000,3,15.4590243038,6,10905.03
62.456,1,12,2,2010,31.85388,10152,4,3,3,7,1,3,488000,560750,3,7944,548750,3,488000,3,9,6.0952122754,10936.91
43.372,1,12,2,2009,31.84703,10155,3,4,3,7,1,3,451000,545000,3,8005,467000,11,451000,3,13.4643742478,6.0236956667,10908.79
39.612,1,27,2,2009,31.79952,10500,3,5,2,7,7,15,857919,863123,4,8642,35729,11,125000,3,20,6,11008.46
48.46,1,13,2,2010,31.71836,10575,4,4,2,7,1,2,828220,880194,3,8358,871626,11,828220,3,20,6.0288433909,10763.39
42.016,2,27,2,2010,31.72803,10565,3,4,3,7,10,20,1032200,992922,3,7472,50232,11,116460,3,20,6,10913.93
39.588,2,27,2,2010,31.72936,10895,3,3,2,7,9,18,897850,872874,3,8080,56238,11,144199,3,20,6,10926.4
60.616,1,10,2,2011,31.79605,11140,1,3,3,1,1,2,700740,1028438,1,10688,2000,1,0,6,13.2708974076,7.3268977092,10672.78
43.112,1,12,2,2010,31.84541,10170,4,6,3,7,1,2,436450,509300,3,8026,498300,3,436450,3,11.6475560154,6.185627865,10962.67
50.06,1,12,2,2010,31.84877,10164,3,6,3,7,1,3,508046,558237,3,7974,546237,11,508046,3,11.3811883624,6.6432873009,10964.95
25.856,4,3,2,2010,31.94021,10506,3,2,1,6,1,2,559956,59240,3,6972,56490,11,559956,3,20,6,10364.79
63.75034099,3,29,2,2010,31.92395,10600,1,2,2,1,3,5,486000,753318,3,10154,68000,6,60000,1,12.9038577291,1,10416.19
72.36,1,10,2,2010,31.85677,11100,3,1,3,1,1,2,978251,23016,3,7972,692929.804491486,6.9417350304,978251,3,14.8344215165,5.8914989776,10520.65
41.076,1,12,2,2010,31.67964,10194,4,3,3,7,1,2,526500,605000,3,7912,594500,3,526500,3,16.1896993901,5.9999999752,10493.45
31.588,1,12,2,2010,31.76113,10162,3,3,3,7,1,2,486000,516600,3,7828,502600,3,486000,3,13.25648385,6.0167240233,10964.15
45.164,3,27,2,2010,31.84686,10635,3,4,2,6,7,14,754572,907248,3,8095,55482,11,107869,3,20,6,10679.87
45.956,3,27,2,2010,31.83735,10575,3,1,3,7,7,14,614501,892846,3,7888,208218.594494036,11,266060.117344084,3.0199328722,17.9092430387,5.7315798891,10787.84
112.904,3,27,2,2011,31.82675,10590,3,3,2,6,4,8,1007299,981497,3,8899,722117,6,569723,3,9,8.2082819285,10589.64
44.276,3,27,2,2010,31.83274,10610,3,3,2,7,3,6,907957,919964,3,9015,715572,6,458367,3,9,7.7024012237,10608.66
72.46,3,27,2,2010,31.85077,10580,3,2,2,7,7,14,768442,933312,3,8030,59892,11,90802,3,20,1,10655.52
46.992,3,27,2,2010,31.84879,10596,3,4,2,7,6,12,775966,777462,3,8034,63252,11,158043,3,20,6,10605.36
78.22,3,27,2,2010,31.84488,10652,3,4,2,7,6,12,661222,921264,3,8320,76258,11,141963,3,20,6,10798.68
33.272,4,6,2,2010,31.96226,10500,4,3,2,6,1,2,86743,100823,3,7560,82823,6,86743,3,13.6905860165,5.4970754272,10329.79
72.924,1,10,2,2010,31.85003,11028,3,3,3,1,1,1,946000,1480827.633,3,7980,1480836,6,946000,3,10.2985681889,8.056901316,10423.9
35.488,1,12,2,2010,31.76512,10174,3,3,3,7,1,2,508690,561230,3,7872,549730,9,508690,3,9,6.047567649,10920.11
32.612,2,3,2,2010,31.67656,10240,4,3,3,7,6,12,698000,1000944,3,9836,147000,11,150000,3,20,6,10877.57
16.628,2,3,2,2010,31.66229167,10180,4,3,3,7,6,12,750000,1184988,3,9780,142002,11,120000,3,20,6,10925.66
10.352,2,3,2,2010,31.6799,10415,1,3,3,7,6,12,783000,1011990,3,9940,158004,11,99000,3,20,6,11076.01
25.18,2,3,2,2010,31.69346,10190,3,3,3,7,5,10,864000,671790,3,9870,149016,11,224000,3,20,6,10910.49
42.65727819,1,13,2,2010,31.72054,10576,4,1,2,7,1,2,793130,895120,3,8319,886620,6,793130,3,9,6.2430894494,10815.32
45.344,2,10,2,2010,31.6554,10750,1,3,5,1,1,1,471540,12012,3,9052,12012,1,471540,3,13.3812343727,5.9999999497,10252.92
162.696,1,20,2,2010,31.74272,10618,3,1,3,7,4,8,895000,1028770,3,9844,105000,9,128000,3,9,6.5159646563,10444.01
98.26,1,20,2,2010,31.73556,10499,3,1,3,6,1,1,831000,1049664,3,8182,1049664,9,831000,3,9,6.392655416,10465.72
45.344,1,20,2,2011,31.73124,10784,4,3,3,1,1,1,996000,23700,3,8130,23700,11,996000,3,20,6,10403
64.6,2,10,2,2010,31.66946,10538,1,3,5,1,1,2,473900,12012,3,9010,351402.147509564,6.6161029086,473900,3,14.3925909479,5.9756358428,10272.83
64.762,1,10,2,2010,31.82487,11110,1,3,2,1,1,2,947000,18984,3,8508,724010.518399386,6.5696322676,947000,3,14.8510072977,6.766922104,10481.67
40.952,1,12,2,2010,31.8457931,10124,3,1,3,7,1,2,534000,597000,3,8007,586000,9,534000,3,9,6.0275360034,10900.33
87.176,3,27,2,2011,31.83718,10745,3,2,2,6,4,8,930948,708488,3,9710,548624,6,315041,3,9,9,10625.48
44.324,3,27,2,2011,31.84301,10740,3,3,2,6,4,7,1251542,1166157,3,10419,169976,11,123841,3,9,6,10598.88
57.41172984,4,5,2,2010,31.9502,10555,3,3,3,6,1,2,3528616,780182,3,6954,755458,11,969400,3,20,6.6703985817,10335.16
93.952,3,27,2,2011,31.84843,10754,3.0560165422,2.9737550082,2,6,3,6,871003,848178,3,9289,519394,6,364858,3,9,9,10632
28.75787777,1,12,2,2010,31.8297,10130,4,2,3,7,1,2,477600,530350,3,8034,519000,9,477600,3,12.8258721406,6.4627950454,10898.78
5.434086014,2,3,2,2010,31.70563,10420,4,3,3,7,5,10,802000,701474,3,9890,149016,11,150000,3,20,6,11038.57
94.484,3,27,2,2011,31.83978,10875,3.0138580002,3.0860631788,2,6,3,6,942201,912874,3,9236,747254,6,589653,3,9,8.2897025918,10853.72
76.81494263,3,27,2,2011,31.84243,10905,3,4,2,6,4,8,869716,980743,3,10664,166734,6,92738,3,7,9,10844.44
82.656,1,10,2,2010,31.82052,11280,4,4,3,1,1,2,723000,18480,3,8152,657595.704747078,6.5315187707,723000,3,13.878118392,6.8083532957,10853.23
76.504,1,10,2,2011,31.81322,11035,4,3,3,1,1,2,934001,18480,3,7985,801725.881492707,6.4067049637,934001,3,14.2955285661,6.16663189,10440.59
76.292,1,10,2,2011,31.81163,11094,4,3,1,1,1,1,851000,1273818,3,7470,1273818,6,851000,3,11.1069270763,7.9071520024,10497.51
24.024,1,3,2,2010,31.74012,10475,3,3,3,7,6,12,880000,735444,3,10162,98994,11,90000,3,20,6,11068.58
55.472,1,10,2,2010,31.83231,11300,4,3,3,1,1,1,689958,1143576,3,8000,1143576,6,689958,3,11.3837144429,7.6055322857,10915.51
27.424,1,3,2,2010,31.72688,10423,3,3,3,7,6,12,940000,733936,3,9860,147000,11,150000,3,20,6,11013.84
195.747454,1,10,2,2011,31.81065,11105,4,2,3,1,1,2,1125600,22512,3,7980,690560.991953105,7.7192296912,1006000,3,15.5532071881,7.2547253911,10501.62
60.876,1,10,2,2011,31.82106,11085,3,1,3,1,1,1,834020,1147440,3,7955,1147440,6,834020,3,10.6893670137,7.067981513,10421.33
153.076,1,10,2,2011,31.80936,11270,3,4,1,1,1,1,839400,1380582,3,7450,1380582,6,839400,3,11.6478995853,7.7768786729,10625.53
68.996,3,27,2,2011,31.91757,10642,4,2,1,6,2,4,1285393,1171426,3,8764,865524,11,633243,3,20,7.9328592261,10434.36
60.336,3,27,2,2011,31.91579,10626,4,2,3,6,3,6,1020569,840142,3,8820,538668,6,377677,3,9,7.7590651059,10448.64
8.092,1,5,2,2010,31.75393,11250,3,4,2,1,10,10,896780,799722,3,11008,68628,11,4024,3,20,6,11001
116.928,3,27,2,2011,31.83316,10860,3.1394193641,3.043602298,2,6,2,4,1027250,1140396,3,9228,970194,6,689224,3,9,9,10886.92
60.828,3,27,2,2011,31.92492,10448,4,3,3,7,3,6,1224380,1029524,3,8944,640558,6,439014,3,9,6,10467.21
72.232,3,27,2,2011,31.93642,10430,4,4,3,7,3,6,600924,942246,3,8903,642004,6,44279,3,9,6.9674562391,10467.43
48.756,3,27,2,2011,31.85775,10843,3,4,2,6,4,8,1223434,1049823,3,10571,131632,11,101884,3,20,9,10799.91
41.696,3,27,2,2011,31.79476,10795,4,4,3,6,3,3,1355647,1311460,3,10639,167178,6,113937,3,13.4548355264,8.5859724004,10823.44
23.3,1,5,2,2011,31.75186,11175,3,4,2,1,10,10,967108,622146,3,10910,40614,11,24473,3,20,6,11018.96
9.188,1,5,2,2011,31.753,11195,3,3,2,1,10,10,1064281,809681,3,11010,98237,11,66763,3,20,6,11005.97
79.352,4,29,2,2011,31.88029,10863,5,2,2,1,1,2,970718,1071000,3,7550,1047858,11,970718,3,20,6,10355.52
124.768,1,32,2,2011,31.75062,10609,4,4,3,7,1,2,859990,1100652,3,7872,1067647.17506956,6,859990,3,13.7093099796,6.3537793979,10803.72
8.03,2,5,2,2011,31.6885,11850,3,3,5,1,10,11,752647,836522,1,11686,10,1,0,6,11,6.1608100416,10993.69
165.852,1,20,2,2011,31.73831,10800,3,1,2,1,1,1,600000,840000,3,8420,840000,11,600000,3,20,6,10286.58
57.64,1,14,2,2011,31.80574,10675,3,5,2,7,1,1,656568,1041167.367,3,8940,1041180,3,656568,3,12.8137814196,7.2373177122,10878.94
59.28813167,1,10,2,2011,31.82989,11470,4,1,3,1,1,1,751000,1247568,3,8160,1247568,6,751000,3,10.2604173924,8.5341608228,10895
123.6427928,1,10,2,2011,31.84246,11105,4,4,3,1,1,1,682000,1033494,3,7975,1033494,6,682000,3,11.5163379565,6.7933613372,10509.46
7.548,2,5,2,2011,31.6955,11892,4,3,2,1,11,11,978294,773088,3,11354,71316,11,60178,3,15.7084693267,6,10984.35
70.588,1,27,2,2011,31.80353,10354,3,5,1,7,3,6,1308120,1251750,3,9366,901782,6,612755,3,13.3600901047,7.3578544533,10987.03
51.354,1,10,2,2011,31.85195,11042,3,4,3,1,1,1,965380,1476930,3,7985,1476930,6,965380,3,9.3927116623,7.9022127242,10534.22
68.68,1,10,2,2011,31.85225,10990,3,3,3,1,1,1,956000,1533924,3,7965,1533924,6,956000,3,9,8.1619104595,10395.96
73.992,1,27,2,2011,31.87898,10929,3,6,3,6,4,8,1411688,1307592,3,10658,167448,11,120834,3,9,6,10907.15
52.44,3,27,2,2011,31.79941,10709,3,1,2,7,3,6,1127263,969365,3,9204,724451,11,618228,3,20,7.8436480523,10851.39
51.432,3,27,2,2011,31.79699,10697,4,1,2,7,3,6,941476,907353,3,9184,739002,6,573578,3,20,7.2939514906,10833.37
28.744,1,27,2,2012,31.76297,10497,3,4,3,7,3,6,1197571,1349339,3,9446,956063,11,432462,3,20,7.7039471488,10931.36
64.704,2,23,2,2011,31.70779,10873,3,3,3,7,1,2,892456,638902,3,7820,622902,11,892456,3,20,6.1781652158,10928.33
8.604,2,23,2,2011,31.70621,10955,4,4,5,6,1,2,693800,410700,3,9190,400700,11,693800,5,20,6,10901.66
60.576,3,27,2,2012,31.84087,10754,3,1,2,6,4,8,1228603,1233576,3,10546,194642,11,135551,3,9,9,10819.26
18.89,3,27,2,2011,31.94914,10581,3,3,3,1,4,8,1475648,1371521,3,10312,138466,11,121072,3,4,9,10416.49
204.808,3,27,2,2012,31.9465,10577,3,2,3,1,4,4,1563055,1231488,1,7154,5820,1,0,6,11,7.6362211322,10445.07
202.956,3,27,2,2011,31.82771,10617,3,2,3,6,4,8,1460529,1446150,3,10386,216046,11,150461,3,9,9,10588.63
94.432,3,27,2,2011,31.83431,10619,4,2,3,6,4,8,1437820,1274164,3,10395,162092,11,120545,3,9,8.2359131847,10609.19
28.19693786,1,5,2,2012,31.75449,11212,3,4,5,1,12,24,797429,839510,3,11012,99960,11,97520,1,20,6,10972.49
14.964,4,5,2,2011,31.95453,10633,3,2,5,6,4,4,296375,560322,3,10213,105420,9,51375,3,9,5.3098039632,10327.46
62.216,1,10,2,2011,31.80471,11208,4,3,3,1,1,1,858500,1401666,3,8010,1401666,6,858500,3,10.6844218381,6.7306481308,10484.86
