Completion.Year,Surface.Latitude,Surface.Longitude,Fluid.Water..Gals.,Acid..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Completion.Month,Number,Depth.Top,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
2006,31.39727,-101.420765,480144,0,0,170516,480144,21.62124164,11,2,7725,5,2,3,3,4,18,7,1,3,9
2007,31.48978,-101.420765,365484,0,0,123000,365484,21.50685053,1,2,7861,5,2,3,3,2,18,7,4,3,3
2007,31.4844,-101.420765,365484,0,0,123000,365484,18.768,1,2,7787,5,2,3,2,2,18,7,4,3,9
2007,31.63719,-101.420765,365484,0,0,123000,365484,39.956,1,2,7368,6,2,3,3,4,5,7,4,3,3
2007,31.45891,-101.420765,364938,0,0,123000,364938,11.248,4,2,7676,5,2,3,2,2,18,7,2,3,9
2007,31.46904,-101.420765,363594,0,0,123000,363594,10.67964234,4,2,7678,5,2,3,2,2,18,7,2,3,9
2007,31.63936,-101.420765,364490,0,0,123000,364490,41.63943828,2,2,7707,6,2,3,3,4,18,7,4,3,3
2007,31.40627,-101.420765,370104,0,0,123000,370104,18.7,6,2,7709,5,2,3,3,3,18,7,3,3,3
2007,31.59645,-101.420765,480102,0,0,191500,480102,52.24596847,5,2,7625,6,2,3,3,4,18,7,2,3,3
2007,31.64282,-101.420765,533778,0,0,750420,533778,11.324,6,1,5966,6,13,3,5,4,5,7,3,3,3
2007,31.59996,-101.420765,478002,0,0,171384,478002,29.488,6,2,7624,6,2,3,3,3,18,7,3,3,9
2007,31.46422,-101.420765,365484,0,0,123000,365484,24.036,3,2,7708,5,2,3,4,2,18,7,2,3,9
2007,31.46229,-101.420765,364938,0,0,123000,364938,21.004,3,2,7727,5,2,3,2,2,18,7,2,3,9
2007,31.61928,-101.420765,383100,0,0,319375,383100,34.8,7,2,7599,6,2,3,3,3,18,7,3,3,9
2007,31.64513,-101.420765,147484,0,0,397500,147484,27.024,7,2,7747,6,2,3,4,3,5,7,3,3,9
2007,31.39708,-101.420765,481530,0,0,169100,481530,20.396,4,2,7818,5,2,3,4,2,18,7,2,3,9
2007,31.47588,-101.420765,268624,0,0,474289,268624,33.73002076,8,2,7911,5,2,3,4,2,18,7,3,3,9
2007,31.49013,-101.420765,361410,0,0,123000,361410,18.328,6,2,7917,5,2,3,NA,NA,18,7,3,3,3
2007,31.43126,-101.420765,364938,0,0,123000,364938,31.684,4,2,7699,5,2,3,3,3,5,7,2,3,9
2007,31.51685,-101.420765,385032,0,0,123000,385032,36.084,6,2,8006,5,2,3,3,2,5,7,3,3,9
2007,31.53381,-101.420765,385032,0,0,123000,385032,49.16,8,2,7970,5,2,3,3,3,5,7,3,3,9
2007,31.52841,-101.420765,240240,0,0,160527,240240,38.724,8,2,8001,5,2,3,3,2,18,7,3,3,9
2008,31.5115,-101.420765,242240,0,0,293100,242240,32.548,2,2,8010,5,2,3,2,3,5,7,4,3,9
2008,31.50484,-101.420765,242240,0,0,293100,242240,30.556,2,2,7990,5,2,3,3,3,5,7,4,3,9
2007,31.62445,-101.420765,270791,0,0,205522,270791,28.836,8,2,7642,6,2,3,3,1,18,7,3,3,9
2007,31.58786,-101.420765,270791,0,0,477008,270791,31.10518902,9,3,8059,6,2,3,3,4,18,7,1,3,9
2007,31.58887,-101.420765,387060,0,0,352554,387060,32.204,8,2,7513,6,2,3,3,4,18,7,3,3,9
2007,31.47884,-101.420765,240240,0,0,293100,240240,19.898,8,2,7717,5,2,3,3,4,18,7,3,3,9
2007,31.50394,-101.420765,380342,0,0,560050,380342,19.604,12,1,6026,6,28,3,1,2,18,7,4,3,9
2008,31.44429,-101.420765,0,10500,0,782240,398987,22.748,6,12,6183,5,27,3,4,3,18,7,3,3,11
2008,31.44017,-101.420765,0,135000,0,831195,706162,22.696,7,14,6197,5,27,3,4,3,18,7,3,3,11
2008,31.44557,-101.420765,0,10500,0,713091,478754,30.744,7,12,6184,5,27,3,4,3,18,7,3,3,11
2007,31.52748,-101.420765,242240,0,0,293100,242240,46.228,9,2,8013,5,2,3,3,3,18,7,1,3,9
2007,31.53085,-101.420765,337020,0,0,293100,337020,37.668,9,2,8021,5,2,3,3,3,18,7,1,3,9
2008,31.51162,-101.420765,242240,0,0,293100,242240,19.328,1,2,7974,5,2,3,3,3,18,7,4,3,9
2007,31.51335,-101.420765,337020,0,0,293100,337020,37.62,9,2,7996,5,2,3,3,3,18,7,1,3,9
2008,31.52648,-101.420765,242240,0,0,293100,242240,33.484,2,2,7939,5,2,3,3,3,18,7,4,3,9
2008,31.62604,-101.420765,242240,0,0,293100,242240,10.508,4,2,7719,6,2,3,3,2,18,7,2,3,9
2008,31.51211,-101.420765,242240,0,0,293100,242240,37.644,2,2,8000,5,2,3,2,3,18,7,4,3,9
2008,31.50811,-101.420765,242240,0,0,244025,242240,43.67591628,2,2,8000,5,2,3,3,3,5,7,4,3,9
2008,31.52342,-101.420765,242240,0,0,293100,242240,23.904,2,2,7949,5,2,3,3,3,18,7,4,3,9
2008,31.61625,-101.420765,147484,0,0,325000,147484,17.1,4,2,7699,6,2,3,4,2,5,7,2,3,9
2008,31.60375,-101.420765,NA,NA,NA,NA,NA,30.264,3,5,7869,6,18,3,4,4,18,7,2,1,1
2008,31.5851,-101.39944,NA,NA,NA,NA,NA,19.908,3,1,6196,6,18,3,4,1,18,7,2,1,1
2008,31.51016,-101.420765,210000,0,0,224875,210000,15.18175478,8,2,7873,5,2,3,3,3,18,7,3,3,9
2008,31.52097,-101.420765,220911,0,0,258000,220911,16.276,6,2,8084,5,2,3,4,3,5,7,3,3,9
2008,31.52543,-101.420765,220911,0,0,207125,220911,25.85188981,6,2,8096,5,2,3,4,3,18,7,3,3,9
2008,31.57525,-101.420765,0,5250,0,469960,196371,5.784,1,6,6745,5,27,3,2,2,18,7,4,3,11
2008,31.6148,-101.420765,0,6000,0,607030,245005,30.672,3,8,6783,5,27,3,2,2,16,5,2,3,11
2008,31.60062,-101.420765,0,6000,0,501744,209315,44.70841868,3,8,6832,5,27,3,3,3,16,5,2,3,11
2008,31.55993,-101.420765,NA,NA,NA,NA,NA,44.144,4,9,8050,6,18,3,4,2,18,7,2,1,1
2008,31.57462,-101.420765,NA,NA,NA,NA,NA,27.468,4,8,8070,6,18,3,1,2,18,7,2,1,1
2008,31.58524,-101.41221,NA,NA,NA,NA,NA,29.132,5,7,7960,6,18,3,1,3,18,7,2,3,1
2008,31.52245,-101.420765,220655,0,0,258000,220655,19.764,8,2,7943,5,2,3,2,3,18,7,3,3,9
2008,31.5198,-101.420765,220655,0,0,258000,220655,21.948,6,2,7929,5,2,3,3,3,18,7,3,3,9
2008,31.63161,-101.420765,220375,0,0,258000,220375,8.544,6,2,7699,6,2,3,4,2,5,7,3,3,9
2008,31.51698,-101.420765,209000,0,0,265075,209000,29.356,5,2,7989,5,2,3,3,2,5,7,2,3,9
2008,31.53082,-101.420765,220538,0,0,271750,220538,12.592,7,2,7943,5,2,3,3,2,18,7,3,3,9
2008,31.5239,-101.420765,221886,0,0,285500,221886,25.776,5,2,7984,5,2,3,3,2,18,7,2,3,9
2008,31.47801,-101.420765,208000,0,0,271750,208000,47.16539174,7,2,7858,5,2,3,3,3,16,5,3,3,9
2008,31.47911,-101.420765,208000,0,0,271750,208000,25.54,7,2,7843,5,2,3,3,3,18,7,3,3,9
2008,31.61497,-101.420765,0,19000,0,256111,472366,13.824,9,12,8636,5,27,3,5,2,26,7,1,3,11
2008,31.47627,-101.420765,278750,0,0,16750,278750,14.376,8,2,7831,5,2,3,3,3,18,7,3,3,9
2008,31.61568,-101.420765,374000,0,0,381000,374000,21.292,7,3,7850,6,2,3,3,4,5,7,3,3,9
2009,31.62538,-101.420765,502250,0,0,64750,502250,20.56059578,1,2,7297,6,2,3,3,4,18,7,4,3,9
2009,31.59294,-101.420765,448250,0,0,63350,448250,23.77308795,1,2,7595,6,2,3,3,3,18,7,4,3,9
2008,31.58751,-101.420765,0,6000,0,578829,213161,27.38,6,8,6411,6,27,3,3,3,16,5,3,3,11
2008,31.52064,-101.420765,196751,0,0,273280,196751,21.152,8,2,7930,5,2,3,2,2,18,7,3,3,9
2008,31.46572,-101.420765,278750,0,0,16750,278750,15.656,8,2,7785,5,2,3,3,3,18,7,3,3,9
2008,31.46833,-101.420765,278750,0,0,16750,278750,13.43492656,8,2,7788,5,2,3,3,2,18,7,3,3,9
2008,31.46909,-101.420765,278750,0,0,16750,278750,15.93179403,8,2,7809,5,2,3,3,2,18,7,3,3,9
2008,31.57789,-101.40384,NA,NA,NA,NA,NA,26.296,6,7,8250,6,18,3,4,1,18,7,3,1,1
2008,31.57814,-101.420765,NA,NA,NA,NA,NA,29.396,7,7,8008,6,18,3,1,4,18,7,3,3,1
2008,31.56346,-101.41678,NA,NA,NA,NA,NA,36.12,7,7,7960,6,18,3,4,3,18,7,3,3,1
2008,31.59629,-101.420765,NA,NA,NA,NA,NA,20.288,8,5,8022,6,18,3,3,2,11,7,3,1,1
2008,31.56718,-101.420765,NA,NA,NA,NA,NA,49.432,8,7,8274,6,18,3,3,2,5,7,3,1,1
2008,31.57442,-101.41661,NA,NA,NA,NA,NA,16.4500793,9,7,8296,6,18,3,4,2,18,7,1,1,1
2008,31.61262,-101.420765,0,6000,0,601360,246762,17.184,9,8,6727,5,27,3,4,2,16,5,1,3,11
2008,31.54282,-101.420765,0,6000,0,587700,240826,69.09392334,8,8,6803,5,27,3,1,3,16,5,3,3,11
2008,31.5198,-101.420765,0,7500,0,742220,332242,46.016,10,8,6731,5,27,3,4,3,3,5,1,3,11
2008,31.53483,-101.420765,0,6000,0,584747,228308,33.728,9,8,6777,5,27,3,4,3,16,5,1,3,11
2009,31.50461,-101.420765,388750,0,0,46150,388750,23.846,1,2,7553,5,2,3,3,3,18,7,4,3,9
2009,31.47608,-101.420765,449500,0,0,137000,449500,36.584,1,2,9410,5,2,3,4,3,25,6,4,3,9
2009,31.49834,-101.420765,366240,0,0,831195,366240,55.988,12,1,6013,6,8,3,1,4,18,7,4,3,3
2008,31.58545,-101.420765,NA,NA,NA,NA,NA,20.176,9,7,8124,6,18,3,1,3,18,7,1,1,1
2009,31.43794,-101.420765,291500,0,0,362375,291500,33.416,1,2,7482,5,2,3,3,3,18,7,4,3,3
2008,31.59245,-101.40786,NA,NA,NA,NA,NA,20.872,9,7,8242,6,18,3,1,2,18,7,1,1,1
2009,31.59258,-101.4206,NA,NA,NA,NA,NA,26.532,10,7,7812,6,18,3,4,3,18,7,1,3,1
2008,31.57057,-101.40396,NA,NA,NA,NA,NA,20.18,11,7,8216,6,18,3,3,1,18,7,1,3,1
2010,31.54902,-101.420765,NA,NA,NA,NA,NA,21.844,6,8,8124,6,18,3,3,4,18,7,3,3,1
2010,31.56388,-101.420765,NA,NA,NA,NA,NA,12.89341834,9,8,8200,6,18,3,4,3,18,7,1,3,1
2009,31.60025,-101.420765,NA,NA,NA,NA,NA,13.256,5,7,7950,6,18,3,4,3,18,7,2,3,NA
2009,31.58313,-101.420765,0,6552,0,831195,636090,63.15788804,3,2,6094,6,13,3,3,3,18,7,2,3,6
2009,31.50624,-101.420765,0,0,245500,472625,245500,46.25166625,9,2,6595,5,2,3,3,4,16,5,1,3,8
2009,31.48339,-101.420765,297000,0,0,268625,297000,17.03817508,2,2,7455,5,2,3,2,3,16,5,4,3,9
2009,31.45584,-101.420765,292000,0,0,268625,292000,40.768,2,2,7438,5,2,3,3,3,18,7,4,3,9
2010,31.58197,-101.420765,NA,NA,NA,NA,NA,15.34,9,8,8190,6,18,3,3,2,18,7,1,3,1
2009,31.59646,-101.420765,NA,NA,NA,NA,NA,18.776,7,6,7864,6,18,3,4,2,18,7,3,3,1
2009,31.60701,-101.40764,NA,NA,NA,NA,NA,23.48,11,7,7822,6,18,3,1,3,18,7,1,3,1
2009,31.59971,-101.40775,NA,NA,NA,NA,NA,20.812,8,1,5826,6,18,3,1,3,18,7,3,4,NA
2009,31.58535,-101.42071,NA,NA,NA,NA,NA,39.328,11,7,7796,6,18,3,4,3,18,7,1,3,1
2009,31.60748,-101.420765,NA,NA,NA,NA,NA,16.496,6,7,7940,6,18,3,4,3,18,7,3,1,1
2009,31.57834,-101.420765,NA,NA,NA,NA,NA,21.412,7,6,7838,6,18,3,3,3,18,7,3,3,1
2010,31.57859,-101.420765,NA,NA,NA,NA,NA,49.684,5,7,8294,6,18,3,4,3,11,7,2,3,1
2009,31.60702,-101.420765,NA,NA,NA,NA,NA,22.484,9,2,7832,6,18,3,4,3,18,7,1,1,1
2009,31.5892,-101.420765,NA,NA,NA,NA,NA,20.272,9,7,7856,6,18,3,4,3,18,7,1,3,1
2009,31.56374,-101.39485,0,12000,0,722180,578138,37.532,12,16,5734,6,27,3,4,1,18,7,4,3,11
2010,31.44664,-101.420765,0,12432,0,656313,184504,20.104,4,2,6231,5,1,3,3,3,18,7,2,3,6
2010,31.44939,-101.420765,0,13306,0,501474,498415,26.276,4,2,6246,5,1,3,3,2,18,7,2,3,6
2009,31.62904,-101.41578,NA,NA,NA,NA,NA,33.488,12,8,8170,6,18,3,1,1,18,7,4,1,1
2009,31.55643,-101.420765,NA,NA,NA,NA,NA,44.296,11,8,8156,6,18,3,4,2,18,7,1,3,1
2010,31.5637,-101.420765,NA,NA,NA,NA,NA,38.752,2,8,8156,6,18,3,4,3,18,7,4,1,1
2010,31.55983,-101.420765,0,0,0,390000,298410,31.20847532,3,3,7970,5,30,3,1,3,18,7,2,3,11
2010,31.55597,-101.39991,NA,NA,NA,NA,NA,45.952,1,8,8008,6,18,3,3,4,18,7,4,1,1
2010,31.56387,-101.4089,0,12000,0,831195,607908,23.88,3,14,5770,6,27,3,4,3,18,7,2,3,11
2010,31.54139,-101.40017,NA,NA,NA,NA,NA,44.404,1,8,7948,6,18,3,3,3,18,7,4,3,1
2010,31.62915,-101.420765,NA,NA,NA,NA,NA,20.196,1,1,7292,6,18,3,4,4,11,7,4,3,1
2010,31.53287,-101.420765,0,10080,0,831195,831195,26.412,7,2,6182,6,13,3,1,4,18,7,3,3,6
2010,31.53994,-101.420765,0,7560,0,823600,655662,36.01964551,4,2,6156,6,13,3,3,4,18,7,2,3,11
2010,31.54579,-101.420765,0,5000,0,531360,238014,52.88401437,3,8,6850,5,27,3,3,3,16,5,2,3,11
2010,31.54401,-101.420765,0,5000,0,512957,237090,38.91903009,2,8,6865,5,27,3,4,3,18,7,4,3,11
2010,31.59266,-101.420765,NA,NA,NA,NA,NA,23.716,2,7,8160,6,18,3,3,4,18,7,4,3,1
2010,31.57422,-101.39962,NA,NA,NA,NA,NA,36.188,1,8,8030,6,18,3,3,5,18,7,4,3,1
2010,31.56728,-101.420765,NA,NA,NA,NA,NA,30.128,3,8,8096,6,18,3,3,2,18,7,2,3,1
2010,31.57799,-101.41232,NA,NA,NA,NA,NA,33.96,10,8,8094,6,18,3,4,3,18,7,1,3,1
2010,31.54392,-101.420765,0,5000,0,533560,230832,43.20116525,3,8,6896,5,27,3,4,3,18,7,2,3,11
2010,31.56704,-101.41248,NA,NA,NA,NA,NA,36.128,2,7,8070,6,18,3,3,2,18,7,4,1,1
2010,31.57081,-101.420765,NA,NA,NA,NA,NA,59.376,3,7,8060,6,18,3,3,3,18,7,2,3,1
2010,31.56723,-101.420765,NA,NA,NA,NA,NA,27.556,2,8,8152,6,18,3,3,2,18,7,4,3,1
2010,31.56714,-101.420765,NA,NA,NA,NA,NA,44.716,3,1,5836,6,18,3,3,2,18,7,2,1,1
2010,31.51968,-101.40904,NA,NA,NA,NA,NA,71.048,4,1,6414,6,18,3,3,3,11,7,2,1,1
2010,31.52989,-101.420765,0,16500,0,831195,831195,41.48374654,6,20,6827,5,27,3,3,2,17,6,3,3,11
2010,31.5253,-101.420765,0,16500,0,831195,831195,67.29519571,5,20,6810,5,27,3,3,2,17,6,2,3,11
2010,31.53076,-101.420765,0,16500,0,831195,831195,49.108,6,20,6796,5,27,3,3,2,17,6,3,3,11
2010,31.63639,-101.41144,NA,NA,NA,NA,NA,43.756,2,8,8184,6,18,3,4,5,18,7,4,3,1
2010,31.58594,-101.420765,NA,NA,NA,NA,NA,27.572,5,7,8338,6,18,3,4,3,11,7,2,3,1
2010,31.57076,-101.42029,NA,NA,NA,NA,NA,30.7,4,8,8098,6,18,3,4,4,18,7,2,3,1
2010,31.61184,-101.420765,NA,NA,NA,NA,NA,48.448,6,7,7862,6,18,3,3,4,18,7,3,3,1
2010,31.55127,-101.420765,0,7560,0,831195,588630,30.31861183,7,2,6124,6,13,3,1,3,18,7,3,3,6
2010,31.57999,-101.420765,0,9072,0,831195,769902,46.94832687,8,2,6161,6,13,3,1,4,18,7,3,3,6
2010,31.59678,-101.420765,NA,NA,NA,NA,NA,23.696,4,8,8270,6,18,3,4,2,18,7,2,3,1
2010,31.53657,-101.420765,0,5000,0,512012,227400,42.76791385,5,8,6881,5,27,3,3,2,16,5,2,3,11
2010,31.57343,-101.420765,0,8568,0,831195,707784,42.036,7,2,6102,6,13,3,4,3,18,7,3,3,11
2010,31.52574,-101.420765,0,5000,0,502400,235662,26.236,5,8,6866,5,27,3,3,3,18,7,2,3,11
2010,31.56234,-101.420765,831195,11592,0,831195,831195,66.52,8,2,6077,6,13,3,4,3,18,7,3,3,3
2010,31.56444,-101.420765,728532,9492,0,831195,738024,17.524,8,2,5502,6,13,3,5,4,5,7,3,3,3
2010,31.5636,-101.420765,NA,NA,NA,NA,NA,39.816,4,1,5844,6,18,3,3,3,18,7,2,1,1
2010,31.5524,-101.40423,NA,NA,NA,NA,NA,21.52,5,8,8006,6,18,3,4,2,18,7,2,3,1
2010,31.60762,-101.420765,NA,NA,NA,NA,NA,23.924,4,8,8278,6,18,3,4,3,18,7,2,3,1
2010,31.53767,-101.420765,0,5000,0,531060,232035,51.74410674,5,8,6932,5,27,3,3,2,18,7,2,3,11
2010,31.62199,-101.420765,NA,NA,NA,NA,NA,20.028,6,7,7894,6,18,3,4,1,18,7,3,3,1
2010,31.52035,-101.420765,0,5500,0,524033,237396,19.544,6,8,6898,5,27,3,4,3,16,5,3,3,11
2010,31.50975,-101.420765,0,5000,0,531359,234798,14.336,6,8,6846,5,27,3,2,3,16,5,3,3,11
2010,31.52215,-101.420765,0,5000,0,556756,241416,38.064,6,8,6842,5,27,3,3,3,16,5,3,3,11
2010,31.52764,-101.420765,0,10584,0,697137,831195,39.044,9,2,5926,6,13,3,3,3,13,1,1,3,6
2010,31.53491,-101.420765,0,11592,0,831195,831195,60.988,7,2,6474,6,13,3,1,3,6,1,3,3,6
2010,31.53137,-101.420765,0,11592,0,831195,831195,98.172,9,2,5971,6,13,3,1,4,13,1,1,3,6
2010,31.59325,-101.420765,NA,NA,NA,NA,NA,45.84,5,8,8318,6,18,3,3,3,18,7,2,3,1
2010,31.55632,-101.420765,NA,NA,NA,NA,NA,38.75937114,6,8,8112,6,18,3,4,3,18,7,3,3,1
2010,31.58227,-101.420765,NA,NA,NA,NA,NA,28.812,5,7,8336,6,18,3,4,3,18,7,2,3,1
2010,31.60748,-101.420765,NA,NA,NA,NA,NA,32.252,5,8,8314,6,18,3,3,6,18,7,2,3,1
2010,31.52707,-101.3965,NA,NA,NA,NA,NA,37.14,5,8,7934,6,18,3,4,3,18,7,2,3,1
2010,31.50567,-101.420765,NA,NA,NA,NA,NA,39.416,6,8,8114,6,18,3,3,3,18,7,3,3,1
2010,31.57511,-101.420765,NA,NA,NA,NA,NA,11.228,10,8,8396,6,18,3,4,2,18,7,1,3,1
2010,31.57128,-101.420765,NA,NA,NA,NA,NA,43.016,6,8,8262,6,18,3,3,3,18,7,3,3,1
2010,31.53124,-101.420765,0,10705,0,814540,831195,40.828,8,2,6788,6,13,3,3,3,6,1,3,3,6
2010,31.5275,-101.420765,0,14070,0,831195,831195,38.652,10,2,5915,6,13,3,3,3,13,1,1,3,6
2010,31.60014,-101.420765,NA,NA,NA,NA,NA,31.16,8,8,8270,6,18,3,4,3,5,7,3,3,1
2010,31.54912,-101.420765,NA,NA,NA,NA,NA,28.78,6,8,8174,6,18,3,4,3,18,7,3,3,1
2010,31.62608,-101.420765,NA,NA,NA,NA,NA,41.536,7,7,7814,6,18,3,4,1,18,7,3,3,1
2011,31.57118,-101.420765,NA,NA,NA,NA,NA,27.02,2,7,8303,6,18,3,4,3,18,7,4,3,1
2010,31.54529,-101.41709,NA,NA,NA,NA,NA,29.072,8,8,8030,6,18,3,3,1,18,7,3,3,1
2010,31.49842,-101.420765,NA,NA,NA,NA,NA,77.724,7,8,8114,6,18,3,4,2,18,7,3,3,1
2010,31.54559,-101.420765,NA,NA,NA,NA,NA,90.868,8,8,8164,6,18,3,3,2,18,7,3,3,1
2010,31.56021,-101.420765,NA,NA,NA,NA,NA,13.324,10,8,8200,6,18,3,4,2,18,7,1,3,1
2010,31.60394,-101.420765,NA,NA,NA,NA,NA,47.356,9,8,8316,6,18,3,4,2,18,7,1,3,1
2010,31.59237,-101.39933,NA,NA,NA,NA,NA,14.672,9,8,7962,6,18,3,3,4,18,7,1,3,1
2010,31.61716,-101.420765,NA,NA,NA,NA,NA,23.408,8,7,7867,6,18,3,4,1,18,7,3,3,1
2010,31.56774,-101.420765,NA,NA,NA,NA,NA,46.31872541,9,8,8304,6,18,3,1,2,18,7,1,3,1
2010,31.58565,-101.420765,NA,NA,NA,NA,NA,20.868,9,8,8186,6,18,3,4,3,18,7,1,3,1
2010,31.54866,-101.3958,NA,NA,NA,NA,NA,16.41133366,8,8,7950,6,18,3,4,4,18,7,3,3,1
2011,31.64534,-101.420765,831195,12096,0,717166,831195,55.38,8,2,7340,6,13,3,4,4,6,1,3,3,3
2011,31.49649,-101.420765,695900,0,0,831195,831195,45.544,2,5,9306,6,2,3,4,3,5,7,4,3,6
2010,31.64136,-101.420765,NA,NA,NA,NA,NA,137.964,10,7,7842,6,18,3,3,1,18,7,1,3,1
2010,31.63583,-101.420765,NA,NA,NA,NA,NA,33.034,9,8,8188,6,18,3,4,2,18,7,1,3,1
2010,31.6005,-101.420765,NA,NA,NA,NA,NA,44.784,10,8,8344,6,18,3,1,3,18,7,1,3,1
2010,31.59294,-101.420765,NA,NA,NA,NA,NA,45.516,10,8,8227,6,18,3,1,3,18,7,1,3,1
2010,31.6302,-101.420765,NA,NA,NA,NA,NA,58.608,10,8,8224,6,18,3,3,1,18,7,1,3,1
2010,31.61129,-101.420765,NA,NA,NA,NA,NA,30.632,11,7,7866,6,18,3,3,1,18,7,1,3,1
2011,31.59987,-101.420765,NA,NA,NA,NA,NA,27.532,2,8,8162,6,18,3,3,3,18,7,4,3,1
2010,31.6035,-101.42044,NA,NA,NA,NA,NA,30.508,12,8,8172,6,18,3,4,2,18,7,4,3,1
2010,31.58575,-101.420765,NA,NA,NA,NA,NA,30.188,10,8,8210,6,18,3,1,3,18,7,1,3,1
2010,31.53438,-101.420765,NA,NA,NA,NA,NA,76.612,10,8,7999,6,18,3,3,1,18,7,1,3,1
2010,31.53432,-101.41733,NA,NA,NA,NA,NA,53.604,11,7,8012,6,18,3,3,3,18,7,1,3,1
2010,31.58236,-101.420765,NA,NA,NA,NA,NA,34.624,11,7,8362,6,18,3,4,3,18,7,1,3,1
2012,31.52189,-101.420765,0,7000,0,831195,831195,29.30455739,1,6,8479,5,27,3,4,6,17,6,4,3,11
2011,31.61368,-101.420765,NA,NA,NA,NA,NA,26.76028006,2,7,7886,6,18,3,4,2,18,7,4,3,1
2010,31.60771,-101.420765,NA,NA,NA,NA,NA,26.68,11,7,8330,6,18,3,3,3,18,7,1,3,1
2010,31.58962,-101.420765,NA,NA,NA,NA,NA,19.884,12,7,8350,6,18,3,3,2,18,7,4,3,1
2010,31.5931,-101.420765,NA,NA,NA,NA,NA,19.036,12,7,8310,6,18,3,4,3,18,7,4,3,1
2010,31.58913,-101.420765,NA,NA,NA,NA,NA,32.952,12,8,8123,6,18,3,4,2,18,7,4,3,1
2010,31.57067,-101.41243,NA,NA,NA,NA,NA,24.12,12,8,8120,6,18,3,3,3,18,7,4,3,1
2010,31.57432,-101.40813,NA,NA,NA,NA,NA,31.888,12,8,8077,6,18,3,3,4,18,7,4,3,1
2011,31.58177,-101.420765,NA,NA,NA,NA,NA,27.724,1,7,8134,6,18,3,4,2,18,7,4,3,1
2011,31.57869,-101.420765,NA,NA,NA,NA,NA,30.764,1,7,8384,6,18,3,4,3,18,7,4,3,1
2011,31.5781,-101.420765,NA,NA,NA,NA,NA,28.208,1,8,8116,6,18,3,4,3,18,7,4,3,1
2010,31.57501,-101.420765,NA,NA,NA,NA,NA,24.244,12,7,8336,6,18,3,3,2,18,7,4,3,1
2011,31.54922,-101.420765,NA,NA,NA,NA,NA,30.608,1,7,8179,6,18,3,3,3,18,7,4,3,1
2011,31.54897,-101.420765,NA,NA,NA,NA,NA,27.74933842,1,8,8056,6,18,3,3,1,18,7,4,3,1
2011,31.5676,-101.420765,NA,NA,NA,NA,NA,27.824,1,7,8294,6,18,3,4,2,18,7,4,3,1
2011,31.53065,-101.41378,NA,NA,NA,NA,NA,54.116,1,7,8006,6,18,3,4,6,18,7,4,3,1
2011,31.54524,-101.41286,NA,NA,NA,NA,NA,14.80278957,2,8,8016,6,18,3,3,1,18,7,4,3,1
2011,31.54554,-101.420765,NA,NA,NA,NA,NA,44.708,3,8,8148,6,18,3,3,2,18,7,2,3,1
2011,31.62717,-101.420765,NA,NA,NA,NA,NA,24.276,4,7,7900,6,18,3,4,3,18,7,2,3,NA
2011,31.55285,-101.420765,NA,NA,NA,NA,NA,33.012,7,12,9996,6,18,3,3,2,15,4,3,3,1
2011,31.53081,-101.420765,NA,NA,NA,NA,NA,66.024,4,8,8044,6,18,3,3,4,18,7,2,3,1
2011,31.64753,-101.420765,NA,NA,NA,NA,NA,56.028,5,7,7860,6,18,3,3,1,18,7,2,3,1
2011,31.62704,-101.420765,NA,NA,NA,NA,NA,35.9,7,7,7832,6,18,3,3,3,18,7,3,3,1
2011,31.54109,-101.39595,NA,NA,NA,NA,NA,35.624,9,1,5696,6,18,3,3,3,18,7,1,3,1
2011,31.61428,-101.40351,NA,NA,NA,NA,NA,14.912,12,2,5811,6,18,3,3,3,5,7,4,3,3
2011,31.52916,-101.420765,0,10080,0,682210,831195,23.452,11,2,7644,6,13,3,1,4,26,7,1,3,6
2011,31.5342,-101.420765,0,10080,0,727700,831195,27.78,11,2,7173,6,13,3,1,3,11,7,1,3,6
2011,31.53023,-101.420765,831195,11004,0,539130,831195,58.35854761,12,2,7592,6,13,3,1,4,21,1,4,3,3
2011,31.50161,-101.420765,NA,NA,NA,NA,NA,94.36,9,2,5808,6,18,3,3,3,18,7,1,3,3
2011,31.6155,-101.420765,NA,NA,NA,NA,NA,56.828,11,2,5922,6,18,3,3,1,18,7,1,1,1
2012,31.54188,-101.39231,0,13500,0,831195,831195,13.992,2,6,7429,6,27,3,3,4,18,7,4,3,11
2012,31.48826,-101.420765,0,0,325000,465000,459668,21.94,2,4,7744,5,2,3,3,3,18,7,4,3,8
2012,31.49176,-101.420765,0,0,490000,473000,547000,21.56,2,4,7710,5,2,3,3,4,16,5,4,3,8
2012,31.62685,-101.420765,NA,NA,NA,NA,NA,40.632,1,1,5998,6,18,3,4,1,18,7,4,3,1
2012,31.56379,-101.39971,0,13500,0,831195,831195,46.472,2,6,7502,6,27,3,4,4,11,7,4,3,11
2012,31.53383,-101.420765,0,9072,0,503744,771498,7.836,1,2,5956,6,13,3,6,3,21,1,4,3,6
2012,31.64411,-101.420765,NA,NA,NA,NA,NA,33.152,1,2,5979,6,18,3,3,1,18,7,4,3,3
