WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Top_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.
1007,2,13,2,09/06/2007 00:00:00,2007,31.6619,-101.99707,10632,4,4,7,3,18,1,1,0,0,602322,0,747800,602322,55.72469755
1008,3,27,2,09/03/2007 00:00:00,2007,31.81951,-101.96856,10240,4,5,7,2,11,6,12,0,15750,410412,0,406660,426162,33.04
1010,3,27,2,06/21/2007 00:00:00,2007,31.87692,-101.96556,10101,4,7,7,2,11,5,11,0,12750,337284,0,388540,350034,33.952
1012,1,27,2,09/11/2007 00:00:00,2007,31.79894,-102.18641,10532,1,1,7,5,26,5,10,0,13000,762052,0,520740,775052,33.424
1014,1,27,2,07/28/2007 00:00:00,2007,31.80603,-102.1887,10537,1,1,7,5,26,6,12,0,15900,684330,0,478126,700230,50.89287072
1016,1,27,2,07/29/2007 00:00:00,2007,31.79489,-102.20301,10510,5,6,7,5,26,7,14,0,21000,690813,0,405560,711813,32.612
1017,1,27,2,08/22/2007 00:00:00,2007,31.80201,-102.20502,10503,4,6,7,5,26,4,8,0,12000,572673,0,369480,584673,29.7
1019,1,13,2,10/14/2007 00:00:00,2007,31.792,-102.18387,11005,5,5,1,2,6,1,2,0,16044,588336,0,602860,604380,71.452
1021,1,13,2,01/26/2008 00:00:00,2008,31.78995,-102.19231,10996,5,5,6,2,10,1,1,615510,0,0,0,605250,615510,28.148
1025,2,27,2,06/06/2007 00:00:00,2007,31.65738,-102.00221,10488,5,4,7,2,11,6,12,0,15750,402796,0,560060,418546,108.724
1026,3,13,2,12/23/2007 00:00:00,2007,31.84788,-101.96065,10910,4,3,6,2,10,1,1,0,0,595686,0,654960,595686,52.67011824
1027,1,27,2,11/26/2007 00:00:00,2007,31.76434,-102.18843,10752,1,1,7,5,26,4,8,0,17000,299905,0,110139,316905,37.03210804
1029,1,12,2,07/24/2007 00:00:00,2007,31.82424,-102.06513,10117,4,5,7,3,18,1,2,509500,12500,0,0,292800,522000,42.448
1030,1,12,2,09/17/2007 00:00:00,2007,31.83192,-102.08158,10143,2,5,7,3,18,1,2,535000,12500,0,0,316750,547500,46.41027426
1031,1,27,2,02/15/2008 00:00:00,2008,31.77192,-102.20403,10746,1,1,7,5,26,5,10,0,22000,386076,0,295300,408076,16.99490709
1034,1,27,2,01/12/2008 00:00:00,2008,31.76883,-102.18548,10715,1,1,7,5,26,4,8,0,17000,280889,0,111520,297889,15.003
1037,3,13,2,11/30/2007 00:00:00,2007,31.85618,-101.94104,10941,4,3,1,3,13,1,1,586278,0,0,0,749860,586278,30.68
1039,1,2,2,11/27/2007 00:00:00,2007,31.69855,-102.1625,10083,5,4,7,3,18,6,12,0,17000,392977,0,528357,409977,1.224
1040,1,2,2,11/11/2007 00:00:00,2007,31.6848,-102.17563,10104,4,3,7,3,18,5,10,0,21500,466060,0,559262,487560,38.48073554
1042,1,2,2,08/31/2007 00:00:00,2007,31.71654,-102.18229,10111,5,4,7,3,18,6,12,0,21500,428721,0,592184,450221,27.816
1044,1,27,2,12/15/2007 00:00:00,2007,31.77798,-102.17963,10692,1,1,7,5,26,4,8,0,15000,361388,0,140871,376388,38.15611142
1048,1,2,2,12/17/2007 00:00:00,2007,31.73066,-102.18653,10111,5,4,7,3,18,6,12,0,14250,393538,0,524440,407788,24.856
1049,1,2,2,12/09/2007 00:00:00,2007,31.69502,-102.19268,10082,5,4,7,3,18,7,14,0,17250,458208,0,539746,475458,31.008
1051,3,27,2,01/23/2008 00:00:00,2008,31.7889,-101.95037,10548,3,2,7,2,11,6,12,0,20000,366500,0,430179,386500,66.664
1053,3,27,2,02/15/2008 00:00:00,2008,31.78892,-101.95455,10538,4,2,7,2,11,6,12,0,18750,368553,0,577240,387303,43.384
1054,1,2,2,02/13/2008 00:00:00,2008,31.77988,-102.17143,10249,4,4,7,3,18,5,10,0,14250,372454,0,495179,386704,35.972
1056,3,27,2,12/13/2007 00:00:00,2007,31.78086,-101.95682,10550,4,2,7,2,11,6,12,0,15000,426745,0,576520,441745,41.824
1058,3,27,2,05/12/2008 00:00:00,2008,31.8109,-101.95727,10259,4,4,7,2,11,6,12,0,16700,528774,0,480360,545474,49.94
1059,3,27,2,05/12/2008 00:00:00,2008,31.80739,-101.95612,10252,4,5,7,2,11,6,12,0,16500,548010,0,538540,564510,32.316
1060,3,13,2,03/22/2008 00:00:00,2008,31.85329,-101.96239,11040,4,4,1,2,6,1,2,0,17052,286440,0,897700,303492,71.68747308
1062,1,13,2,11/02/2007 00:00:00,2007,31.83971,-102.21262,11186,5,6,1,2,6,1,2,629034,26082,0,0,491380,655116,31.828
1064,1,13,2,12/16/2007 00:00:00,2007,31.7231,-102.0774,10571,5,2,6,2,10,1,1,819294,0,0,0,803710,819294,59.852
1065,3,13,2,10/15/2008 00:00:00,2008,31.85843,-101.96404,10947,4,3,1,3,13,1,2,0,20076,769146,0,800960,789222,29.731
1066,2,27,2,01/05/2008 00:00:00,2008,31.66348,-102.00862,10481,5,4,7,2,11,5,10,0,11250,380937,0,500445,392187,26.62828616
1070,1,12,2,04/04/2008 00:00:00,2008,31.82227,-102.07407,10119,5,5,7,3,18,1,2,235000,9500,0,0,309000,244500,34.504
1071,3,13,2,06/11/2008 00:00:00,2008,31.86388,-101.95663,11022,4,7,7,3,18,1,2,1466640,21084,0,0,775280,1487724,51.82
1072,3,13,2,04/26/2008 00:00:00,2008,31.86833,-101.95369,11009,4,7,1,3,13,1,2,0,17052,668598,0,799860,685650,72.27541308
1076,1,13,2,02/11/2008 00:00:00,2008,31.813,-101.98058,10217,5,5,7,2,11,1,1,304248,0,0,0,744410,304248,21.632
1078,1,12,2,04/10/2008 00:00:00,2008,31.84612,-102.08383,10125,5,2,7,3,18,1,2,588000,13600,0,0,355500,601600,29.88130148
1080,3,2,2,06/19/2008 00:00:00,2008,31.78624,-101.78524,8954,5,4,7,3,18,2,2,300887,0,0,0,288000,300887,19.07999174
1084,1,2,2,04/26/2008 00:00:00,2008,31.77739,-102.16622,10378,5,4,7,3,18,8,16,0,13500,501556,0,653420,515056,31.68
1085,1,2,2,05/30/2008 00:00:00,2008,31.78196,-102.163,10400,5,4,7,3,18,7,14,0,12000,349370,0,587256,361370,47.496
1086,1,10,2,05/04/2008 00:00:00,2008,31.81662,-102.16098,10480,4,2,6,3,17,1,1,0,0,980043,0,598889,980043,51.64466495
1087,2,27,2,09/10/2008 00:00:00,2008,31.65638,-101.97487,10513,5,4,7,2,11,6,12,0,10500,697277,0,751509,707777,53.684
1089,3,2,2,12/22/2008 00:00:00,2008,31.75036,-101.77816,9905,4,4,7,3,18,7,14,0,12000,598283,0,626140,610283,7.68
1090,3,27,2,06/22/2008 00:00:00,2008,31.82494,-101.96168,10249,4,5,7,2,11,6,12,0,17000,592456,0,532452,609456,33.668
1092,1,2,2,06/08/2008 00:00:00,2008,31.79067,-102.15701,9902,5,4,7,3,18,6,12,0,10500,486877,0,638540,497377,49.64048366
1093,1,2,2,09/02/2008 00:00:00,2008,31.80153,-102.16052,9898,2,4,7,3,18,6,12,0,9500,524188,0,593420,533688,12.869
1095,1,2,2,08/05/2008 00:00:00,2008,31.79744,-102.17711,9991,2,4,7,3,18,6,12,0,9000,437516,0,492240,446516,18.56291316
1096,1,2,2,10/05/2008 00:00:00,2008,31.7689,-102.15437,10380,5,4,7,3,18,6,12,0,10500,420783,0,583403,431283,15.08381372
1097,1,2,2,02/22/2009 00:00:00,2009,31.75534,-102.16317,10388,5,4,7,3,18,7,14,0,12000,494153,0,655300,506153,29.752
1098,1,2,2,03/01/2009 00:00:00,2009,31.80102,-102.08491,10504,2,4,7,1,5,5,10,0,9000,448464,0,532860,457464,30.86
1099,1,2,2,09/06/2008 00:00:00,2008,31.77075,-102.16407,10402,2,5,7,3,18,7,14,0,12000,541766,0,587140,553766,35.40801779
1100,1,2,2,09/30/2008 00:00:00,2008,31.82823,-102.09806,10282,6,4,7,3,18,6,12,0,10500,460288,0,437140,470788,46.732
1101,1,2,2,12/18/2008 00:00:00,2008,31.79339,-102.16256,10005,5,4,7,1,5,5,10,0,7500,527315,0,564100,534815,37.72997991
1104,3,27,2,01/06/2009 00:00:00,2009,31.91716,-101.88929,9650,4,4,7,3,18,6,12,0,12000,628140,0,650040,640140,27.901
1106,1,3,2,12/26/2008 00:00:00,2008,31.77224,-102.06153,10187,5,4,7,1,5,8,16,0,22400,0,0,538500,22400,45.716
1107,2,3,2,08/30/2008 00:00:00,2008,31.68191,-102.01018,10220,1,1,7,5,26,3,5,NA,NA,NA,NA,233100,NA,32.796
1108,1,2,2,10/23/2008 00:00:00,2008,31.8212,-102.0958,10320,2,4,7,3,18,7,14,0,12000,577657,0,800820,589657,28.252
1109,1,2,2,11/23/2008 00:00:00,2008,31.82661,-102.08886,10300,2,4,7,3,18,6,12,0,10500,487235,0,582080,497735,29.636
1110,1,2,2,03/31/2009 00:00:00,2009,31.79404,-102.0827,10485,2,4,7,3,18,5,10,0,9000,417334,0,542416,426334,55.82033012
1116,1,2,2,11/23/2008 00:00:00,2008,31.72217,-102.20576,10092,5,4,7,3,18,7,14,0,12000,617151,0,680379,629151,56.996
1119,1,2,2,03/15/2009 00:00:00,2009,31.71155,-102.20256,10083,5,4,7,3,18,6,12,0,10500,552201,0,590620,562701,12.528
1122,1,2,2,03/14/2009 00:00:00,2009,31.7112,-102.18869,10090,2,4,7,3,18,6,12,0,10500,422264,0,404360,432764,11.38
1123,1,2,2,08/08/2008 00:00:00,2008,31.73671,-102.19262,10205,4,4,7,2,11,7,14,0,12000,636880,0,508180,648880,47.458
1124,1,2,2,08/07/2008 00:00:00,2008,31.73623,-102.17925,10207,2,4,7,3,18,7,14,0,12000,583426,0,561380,595426,34.07126625
1125,1,2,2,12/13/2008 00:00:00,2008,31.72616,-102.18947,10108,5,4,7,2,11,5,10,0,9000,408373,0,444940,417373,45.416
1126,1,2,2,03/20/2009 00:00:00,2009,31.72836,-102.18108,10105,5,4,7,3,18,4,8,0,7500,315858,0,427820,323358,35.288
1127,1,2,2,12/19/2008 00:00:00,2008,31.71912,-102.18716,10096,5,4,7,3,18,6,12,0,10500,569065,0,637460,579565,32.66
1128,1,2,2,11/20/2008 00:00:00,2008,31.72568,-102.1758,10104,5,4,7,3,18,6,12,0,10500,538332,0,602400,548832,40.388
1130,1,10,2,07/31/2008 00:00:00,2008,31.68939,-102.19964,10350,4,5,7,3,18,1,2,0,16500,811300,0,750000,827800,70.14
1131,2,3,2,12/15/2008 00:00:00,2008,31.66928,-102.09523,10055,2,4,7,3,18,8,16,0,964596,0,0,815400,964596,16.964
1132,2,3,2,03/11/2010 00:00:00,2010,31.65527,-102.09061,10070,3,4,7,3,18,6,11,0,11000,678552,0,642000,689552,13.39959831
1133,2,3,2,12/12/2008 00:00:00,2008,31.68374,-102.05087,10265,1,1,7,3,18,5,10,0,10000,0,0,849000,10000,28.04
1134,2,3,2,04/16/2010 00:00:00,2010,31.69394,-102.07219,10175,4,4,7,3,18,6,12,0,14000,598920,0,713000,612920,11.7
1135,3,27,2,10/10/2008 00:00:00,2008,31.91074,-101.94972,9418,6,6,7,2,11,6,12,0,10500,363372,0,878020,373872,35.70501952
1136,3,27,2,03/14/2009 00:00:00,2009,31.73796,-101.82474,8915,4,3,5,1,3,4,8,0,6000,218433,0,546640,224433,24.6
1137,3,27,2,12/15/2008 00:00:00,2008,31.73613,-101.83289,9082,4,3,7,1,5,3,6,0,4500,170103,0,456640,174603,16.264
1138,3,27,2,12/15/2008 00:00:00,2008,31.73717,-101.82889,9086,4,3,7,3,18,5,10,0,7500,396636,0,630812,404136,42.724
1139,3,13,2,05/16/2009 00:00:00,2009,31.86541,-101.96618,11030,5,7,1,2,6,1,2,0,17052,1141392,0,848110,1158444,48.39886208
1140,3,13,2,02/19/2009 00:00:00,2009,31.87247,-101.96851,10990,4,7,1,2,6,1,3,28728,15036,561330,0,761600,605094,76.10923649
1141,1,27,2,09/29/2008 00:00:00,2008,31.79245,-102.19753,10554,4,2,7,2,11,9,18,0,15000,667611,0,763170,682611,61.028
1142,3,13,2,10/12/2009 00:00:00,2009,31.86993,-101.96326,10890,5,7,1,2,6,1,2,0,15036,723870,0,597980,738906,49.59876072
1143,3,27,2,02/19/2009 00:00:00,2009,31.71281,-101.78596,8880,5,3,7,3,18,4,8,0,5500,222380,0,550360,227880,28.488
1145,5,27,2,04/29/2009 00:00:00,2009,31.69924,-101.79477,8872,4,3,7,3,18,3,6,0,4250,155414,0,420186,159664,27.54
1146,3,27,2,02/19/2009 00:00:00,2009,31.70992,-101.78092,8887,5,3,5,3,16,4,8,0,5000,226756,0,555180,231756,36.652
1147,3,27,2,04/21/2009 00:00:00,2009,31.70798,-101.78876,8897,4,3,7,3,18,4,8,0,5000,196020,0,547660,201020,20.196
1148,1,12,2,11/30/2008 00:00:00,2008,31.83922,-102.08248,10143,5,2,7,3,18,1,2,502000,15000,0,0,478000,517000,33.5106793
1150,3,20,2,01/21/2009 00:00:00,2009,31.89466,-101.91771,10672,4,5,7,3,18,1,2,1176000,18000,0,0,996000,1194000,66.556
1151,2,27,2,10/16/2008 00:00:00,2008,31.67222,-102.02027,10500,2,4,7,3,18,7,14,0,12000,709611,0,688562,721611,42.5222477
1155,3,27,2,03/11/2009 00:00:00,2009,31.76145,-101.90322,9188,2,4,5,3,16,4,8,0,6840,214796,0,550040,221636,14.988
1158,3,27,2,03/29/2009 00:00:00,2009,31.92418,-101.89152,9670,5,5,7,2,11,6,12,0,9500,521978,0,567060,531478,79.56669217
1159,1,12,2,11/15/2008 00:00:00,2008,31.77672,-102.05858,10291,5,4,7,3,18,1,2,451000,12150,0,0,431000,463150,42.052
1161,4,13,2,02/16/2009 00:00:00,2009,31.96177,-101.77902,10480,5,5,1,3,13,1,2,0,22092,839454,0,878070,861546,71.876
1164,1,3,2,07/01/2010 00:00:00,2010,31.73704,-102.05005,10245,4,5,7,3,18,6,12,0,17000,710010,0,718000,727010,31.08
1165,1,3,2,06/29/2010 00:00:00,2010,31.71104,-102.09558,10200,4,4,7,3,18,6,12,0,16500,667968,0,710000,684468,39.1
1168,1,12,2,01/22/2009 00:00:00,2009,31.76776,-102.06448,10089,4,4,7,3,18,1,3,458200,128000,0,0,433600,586200,22.104
1169,1,33,2,11/30/2009 00:00:00,2009,31.7434,-102.2128,10500,2,6,6,1,4,7,14,1953168,271488,0,0,NA,2224656,60.824
1175,1,12,2,09/18/2009 00:00:00,2009,31.83664,-102.07725,10150,5,5,7,3,18,1,3,492900,13000,0,0,456500,505900,57.436
1177,1,3,2,11/10/2009 00:00:00,2009,31.76519,-102.05924,10150,4,4,7,3,18,4,4,NA,NA,NA,NA,482000,NA,15.84545683
1178,1,12,2,04/02/2010 00:00:00,2010,31.85388,-102.05201,10152,5,4,7,3,18,1,3,549250,11500,0,0,488000,560750,62.456
1179,1,12,2,09/27/2009 00:00:00,2009,31.84703,-102.04974,10155,4,5,7,3,18,1,3,65000,13000,467000,0,451000,545000,43.372
1182,1,27,2,11/25/2009 00:00:00,2009,31.79952,-102.19981,10500,4,6,7,2,11,7,15,0,12000,851123,0,857919,863123,39.612
1183,1,13,2,02/19/2010 00:00:00,2010,31.71836,-102.08099,10575,5,5,7,2,11,1,2,0,8568,871626,0,828220,880194,48.46
1184,2,27,2,06/04/2010 00:00:00,2010,31.72803,-101.92556,10565,4,5,7,3,18,10,20,0,16500,976422,0,1032200,992922,42.016
1186,2,27,2,06/04/2010 00:00:00,2010,31.72936,-101.93595,10895,4,4,7,2,11,9,18,0,15000,857874,0,897850,872874,39.588
1189,1,10,2,03/07/2011 00:00:00,2011,31.79605,-102.11882,11140,2,4,1,3,13,1,2,0,2000,1026438,0,700740,1028438,60.616
1191,1,12,2,04/11/2010 00:00:00,2010,31.84541,-102.03526,10170,5,7,7,3,18,1,2,498300,11000,0,0,436450,509300,43.112
1192,1,12,2,04/28/2010 00:00:00,2010,31.84877,-102.04194,10164,4,7,7,3,18,1,3,500,11500,546237,0,508046,558237,50.06
1194,4,3,2,04/30/2010 00:00:00,2010,31.94021,-101.80586,10506,4,3,6,1,4,1,2,0,2750,56490,0,559956,59240,25.856
1196,3,29,2,06/17/2010 00:00:00,2010,31.92395,-101.82149,10600,2,3,1,2,6,3,5,0,3421,749897,0,486000,753318,63.75034099
1197,1,10,2,11/29/2010 00:00:00,2010,31.85677,-102.1505,11100,4,2,1,3,13,1,2,0,23016,0,0,978251,23016,72.36
1199,1,12,2,06/05/2010 00:00:00,2010,31.67964,-102.19577,10194,5,4,7,3,18,1,2,594500,10500,0,0,526500,605000,41.076
1200,1,12,2,05/24/2010 00:00:00,2010,31.76113,-102.02638,10162,4,4,7,3,18,1,2,502600,14000,0,0,486000,516600,31.588
1201,3,27,2,08/06/2010 00:00:00,2010,31.84686,-101.95102,10635,4,5,6,2,10,7,14,0,12000,895248,0,754572,907248,45.164
1202,3,27,2,06/14/2010 00:00:00,2010,31.83735,-101.95706,10575,4,2,7,3,18,7,14,0,12000,880846,0,614501,892846,45.956
1203,3,27,2,03/31/2011 00:00:00,2011,31.82675,-101.92212,10590,4,4,6,2,10,4,8,0,15000,966497,0,1007299,981497,112.904
1204,3,27,2,12/20/2010 00:00:00,2010,31.83274,-101.92852,10610,4,4,7,2,11,3,6,0,9000,910964,0,907957,919964,44.276
1206,3,27,2,11/23/2010 00:00:00,2010,31.85077,-101.93441,10580,4,3,7,2,11,7,14,0,12000,921312,0,768442,933312,72.46
1207,3,27,2,09/02/2010 00:00:00,2010,31.84879,-101.94282,10596,4,5,7,2,11,6,12,0,10500,766962,0,775966,777462,46.992
1208,3,27,2,08/11/2010 00:00:00,2010,31.84488,-101.95944,10652,4,5,7,2,11,6,12,0,10500,910764,0,661222,921264,78.22
1209,4,6,2,06/21/2010 00:00:00,2010,31.96226,-101.7926,10500,5,4,6,2,10,1,2,0,18000,82823,0,86743,100823,33.272
1211,1,10,2,10/14/2010 00:00:00,2010,31.85003,-102.16187,11028,4,4,1,3,13,1,1,0,0,1480827.633,0,946000,1480827.633,72.924
1214,1,12,2,07/14/2010 00:00:00,2010,31.76512,-102.0453,10174,4,4,7,3,18,1,2,549730,11500,0,0,508690,561230,35.488
1215,2,3,2,08/30/2010 00:00:00,2010,31.67656,-102.09761,10240,5,4,7,3,18,6,12,0,420000,580944,0,698000,1000944,32.612
1216,2,3,2,07/29/2010 00:00:00,2010,31.66229167,-102.0929306,10180,5,4,7,3,18,6,12,0,504000,680988,0,750000,1184988,16.628
1217,2,3,2,10/27/2010 00:00:00,2010,31.6799,-102.01884,10415,2,4,7,3,18,6,12,0,378000,633990,0,783000,1011990,10.352
1218,2,3,2,10/16/2010 00:00:00,2010,31.69346,-102.05813,10190,4,4,7,3,18,5,10,0,37800,633990,0,864000,671790,25.18
1219,1,13,2,06/30/2010 00:00:00,2010,31.72054,-102.072,10576,5,2,7,2,11,1,2,0,8500,886620,0,793130,895120,42.65727819
1220,2,10,2,10/30/2010 00:00:00,2010,31.6554,-102.13486,10750,2,4,1,5,21,1,1,0,12012,0,0,471540,12012,45.344
1222,1,20,2,11/22/2010 00:00:00,2010,31.74272,-102.19934,10618,4,2,7,3,18,4,8,1021000,7770,0,0,895000,1028770,162.696
1223,1,20,2,12/30/2010 00:00:00,2010,31.73556,-102.19671,10499,4,2,6,3,17,1,1,1049664,0,0,0,831000,1049664,98.26
1224,1,20,2,01/10/2011 00:00:00,2011,31.73124,-102.19965,10784,5,4,1,3,13,1,1,0,0,23700,0,996000,23700,45.344
1225,2,10,2,12/19/2010 00:00:00,2010,31.66946,-102.13948,10538,2,4,1,5,21,1,2,0,12012,0,0,473900,12012,64.6
1227,1,10,2,12/05/2010 00:00:00,2010,31.82487,-102.12739,11110,2,4,1,2,6,1,2,0,18984,0,0,947000,18984,64.762
1228,1,12,2,12/01/2010 00:00:00,2010,31.8457931,-102.0676864,10124,4,2,7,3,18,1,2,586000,11000,0,0,534000,597000,40.952
1230,3,27,2,04/29/2011 00:00:00,2011,31.83718,-101.92557,10745,4,3,6,2,10,4,8,0,0,708488,0,930948,708488,87.176
1231,3,27,2,09/13/2011 00:00:00,2011,31.84301,-101.93189,10740,4,4,6,2,10,4,7,0,12000,1154157,0,1251542,1166157,44.324
1235,4,5,2,12/06/2010 00:00:00,2010,31.9502,-101.78044,10555,4,4,6,3,17,1,2,0,24724,755458,0,3528616,780182,57.41172984
1238,3,27,2,06/03/2011 00:00:00,2011,31.84843,-101.92482,10754,1,1,6,2,10,3,6,0,0,848178,0,871003,848178,93.952
1240,1,12,2,11/06/2010 00:00:00,2010,31.8297,-102.07229,10130,5,3,7,3,18,1,2,519000,11350,0,0,477600,530350,28.75787777
1243,2,3,2,11/26/2010 00:00:00,2010,31.70563,-102.02224,10420,5,4,7,3,18,5,10,0,6500,694974,0,802000,701474,5.434086014
1244,3,27,2,07/21/2011 00:00:00,2011,31.83978,-101.97666,10875,1,1,6,2,10,3,6,0,12000,900874,0,942201,912874,94.484
1245,3,27,2,06/22/2011 00:00:00,2011,31.84243,-101.96747,10905,4,5,6,2,10,4,8,0,66000,914743,0,869716,980743,76.81494263
1247,1,10,2,12/12/2010 00:00:00,2010,31.82052,-102.17548,11280,5,5,1,3,13,1,2,0,18480,0,0,723000,18480,82.656
1248,1,10,2,01/03/2011 00:00:00,2011,31.81322,-102.14197,11035,5,4,1,3,13,1,2,0,18480,0,0,934001,18480,76.504
1249,1,10,2,04/20/2011 00:00:00,2011,31.81163,-102.15056,11094,5,4,1,1,1,1,1,0,0,1273818,0,851000,1273818,76.292
1250,1,3,2,12/09/2010 00:00:00,2010,31.74012,-102.0202,10475,4,4,7,3,18,6,12,0,7500,727944,0,880000,735444,24.024
1252,1,10,2,12/02/2010 00:00:00,2010,31.83231,-102.18893,11300,5,4,1,3,13,1,1,0,0,1143576,0,689958,1143576,55.472
1253,1,3,2,12/02/2010 00:00:00,2010,31.72688,-102.02899,10423,4,4,7,3,18,6,12,0,7000,726936,0,940000,733936,27.424
1255,1,10,2,01/29/2011 00:00:00,2011,31.81065,-102.12352,11105,5,3,1,3,13,1,2,0,22512,0,0,1125600,22512,195.747454
1256,1,10,2,03/05/2011 00:00:00,2011,31.82106,-102.15827,11085,4,2,1,3,13,1,1,0,0,1147440,0,834020,1147440,60.876
1257,1,10,2,05/08/2011 00:00:00,2011,31.80936,-102.11338,11270,4,5,1,1,1,1,1,0,0,1380582,0,839400,1380582,153.076
1260,3,27,2,04/29/2011 00:00:00,2011,31.91757,-101.83021,10642,5,3,6,1,4,2,4,0,15000,1156426,0,1285393,1171426,68.996
1261,3,27,2,04/29/2011 00:00:00,2011,31.91579,-101.83796,10626,5,3,6,3,17,3,6,0,15000,825142,0,1020569,840142,60.336
1263,1,5,2,12/14/2010 00:00:00,2010,31.75393,-102.04231,11250,4,5,1,2,6,10,10,0,0,799722,0,896780,799722,8.092
1265,3,27,2,05/06/2011 00:00:00,2011,31.83316,-101.97452,10860,1,1,6,2,10,2,4,0,15000,1125396,0,1027250,1140396,116.928
1266,3,27,2,06/25/2011 00:00:00,2011,31.92492,-101.8558,10448,5,4,7,3,18,3,6,0,13500,1016024,0,1224380,1029524,60.828
1267,3,27,2,08/18/2011 00:00:00,2011,31.93642,-101.85482,10430,5,5,7,3,18,3,6,0,13500,928746,0,600924,942246,72.232
1270,3,27,2,07/21/2011 00:00:00,2011,31.85775,-101.9676,10843,4,5,6,2,10,4,8,0,12000,1037823,0,1223434,1049823,48.756
1272,3,27,2,07/14/2011 00:00:00,2011,31.79476,-101.93707,10795,5,5,6,3,17,3,3,0,0,1311460,0,1355647,1311460,41.696
1274,1,5,2,04/11/2011 00:00:00,2011,31.75186,-102.0514,11175,4,5,1,2,6,10,10,0,0,622146,0,967108,622146,23.3
1275,1,5,2,04/11/2011 00:00:00,2011,31.753,-102.04641,11195,4,4,1,2,6,10,10,0,0,809681,0,1064281,809681,9.188
1276,4,29,2,03/13/2011 00:00:00,2011,31.88029,-101.79477,10863,6,3,1,2,6,1,2,0,23142,1047858,0,970718,1071000,79.352
1278,1,32,2,01/28/2011 00:00:00,2011,31.75062,-102.13583,10609,5,5,7,3,18,1,2,0,1100652,0,0,859990,1100652,124.768
1279,2,5,2,03/01/2011 00:00:00,2011,31.6885,-101.9494,11850,4,4,1,5,21,10,11,0,10,836512,0,752647,836522,8.03
1282,1,20,2,02/28/2011 00:00:00,2011,31.73831,-102.20196,10800,4,2,1,2,6,1,1,0,0,840000,0,600000,840000,165.852
1283,1,14,2,04/20/2011 00:00:00,2011,31.80574,-102.21909,10675,4,6,7,2,11,1,1,1041167.367,0,0,0,656568,1041167.367,57.64
1285,1,10,2,05/11/2011 00:00:00,2011,31.82989,-102.1831,11470,5,2,1,3,13,1,1,0,0,1247568,0,751000,1247568,59.28813167
1289,1,10,2,08/01/2011 00:00:00,2011,31.84246,-102.14601,11105,5,5,1,3,13,1,1,0,0,1033494,0,682000,1033494,123.6427928
1291,2,5,2,07/20/2011 00:00:00,2011,31.6955,-101.95164,11892,5,4,1,2,6,11,11,0,0,773088,0,978294,773088,7.548
1292,1,27,2,05/10/2011 00:00:00,2011,31.80353,-102.20111,10354,4,6,7,1,5,3,6,0,13500,1238250,0,1308120,1251750,70.588
1297,1,10,2,07/25/2011 00:00:00,2011,31.85195,-102.15367,11042,4,5,1,3,13,1,1,0,0,1476930,0,965380,1476930,51.354
1298,1,10,2,08/19/2011 00:00:00,2011,31.85225,-102.1671,10990,4,4,1,3,13,1,1,0,0,1533924,0,956000,1533924,68.68
1300,1,27,2,10/17/2011 00:00:00,2011,31.87898,-102.01972,10929,4,7,6,3,17,4,8,0,15000,1292592,0,1411688,1307592,73.992
1301,3,27,2,08/03/2011 00:00:00,2011,31.79941,-101.95801,10709,4,2,7,2,11,3,6,0,13500,955865,0,1127263,969365,52.44
1302,3,27,2,07/14/2011 00:00:00,2011,31.79699,-101.95311,10697,5,2,7,2,11,3,6,0,12000,895353,0,941476,907353,51.432
1304,1,27,2,07/25/2012 00:00:00,2012,31.76297,-102.1924,10497,4,5,7,3,18,3,6,0,10500,1338839,0,1197571,1349339,28.744
1307,2,23,2,03/30/2011 00:00:00,2011,31.70779,-101.93308,10873,4,4,7,3,18,1,2,0,16000,622902,0,892456,638902,64.704
1310,2,23,2,10/18/2011 00:00:00,2011,31.70621,-101.92425,10955,5,5,6,5,25,1,2,0,10000,400700,0,693800,410700,8.604
1312,3,27,2,01/09/2012 00:00:00,2012,31.84087,-101.95817,10754,4,2,6,2,10,4,8,0,15000,1218576,0,1228603,1233576,60.576
1313,3,27,2,12/15/2011 00:00:00,2011,31.94914,-101.83684,10581,4,4,1,3,13,4,8,0,16500,1355021,0,1475648,1371521,18.89
1315,3,27,2,01/07/2012 00:00:00,2012,31.9465,-101.8381,10577,4,3,1,3,13,4,4,0,0,1231488,0,1563055,1231488,204.808
1318,3,27,2,12/08/2011 00:00:00,2011,31.82771,-101.91802,10617,4,3,6,3,17,4,8,0,15000,1431150,0,1460529,1446150,202.956
1319,3,27,2,11/14/2011 00:00:00,2011,31.83431,-101.93788,10619,5,3,6,3,17,4,8,0,15000,1259164,0,1437820,1274164,94.432
1320,1,5,2,01/23/2012 00:00:00,2012,31.75449,-102.05632,11212,4,5,1,5,21,12,24,0,14000,825510,0,797429,839510,28.19693786
