WellID,Operator Numeric,County Numeric,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,DeepestZoneNumeric,Frac.Stages,Treatment.Records,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.
2408,10,4,40100,2009,31.61163,-102.16073,10226,160,40,7,1,1,430101,891129,46.908
2409,10,4,40112,2009,31.60762,-102.1282,10416,160,Sub 20,7,1,1,445720,912599,77.25084903
2411,21,4,40512,2010,31.58884,-101.97163,10312,160,40,7,1,1,802329,950838,43.112
2412,10,4,39888,2009,31.51367,-102.10995,10410,40,Over 160,7,1,2,675000,827835,53.768
2413,10,4,39916,2009,31.50343,-102.08967,10539,40,Over 160,7,1,2,660000,825783,67.692
2419,25,4,40360,2010,31.62739191,-102.0014106,11000,80,40,6,1,2,1256640,256952,118.884
2420,25,4,40384,2010,31.63445,-102.00351,11000,40,160,6,9,17,1673314,218931,163.868
2424,25,4,40282,2010,31.62804,-102.01465,10972,80,80,6,1,2,1219456.055,236954,69.34
2426,17,4,40242,2010,31.54825,-102.07773,10885,160,80,6,10,20,1030282,636238,68.288
2427,17,4,40239,2010,31.55121,-102.0348,10900,160,80,7,9,18,1053000,36291,81.38080816
2428,17,4,40245,2010,31.55133,-102.09619,10840,160,80,7,8,16,938079,1180146,73.564
2432,27,4,40189,2010,31.60639,-102.02649,10892,80,20,7,9,18,1012580,1022406,48.844
2434,2,4,40163,2009,31.54112,-102.01369,10300,40,160,7,3,3,452615,454000,76.856
2435,27,4,40234,2010,31.60272,-101.99334,10910,80,40,7,9,18,959540,1041600,75.43824424
2438,2,4,40594,2011,31.55056,-102.02138,10872,40,160,7,4,4,678625,716000,85.712
2440,27,4,40224,2010,31.61251,-102.01877,10904,40,40,7,8,16,819760,1014258,60.556
2441,27,4,40224,2010,31.60954,-102.01304,10880,40,40,7,9,18,879800,937656,56.568
2444,27,4,40406,2010,31.50972,-102.03472,10735,40,160,7,9,18,976122,1198084,97.788
2445,2,4,40175,2009,31.54706,-102.02025,10324,40,160,7,3,3,449300,581600,68.756
2448,2,4,40196,2010,31.53395,-102.0114,10325,40,80,7,3,3,547300,634000,71.092
2449,2,4,40221,2010,31.50843,-102.03808,10345,40,160,7,3,3,459125,554400,64.33160572
2453,2,4,40327,2010,31.533,-102.01528,10790,40,80,1,3,3,643865,436500,53.86
2457,2,4,40511,2010,31.55987,-102.01531,10800,40,40,7,3,3,NA,NA,66.76
2458,2,4,40342,2010,31.54812,-102.01593,10839,40,160,6,3,3,646397,675500,90.412
2459,13,4,40393,2010,31.50607,-102.10293,12700,40,Over 160,4,1,2,572500,987462,21.748
2461,10,4,40256,2010,31.51108,-102.10522,10790,80,Over 160,7,1,2,657000,14490,51.888
2462,27,4,40478,2010,31.50123,-102.04515,10745,40,160,7,10,20,2331540,1290688,94.936
2463,2,4,40542,2010,31.52231,-102.02967,10898,80,40,1,5,5,1306003,770500,56.358
2464,2,4,40716,2011,31.52391,-102.02159,10905,80,80,7,8,8,774138,838500,56.68
2465,2,4,40927,2012,31.51677,-102.01928,10845,80,80,1,8,8,794375,887500,49.844
2466,2,4,40755,2011,31.52599,-102.04404,10931,40,40,6,8,8,1609663,754313,76.244
2467,2,4,40894,2011,31.52597,-102.06218,10907,80,40,6,9,9,884126,959500,31.468
2468,2,4,40308,2010,31.58313,-101.89823,10837,160,80,6,3,3,469180,476000,57.16
2469,10,4,40268,2010,31.52919,-102.12475,10563,40,Over 160,7,1,2,673200,14500,71.148
2470,10,4,40310,2010,31.52416,-102.11392,10550,40,Over 160,7,1,1,393500,937190,71.56
2473,27,4,40483,2010,31.50444,-102.00778,10772,40,80,1,7,14,877586,1018920,17.686
2474,27,4,40478,2010,31.51292,-102.02124,10801,40,160,6,10,20,1070158,1649274,64.64
2476,10,4,40329,2010,31.51672,-102.12895,10508,40,Over 160,7,1,2,NA,1039126.184,62.008
2477,10,4,40391,2010,31.50249,-102.0936,10630,40,Over 160,7,1,2,684500,22214,34.192
2478,10,4,40367,2010,31.50444,-102.08558,10618,40,Over 160,7,1,2,653500,14500,33.11298991
2483,3,4,40360,2010,31.64466,-102.05608,10140,40,40,7,6,12,730000,686950,35.896
2485,10,4,40408,2010,31.5176,-102.09393,10600,80,160,7,1,2,732500,16500,96.684
2488,27,4,40722,2011,31.50216,-102.04134,10725,20,160,7,4,8,1492176,1593347,53.336
2489,27,4,40636,2011,31.5155,-102.00966,10859,80,80,1,3,6,1416195,1302962.367,45.976
2492,27,4,40472,2010,31.64515,-102.03843,10921,40,80,6,11,22,1281980,1336650,60.408
2493,27,4,40483,2010,31.63554,-102.03083,10919,80,40,7,9,18,1079302,1125438,56.768
2494,27,4,40521,2010,31.63806,-102.03608,10950,40,80,6,5,5,1560743,1900062,96.344
2500,10,4,40563,2011,31.498,-102.09653,10610,40,Over 160,7,1,1,743500,1087044,43.176
2501,2,4,40399,2010,31.55594,-101.91607,10786,80,40,6,3,3,619627,732000,22.884
2505,2,4,40946,2012,31.52371,-102.00887,10902,80,40,1,8,8,794350,762500,32.904
2510,10,4,40513,2010,31.63036,-102.1578,10745,160,40,1,1,2,470600,12012,39.636
2511,10,4,40440,2010,31.51153,-102.0879,10595,40,Over 160,7,1,1,644037,1067052,46.432
2512,16,4,40468,2010,31.54647,-102.11626,10575,40,160,7,1,1,886503,1354080,58.968
2513,16,4,40466,2010,31.53888,-102.11375,10565,40,160,7,1,1,1216320,1365462,50.188
2515,10,4,40497,2010,31.51556,-102.10229,10590,80,Over 160,7,1,2,892500,18000,93.748
2517,10,4,40564,2011,31.5247,-102.09625,10715,40,160,7,1,1,813500,1219722,70.732
2519,10,4,40561,2011,31.53107,-102.13475,10500,40,160,7,1,1,631100,974891,100.196
2521,10,4,40542,2010,31.49102,-102.09423,11540,40,160,1,1,2,1167040,22500,106.66
2523,10,4,40578,2011,31.49245,-102.05501,10665,80,40,7,1,1,732500,1139905.184,128.1435505
2524,10,4,40582,2011,31.53418,-102.12263,11304,40,Over 160,1,1,1,998750,1658769,86.264
2525,10,4,40793,2011,31.52614,-102.10577,11334,40,Over 160,1,1,1,829171,1223460,98.63218937
2526,10,4,40638,2011,31.53152,-102.11636,10584,40,Over 160,7,1,1,735000,1092651,60.584
2527,27,4,40595,2011,31.52682,-101.96216,10865,40,80,1,3,6,1235186,1266740.367,83.4068458
2528,27,4,40622,2011,31.50956,-101.9858,10892,40,160,1,3,6,1452371,2213261.734,90.052
2529,13,4,40550,2011,31.50716,-102.10833,12684,80,Over 160,4,1,2,800620,1188264,53.87031232
2530,27,4,40511,2010,31.52225,-101.9687,10872,20,80,1,4,8,1223170,1253850,89.88
2532,25,4,40504,2010,31.63887,-101.92025,11015,80,40,1,1,1,602440,725466,44.95842123
2535,25,4,40737,2011,31.63168,-101.91794,11225,40,20,1,1,1,1496543.945,953694,57.864
2536,25,4,40922,2012,31.63613,-101.91497,11606,80,40,1,1,1,876280,989142,101.464
2537,10,4,40589,2011,31.52273,-102.10431,10605,40,Over 160,7,1,1,733702,1177806,54.86
2538,27,4,40573,2011,31.51813,-101.97369,10864,40,80,1,4,8,1030901,1141818,77.416
2539,27,4,40609,2011,31.52141,-101.986,10884,40,80,1,3,6,1138269,3920893,60.44
2540,27,4,40636,2011,31.51797,-101.98443,10896,40,160,7,3,6,1375281,1423902.816,69.892
2541,2,4,40492,2010,31.57771,-101.90492,10829,40,40,6,4,4,725465,746800,13.406
2542,2,4,40970,2012,31.52155,-102.06,10884,40,40,6,9,9,922125,1020500,104.8542318
2544,27,4,40546,2011,31.63999,-102.0279,10933,80,40,7,3,6,1306043,1308966,59.936
2545,2,4,40541,2010,31.56503,-101.91028,10825,40,40,6,7,7,659375,763000,11.04
2546,2,4,40686,2011,31.53275,-102.03303,10835,80,40,6,7,7,604688,743500,75.196
2550,27,4,40731,2011,31.5069,-101.9956,10884,80,80,1,3,6,1187003,956326,65.652
2552,27,4,40751,2011,31.50106,-101.99378,10850,80,80,1,4,8,1208765,1158666,52.52
2553,27,4,40715,2011,31.50711,-102.02134,10778,40,160,1,3,6,1354816,1134300,55.86
2554,27,4,40877,2011,31.50995,-102.00983,10882,80,160,1,3,6,1080119,1009694,35.784
2555,27,4,40792,2011,31.51268,-101.99773,10900,40,160,1,2,4,1116006,870612,57.116
2557,27,4,40855,2011,31.51144,-102.02718,10935,40,160,1,3,6,1218727,948342,63.628
2559,27,4,40842,2011,31.51676,-102.00374,10890,40,80,1,3,6,1799100,1074630,54.856
2560,27,4,40798,2011,31.51414,-102.0153,10889,80,80,6,3,6,1133771,875218,55.292
2561,27,4,40745,2011,31.49217,-102.01876,10752,40,80,1,3,6,1239630,1081580,61.92
2562,3,4,40646,2011,31.6331,-102.05671,10439,160,40,7,7,7,1042520,1067892,54.916
2563,10,4,40626,2011,31.5183,-102.07674,10707,40,40,7,1,1,826398,1274658,62.112
2564,10,4,40616,2011,31.52235,-102.09044,10620,80,80,7,1,1,734050,1180342.816,59.18
2565,17,4,40626,2011,31.56052,-102.0767,10885,80,80,7,5,10,573320,557016,47.492
2570,17,4,40628,2011,31.54126,-102.07544,10763,40,80,7,8,16,728484,780844,40.5
2572,27,4,40721,2011,31.51661,-101.98006,10900,40,80,1,4,8,935460,876800,66.252
2574,27,4,40742,2011,31.50339,-101.95831,10779,40,20,1,7,14,4476940,1211111,52.436
2576,10,4,40657,2011,31.5814,-102.09789,11305,160,40,1,1,1,651821,1323798,77.244
2577,27,4,40772,2011,31.51934,-101.99197,10885,40,80,7,3,6,1310274,1126976,63.92773658
2578,2,4,40541,2010,31.53058,-102.01112,10830,40,40,1,4,4,706805,606000,58.5
2579,10,4,40637,2011,31.49749,-102.05204,10665,80,160,7,1,1,657000,925778,29.91337288
2582,17,4,40645,2011,31.56276,-102.04776,10960,160,40,7,8,16,639272,753032,51.00215902
2583,34,4,40711,2011,31.56355,-101.99914,11103,160,40,1,1,2,778674,831390,18.912
2584,10,4,40661,2011,31.57283,-102.08586,10728,80,40,7,1,1,747540,1087686.633,99.744
2585,10,4,40795,2011,31.50716,-102.1214,10492,40,Over 160,7,1,1,508000,587906,28.628
2588,34,4,40598,2011,31.55359,-102.00891,10907,40,40,1,1,2,840066,862680,68.208
2589,10,4,40648,2011,31.53826,-102.10538,11244,40,160,1,1,1,923839,1548531.633,131.4437137
2590,10,4,40696,2011,31.53547,-102.10022,11394,40,80,1,1,1,967500,1560426,48.74
2591,10,4,40788,2011,31.52658,-102.11949,11159,40,Over 160,1,1,1,927500,1509127.266,25.588
2593,10,4,40804,2011,31.50704,-102.05935,11487,40,80,NA,1,1,996212,1563240,41.064
2598,10,4,40779,2011,31.52864,-102.111,11293,80,Over 160,1,1,1,822000,1275166.184,58.696
2599,17,4,40737,2011,31.54673,-102.11313,10896,40,80,7,8,16,778358,563586,63.59055022
2605,10,4,40753,2011,31.57593,-102.07363,10685,160,80,7,1,1,708500,1101114,80.024
2606,10,4,40846,2011,31.51306,-102.09707,11389,40,Over 160,1,1,1,870000,1361934,140.7955167
2607,10,4,40748,2011,31.64743,-102.15038,10750,Over 160,Sub 20,1,1,1,349500,763518,26.364
2608,10,4,40759,2011,31.57578,-102.11831,11205,Over 160,40,1,1,1,765300,1231188,56.956
2610,17,4,40742,2011,31.5541,-102.13359,10770,160,80,7,8,16,758258,550012,80.232
2612,27,4,40801,2011,31.523,-101.95416,10870,20,80,1,3,6,1209728,1013678,47.424
2613,27,4,40863,2011,31.52425,-101.9599,10900,40,40,1,3,6,1258004,941472,39.652
2615,27,4,40784,2011,31.50499,-101.98273,10830,40,80,1,3,6,1131351,1061158,60.272
2616,27,4,40840,2011,31.52087,-101.97454,10890,40,160,1,3,6,1082917,857126,61.344
2619,27,4,40751,2011,31.51022,-101.98036,10882,20,80,1,3,6,900116,769468,80.628
2620,2,4,40937,2012,31.56407,-101.91437,10899,40,80,6,9,9,922100,1017500,11.184
2622,10,4,40875,2011,31.61858,-102.11414,11033,Over 160,Sub 20,1,1,1,497189,994938,52.316
2623,10,4,40749,2011,31.6318,-102.10916,11011,Over 160,40,1,1,1,550000,1088488.816,63.756
2624,10,4,40812,2011,31.53259,-102.09487,11465,80,Sub 20,1,1,1,993500,1534806,164.402811
2625,10,4,40767,2011,31.64832,-102.13273,10850,160,Sub 20,1,1,1,501200,988410,39.584
2627,16,4,40687,2011,31.53937,-102.12832,10725,40,160,7,1,1,909874,1143828,113.072
2628,16,4,40671,2011,31.54724,-102.1308,10554,80,40,7,1,1,978413,1211154,106.628
2631,10,4,40825,2011,31.63012,-102.13071,10896,80,20,1,1,1,498353,944454,93.704
2632,27,4,40868,2011,31.50572,-102.0151,10779,80,80,1,2,4,1351741,1392694,54.936
2634,10,4,40886,2011,31.50942,-102.06507,11490,40,160,1,1,1,776000,1255367.367,115.2346599
2635,10,4,40843,2011,31.50493,-102.06801,10814,40,160,7,1,1,698500,1096074,47.26
2637,16,4,40789,2011,31.54288,-102.11507,10674,40,160,7,1,1,838380,1165080,97.424
2638,10,4,40810,2011,31.56336,-102.10938,10693,160,80,7,1,1,732500,1141690.184,59.452
2639,10,4,40785,2011,31.56236,-102.08232,10680,80,40,7,1,1,852500,1230700.816,91.812
2641,10,4,40883,2011,31.61938,-102.1409,11550,160,Sub 20,1,1,1,471000,951468,106.52
2642,10,4,40875,2011,31.59455,-102.14988,10915,80,Sub 20,1,1,1,6316127.891,1122534,81.392
2643,25,4,40720,2011,31.64124,-101.92573,11093,80,40,1,1,1,1515583.945,1074822,43.216
2644,10,4,40859,2011,31.5197,-102.11672,10610,40,Over 160,7,1,1,699035,1075620,163.956
2645,10,4,40927,2012,31.51511,-102.08872,11517,40,Over 160,1,1,1,699004,1181544,176.1857485
2646,10,4,40955,2012,31.50543,-102.0815,10945,40,Over 160,7,1,1,792212,1205526,25.36517554
2647,27,4,40938,2012,31.51815,-101.98781,10890,40,160,1,2,4,1361638,1195850,55.148
2648,27,4,40911,2012,31.50111,-102.00708,10855,40,80,1,3,6,1344527,1268582,44.156
2649,27,4,40973,2012,31.51581,-101.99771,10905,20,80,1,3,6,1391776,1296000,52.592
2651,27,4,40923,2012,31.50978,-102.02101,10907,40,160,6,2,4,1113757,1244056,87.508
2653,27,4,40892,2011,31.5197305,-101.9528889,10854,40,40,1,3,6,1479543,1408510,65.012
2655,27,4,40930,2012,31.51971,-101.968,10885,20,80,1,3,6,1360760,1267438,66.07164649
2660,27,4,40992,2012,31.49566,-101.98907,10983,80,20,1,1,2,298750,373632,27.04989817
2661,23,4,41082,2012,31.492,-102.04581,10932,40,160,1,1,2,516900,395200,77.016
2663,3,4,40881,2011,31.64144,-102.07267,11584,80,40,1,1,1,150000,NA,6.809624121
2664,10,4,40857,2011,31.49499,-102.07788,11500,40,160,1,1,1,762000,1207164,13.405816
2665,10,4,40954,2012,31.53526,-102.1176,11410,40,Over 160,1,1,1,837500,1442490,92.204
2666,10,4,40966,2012,31.51423,-102.12372,10655,NA,NA,7,1,1,694000,1090992,22.9
2667,10,4,40995,2012,31.53319,-102.12608,11463,20,Over 160,7,1,1,708500,1128204,167.076
2668,2,4,40951,2012,31.55422,-102.02257,10887,40,160,7,9,9,858000,944000,68.532
2670,2,4,40990,2012,31.55878,-102.01936,10810,40,80,7,9,9,858000,942000,74.832
2671,10,4,40982,2012,31.5037,-102.12013,11462,40,Over 160,1,1,1,836650,1330854,47.17776158
2672,10,4,40992,2012,31.49657,-102.11779,11495,40,Over 160,1,1,1,871000,1384866,79.2680371
2674,10,4,40983,2012,31.53922,-102.10145,11373,40,160,1,1,1,910000,1398978,80.144
2675,10,4,40972,2012,31.52731,-102.13358,10681,40,160,7,1,1,723275,1136646,57.84
2676,27,4,40911,2012,31.51393,-101.97155,10888,40,40,1,2,4,1512590,1433526,68.30228208
2677,2,4,41016,2012,31.54364,-102.01882,10800,NA,NA,7,8,8,756750,876500,49.624
2678,2,4,41010,2012,31.53745,-102.01252,10820,NA,NA,7,8,8,785730,877500,90.088
2682,2,4,41052,2012,31.54912,-102.01186,10819,40,160,6,8,8,837125,940500,88.172
2686,10,4,40950,2012,31.50748,-102.07305,10700,40,160,7,1,1,638027,1029294,82.608
2687,10,4,40960,2012,31.51205,-102.07032,10950,80,40,7,1,1,702544,1101408,66.256
2690,27,4,41072,2012,31.49912,-102.03958,10844,40,160,7,3,6,1372691,1343454,126.008
2691,27,4,41003,2012,31.50212,-102.03923,10833,20,160,7,3,6,1533446,1396263,69.26
2694,27,4,40968,2012,31.50129,-101.97057,10921,40,80,1,3,6,1281451,1220062,44.348
2695,27,4,40981,2012,31.50846,-101.95869,10954,40,40,1,3,6,1422521,1401520,50.208
2697,25,4,41059,2012,31.648,-102.0078,12161,40,160,1,1,1,1417920,1803816,23.064
2698,2,4,41040,2012,31.5172,-102.03305,10878,40,40,6,6,6,719500,920354,128.3355706
2699,27,4,41015,2012,31.49269,-101.97111,10755,20,80,1,3,6,1400091,1276705,66.716
2701,10,4,40981,2012,31.53212,-102.13045,10635,40,Over 160,7,1,1,618812,1029504,26.44
2702,10,4,40997,2012,31.51967,-102.13041,10725,40,Over 160,7,1,1,772500,1170960,53.736
2703,25,4,40953,2012,31.63928,-102.00131,10472,80,Over 160,7,1,1,1456000,1242612,113.412
2707,10,4,41016,2012,31.53714,-102.10992,11505,40,160,1,1,1,952500,1598436,53.004
2708,25,4,40980,2012,31.6008,-101.97147,12152,40,40,4,1,1,1263360,1272138,89.408
2709,25,4,41088,2012,31.59239,-101.95375,12014,40,20,4,1,1,586160,1092882,107.56
2710,3,4,40995,2012,31.62684,-102.07745,11400,80,40,1,1,2,126000,1511728,13.24119333
2711,17,4,41078,2012,31.54215,-102.10265,11364,40,80,1,13,15,1303430,1381180,41.028
2713,10,4,41110,2012,31.50764,-102.11716,11512,40,Over 160,7,1,2,573050,14500,69.256
2714,10,4,41021,2012,31.51054,-102.06048,11506,40,40,1,1,1,973500,1532874,58.896
2715,27,4,41031,2012,31.50417,-102.02111,10928,40,160,1,3,6,1367375,1227082,39.86
2716,17,4,41127,2012,31.56123,-102.13598,11285,160,40,1,12,19,1110849,1173998,67.192
2717,17,4,41116,2012,31.55591,-102.12495,11318,160,80,1,11,22,1164992,835204,72.148
2718,10,4,41013,2012,31.51553,-102.11975,11460,40,Over 160,1,1,1,879500,1429386,18.56
2719,25,4,41019,2012,31.63574,-101.99403,12200,80,40,1,1,1,1341760,1528506,125.684
2720,25,4,41067,2012,31.63226,-101.99906,12040,80,160,1,1,1,1288000,1691256,116.856
2721,25,4,41073,2012,31.64976,-101.99861,12200,80,160,1,1,1,1426880,1394904,89.228
2722,2,4,41115,2012,31.54227,-102.01671,10821,20,160,7,7,7,698625,766000,51.712
2723,27,4,41053,2012,31.50194,-102.02499,10870,40,80,1,3,6,1356070,1225744,46.096
2725,10,4,41079,2012,31.52309,-102.11833,11465,40,Over 160,1,1,1,891950,1473948,137.532
2726,22,4,41032,2012,31.55543,-102.00094,11147,160,40,1,1,2,807151,762426,46.248
2728,27,4,41113,2012,31.51599,-101.96061,10953,80,40,1,3,6,1317273,1223301,34.92
2730,2,4,41063,2012,31.56951,-101.90725,10832,40,40,6,7,7,875000,790000,55.08842362
2731,10,4,41110,2012,31.59873,-102.15155,11125,80,40,1,1,2,465600,935529,64.4331449
1509,7,2,41062,2012,31.77747,-102.00503,11509,80,80,1,1,1,936100,440916,159.2121528
501,15,2,37639,2003,31.8037,-102.0052,10500,40,40,7,4,4,194524,342682,29.684
258,18,1,40735,2011,31.6577,-101.43634,10200,40,160,3,12,12,NA,NA,423.792
281,18,1,40693,2011,31.65687,-101.50167,10144,80,80,1,12,12,NA,NA,88.32861051
381,18,1,40910,2012,31.66467,-101.43187,8637,40,Over 160,7,1,1,NA,NA,61.80248271
414,18,1,40978,2012,31.66163,-101.4309,9895,40,Over 160,NA,1,1,NA,NA,46.25013093
437,18,1,41078,2012,31.67496,-101.45422,9965,80,Over 160,6,1,1,NA,NA,26.6
455,18,1,41154,2012,31.66281,-101.45887,9922,160,160,6,1,1,NA,NA,39.552
1999,18,3,39579,2008,31.58524,-101.41221,8715,160,40,7,7,7,NA,NA,29.132
2028,18,3,39627,2008,31.57789,-101.40384,8700,80,160,7,NA,7,NA,NA,26.296
2036,18,3,39681,2008,31.56718,-101.42522,8715,40,20,7,NA,7,NA,NA,49.432
2037,18,3,39693,2008,31.57442,-101.41661,8725,80,20,7,NA,7,NA,NA,16.4500793
2054,18,3,39709,2008,31.58545,-101.42919,8700,160,40,7,NA,7,NA,NA,20.176
2062,18,3,40350,2010,31.54902,-101.4255,8515,40,80,7,8,8,NA,NA,21.844
2063,18,3,40425,2010,31.56388,-101.4551,8651,80,40,7,8,8,NA,NA,12.89341834
2075,18,3,40136,2009,31.60701,-101.40764,8208,160,40,7,7,7,NA,NA,23.48
2080,18,3,40007,2009,31.57834,-101.44212,8195,40,40,7,6,6,NA,NA,21.412
2087,18,3,40150,2009,31.62904,-101.41578,8504,160,160,7,NA,8,NA,NA,33.488
2089,18,3,40144,2009,31.55643,-101.43818,8532,80,20,7,8,8,NA,NA,44.296
2090,18,3,40222,2010,31.5637,-101.43808,8545,80,40,7,NA,8,NA,NA,38.752
2106,18,3,40216,2010,31.59266,-101.4286,8527,40,80,7,7,7,NA,NA,23.716
2107,18,3,40202,2010,31.57422,-101.39962,8417,40,Over 160,7,8,8,NA,NA,36.188
2116,18,3,40267,2010,31.51968,-101.40904,8462,40,40,7,NA,1,NA,NA,71.048
2123,18,3,40222,2010,31.63639,-101.41144,8572,80,Over 160,7,8,8,NA,NA,43.756
2125,18,3,40275,2010,31.57076,-101.42029,8510,80,80,7,8,8,NA,NA,30.7
2135,18,3,40295,2010,31.5636,-101.42951,8547,40,40,7,NA,1,NA,NA,39.816
2136,18,3,40298,2010,31.5524,-101.40423,8432,80,20,7,8,8,NA,NA,21.52
2154,18,3,40312,2010,31.60748,-101.47582,8770,40,Sub 20,7,8,8,NA,NA,32.252
2155,18,3,40326,2010,31.52707,-101.3965,8355,80,40,7,8,8,NA,NA,37.14
2156,18,3,40330,2010,31.50567,-101.45596,8547,40,40,7,8,8,NA,NA,39.416
2164,18,3,40584,2011,31.57118,-101.45924,8660,80,40,7,7,7,NA,NA,27.02
2169,18,3,40459,2010,31.56021,-101.45084,8612,80,20,7,8,8,NA,NA,13.324
2175,18,3,40442,2010,31.58565,-101.44626,8635,80,40,7,8,8,NA,NA,20.868
2185,18,3,40589,2011,31.59987,-101.42475,8560,40,40,7,8,8,NA,NA,27.532
2186,18,3,40518,2010,31.6035,-101.42044,8528,80,20,7,8,8,NA,NA,30.508
2187,18,3,40469,2010,31.58575,-101.45479,8670,160,40,7,8,8,NA,NA,30.188
2188,18,3,40472,2010,31.53438,-101.42153,8468,40,160,7,8,8,NA,NA,76.612
2190,18,3,40487,2010,31.58236,-101.47612,8780,80,40,7,7,7,NA,NA,34.624
2193,18,3,40486,2010,31.60771,-101.47152,8776,40,40,7,7,7,NA,NA,26.68
2194,18,3,40516,2010,31.58962,-101.47603,8770,40,20,7,7,7,NA,NA,19.884
2195,18,3,40520,2010,31.5931,-101.46317,8725,80,40,7,7,7,NA,NA,19.036
2197,18,3,40520,2010,31.58913,-101.42489,8532,80,20,7,8,8,NA,NA,32.952
2200,18,3,40546,2011,31.58177,-101.425,8530,80,20,7,7,7,NA,NA,27.724
2206,18,3,40565,2011,31.5676,-101.46352,8650,80,20,7,7,7,NA,NA,27.824
2210,18,3,40623,2011,31.54554,-101.43835,8550,40,20,7,8,8,NA,NA,44.708
2212,18,3,40743,2011,31.55285,-101.44246,10370,40,20,4,12,12,NA,NA,33.012
2213,18,3,40642,2011,31.53081,-101.42584,8465,40,80,7,8,8,NA,NA,66.024
2223,18,3,40806,2011,31.50161,-101.45585,8500,40,40,7,1,1,NA,NA,94.36
2224,18,3,40872,2011,31.6155,-101.43209,8362,40,160,7,1,1,NA,NA,56.828
2241,18,3,40958,2012,31.63757,-101.42883,8340,40,80,7,1,1,NA,NA,35.184
2242,18,3,41002,2012,31.65067,-101.41874,8270,40,Over 160,7,1,1,NA,NA,126.068
2244,18,3,40989,2012,31.61329,-101.4347,8240,40,160,7,1,1,NA,NA,55.5535446
2245,18,3,41001,2012,31.63968,-101.42151,8242,80,80,7,1,1,NA,NA,23.00821016
2252,18,3,41039,2012,31.61058,-101.40334,8150,40,80,7,1,1,NA,NA,25.484
2255,18,3,41088,2012,31.61735,-101.43469,8233,40,80,7,1,1,NA,NA,53.61673798
1500,25,2,41109,2012,31.6533,-102.00592,12020,80,40,1,1,1,304380,405048,286.748
299,3,1,40808,2011,31.69103,-101.59466,10795,80,80,8,1,1,128790,1318758,1.219311577
