WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Top_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,EUR_o..Mstb.
1634,E,APACHE CORPORATION,REAGAN,2004-06-21,2004,31.52338,-101.63121,8337,40,40,WFMP,CLFK,CLFK --> WFMP,2,2,0,0,220506,0,350000,220506,5499.58,6486.79,7047.08,8063.86,8264.3,8600.08,9767.34,10148.37,10221.32,10369.45,10427.94,10547.47,10681.75,10722.79,2,FRAC,6480,7446,127590,GAL,GEL,215000,LB,SAND,NA,NA,GELA,20/40,23.852
709,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-25,2004,31.7326,-101.987,10492,80,160,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,273100,0,181500,283100,6670,7556,8118,9140,9436,9803,10458.54,10751.71,10917.73,10992.53,11258.71,11803.71,11973.23,12016.97,8,FRAC,10121,10331,77558,GAL,GEL,29000,LB,SAND,NA,NA,,,46.61631594
715,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-25,2004,31.8105,-102.10881,10099,40,40,WFMP,SPBR_L,SPBR_L --> WFMP,3,7,0,5500,156000,250,223000,161750,6981,7808,8389,9272,9647,9864,10165.79,10420.85,10605.68,10731.66,11029.46,11513.24,11750.18,11844.18,7,FRAC,8550,8745,40000,GAL,X-LINKGEL,100000,LB,SAND,NA,40,,20/40,36.412
653,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-29,2004,31.85985,-101.94259,11750,40,20,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,305340,0,0,0,434510,305340,6588,7443.42,8045.74,8985.21,9324.1,9749.91,10191.28,10423.83,10564.84,10641.53,10851.82,11195.84,11437.75,11559.84,1,FRAC,8048,9839,305340,GAL,FLUD,434510,LB,SAND,NA,NA,,,67.268
698,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-30,2004,31.713,-102.0562,10507,40,160,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,275217,0,190000,285217,6838,7748,8281,9195,9570,9908,10410.09,10647.11,10844.47,10891.81,11183.41,11878.55,12063.33,12127.18,8,FRAC,10108,10407,78786,GAL,GEL,28000,LB,SAND,NA,NA,,,36.10162939
718,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-05,2004,31.74442,-102.03472,10514,80,160,WFMP,SPBR_U,SPBR_U --> WFMP,3,4,0,1000,221525,0,149346,222525,6827,7704,8261,9302,9581,9983,10412.58,10670.37,10807.33,11065.03,11343.1,11850.24,12048.75,12054.12,4,FRAC,9805,10340,110440,GAL,GEL,38637,LB,SAND,NA,NA,,,33.376
2269,C,PIONEER NATURAL RESOURCES USA INC,UPTON,2004-07-06,2004,31.5992,-101.82717,8890,40,Sub 20,SPBR_L,SPBR_U,SPBR_U --> SPBR_L,3,6,0,5000,200103,0,473210,205103,6218,7082.77,7682.41,8675.04,9003.59,9390.99,10366.9,10633.58,10771.49,10823.73,11048.36,11535.93,11585.45,11660.94,6,FRAC,7103,7288,54429,GAL,X-LINKGEL,133929,LB,SAND,NA,32,,20/40,23.713
2279,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2004-07-06,2004,31.53072,-101.91047,9080,160,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,5000,197232,0,472150,202232,6375.21,7284.99,7907,8828.41,9175.06,9280.74,10320.07,10576.2,10647.16,10716.13,11004.61,11452.68,11556.04,11638.41,6,FRAC,7247,7459,55398,GAL,X-LINKGEL,135198,LB,SAND,NA,30,,20/40,32.264
693,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-07-11,2004,31.79926,-101.82893,8955,,,WFMP,SPBR_U,SPBR_U --> WFMP,3,6,0,5000,195972,0,473760,200972,6193,7110,7682,8692.22,8999.36,9439.51,10174.5,10453.96,10605.89,10639.74,10780.32,11110.35,11355.19,11448.89,6,FRAC,7131,7318,54726,GAL,X-LINKGEL,138109,LB,SAND,NA,30.9,,20/40,30.336
669,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-07-18,2004,31.7991,-101.82887,8950,,,WFMP,SPBR_U,SPBR_U --> WFMP,3,6,0,5000,198618,0,475880,203618,6165,7088,7659,8666,8991.14,9430.98,10166.87,10446.19,10598.05,10631.99,10772.67,11103.19,11348.02,11441.45,6,FRAC,7123,7307,54810,GAL,X-LINKGEL,135487,LB,SAND,NA,30,,20/40,49.26
1641,E,APACHE CORPORATION,REAGAN,2004-07-20,2004,31.47781,-101.61691,8210,40,80,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,5333.18,6258.53,6825.77,7849.49,8152.39,8516.87,9713.66,10044.62,10147.42,NA,10345.4,10449.06,10596.72,10640.07,2,FRAC,7647,7948,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,25.66
1600,E,APACHE CORPORATION,REAGAN,2004-07-21,2004,31.51953,-101.66523,8306,40,40,WFMP,CLFK,CLFK --> WFMP,2,2,0,0,220506,0,350000,220506,5620.21,6555.79,7122.1,8146.98,8377.79,8707.06,9853.44,10261.46,10321.16,10409.22,10558.98,10692.46,10824.68,10867.51,2,FRAC,7934,8166,92916,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,17.94
1643,E,APACHE CORPORATION,REAGAN,2004-07-21,2004,31.50933,-101.62683,8237,80,40,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,5456.79,6427.07,6989.42,8005.08,8234.58,8576.98,9749.66,10120.05,10200.77,10362.45,10404.74,10514.83,10652.77,10694.06,2,FRAC,6432,7396,127590,GAL,GEL,215000,LB,SAND,NA,NA,GELA,20/40,20.668
714,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-22,2004,31.74256,-101.97648,11077,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,410088,0,0,0,350780,410088,6653,7493,8127,9099,9445,9790,10488.71,10745.08,10892.69,10968.01,11228.48,11725.16,11913.69,11986.65,1,FRAC,8129,10583,410088,GAL,FLUD,350780,LB,SAND,NA,NA,HCL,,54.928
694,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-25,2004,31.7071,-101.983,10515,40,80,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,288374,0,155640,298374,6703,7567,8150,9159,9496,9864,10560.6,10856.07,11018.2,11054.23,11249.38,11954.88,12078.11,12129.42,8,FRAC,10170,10382,81139,GAL,GEL,30366,LB,SAND,NA,NA,,,32.084
710,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-25,2004,31.7214,-101.9693,10530,40,40,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,265369,0,187800,275369,6708,7559,8142,9151,9509,9861,10487.77,10817.19,10983.08,10999.13,11243.36,11883.87,12034.37,12082.11,8,FRAC,10132,10258,77504,GAL,GEL,31000,LB,SAND,NA,NA,,,20.608
680,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-28,2004,31.6877,-102.0657,10520,80,80,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,272080,0,174296,282080,6890,7763,8365,9273,9622,9922,10471.55,10644.14,10897.75,10860.25,11107.57,11901.96,12073.81,12153.51,8,FRAC,10133,10317,66935,GAL,GEL,17283,LB,SAND,NA,NA,,,43.176
712,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-29,2004,31.68548,-102.0114,11250,80,40,WFMP,SPBR_L,SPBR_L --> WFMP,1,1,394800,0,0,0,350290,394800,6768,7676,8250,9222,9570,9990.69,10544,10869,11042,11138,11254.5,12015.6,12133.33,12197.93,1,FRAC,8280,10683,394800,GAL,FLUD,350290,LB,SAND,NA,NA,GELA,,97.884
663,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-30,2004,31.80361,-102.04028,10100,40,80,WFMP,SPBR_L,SPBR_L --> WFMP,1,1,366408,0,0,0,452250,366408,6785,7702,8248,9233,9547,9898,10363.8,10658.06,10808.8,10932.16,11266.6,11680.7,11901.64,11986.69,1,FRAC,8321,9993,366408,GAL,FLUD,452250,LB,SAND,NA,NA,HCL,,31.45750307
645,C,ATHLON ENERGY OPERATING LLC,MIDLAND,2004-08-01,2004,31.91882,-101.81391,8905,80,40,WFMP,SPBR_L,SPBR_L --> WFMP,2,4,173000,2750,0,0,200270,175750,5961,6990,7547,8533,8834.11,9127.18,9897.93,10236.22,10377.14,10405.69,10470.95,10839.34,11006.4,11084.31,4,FRAC,8578,8776,90000,GAL,FLUD,54450,LB,SAND,NA,NA,,20/40,9.608
1647,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-08-02,2004,31.56653,-101.74174,8610,40,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,5000,199458,0,471020,204458,5912,6797.82,7379.18,8378.41,8700.02,9051.28,10116.42,10501.61,10596.04,10584.76,10807.43,11112.66,11243.52,11295.69,6,FRAC,6784,6976,56196,GAL,X-LINKGEL,133882,LB,SAND,NA,30,,20/40,55.96
721,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-08-04,2004,31.7076,-102.0459,10520,40,40,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,288979,0,188306,298979,6830,7713,8277,9224,9578,9887,10465.62,10723.11,10919.95,10953.24,11236.08,11920.49,12093.74,12149.3,8,FRAC,10148,10272,81571,GAL,GEL,30606,LB,SAND,NA,NA,,,62.57131418
2282,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,UPTON,2004-08-05,2004,31.6316,-102.0473,10500,80,80,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,288768,0,190460,298768,6848,7753,8300,9238,9576,10012,10489.22,10829.06,10885.01,10882,11126.98,11785.37,11915.6,12023.53,8,FRAC,10115,10193,80824,GAL,GEL,31384,LB,SAND,NA,NA,GELA,,54.99745852
1624,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-08-06,2004,31.44973,-101.72305,9300,160,40,WFMP,CLFK,CLFK --> WFMP,5,10,0,11000,215607,158149,524210,384756,5627,6543,7102,8105,8446,8687,9946.55,10299.37,10436.98,10478.19,10585.57,10884.73,11009.18,11050.42,10,FRAC,9000,9010,81270,GAL,G,17377,LB,SAND,NA,32.3,,20/40,34.904
732,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-08-09,2004,31.7083,-102.0591,10515,40,80,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,279226,0,180607,289226,6847,7748,8303,9225,9579,9913,10446,10652.61,10852.05,10870.4,11148.87,11891.39,12078.03,12144.53,8,FRAC,10106,10168,68876,GAL,GEL,17249,LB,SAND,NA,NA,,,57.7418352
1596,E,APACHE CORPORATION,REAGAN,2004-08-13,2004,31.44537,-101.64218,8154,40,20,WFMP,CLFK,CLFK --> WFMP,2,2,0,0,220506,0,350000,220506,5322.29,6296.69,6860.12,7860.44,8234.29,8543.93,9801.09,10120.39,10229.63,NA,10429.95,10604.73,10748.17,10777.11,2,FRAC,7677,7897,92916,GAL,X-LINKGEL,135000,LB,SAND,NA,NA,GELA,20/40,17.03591569
1653,E,APACHE CORPORATION,REAGAN,2004-08-16,2004,31.50822,-101.6484,8312,20,40,WFMP,CLFK,CLFK --> WFMP,2,2,0,0,220506,0,350000,220506,5502.75,6467.3,7030.09,8043.55,8299.67,8638.05,9801.23,10186.16,10260.23,10379.68,10484.19,10601.7,10740.5,10782.43,2,FRAC,7847,8079,92916,GAL,X-LINKGEL,135000,LB,SAND,NA,NA,GELA,20/40,29.62307158
1615,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-08-27,2004,31.57651,-101.71405,8545,20,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,4000,204204,0,470640,208204,5815,6717.06,7293.75,8307.65,8612.55,8963.85,10032.26,10429.87,10521.27,10546.64,10757.65,10980.37,11122.2,11171.26,6,FRAC,6714,6914,60396,GAL,X-LINKGEL,135240,LB,SAND,NA,30,,20/40,40.932
1616,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-08-27,2004,31.61293,-101.70325,8520,20,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,5000,198324,0,472400,203324,5820,6683,7250,8268,8601.43,8982.34,10007.73,10385.04,10509.92,10544.61,10741.25,10942.35,11107.86,11153.28,6,FRAC,6688,6884,52038,GAL,X-LINKGEL,135187,LB,SAND,NA,30,,20/40,34.48819999
1654,E,APACHE CORPORATION,REAGAN,2004-08-28,2004,31.44684,-101.6528,8174,40,20,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,5350,6341.99,6899.69,7909.16,8254.17,8559.62,9817.82,10145.98,10257.41,NA,10459.19,10648.64,10791.69,10822.58,2,FRAC,7721,7944,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,29.15185689
670,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-08-30,2004,31.84944,-101.95491,10750,80,40,WFMP,SPBR_L,SPBR_L --> WFMP,1,1,342300,0,0,0,291940,342300,6620.95,7465,8035,9045,9373,9727.71,10292,10550,10685,10719.34,10909.59,11217.41,11477.79,11585.75,1,FRAC,8087,9911,342300,GAL,FLUD,291940,LB,SAND,NA,NA,HCL,,43.884
685,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-09-02,2004,31.93425,-101.83609,9397,80,20,WFMP,CLFK,CLFK --> WFMP,3,6,0,7500,297423,0,388238,304923,6108,7103,7649,8632,8897,9212,9967.97,10280.71,10413.97,10440,10516.39,10838.96,11092.64,11173.91,6,FRAC,7104,7288,58653,GAL,X-LINKGEL,135450,LB,SAND,NA,30.8,,20/40,46.456
1665,E,APACHE CORPORATION,REAGAN,2004-09-10,2004,31.51985,-101.63012,8340,40,20,WFMP,CLFK,CLFK --> WFMP,2,2,0,0,367506,0,362000,367506,5495.02,6468.85,7029.76,8044.87,8260.44,8598.14,9766.62,10145.87,10220.21,10371.29,10426.03,10543.22,10677.95,10720.59,2,FRAC,7849,8117,139916,GAL,GEL,139000,LB,SAND,NA,NA,,20/40,18.52846714
1648,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-09-13,2004,31.59831,-101.58431,8116,160,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,5000,207988,0,470270,212988,5197.38,6333.52,6891.2,7933.82,8201.8,8539.45,9700.74,10085.94,10183.74,10315.44,10307.83,10554.93,10671.2,10708.92,6,FRAC,6325,6671,63844,GAL,X-LINKGEL,134547,LB,SAND,NA,31.5,,20/40,44.236
1679,E,APACHE CORPORATION,REAGAN,2004-09-13,2004,31.46065,-101.62497,8204,20,40,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,367506,0,362000,367506,5283.8,6259.54,6832.09,7843.62,8160.01,8516.84,9736.66,10063.22,10168.82,NA,10365.22,10500.33,10647.76,10683.02,2,FRAC,7655,8053,139916,GAL,GEL,139000,LB,SAND,NA,NA,,20/40,15.47732057
708,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-09-18,2004,31.7204,-101.9734,10500,40,80,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,279110,0,186700,289110,6712,7571,8154,9163,9491,9873,10504,10820.09,10986.28,11008.8,11250.03,11892.74,12041.05,12088.48,8,FRAC,10133,10266,72835,GAL,GEL,31000,LB,SAND,NA,NA,,,23.75980535
713,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-09-20,2004,31.76622,-101.98814,11000,40,80,WFMP,SPBR_L,SPBR_L --> WFMP,1,2,0,9000,85900,0,329600,94900,6748,7567,8129,9134,9494,9814,10463.33,10776,10924.18,11021.01,11258.92,11669.22,11881.24,11956.2,2,FRAC,8186,10459,85900,GAL,X-LINKGEL,329600,LB,SAND,NA,NA,GELA,,36.16
686,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-09-21,2004,31.93173,-101.8308,9365,80,20,WFMP,CLFK,CLFK --> WFMP,4,7,0,4000,337722,0,437481,341722,6075,7014,7597,8577,8844,9178,9933.26,10253.44,10379.04,10417.06,10488.63,10823.18,11064,11144.05,7,FRAC,7063,7257,56616,GAL,X-LINKGEL,135840,LB,SAND,NA,30.8,,20/40,60.648
1678,E,APACHE CORPORATION,REAGAN,2004-09-22,2004,31.51869,-101.66894,8307,40,20,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,367506,0,362000,367506,5622.88,6553.65,7128.13,8146.9,8378.56,8709.21,9853.32,10262.42,10319.83,10403.61,10563.23,10695.53,10827.6,10870.69,2,FRAC,7959,8183,139916,GAL,GEL,139000,LB,SAND,NA,NA,GELA,20/40,21.0058
1666,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-09-27,2004,31.63272,-101.76269,8710,Over 160,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,5000,195174,0,472660,200174,6021,6877,7474,8473,8801.65,9232.93,10190.32,10520.16,10671.08,10676.23,10850.1,11188.63,11348.31,11405.02,6,FRAC,6896,7088,54558,GAL,X-LINKGEL,135440,LB,SAND,NA,30,,20/40,45.8702266
1650,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-09-28,2004,31.5407,-101.62262,8270,80,40,SPBR_L,CLFK,CLFK --> SPBR_L,3,6,0,5000,189756,0,471420,194756,5509.18,6454.51,7014.36,8043.29,8269.42,8600.35,9772.83,10155.45,10227.5,10379.09,10421.83,10557.96,10686.46,10726.09,6,FRAC,6441,6619,54768,GAL,X-LINKGEL,136548,LB,SAND,NA,31.5,,20/40,38.304
2270,C,PIONEER NATURAL RESOURCES USA INC,UPTON,2004-09-30,2004,31.60298,-101.82832,8920,40,40,SPBR_L,CLFK,CLFK --> SPBR_L,3,6,0,5000,202183,0,474721,207183,6225,7098.14,7694.8,8691.67,9007.52,9402.5,10375.99,10640.05,10774.19,10842.27,11063.98,11543.75,11589.11,11665.42,6,FRAC,7091,7288,57194,GAL,X-LINKGEL,144336,LB,SAND,NA,28,,20/40,28.698
1657,E,APACHE CORPORATION,REAGAN,2004-10-12,2004,31.55144,-101.64,8336,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,367506,0,362000,367506,5563.72,6470.22,7038.27,8057.87,8335.3,8660.98,9816.15,10204.75,10279.3,10399.02,10487.23,10630.03,10767.75,10807.84,2,FRAC,7895,8117,139916,GAL,GEL,139000,LB,SAND,NA,NA,GELA,20/40,42.43844071
1667,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-10-12,2004,31.5967,-101.64135,8350,80,40,SPBR_L,CLFK,CLFK --> SPBR_L,3,6,0,5000,196098,0,473480,201098,5671,6539.97,7094.86,8114.86,8401.46,8731.98,9851.78,10229.48,10332.18,10425.85,10524.41,10711.94,10852.9,10894.94,6,FRAC,6530,6694,54222,GAL,X-LINKGEL,129403,LB,SAND,NA,30.5,,20/40,43.07231771
725,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-10-16,2004,31.79571,-102.02423,11000,40,160,WFMP,SPBR_L,SPBR_L --> WFMP,1,2,271800,24000,0,0,300900,295800,6769.67,7671,8235,9202,9496,9996,10400.29,10641.26,10819.37,10940.97,11181.86,11682.9,11894.42,11989.65,2,FRAC,8279,10434,271800,GAL,W,300900,LB,SAND,NA,NA,GELA,,58.17200944
726,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-10-24,2004,31.78397,-102.15479,11000,160,80,WFMP,SPBR_L,SPBR_L --> WFMP,1,1,457338,0,0,0,357950,457338,7178,8033,8586,9446.86,9892.7,9961.11,10427,10758.9,10924.55,11146.15,11238.4,11559.23,11755.32,11877.95,1,FRAC,8648,10563,457338,GAL,FLUD,357950,LB,SAND,NA,NA,,,33.5191448
720,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-10-29,2004,31.75465,-101.99714,11100,40,80,WFMP,SPBR_L,SPBR_L --> WFMP,1,1,461832,0,0,0,370580,461832,6688,7547,8114,9124,9506,9857,10412.12,10775.32,10950.34,11041.88,11288.04,11694.73,11893.24,11948.69,1,FRAC,8280,10607,461832,GAL,W,370580,LB,SAND,NA,NA,,,27.19189199
1662,E,APACHE CORPORATION,REAGAN,2004-10-29,2004,31.44229,-101.6726,8260,80,Sub 20,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,5502,6446.82,7017.11,8024.29,8325.92,8611.77,9890.83,10227.25,10346.73,10397.27,10543.84,10773.94,10914.65,10948.27,2,FRAC,7831,8053,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,39.86164692
1676,E,APACHE CORPORATION,REAGAN,2004-10-31,2004,31.4549,-101.64987,8140,40,40,WFMP,CLFK,CLFK --> WFMP,2,2,0,0,367506,0,360000,367506,5372.15,6338.89,6905.56,7898.6,8244.69,8566.82,9803.13,10136.59,10244.57,NA,10451.14,10623.01,10766.45,10799.28,2,FRAC,7713,7942,139916,GAL,GEL,140000,LB,SAND,NA,NA,,20/40,29.992
750,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-11-02,2004,31.6988,-102.0025,10505,40,80,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,288644,0,191199,298644,6745,7658.1,8235.47,9217.9,9579.28,10038.62,10629.62,10906.51,11067.33,11149.22,11254.48,11984.22,12106.12,12161.32,8,FRAC,10114,10386,81536,GAL,GEL,29558,LB,SAND,NA,NA,,,38.192
731,E,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-11-03,2004,31.66337,-101.77644,8780,Over 160,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,6,0,5000,198282,0,473110,203282,6068.61,6948.98,7512.57,8516.46,8819.61,9303.65,10180.39,10506.16,10659.44,10693.99,10860.81,11202.24,11360.42,11430.43,6,FRAC,6960,7138,58590,GAL,X-LINKGEL,137282,LB,SAND,NA,30,,20/40,40.98067921
1669,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-04,2004,31.53355,-101.62035,8205,80,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,6,0,4500,195762,0,473390,200262,5482.62,6440.41,7002.05,8022.52,8251.8,8587,9761.74,10138.82,10214.37,10373.8,10407.8,10533.93,10663.57,10702.9,6,FRAC,6441,6591,56532,GAL,X-LINKGEL,138234,LB,SAND,NA,30,,20/40,28.67926976
1671,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-04,2004,31.59139,-101.64819,8345,40,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,5000,196224,0,475894,201224,5664,6549.07,7103.87,8123.33,8405.98,8737.96,9854.75,10235.22,10330.57,10424.73,10538,10723.45,10854.28,10896.25,6,FRAC,6541,6710,55818,GAL,X-LINKGEL,138234,LB,SAND,NA,30,,20/40,32.59924597
1674,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-09,2004,31.5498,-101.58232,8188,80,40,SPBR_L,CLFK,CLFK --> SPBR_L,3,6,0,5000,194292,0,471820,199292,5063.67,6304.36,6871.22,7907.48,8124.49,8493.5,9686.04,10055.92,10139.08,10330.96,10283.55,10450.54,10566.31,10602.03,6,FRAC,6295,6439,55524,GAL,X-LINKGEL,134578,LB,SAND,NA,30,,20/40,50.176
1687,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-11,2004,31.55403,-101.5968,8150,40,40,SPBR_L,CLFK,CLFK --> SPBR_L,3,6,0,5000,195552,0,472270,200552,5506.16,6350.55,6910.52,7934.38,8174.03,8521.72,9710.44,10084.27,10165.73,10337.4,10325.83,10488.63,10611.31,10648.65,6,FRAC,6346,6541,56112,GAL,X-LINKGEL,132071,LB,SAND,NA,32,,20/40,40.528
1688,E,APACHE CORPORATION,REAGAN,2004-11-11,2004,31.51931,-101.68288,8418,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,5656.29,6592.57,7161.28,8183.88,8421.5,8748.79,9886.43,10304.85,10349.1,10412.44,10603.44,10763.8,10896.8,10942.2,2,FRAC,8001,8220,139916,GAL,GEL,140000,LB,SAND,NA,NA,,20/40,32.723344
1691,E,APACHE CORPORATION,REAGAN,2004-11-12,2004,31.43409,-101.64222,8267,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,5303.21,6301.56,6861.54,7859.58,8231.18,8518.57,9805.36,10118.83,10230.14,NA,10421.46,10619.12,10760.47,10786.65,2,FRAC,7680,7896,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,8.388
1690,E,APACHE CORPORATION,REAGAN,2004-11-13,2004,31.53486,-101.64796,8329,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,5572.18,6518.42,7084.41,8109.64,8342.07,8666.37,9819.58,10215.37,10282.85,10396.96,10501.81,10635.6,10766.47,10804.13,2,FRAC,7910,8146,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,39.92984664
1672,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-16,2004,31.58082,-101.72859,8615,160,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,5000,195636,0,471060,200636,5835,6747,7325.31,8336.64,8628.81,8990.13,10038.38,10428.81,10531.01,10541.96,10757.86,11017.8,11158.1,11208.06,6,FRAC,6740,6928,54180,GAL,X-LINKGEL,137740,LB,SAND,NA,30,,20/40,32.49670036
1673,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-16,2004,31.57116,-101.72116,8532,80,20,WFMP,CLFK,CLFK --> WFMP,3,6,0,5000,194292,0,471970,199292,5837,6747.63,7319.08,8329.93,8633.91,8984.24,10056.4,10455.59,10542.18,10556.84,10772.4,11014.7,11153.62,11202.59,6,FRAC,6742,6930,54474,GAL,X-LINKGEL,134280,LB,SAND,NA,32,,20/40,34.12554949
31,E,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2004-11-24,2004,31.65926,-101.69933,8560,160,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,6,0,5000,183918,0,472190,188918,5800,6729,7304,8335,8582.83,9037.3,10000.67,10344.57,10481.8,10553.94,10745.01,10912.94,11077.5,11127.92,6,FRAC,6748,6928,54138,GAL,X-LINKGEL,131493,LB,SAND,NA,30,,20/40,51.73461391
