Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
NA,NA,NA,NA,0,6,18,3,2010,3,2,8,NA,15.34,3,7,3,8190,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2009,4,2,6,NA,18.776,3,7,3,7864,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2009,1,3,7,NA,23.48,3,7,3,7822,1,NA,11,NA
NA,NA,NA,NA,NA,6,18,3,2009,1,3,NA,NA,20.812,3,7,4,5826,NA,NA,NA,NA
NA,NA,NA,NA,0,6,18,3,2009,4,3,7,NA,39.328,3,7,3,7796,1,NA,12,NA
NA,NA,NA,NA,0,6,18,3,2009,4,3,NA,NA,16.496,3,7,1,7940,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2009,3,3,6,NA,21.412,3,7,3,7838,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,7,NA,49.684,2,7,3,8294,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2009,4,3,NA,NA,22.484,3,7,1,7832,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2009,4,3,7,NA,20.272,3,7,3,7856,1,NA,NA,NA
0,12000,578138,45066,120971,6,27,3,2009,4,1,8,0,37.532,3,7,3,5734,11,3,20,6
0,12432,184504,172072,656313,5,1,3,2010,3,3,1,0,20.104,3,7,3,6231,6,3,20,6
0,13306,498415,485109,501474,5,1,3,2010,3,2,1,0,26.276,3,7,3,6246,6,3,20,NA
NA,NA,NA,NA,0,6,18,3,2009,1,1,NA,NA,33.488,3,7,1,8170,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2009,4,2,8,NA,44.296,3,7,3,8156,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,NA,NA,38.752,3,7,1,8156,1,NA,11,NA
0,0,298410,102690,130000,5,30,3,2010,1,3,3,0,31.20847532,3,7,3,7970,11,3,20,6
NA,NA,NA,NA,0,6,18,3,2010,3,4,NA,NA,45.952,3,7,1,8008,1,NA,11,NA
0,12000,607908,48762,124443,6,27,3,2010,4,3,7,0,23.88,3,7,3,5770,11,3,20,6
NA,NA,NA,NA,0,6,18,3,2010,3,3,8,NA,44.404,3,7,3,7948,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,4,1,NA,20.196,2,7,3,7292,1,NA,11,NA
0,10080,974232,964152,927236,6,13,3,2010,1,4,1,0,26.412,3,7,3,6182,6,3,9,NA
0,7560,655662,648102,823600,6,13,3,2010,3,4,1,0,36.01964551,3,7,3,6156,11,3,NA,NA
0,5000,238014,55146,128360,5,27,3,2010,3,3,4,0,52.88401437,3,5,3,6850,11,3,20,6
0,5000,237090,49392,88927,5,27,3,2010,4,3,4,0,38.91903009,3,7,3,6865,11,3,20,6
NA,NA,NA,NA,0,6,18,3,2010,3,4,7,NA,23.716,3,7,3,8160,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,5,8,NA,36.188,3,7,3,8030,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,2,8,NA,30.128,3,7,3,8096,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,8,NA,33.96,3,7,3,8094,1,NA,11,NA
0,5000,230832,59136,126360,5,27,3,2010,4,3,4,0,43.20116525,3,7,3,6896,11,3,20,6
NA,NA,NA,NA,0,6,18,3,2010,3,2,NA,NA,36.128,3,7,1,8070,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,3,7,NA,59.376,3,7,3,8060,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,2,8,NA,27.556,3,7,3,8152,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,2,NA,NA,44.716,3,7,1,5836,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,3,NA,NA,71.048,2,7,1,6414,1,NA,11,NA
0,16500,1151228,54000,132012,5,27,3,2010,3,2,10,0,41.48374654,3,6,3,6827,11,3,20,6
0,16500,990020,53382,110921,5,27,3,2010,3,2,10,0,67.29519571,3,6,3,6810,11,3,20,6
0,16500,1112538,53550,126963,5,27,3,2010,3,2,10,0,49.108,3,6,3,6796,11,3,20,6
NA,NA,NA,NA,0,6,18,3,2010,4,5,8,NA,43.756,3,7,3,8184,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,7,NA,27.572,2,7,3,8338,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,4,8,NA,30.7,3,7,3,8098,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,4,7,NA,48.448,3,7,3,7862,1,NA,11,NA
0,7560,588630,581070,846560,6,13,3,2010,1,3,1,0,30.31861183,3,7,3,6124,6,3,9,NA
0,9072,769902,760830,847480,6,13,3,2010,1,4,1,0,46.94832687,3,7,3,6161,6,3,9,NA
NA,NA,NA,NA,0,6,18,3,2010,4,2,8,NA,23.696,3,7,3,8270,1,NA,11,NA
0,5000,227400,54852,125363,5,27,3,2010,3,2,4,0,42.76791385,3,5,3,6881,11,3,20,6
0,8568,707784,699216,901360,6,13,3,2010,4,3,1,0,42.036,3,7,3,6102,11,3,NA,NA
0,5000,235662,49770,95710,5,27,3,2010,3,3,4,0,26.236,3,7,3,6866,11,3,20,6
1024296,11592,1035888,1024296,927236,6,13,3,2010,4,3,1,0,66.52,3,7,3,6077,3,3,9,NA
728532,9492,738024,728532,927236,6,13,3,2010,5,4,1,0,17.524,1,7,3,5502,3,3,9,NA
NA,NA,NA,NA,0,6,18,3,2010,3,3,NA,NA,39.816,3,7,1,5844,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,2,8,NA,21.52,3,7,3,8006,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,8,NA,23.924,3,7,3,8278,1,NA,11,NA
0,5000,232035,56532,130336,5,27,3,2010,3,2,4,0,51.74410674,3,7,3,6932,11,3,20,6
NA,NA,NA,NA,0,6,18,3,2010,4,1,7,NA,20.028,3,7,3,7894,1,NA,11,NA
0,5500,237396,51324,119320,5,27,3,2010,4,3,4,0,19.544,3,5,3,6898,11,3,20,6
0,5000,234798,56406,135194,5,27,3,2010,2,3,4,0,14.336,3,5,3,6846,11,3,20,6
0,5000,241416,59850,148725,5,27,3,2010,3,3,4,0,38.064,3,5,3,6842,11,3,20,6
0,10584,1408201.2,1231011.6,697137,6,13,3,2010,3,3,1,0,39.044,3,1,3,5926,6,3,9,NA
0,11592,1123794,1112202,927236,6,13,3,2010,1,3,1,0,60.988,2,1,3,6474,6,3,NA,NA
0,11592,1088640,1077048,927236,6,13,3,2010,1,4,1,0,98.172,3,1,3,5971,6,3,9,NA
NA,NA,NA,NA,0,6,18,3,2010,3,3,8,NA,45.84,3,7,3,8318,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,8,NA,38.75937114,3,7,3,8112,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,7,NA,28.812,3,7,3,8336,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,6,8,NA,32.252,3,7,3,8314,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,8,NA,37.14,3,7,3,7934,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,3,8,NA,39.416,3,7,3,8114,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,2,8,NA,11.228,3,7,3,8396,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,3,8,NA,43.016,3,7,3,8262,1,NA,11,NA
0,10705,1031347,1020642,814540,6,13,3,2010,3,3,1,0,40.828,2,1,3,6788,6,3,9,NA
0,14070,1034880,1020810,927236,6,13,3,2010,3,3,1,0,38.652,3,1,3,5915,6,3,9,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,8,NA,31.16,1,7,3,8270,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,8,NA,28.78,3,7,3,8174,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,1,7,NA,41.536,3,7,3,7814,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,4,3,7,NA,27.02,3,7,3,8303,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,1,8,NA,29.072,3,7,3,8030,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,2,8,NA,77.724,3,7,3,8114,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,2,8,NA,90.868,3,7,3,8164,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,2,8,NA,13.324,3,7,3,8200,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,2,8,NA,47.356,3,7,3,8316,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,4,8,NA,14.672,3,7,3,7962,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,1,7,NA,23.408,3,7,3,7867,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,1,2,8,NA,46.31872541,3,7,3,8304,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,8,NA,20.868,3,7,3,8186,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,4,8,NA,16.41133366,3,7,3,7950,1,NA,11,NA
852600,12096,864696,852600,717166,6,13,3,2011,4,4,1,0,55.38,2,1,3,7340,3,3,9,NA
695900,0,941900,113000,85000,6,2,3,2011,4,3,5,0,45.544,1,7,3,9306,6,3,NA,6
NA,NA,NA,NA,0,6,18,3,2010,3,1,7,NA,137.964,3,7,3,7842,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,2,8,NA,33.034,3,7,3,8188,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,1,3,8,NA,44.784,3,7,3,8344,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,1,3,8,NA,45.516,3,7,3,8227,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,1,8,NA,58.608,3,7,3,8224,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,1,7,NA,30.632,3,7,3,7866,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,3,3,8,NA,27.532,3,7,3,8162,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,2,8,NA,30.508,3,7,3,8172,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,1,3,8,NA,30.188,3,7,3,8210,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,1,8,NA,76.612,3,7,3,7999,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,3,7,NA,53.604,3,7,3,8012,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,7,NA,34.624,3,7,3,8362,1,NA,11,NA
0,7000,859969,603395,436312,5,27,3,2012,4,6,3,0,29.30455739,3,6,3,8479,11,3,20,NA
NA,NA,NA,NA,0,6,18,3,2011,4,2,7,NA,26.76028006,3,7,3,7886,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,3,7,NA,26.68,3,7,3,8330,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,2,7,NA,19.884,3,7,3,8350,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,3,7,NA,19.036,3,7,3,8310,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,4,2,8,NA,32.952,3,7,3,8123,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,3,8,NA,24.12,3,7,3,8120,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,4,8,NA,31.888,3,7,3,8077,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,4,2,7,NA,27.724,3,7,3,8134,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,4,3,7,NA,30.764,3,7,3,8384,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,4,3,8,NA,28.208,3,7,3,8116,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2010,3,2,7,NA,24.244,3,7,3,8336,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,3,3,7,NA,30.608,3,7,3,8179,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,3,1,8,NA,27.74933842,3,7,3,8056,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,4,2,7,NA,27.824,3,7,3,8294,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,4,6,7,NA,54.116,3,7,3,8006,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,3,1,8,NA,14.80278957,3,7,3,8016,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,3,2,8,NA,44.708,3,7,3,8148,1,NA,NA,NA
NA,NA,NA,NA,NA,6,18,3,2011,4,3,7,NA,24.276,3,7,3,7900,NA,NA,NA,NA
NA,NA,NA,NA,0,6,18,3,2011,3,2,12,NA,33.012,3,4,3,9996,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,3,4,8,NA,66.024,3,7,3,8044,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,3,1,7,NA,56.028,3,7,3,7860,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,3,3,7,NA,35.9,3,7,3,7832,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2011,3,3,1,NA,35.624,3,7,3,5696,1,NA,11,NA
NA,NA,NA,541416,669121,6,18,3,2011,3,3,NA,NA,14.912,1,7,3,5811,3,3,3,12
0,10080,846972,836892,682210,6,13,3,2011,1,4,1,0,23.452,5,7,3,7644,6,3,9,NA
0,10080,836472,826392,727700,6,13,3,2011,1,3,1,0,27.78,2,7,3,7173,6,3,9,NA
865116,11004,876120,865116,539130,6,13,3,2011,1,4,1,0,58.35854761,5,1,3,7592,3,3,9,NA
NA,NA,NA,635648,751508,6,18,3,2011,3,3,1,NA,94.36,3,7,3,5808,3,3,3,NA
NA,NA,NA,23277.5,0,6,18,3,2011,3,1,1,NA,56.828,3,7,1,5922,1,NA,11,NA
0,13500,1049999,752939,580431,6,27,3,2012,3,4,3,0,13.992,3,7,3,7429,11,3,9,6
0,0,459668,165000,125000,5,2,3,2012,3,3,4,325000,21.94,3,7,3,7744,8,5,20,NA
0,0,547000,165000,125000,5,2,3,2012,3,4,4,490000,21.56,3,5,3,7710,8,5,20,NA
NA,NA,NA,NA,0,6,18,3,2012,4,1,1,NA,40.632,3,7,3,5998,1,NA,11,NA
0,13500,1036800,717102,599699,6,27,3,2012,4,4,3,0,46.472,2,7,3,7502,11,3,3,6
0,9072,771498,762426,503744,6,13,3,2012,6,3,1,0,7.836,5,1,3,5956,6,3,9,NA
NA,NA,NA,543922,703045,6,18,3,2012,3,1,NA,NA,33.152,3,7,3,5979,3,3,3,NA
0,0,760000,1e+05,88625,5,2,3,2012,1,2,7,160000,56.668,5,7,3,9681,11,3,20,6
NA,NA,NA,NA,NA,6,18,3,2012,3,4,1,NA,84.096,5,7,3,7390,8,NA,17,NA
NA,NA,NA,NA,0,6,18,3,2012,3,4,1,NA,35.184,3,7,3,6312,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2012,3,5,1,NA,126.068,3,7,3,5937,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2012,5,2,1,NA,32.19555527,3,7,3,6036,1,NA,11,NA
NA,NA,NA,NA,NA,6,18,3,2012,3,1,1,NA,55.5535446,3,7,3,5951,8,NA,NA,NA
NA,NA,NA,NA,0,6,18,3,2012,4,4,1,NA,23.00821016,3,7,3,5929,1,NA,11,NA
NA,NA,NA,NA,0,6,18,3,2012,4,5,1,NA,47.04,3,7,3,5905,1,NA,11,NA
0,10080,970326,960246,568000,6,13,3,2012,4,4,1,0,37.424,5,6,3,6633,6,3,9,NA
0,9072,923076,914004,602720,6,13,3,2012,4,2,1,0,33.536,5,6,3,7854,6,3,9,NA
0,8064,906108,898044,555880,6,13,3,2012,3,3,1,0,109.772,5,7,3,7815,11,3,20,NA
NA,NA,NA,NA,NA,6,18,3,2012,3,1,1,NA,24.508,5,6,3,7651,8,NA,17,NA
NA,NA,NA,NA,NA,6,18,3,2012,3,2,1,NA,37.556,5,6,3,7590,8,NA,17,NA
NA,NA,NA,NA,0,6,18,3,2012,3,4,1,NA,25.484,1,7,3,5801,1,NA,11,NA
0,12000,1311378,179936,144162,6,27,3,2012,4,1,4,0,47.032,2,6,3,9482,11,3,20,6
0,10500,951450,658810,477584,6,27,3,2012,4,4,3,0,34.92,3,7,3,7411,11,3,20,6
NA,NA,NA,NA,0,6,18,3,2012,3,4,1,NA,53.61673798,3,7,3,6316,1,NA,11,NA
0,5000,206474,57414,136630,3,27,4,2003,4,3,3,0,29.576,3,7,3,7191,11,3,9,6
0,3500,180000,46000,138330,3,27,4,2003,5,3,3,0,28.968,1,7,3,7026,11,3,11,NA
0,5000,206474,57414,136200,3,27,4,2003,1,3,3,0,18.522,1,7,3,6972,11,3,NA,6
0,5000,199292,23277.5,0,2,27,4,2003,4,3,3,0,29.3341376,3,7,1,7456,1,NA,11,NA
0,5000,202954,62617,153693,2,27,4,2003,1,3,3,0,46.25148171,3,7,3,8856,11,3,9,6
0,5000,200342,23277.5,0,2,27,4,2003,4,4,3,0,27.11062516,3,7,1,7429,1,NA,11,NA
0,5000,196057,53130,127080,2,27,4,2003,4,3,3,0,28.8424161,3,7,3,7485,11,3,NA,6
0,5000,205103,54429,133929,3,27,4,2004,3,6,3,0,23.713,3,5,3,7103,11,3,NA,6
0,5000,207183,57194,144336,3,27,4,2004,3,3,3,0,28.698,1,5,3,7091,11,3,NA,6
0,5000,206350,56634,137811,3,27,4,2004,1,2,3,0,28.074,3,5,3,7067,11,3,NA,6
0,10000,284430,23277.5,74000,2,13,4,2004,3,4,4,0,68.516,2,7,3,8493,6,3,9,NA
0,9000,294444,104939,28000,2,13,4,2004,4,4,3,0,33.648,5,7,3,10110,6,3,NA,NA
0,10000,291398,67968,18000,2,13,4,2004,3,4,4,0,56.128,2,7,3,10166,6,3,9,NA
0,5000,202652,57204,135150,3,27,4,2004,5,3,3,0,55.32660624,1,5,3,7077,11,3,NA,6
0,5000,202232,55398,135198,2,27,4,2004,1,3,3,0,32.264,1,7,3,7247,11,3,NA,6
0,10000,298768,80824,31384,2,13,4,2004,4,4,4,0,54.99745852,2,7,3,10115,6,3,9,NA
0,10000,293373,81571,30800,2,13,4,2005,3,3,4,0,27.552,2,7,3,10184,6,3,9,NA
0,4000,206468,53463,135580,2,27,4,2006,3,3,3,0,28.94866663,3,7,3,7750,11,3,NA,6
0,5500,198104,52338,133314,2,27,4,2006,1,3,3,0,30.184,3,7,3,7533,11,3,NA,6
0,19500,1246198.184,1226694,927236,2,10,4,2005,3,1,1,0,106.1477728,3,7,3,7332,11,3,NA,6
0,14000,439552,80622,17270,2,27,4,2006,3,3,6,0,41.41698122,3,7,3,9507,6,3,NA,6
0,0,832986,832986,762680,2,13,4,2006,3,4,1,832986,98.168,3,7,3,7737,4,3,11,NA
742140,0,742140,742140,854000,2,13,4,2006,4,1,1,0,111.2084996,3,7,3,7745,3,3,NA,NA
118272,0,153212,118272,799762,2,13,4,2007,4,5,1,0,95.57577585,3,7,3,7733,9,3,11,NA
1072134,0,1072134,1072134,800820,2,13,4,2007,4,4,1,0,25.244,1,7,3,7752,9,3,NA,NA
677796,0,677796,677796,801640,2,13,4,2006,4,4,1,0,69.67213496,1,7,3,7353,3,3,17,6
848862,0,848862,848862,927236,2,13,4,2006,4,3,1,0,97.30476843,1,7,3,7340,3,3,NA,NA
1075580.1,0,1136226,1136226,800960,2,13,4,2007,3,4,1,0,142.2787642,3,7,3,7746,3,3,NA,NA
1075580.1,0,1318170,1231011.6,927236,2,13,4,2006,4,4,1,0,200.612,3,7,3,7746,3,3,NA,NA
1075580.1,0,1288812,1231011.6,850680,2,13,4,2006,4,1,1,0,48.36600549,3,7,3,7719,3,3,9,6
1075580.1,0,1310022,1231011.6,927236,2,13,4,2006,3,4,1,0,81.896,3,7,3,7738,9,3,11,NA
324534,0,324534,324534,351380,2,13,4,2006,3,5,1,0,34.5821022,5,7,3,9179,3,3,NA,NA
0,14500,926900,912400,763000,2,10,4,2006,3,4,1,0,63.79352249,3,7,3,7312,11,3,NA,NA
0,14000,970250,956250,790500,2,10,4,2006,3,5,1,0,65.876,3,7,3,7397,11,3,NA,6
0,14500,922900,908400,763000,2,10,4,2006,3,4,1,0,90.536,3,7,3,7315,11,3,NA,NA
0,14500,967900,953400,788000,2,10,4,2006,3,5,1,0,99.872,3,7,3,7384,11,3,NA,NA
0,14500,956500,942000,760500,2,10,4,2006,3,5,1,0,96.516,3,7,3,7738,6,3,NA,NA
0,5250,195443,55036,137747,2,27,4,2007,5,3,3,0,32.056,1,5,3,7569,11,3,NA,6
569436,0,569436,569436,207348,2,28,4,2007,3,3,1,0,52.712,3,7,3,7441,3,3,NA,NA
0,11500,896390,884890,741000,2,10,4,2007,3,5,1,0,72.612,NA,NA,3,7753,11,3,NA,NA
0,18000,356781,62231,127786,2,27,4,2007,4,4,6,0,58.74358986,5,7,3,9207,11,3,NA,6
0,15000,461702,90168,71823,2,27,4,2007,3,1,5,0,50.01729324,5,7,3,9118,6,3,NA,6
446720,0,446720,216720,94000,2,28,4,2008,3,2,3,0,36.984,3,7,3,9107,9,3,17,6
400250,0,400250,170250,94000,2,28,4,2008,3,3,3,0,39,3,7,3,9049,9,3,17,6
405250,0,405250,175250,94000,2,28,4,2008,3,2,3,0,34.05661012,1,7,3,9101,9,3,17,6
406000,0,406000,222000,94000,2,28,4,2008,3,3,3,0,19.3364338,1,7,3,9058,9,3,17,6
0,9500,790160,780660,671000,2,10,4,2008,3,5,1,0,38.624,3,7,3,7774,11,3,NA,NA
0,12000,457584,55554,136481,2,27,4,2008,3,3,7,0,26.32,3,7,3,7363,11,3,NA,6
0,16500,848418,58104,156148,2,27,4,2008,3,1,10,0,73.2,1,7,3,7566,11,3,NA,6
0,13000,708296,54063,133683,2,27,4,2008,4,4,8,0,46.4913173,3,7,3,7446,11,3,NA,6
0,4500,154134,51583,140396,2,27,4,2008,3,4,3,0,15.496,3,5,3,7253,11,3,NA,6
0,11500,835500,824000,696000,2,10,4,2008,3,5,1,0,56.34661404,3,7,3,7710,11,3,NA,NA
0,0,528864,87108,70000,2,17,4,2008,1,4,7,0,44.856,1,7,3,10083,11,3,NA,6
573000,0,573000,92000,48000,2,28,4,2008,3,4,5,0,58.388,3,7,3,9652,9,3,17,6
350500,0,1051000,92000,48000,2,28,4,2008,3,3,4,0,26.56,3,7,3,9446,9,3,17,6
610806,19362,630168,610806,703547,2,5,4,2008,1,3,1,0,83.18,5,7,3,9321,9,3,17,NA
NA,NA,NA,NA,NA,2,17,4,2008,1,4,1,NA,67.91190947,1,1,3,7116,NA,NA,NA,NA
1037820,17052,1054872,1037820,927236,2,5,4,2008,3,3,1,0,61.572,3,7,3,8268,3,3,17,6
0,4500,164013,42240,153547,2,27,4,2008,3,3,3,0,32.132,3,5,3,7267,11,3,NA,6
762972,15624,778596,762972,827900,2,5,4,2008,1,3,1,0,49.9394299,2,7,3,8314,9,3,17,6
875112,16422,891534,875112,927236,2,5,4,2008,4,3,1,0,69.55067967,3,7,3,7702,3,3,17,6
454500,0,454500,168000,85000,2,28,4,2008,3,3,3,0,36.436,3,7,3,9127,9,3,17,6
410750,0,410750,136000,10750,2,28,4,2008,3,3,3,0,41.136,3,7,3,9126,9,3,17,NA
368000,0,368000,158000,85000,2,28,4,2008,3,3,3,0,36.356,3,7,3,9101,9,3,17,9
454500,0,454500,168000,85000,2,28,4,2008,3,3,3,0,48.028,3,7,3,9112,9,3,17,6
0,12000,651482,639482,585000,2,10,4,2009,4,4,1,0,82.47706427,3,7,3,7639,11,3,NA,NA
546000,0,546000,257500,19750,2,2,4,2008,3,1,3,0,28.50589361,3,7,3,9177,9,3,17,6
472500,0,472500,261000,144000,2,2,4,2009,3,3,3,0,37.07602193,3,7,3,9209,9,3,17,6
0,16500,988801,54050,147647,2,27,4,2008,3,3,10,0,49.468,3,7,3,7412,11,3,20,6
0,13500,817606,57669,163932,2,27,4,2008,3,4,8,0,34.36550187,3,7,3,7368,11,3,20,6
671916,14000,685916,671916,927236,2,3,4,2010,1,3,1,0,41.364,3,7,3,7850,3,3,NA,6
516000,0,516000,224000,19750,2,2,4,2008,3,1,3,0,36.45196917,1,7,3,9174,9,3,17,6
0,14000,816000,802000,660000,2,10,4,2008,3,5,1,0,83.504,3,7,3,7741,11,3,NA,NA
0,15000,626940,139986,120000,2,3,4,2010,4,3,6,0,5.68,3,7,3,9828,11,3,20,6
138000,0,153212,138000,74000,2,28,4,2009,4,2,1,0,51.28691275,3,7,3,9892,9,3,17,6
645011,0,645011,78600,81000,2,5,4,2010,3,4,9,0,37.424,2,1,3,10744,3,3,NA,NA
0,0,938826,938826,447474,2,10,4,2009,4,6,1,0,26.59581059,5,7,3,9090,6,3,NA,NA
0,0,891129,891129,430101,2,10,4,2009,1,3,1,0,46.908,5,7,3,9200,6,3,NA,NA
0,0,912599,912599,445720,2,10,4,2009,1,6,1,0,77.25084903,5,7,3,9204,6,3,NA,NA
950838,0,950838,950838,802329,2,22,4,2010,1,3,1,0,43.112,2,7,3,8220,9,3,NA,NA
0,12500,827835,815335,675000,2,10,4,2009,3,5,1,0,53.768,3,7,3,7764,11,3,20,NA
0,12500,825783,813283,660000,2,10,4,2009,3,5,1,0,67.692,3,7,3,7751,11,3,20,NA
0,26000,256952,219452,927236,2,25,4,2010,4,3,1,0,118.884,3,6,3,7708,6,3,NA,NA
0,26000,218931,23277.5,4636,2,25,4,2010,3,1,9,0,163.868,2,6,3,10950,11,3,20,NA
0,24500,236954,212454,927236,2,25,4,2010,4,4,1,0,69.34,2,6,3,8288,11,3,NA,NA
0,13000,636238,24654,2162,2,17,4,2010,1,4,10,0,68.288,3,6,3,10642,11,3,20,NA
0,13000,153212,23277.5,55000,2,17,4,2010,1,4,9,0,81.38080816,1,7,3,10510,11,3,NA,NA
0,12000,1180146,146202,94801,2,17,4,2010,1,4,8,0,73.564,1,7,3,10349,11,3,5,NA
0,15000,1022406,50904,136815,2,27,4,2010,4,2,9,0,48.844,1,7,3,7648,11,3,20,6
0,0,454000,211000,153500,2,2,4,2009,3,1,3,454000,76.856,3,7,3,9138,8,3,17,NA
0,15000,1041600,49014,134158,2,27,4,2010,4,3,9,0,75.43824424,3,7,3,7626,11,3,20,6
613000,0,716000,103000,67500,2,2,4,2011,3,1,4,0,85.712,3,7,3,10421,11,3,20,6
0,13500,1014258,55104,133361,2,27,4,2010,3,3,8,0,60.556,2,7,3,8250,11,3,20,6
0,15300,937656,47166,117456,2,27,4,2010,3,3,9,0,56.568,3,7,3,7670,11,3,20,6
0,15000,1198084,65002,147768,2,27,4,2010,3,1,9,0,97.788,2,7,3,8246,11,3,20,6
0,0,581600,327600,142300,2,2,4,2009,3,1,3,581600,68.756,1,7,3,9141,8,3,17,NA
0,0,634000,391000,248100,2,2,4,2010,3,4,3,634000,71.092,3,7,3,9149,8,3,17,NA
0,0,554400,308000,150550,2,2,4,2010,3,1,3,554400,64.33160572,1,7,3,9201,8,3,17,NA
0,0,436500,150000,273320,2,2,4,2010,3,4,3,436500,53.86,3,1,3,9154,8,3,NA,NA
