EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
33.50169037,507500,0,507500,255700,110750,6,2,3,2006,3,4,2,0,1,7,3,7555,9,3,17,6
26.04,387700,0,387700,129900,61500,6,2,3,2006,3,4,2,0,3,7,3,7687,9,3,17,6
28.096,365750,0,365750,123850,61500,5,2,3,2006,3,2,2,0,1,7,3,7939,9,3,15.0715810312957,6
20.248,576422,0,576422,322822,134000,5,2,3,2006,1,3,2,0,1,7,3,7842,9,3,17,6
20.3,380190,0,380190,128650,61500,6,2,3,2006,3,3,2,0,1,7,3,7693,9,3,17,6
38.0292309,353400,0,353400,128000,61500,5,2,3,2006,4,3,2,0,1,7,3,8110,9,3,17,6
27.336,385032,0,385032,129000,61500,5,2,3,2006,4,3,2,0,3,7,3,8070,9,3,17,6
38.7437565,0,4950,180090,50442,134000,5,27,3,2006,3,3,3,0,3,7,3,6899,11,3,17.7499881539994,6
30.284,365500,0,365500,123750,61500,6,2,3,2006,4,3,2,0,1,5,3,7718,9,3,11.6035773696511,6
25.05108889,353400,0,353400,128000,61500,5,2,3,2006,3,3,2,0,1,7,3,7964,9,3,17,6
32.076,365806,0,365806,123906,61500,5,2,3,2006,4,3,2,0,1,7,3,7958,9,3,14.5659965419432,6
46.372,368508,0,368508,126084,60750,5,2,3,2006,4,3,2,0,1,7,3,7975,9,3,17,6
18.50933409,365750,0,365750,123850,61500,6,2,3,2006,3,3,2,0,1,7,3,7677,9,3,16.4033063086962,6
36.77679768,365482,0,365482,123732,61500,6,2,3,2006,3,3,2,0,1,7,3,7709,9,3,15.1267721706104,6
40.748,365750,0,365750,123850,61500,5,2,3,2006,3,4,2,0,3,7,3,7866,9,3,11.4748968838673,5.99999998288282
16.772,365500,0,365500,123750,61500,6,2,3,2006,4,3,2,0,1,7,3,7700,9,3,13.3428179725343,6
18.87945795,479976,0,479976,240492,107000,5,2,3,2007,1,2,2,0,3,7,3,7874,9,3,17,6
23.508,365484,0,365484,123732,61500,5,2,3,2006,3,4,2,0,3,7,3,7727,9,3,12.9653728443797,6
71.34268838,0,7250,195952,53188,140873,5,27,3,2006,3,3,3,0,1,5,3,6858,11,3,18.3383678546871,6
18.784,365500,0,365500,123750,61500,6,2,3,2006,4,2,2,0,1,5,3,7676,9,3,15.9444180545579,6
16.568,365750,0,365750,123850,61500,5,2,3,2006,2,2,2,0,3,7,3,7904,9,3,16.2584243745181,6
38.252,353400,0,353400,128000,61500,5,2,3,2006,4,3,2,0,1,7,3,7969,9,3,16.4121208730438,6
49.928,365750,0,365750,123850,61500,5,2,3,2006,3,3,2,0,1,7,3,8025,9,3,17.0746279504791,6
32.832,483756,0,483756,235746,108486,5,2,3,2006,3,3,2,0,3,7,3,7823,9,3,14.1420483628087,6
33.176,676032,0,676032,676032,601000,5,20,3,2007,4,3,1,0,3,7,3,6625,9,3,11.6763684788059,6
27.748,353400,0,353400,128000,61500,5,2,3,2006,3,3,2,0,1,7,3,7942,9,3,15.5077242066855,6
18.384,365500,0,365500,123750,61500,6,2,3,2006,3,3,2,0,1,7,3,7705,9,3,15.5115688390734,6
21.264,368046,0,368046,124068,61500,6,2,3,2006,3,3,2,0,1,7,3,7720,9,3,15.8045902558208,6
19.43242355,457002,0,457002,234108,163125,5,2,3,2007,4,2,2,0,3,7,3,7896,9,3,17,6
26.652,269073,0,269073,174960,205300,5,2,3,2007,4,2,2,0,3,7,3,7925,9,3,15.5840863893446,6
39.96924966,676032,0,676032,676032,6e+05,5,20,3,2007,4,3,1,0,3,7,3,6635,9,3,11.4801924773679,6
54.768,676032,0,676032,676032,610350,5,20,3,2007,1,3,1,0,3,7,3,6721,9,3,13.2704634081057,6
38.736,0,5250,198577,52968,133272,6,27,3,2007,3,2,3,0,1,5,3,6441,11,3,18.2054030522368,6
53.592,0,8750,237986,62832,128510,6,27,3,2007,4,3,3,0,3,7,3,6452,11,3,16.767501492294,6
17.37549798,353400,0,353400,128000,61500,5,2,3,2006,3,3,2,0,3,7,3,8039,9,3,16.4240178080975,6
20.484,363594,0,363594,122724,61500,5,2,3,2007,4,4,2,0,1,7,3,7767,9,3,13.8185108453519,6
27.86321554,365484,0,365484,123732,61500,5,2,3,2006,3,4,2,0,1,7,3,7711,9,3,16.4231894097775,6
21.62124164,480144,0,480144,236628,107000,5,2,3,2006,3,4,2,0,3,7,3,7725,9,3,15.325594019248,6
21.50685053,365484,0,365484,123732,61500,5,2,3,2007,3,2,2,0,3,7,3,7861,3,3,15.255876605565,6
18.768,365484,0,365484,123732,61500,5,2,3,2007,2,2,2,0,3,7,3,7787,9,3,17,6
39.956,365484,0,365484,123732,61500,6,2,3,2007,3,4,2,0,1,7,3,7368,3,3,13.5196562841454,6
11.248,364938,0,364938,122808,61500,5,2,3,2007,2,2,2,0,3,7,3,7676,9,3,16.0792450816412,6
10.67964234,363594,0,363594,122724,61500,5,2,3,2007,2,2,2,0,3,7,3,7678,9,3,17,6
41.63943828,364490,0,364490,122738,61500,6,2,3,2007,3,4,2,0,3,7,3,7707,3,3,14.8311808747868,5.96741707834948
18.7,370104,0,370104,125034,61500,5,2,3,2007,3,3,2,0,3,7,3,7709,3,3,13.4997627474837,6
52.24596847,480102,0,480102,238182,110000,6,2,3,2007,3,4,2,0,3,7,3,7625,3,3,14.1475199325732,6
11.324,533778,0,533778,533778,750420,6,13,3,2007,5,4,1,0,1,7,3,5966,3,3,11,7.02003870811255
29.488,478002,0,478002,237846,110099,6,2,3,2007,3,3,2,0,3,7,3,7624,9,3,15.949791110645,6
24.036,365484,0,365484,123732,61500,5,2,3,2007,4,2,2,0,3,7,3,7708,9,3,15.940284212925,6
21.004,364938,0,364938,122808,61500,5,2,3,2007,2,2,2,0,3,7,3,7727,9,3,16.479554136332,6
34.8,383100,0,383100,215100,181250,6,2,3,2007,3,3,2,0,3,7,3,7599,9,3,17,6
27.024,147484,0,153212,50738,132500,6,2,3,2007,4,3,2,0,1,7,3,7747,9,3,15.5852563449653,6
20.396,481530,0,481530,241752,62100,5,2,3,2007,4,2,2,0,3,7,3,7818,9,3,17,6
33.73002076,268624,0,268624,182416,218896,5,2,3,2007,4,2,2,0,3,7,3,7911,9,3,17,6
18.328,361410,0,361410,120036,61500,5,2,3,2007,3.11819555858012,3.02691786262187,2,0,3,7,3,7917,3,3,15.2915400794313,6
31.684,364938,0,364938,122808,61500,5,2,3,2007,3,3,2,0,1,7,3,7699,9,3,17,6
36.084,385032,0,385032,256032,61500,5,2,3,2007,3,2,2,0,1,7,3,8006,9,3,16.194962780207,6
49.16,385032,0,385032,129000,61500,5,2,3,2007,3,3,2,0,1,7,3,7970,9,3,17,6
38.724,240240,0,240240,81040,97727,5,2,3,2007,3,2,2,0,3,7,3,8001,9,3,17,6.56052597979934
32.548,242240,0,242240,81040,97700,5,2,3,2008,2,3,2,0,1,7,3,8010,9,3,17,6
30.556,242240,0,242240,81040,97700,5,2,3,2008,3,3,2,0,1,7,3,7990,9,3,17,6
28.836,270791,0,270791,180096,89115,6,2,3,2007,3,1,2,0,3,7,3,7642,9,3,17,6
31.10518902,270791,0,270791,57456,24980,6,2,3,2007,3,4,3,0,3,7,3,8059,9,3,17,6
32.204,387060,0,387060,227482,162379,6,2,3,2007,3,4,2,0,3,7,3,7513,9,3,17,6
19.898,240240,0,240240,81040,97700,5,2,3,2007,3,4,2,0,3,7,3,7717,9,3,17,6
19.604,380342,0,380342,380342,560050,6,28,3,2007,1,2,1,0,3,7,3,6026,9,3,9,6.90619108955464
22.748,0,10500,398987,50555,132200,5,27,3,2008,4,3,6,0,3,7,3,6183,11,3,18.2573113716679,6
22.696,0,26000,706162,53331,124650,5,27,3,2008,4,3,7,0,3,7,3,6197,11,3,16.6014944388194,6
30.744,0,10500,478754,51105,135569,5,27,3,2008,4,3,6,0,3,7,3,6184,11,3,18.5475116718638,6
46.228,242240,0,242240,81040,97700,5,2,3,2007,3,3,2,0,3,7,3,8013,9,3,17,6
37.668,337020,0,337020,112306,97700,5,2,3,2007,3,3,2,0,3,7,3,8021,9,3,17,6
19.328,242240,0,242240,81040,97700,5,2,3,2008,3,3,2,0,3,7,3,7974,9,3,16.8688853779486,6
37.62,337020,0,337020,112306,97700,5,2,3,2007,3,3,2,0,3,7,3,7996,9,3,17,6
33.484,242240,0,242240,81040,97700,5,2,3,2008,3,3,2,0,3,7,3,7939,9,3,17,6
10.508,242240,0,242240,81040,97700,6,2,3,2008,3,2,2,0,3,7,3,7719,9,3,17,6
37.644,242240,0,242240,81040,97700,5,2,3,2008,2,3,2,0,3,7,3,8000,9,3,17,6
43.67591628,242240,0,242240,81040,48625,5,2,3,2008,3,3,2,0,1,7,3,8000,9,3,17,6
23.904,242240,0,242240,81040,97700,5,2,3,2008,3,3,2,0,3,7,3,7949,9,3,17,6
17.1,147484,0,153212,96746,265000,6,2,3,2008,4,2,2,0,1,7,3,7699,9,3,17,6
30.264,153251.498269087,6402.5187882964,364839.872343234,104200.847986666,0,6,18,3,2008,4,4,5.34772354775375,11461.6822258192,3,7,1,7869,1,3.03669407159782,11,5.9999999375693
19.908,23430.463706966,8416.51252764556,360490.041278938,67863.6320775252,0,6,18,3,2008,4,1,5.49773925889867,19470.3907273445,3,7,1,6196,1,2.99999997007151,11,5.94720544236249
15.18175478,210000,0,210000,78000,43750,5,2,3,2008,3,3,2,0,3,7,3,7873,9,3,17,6
16.276,220911,0,220911,82394,90625,5,2,3,2008,4,3,2,0,1,7,3,8084,9,3,17,6
25.85188981,220911,0,220911,82394,43750,5,2,3,2008,4,3,2,0,3,7,3,8096,9,3,17,6
5.784,0,5250,196371,51088,135464,5,27,3,2008,2,2,3,0,3,7,3,6745,11,3,20,6
30.672,0,6000,245005,48154,120902,5,27,3,2008,2,2,4,0,3,5,3,6783,11,3,19.272837405913,6
44.70841868,0,6000,209315,42876,117196,5,27,3,2008,3,3,4,0,3,5,3,6832,11,3,20,6
44.144,131106.285556903,7324.66649669153,346662.762174188,74761.7403672509,0,6,18,3,2008,4,2,6.31531965201633,0,3,7,1,8050,1,2.99999995965097,11,5.82668739150233
27.468,143962.342725185,6959.2535810752,379612.830300079,102860.330796142,0,6,18,3,2008,1,2,6.56420572061871,7745.43326338777,3,7,1,8070,1,2.99999994621842,11,5.99999981238104
29.132,24400.7390322273,8474.21073012301,309560.385704599,45487.7498806752,0,6,18,3,2008,1,3,7,0,3,7,3,7960,1,2.99999996528905,11,5.86427478959093
19.764,220655,0,220655,82253,90625,5,2,3,2008,2,3,2,0,3,7,3,7943,9,3,17,6
21.948,220655,0,220655,82253,90625,5,2,3,2008,3,3,2,0,3,7,3,7929,9,3,17,6
8.544,220375,0,220375,81973,90625,6,2,3,2008,4,2,2,0,1,7,3,7699,9,3,17,6
29.356,209000,0,209000,77000,97700,5,2,3,2008,3,2,2,0,1,7,3,7989,9,3,17,6
12.592,220538,0,220538,82187,90625,5,2,3,2008,3,2,2,0,3,7,3,7943,9,3,17,9
25.776,221886,0,221886,83102,118125,5,2,3,2008,3,2,2,0,3,7,3,7984,9,3,17,6
47.16539174,208000,0,208000,76000,90625,5,2,3,2008,3,3,2,0,3,5,3,7858,9,3,17,6
25.54,208000,0,208000,76000,90625,5,2,3,2008,3,3,2,0,3,7,3,7843,9,3,17,6
13.824,0,19000,472366,111674,67006,5,27,3,2008,5,2,5,0,5,7,3,8636,11,3,20,6
14.376,278750,0,278750,101000,6000,5,2,3,2008,3,3,2,0,3,7,3,7831,9,3,17,6
21.292,374000,0,374000,148000,80000,6,2,3,2008,3,4,3,0,1,7,3,7850,9,3,17,6
20.56059578,502250,0,502250,325500,43600,6,2,3,2009,3,4,2,0,3,7,3,7297,9,3,17,5.81506523346717
23.77308795,448250,0,448250,266500,41200,6,2,3,2009,3,3,2,0,3,7,3,7595,9,3,17,5.91811265036135
27.38,0,6000,213161,48451,136860,6,27,3,2008,3,3,4,0,3,5,3,6411,11,3,18.246985670723,6
21.152,196751,0,196751,77351,92805,5,2,3,2008,2,2,2,0,3,7,3,7930,9,3,17,9
15.656,278750,0,278750,101000,6000,5,2,3,2008,3,3,2,0,3,7,3,7785,9,3,17,6
13.43492656,278750,0,278750,101000,6000,5,2,3,2008,3,2,2,0,3,7,3,7788,9,3,17,6
15.93179403,278750,0,278750,101000,6000,5,2,3,2008,3,2,2,0,3,7,3,7809,9,3,17,6
26.296,40261.6114248219,13067.210057805,418830.777363935,111464.373592187,0,6,18,3,2008,4,1,6.73664642595286,10735.9608803782,3,7,1,8250,1,2.99999997236455,11,5.71452619315598
29.396,87927.9607305537,16677.8729331388,463417.63542046,88585.1521616806,0,6,18,3,2008,1,4,7,0,3,7,3,8008,1,2.99999995685351,11,5.99999991040292
36.12,85105.4766473114,6349.55696562782,243415.794090554,55707.4110026554,0,6,18,3,2008,4,3,7,0,3,7,3,7960,1,2.99999993464462,11,5.99999976141229
20.288,105410.255468802,6911.65387979516,319039.220524293,56945.3666643145,0,6,18,3,2008,3,2,5.70295105379355,0,2,7,1,8022,1,2.89587887922658,11.1346385988479,5.38943776551912
49.432,40499.6947055252,12472.2852370352,382915.752514607,64623.9461573213,0,6,18,3,2008,3,2,6.81467970524481,6959.96896665232,1,7,1,8274,1,2.99999997468904,11,5.87752643106197
16.4500793,15489.5116126562,11308.4034118738,329653.65129721,55137.8666447046,0,6,18,3,2008,4,2,6.27795253615432,0,3,7,1,8296,1,2.9999999809549,11,5.99999995625423
17.184,0,6000,246762,54589,134958,5,27,3,2008,4,2,4,0,3,5,3,6727,11,3,20,6
69.09392334,0,6000,240826,48258,149098,5,27,3,2008,1,3,4,0,3,5,3,6803,11,3,20,6
46.016,0,7500,332242,54936,172220,5,27,3,2008,4,3,4,0,1,5,3,6731,11,3,20,6
33.728,0,6000,228308,39764,82312,5,27,3,2008,4,3,4,0,3,5,3,6777,11,3,20,6
23.846,388750,0,388750,210000,24600,5,2,3,2009,3,3,2,0,3,7,3,7553,9,3,17,5.93800957002032
36.584,449500,0,449500,255500,125000,5,2,3,2009,4,3,2,0,5,6,3,9410,9,3,16.6394684600237,6.02260657637394
55.988,366240,0,366240,366240,927236,6,8,3,2009,1,4,1,0,3,7,3,6013,3,3,11.5675495697237,6.89628215154508
20.176,55190.623058452,8561.9640019979,308348.054392902,59861.577034915,0,6,18,3,2008,1,3,5.52861059798379,0,3,7,1,8124,1,2.99999997594172,11,5.99999993896819
33.416,291500,0,291500,158500,181250,5,2,3,2009,3,3,2,0,3,7,3,7482,3,3,17,6.09013073589408
20.872,159043.50583946,5573.2420985479,300985.316160352,73076.8911327534,0,6,18,3,2008,1,2,7.18319125862289,7477.09300668931,3,7,1,8242,1,2.9999999297374,11,5.99999959930094
26.532,47718.705483209,7316.04672956275,303025.683455181,72392.1418160469,0,6,18,3,2009,4,3,7,0,3,7,3,7812,1,3.09709737749171,12,5.99999987240973
20.18,74977.6798489537,13892.5581683434,452029.53579563,124095.065856529,0,6,18,3,2008,3,1,7,41566.6255489406,3,7,3,8216,1,2.99999997794972,11,6.05213557421054
21.844,48162.4543400161,11785.4902649921,650355.840135606,91791.4587451869,0,6,18,3,2010,3,4,8,31002.4972280416,3,7,3,8124,1,2.67164341786966,11,5.5222474853863
12.89341834,3517.84095121946,11944.158560781,347037.547752798,47576.7990481476,0,6,18,3,2010,4,3,8,6543.57416014442,3,7,3,8200,1,2.99999993669661,11,5.9999998537088
13.256,45749.5578417593,12845.1627699919,451978.519011299,92218.4164670948,13226.2469103649,6,18,3,2009,4,3,7,0,3,7,3,7950,2.1575897651243,2.99999996288234,11,5.99999992168296
63.15788804,0,6552,636090,629538,845640,6,13,3,2009,3,3,1,0,3,7,3,6094,6,3,9,7.25178355080449
46.25166625,0,0,245500,123500,238125,5,2,3,2009,3,4,2,245500,3,5,3,6595,8,3,17,6.072777210704
17.03817508,297000,0,297000,159000,87500,5,2,3,2009,2,3,2,0,3,5,3,7455,9,3,17,6
40.768,292000,0,292000,159000,87500,5,2,3,2009,3,3,2,0,3,7,3,7438,9,3,17,6
15.34,41552.0417908046,20011.0487975191,549915.573535184,170279.815696111,0,6,18,3,2010,3,2,8,7428.00889700583,3,7,3,8190,1,2.99999996733348,11,5.99999992195435
18.776,67077.4373846648,6391.58570529441,285195.726380992,63239.076433467,0,6,18,3,2009,4,2,6,0,3,7,3,7864,1,3.09543404723761,11,5.99999989256497
23.48,49675.9899066887,10215.7314571053,362658.360459128,42536.9919727895,0,6,18,3,2009,1,3,7,0,3,7,3,7822,1,2.99999985603056,11,5.99999967768853
20.812,22613.4434999726,8007.53968474456,316805.359603566,101159.706998715,81810.3206841675,6,18,3,2009,1,3,4.03329408550752,3527.50344763403,3,7,4,5826,5.80011682540505,2.99999998747772,12.8676398143853,5.93307202196613
39.328,51332.4619279787,6939.05653393452,288583.248839505,49591.5160782115,0,6,18,3,2009,4,3,7,0,3,7,3,7796,1,2.99999995940227,12,5.99999988932745
16.496,115470.735355622,5872.43366372788,341486.841794765,57467.5517805647,0,6,18,3,2009,4,3,5.37997028657733,2622.05635229827,3,7,1,7940,1,3.03671041607683,11,6.05881506520831
21.412,109343.290227139,5287.38503171205,294073.886479733,77315.2470261844,0,6,18,3,2009,3,3,6,0,3,7,3,7838,1,3.04661315299702,11,5.89221969931308
49.684,91021.8625818451,17760.3523975852,493096.806163584,126900.236337604,0,6,18,3,2010,4,3,7,0,2,7,3,8294,1,2.85288905127629,11,5.99999990358218
22.484,75251.3086625271,5633.23944304667,278770.996625397,37746.1981641034,0,6,18,3,2009,4,3,5.8751343070487,0,3,7,1,7832,1,2.99999995045361,11,5.83272474428433
20.272,19037.5752802652,10173.3011889891,376747.462981921,59839.6254140301,0,6,18,3,2009,4,3,7,2911.21523381324,3,7,3,7856,1,2.99999994833744,11.4872883002273,5.99999989667488
37.532,0,12000,578138,45066,120971,6,27,3,2009,4,1,8,0,3,7,3,5734,11,3,20,6
20.104,0,12432,184504,172072,656313,5,1,3,2010,3,3,1,0,3,7,3,6231,6,3,20,6
26.276,0,13306,498415,485109,501474,5,1,3,2010,3,2,1,0,3,7,3,6246,6,3,20,6.35927345221766
33.488,28558.3004047791,10208.0146369734,391316.018509189,81744.7606647497,0,6,18,3,2009,1,1,6.33558379395665,10217.5643413193,3,7,1,8170,1,2.99999995420425,11,5.74806215413816
44.296,72545.4140740677,16834.4095778472,443161.464793321,76133.8564271024,0,6,18,3,2009,4,2,8,0,3,7,3,8156,1,2.99999991288289,11,5.99999975816018
38.752,68441.0137972505,9998.32931335288,401408.662809056,42468.9962513126,0,6,18,3,2010,4,3,7.38428746300669,0,3,7,1,8156,1,2.8720769922667,11,5.61494200658203
31.20847532,0,0,298410,102690,130000,5,30,3,2010,1,3,3,0,3,7,3,7970,11,3,20,6
45.952,144514.918814788,17403.5402787381,528107.189019534,108753.972297856,0,6,18,3,2010,3,4,7.36545859352468,0,3,7,1,8008,1,2.99999993315638,11,5.99999985882326
23.88,0,12000,607908,48762,124443,6,27,3,2010,4,3,7,0,3,7,3,5770,11,3,20,6
44.404,156094.899819597,16479.6042985178,494635.251372313,88914.9709124284,0,6,18,3,2010,3,3,8,0,3,7,3,7948,1,2.99999994852415,11,5.76523969427845
20.196,301667.888492743,3489.46776581057,407847.129592295,324235.153445411,0,6,18,3,2010,4,4,1,0,2,7,3,7292,1,2.99999998719493,11,6.59050816650364
26.412,0,10080,974232,964152,927236,6,13,3,2010,1,4,1,0,3,7,3,6182,6,3,9,4.52683873885471
36.01964551,0,7560,655662,648102,823600,6,13,3,2010,3,4,1,0,3,7,3,6156,11,3,10.269768993977,8.01190620855968
52.88401437,0,5000,238014,55146,128360,5,27,3,2010,3,3,4,0,3,5,3,6850,11,3,20,6
38.91903009,0,5000,237090,49392,88927,5,27,3,2010,4,3,4,0,3,7,3,6865,11,3,20,6
23.716,122354.155889523,23715.9517910171,533412.553630604,107562.509875899,0,6,18,3,2010,3,4,7,0,3,7,3,8160,1,2.99999996352243,11,5.99999992506408
36.188,128373.669961354,16110.1063508599,496725.351572258,265104.932513631,0,6,18,3,2010,3,5,8,7880.89886258476,3,7,3,8030,1,3.11322156292767,11,6.11351556726943
30.128,155076.038041599,7766.18382789872,310210.675376553,91326.3260209304,0,6,18,3,2010,3,2,8,0,3,7,3,8096,1,2.99999992692438,11,5.99999964428896
33.96,35910.4992273908,12335.4621707894,370152.073055306,46162.265782081,0,6,18,3,2010,4,3,8,0,3,7,3,8094,1,2.99999986887631,11,5.99999970954069
43.20116525,0,5000,230832,59136,126360,5,27,3,2010,4,3,4,0,3,7,3,6896,11,3,20,6
36.128,236.72123408655,7703.38332430001,337849.603534767,52148.2693542221,0,6,18,3,2010,3,2,6.53048245042104,11822.2820367012,3,7,1,8070,1,2.9999998667847,11,5.3756220738633
59.376,99179.0791481026,12888.6663902273,430055.490222027,165581.590081192,0,6,18,3,2010,3,3,7,0,3,7,3,8060,1,3.04477298033832,11,5.86556016932028
27.556,49213.9366445538,13393.7747413168,583468.645075596,69760.3161899928,0,6,18,3,2010,3,2,8,0,3,7,3,8152,1,2.99999992586025,11,5.93870011078855
44.716,136830.069841172,6426.34402740167,365885.489600157,144036.873449491,0,6,18,3,2010,3,2,4.52560414398574,3941.6333346525,3,7,1,5836,1,3.02905195099479,11,5.97535910008302
71.048,9264.10425341324,7463.70129935304,293928.414353794,55483.7912636268,0,6,18,3,2010,3,3,4.61591808950329,0,2,7,1,6414,1,3.04539940211111,11,5.78021217073168
41.48374654,0,16500,1151228,54000,132012,5,27,3,2010,3,2,10,0,3,6,3,6827,11,3,20,6
67.29519571,0,16500,990020,53382,110921,5,27,3,2010,3,2,10,0,3,6,3,6810,11,3,20,6
49.108,0,16500,1112538,53550,126963,5,27,3,2010,3,2,10,0,3,6,3,6796,11,3,20,6
43.756,76898.6485170975,11448.6984049742,482983.31994809,183525.216752016,0,6,18,3,2010,4,5,8,61444.1693929044,3,7,3,8184,1,3.12107436959018,11,6.44360124275679
27.572,152519.364526356,15798.3655035441,661153.89936156,220973.326575572,0,6,18,3,2010,4,3,7,78504.2999572948,2,7,3,8338,1,3.04986647474913,11,5.99999991946042
30.7,228960.796678754,8815.27342875482,518711.57725884,282999.77720836,0,6,18,3,2010,4,4,8,14324.8704165641,3,7,3,8098,1,2.99999997234128,11,6.15259219609235
48.448,79476.0044394809,17238.5471188885,471184.533228795,94866.4016570156,0,6,18,3,2010,3,4,7,10571.0725676068,3,7,3,7862,1,2.99999996634159,11,5.99999993268317
30.31861183,0,7560,588630,581070,846560,6,13,3,2010,1,3,1,0,3,7,3,6124,6,3,9,8.16044262191679
46.94832687,0,9072,769902,760830,847480,6,13,3,2010,1,4,1,0,3,7,3,6161,6,3,9,8.90483287990662
23.696,22759.0749021501,9263.98320020222,340236.9032927,44144.5365441437,0,6,18,3,2010,4,2,8,0,3,7,3,8270,1,2.99999986088312,11,5.99999968628396
42.76791385,0,5000,227400,54852,125363,5,27,3,2010,3,2,4,0,3,5,3,6881,11,3,20,6
42.036,0,8568,707784,699216,901360,6,13,3,2010,4,3,1,0,3,7,3,6102,11,3,10.900915005667,6.78120755441873
26.236,0,5000,235662,49770,95710,5,27,3,2010,3,3,4,0,3,7,3,6866,11,3,20,6
66.52,1024296,11592,1035888,1024296,927236,6,13,3,2010,4,3,1,0,3,7,3,6077,3,3,9,6.41028290597594
17.524,728532,9492,738024,728532,927236,6,13,3,2010,5,4,1,0,1,7,3,5502,3,3,9,9.16475106407369
39.816,26253.8023593094,8633.51850945613,352540.343153932,55680.1462610881,0,6,18,3,2010,3,3,4.84171589473207,17587.9240050485,3,7,1,5844,1,2.99999997454629,11,6.00281908711321
21.52,39595.7066764551,7679.36573723522,339779.7873911,33782.0335656947,0,6,18,3,2010,4,2,8,0,3,7,3,8006,1,2.99999990362996,11,5.99999976967938
23.924,197547.581720971,14210.5549116364,557533.676092194,98598.2369708413,0,6,18,3,2010,4,3,8,8383.48350009879,3,7,3,8278,1,2.73466278158119,11,5.4288820090525
51.74410674,0,5000,232035,56532,130336,5,27,3,2010,3,2,4,0,3,7,3,6932,11,3,20,6
20.028,104012.030399043,12913.687185293,526258.761816909,96166.7138501218,0,6,18,3,2010,4,1,7,0,3,7,3,7894,1,2.99999996044882,11,5.72273628245422
19.544,0,5500,237396,51324,119320,5,27,3,2010,4,3,4,0,3,5,3,6898,11,3,20,6
14.336,0,5000,234798,56406,135194,5,27,3,2010,2,3,4,0,3,5,3,6846,11,3,20,6
38.064,0,5000,241416,59850,148725,5,27,3,2010,3,3,4,0,3,5,3,6842,11,3,20,6
39.044,0,10584,1408201.2,1231011.6,697137,6,13,3,2010,3,3,1,0,3,1,3,5926,6,3,9,6.6446522688102
60.988,0,11592,1123794,1112202,927236,6,13,3,2010,1,3,1,0,2,1,3,6474,6,3,10.6331920681213,5.97501186801809
98.172,0,11592,1088640,1077048,927236,6,13,3,2010,1,4,1,0,3,1,3,5971,6,3,9,5.49903830447699
45.84,87351.271646647,19661.5309180225,531614.559404769,115027.937840409,0,6,18,3,2010,3,3,8,876.277502029278,3,7,3,8318,1,2.98259578666872,11,5.90674782287413
38.75937114,104607.287453328,10979.1897864602,460857.621331779,98804.202372151,0,6,18,3,2010,4,3,8,0,3,7,3,8112,1,2.99999993640586,11,5.65822521575158
28.812,0,18268.1377311957,423823.36499269,91845.9651620571,0,6,18,3,2010,4,3,7,29557.9513924502,3,7,3,8336,1,2.99999997229964,11,6.0461301682272
32.252,112902.66378469,13664.2766945206,575920.596452674,216365.364098517,0,6,18,3,2010,3,6,8,9895.39977684294,3,7,3,8314,1,2.99999994220183,11,6.17747783530677
37.14,233521.668769174,6822.6004367764,393256.619943744,72341.2921290496,0,6,18,3,2010,4,3,8,14349.9146366895,3,7,3,7934,1,3.11195438335216,11,4.80359964806758
39.416,20382.574728377,18835.240890978,585236.422310077,130028.747672223,0,6,18,3,2010,3,3,8,69405.269900926,3,7,3,8114,1,2.99999996398936,11,5.83898393553742
11.228,116576.52668804,18688.8991516117,524663.320325366,127807.140690909,0,6,18,3,2010,4,2,8,7001.43858585695,3,7,3,8396,1,2.96271708137221,11,6.05907811960573
43.016,255129.291286356,6772.20717248183,509876.707327517,276872.634269533,0,6,18,3,2010,3,3,8,80594.1990071335,3,7,3,8262,1,3.13883997835383,11,6.36401021813301
40.828,0,10705,1031347,1020642,814540,6,13,3,2010,3,3,1,0,2,1,3,6788,6,3,9,5.68335481817985
38.652,0,14070,1034880,1020810,927236,6,13,3,2010,3,3,1,0,3,1,3,5915,6,3,9,6.97122871897168
31.16,17230.6130854826,15040.1780203097,390325.840070995,78163.0924256016,0,6,18,3,2010,4,3,8,0,1,7,3,8270,1,2.99999997591596,11,5.9999999457754
28.78,37575.5293364123,8122.11528566551,447225.195822129,53654.3444420777,0,6,18,3,2010,4,3,8,46681.537288921,3,7,3,8174,1,2.82156481337774,11,6.12302290610023
41.536,241429.028210376,10456.1384821335,555361.922526003,103992.775964816,0,6,18,3,2010,4,1,7,1870.43139097979,3,7,3,7814,1,2.9999999555966,11,5.60537755172568
27.02,174795.967697148,9401.14706699578,785380.75595501,561373.068718991,0,6,18,3,2011,4,3,7,29384.7881200181,3,7,3,8303,1,2.9999999707352,11,8.49666839339462
29.072,12373.5093190324,13263.9983491215,519557.144945673,72991.8137303207,0,6,18,3,2010,3,1,8,0,3,7,3,8030,1,2.999999959513,11,5.76572098197732
