Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Units,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size
0,9000,283313,170985,292313,23277.5,72253,579,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-08-07,2003,31.794,-102.0149,10515,80,80,SPBR_L --> WFMP,4,7,0,20.972,SPBR_L,WFMP,7,FRAC,8355,8829,GAL,GEL,LB,SAND,NA,NA,NA,NA
276740,10000,0,168000,286740,65585,18000,580,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-10-08,2003,31.7721,-101.9955,10535,80,160,SPBR_L --> WFMP,4,8,0,29.064,SPBR_L,WFMP,8,FRAC,10121,10437,GAL,W,LB,SAND,NA,NA,NA,NA
280388,10000,0,165500,290388,67754,18500,581,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-10-14,2003,31.76532,-101.99273,10520,40,80,SPBR_L --> WFMP,4,8,0,87.43651256,SPBR_L,WFMP,8,FRAC,10031,10128,GAL,W,LB,SAND,NA,NA,NA,NA
0,3500,138905,335480,153212,23277.5,0,586,E,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-09-19,2003,31.69468,-101.79111,8750,80,40,SPBR_L --> WFMP,2,5,0,25.848,SPBR_L,WFMP,5,ACID,7743,7953,GAL,A,NA,NA,NA,NA,HCL,NA
0,3500,126706,335540,153212,65806,176029,587,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-09-19,2003,31.7097,-101.79151,8750,40,20,SPBR_L --> WFMP,2,4,0,27.84973229,SPBR_L,WFMP,4,FRAC,7762,7992,GAL,X-LINKGEL,LB,SAND,NA,NA,NA,20/40
0,0,360925,110277.1,360925,23277.5,25000,592,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,2003-08-26,2003,31.76463,-102.07768,10120,80,80,SPBR_U --> WFMP,2,2,0,54.508,SPBR_U,WFMP,2,FRAC,7964,8639,GAL,X-LINKGEL,LB,SAND,NA,NA,FECL,20/40
0,5000,194720,469510,199720,67326,168320,593,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-10-16,2003,31.8153,-101.78963,8598,Over 160,40,SPBR_U --> WFMP,3,6,0,28.99923783,SPBR_U,WFMP,6,FRAC,8387,8533,GAL,X-LINKGEL,LB,SAND,NA,NA,NA,20/40
278672,10000,0,168000,288672,65449,18500,594,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-10-01,2003,31.8296,-101.9903,10520,160,80,SPBR_L --> WFMP,4,8,0,29.28650586,SPBR_L,WFMP,8,FRAC,9948,10376,GAL,WTR,LB,SAND,NA,NA,GELA,NA
279726,9000,0,158412,288726,67022,18293,595,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-09-27,2003,31.7926,-101.9875,10520,80,80,SPBR_L --> WFMP,4,7,0,62.18847305,SPBR_L,WFMP,7,FRAC,10094,10264,GAL,WTR,LB,SAND,NA,NA,GELA,NA
0,5000,192045,470600,197045,23277.5,0,596,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-09-19,2003,31.72739,-101.86284,9050,160,40,CLFK --> WFMP,3,8,0,23.092,CLFK,WFMP,8,ACID,7262,7476,GAL,A,NA,NA,NA,NA,HCL,NA
276301,10000,0,173000,286301,68007,18500,599,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-10-07,2003,31.7789,-102.0822,10525,40,80,SPBR_L --> WFMP,4,8,0,29.356,SPBR_L,WFMP,8,FRAC,10138,10225,GAL,W,LB,SAND,NA,NA,NA,NA
319795,11000,0,283000,330795,67148,18500,600,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-09-07,2003,31.7056,-102.1026,10527,80,80,SPBR_U --> STRAWN,5,10,0,45.38,SPBR_U,STRAWN,10,FRAC,10288,10389,GAL,WTR,LB,SAND,NA,NA,GELA,NA
280455,10000,0,143500,290455,68390,18000,602,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-09-25,2003,31.6922,-102.0627,10525,40,80,SPBR_L --> WFMP,4,8,0,69.4284143,SPBR_L,WFMP,8,FRAC,10124,10236,GAL,W,LB,SAND,NA,NA,GELA,NA
0,10000,278705,171000,288705,67907,18000,603,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-10-25,2003,31.8118,-102.0022,10530,160,80,SPBR_L --> WFMP,4,8,0,35.94017441,SPBR_L,WFMP,8,FRAC,10131,10307,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,14000,72000,250000,153212,72000,250000,605,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-02-14,2004,31.80228,-101.99589,11100,40,40,SPBR_L --> WFMP,1,2,0,46.744,SPBR_L,WFMP,2,FRAC,8292,10286,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,5000,188723,450350,193723,23277.5,0,608,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-11-12,2003,31.75711,-101.86727,9050,80,40,SPBR_U --> WFMP,3,8,0,60.88727674,SPBR_U,WFMP,8,ACID,7268,7498,GAL,A,NA,NA,NA,32,HCL,NA
0,10000,281951,164423,291951,67820,17511,611,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-11-14,2003,31.6768,-102.0799,10525,80,80,SPBR_L --> WFMP,4,8,0,48.204,SPBR_L,WFMP,8,FRAC,10092,10386,GAL,GEL,LB,SAND,NA,NA,NA,NA
268411,10000,0,155000,278411,69962,21000,612,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-12-07,2003,31.6743,-102.0746,10515,80,80,SPBR_L --> WFMP,4,8,0,39.228,SPBR_L,WFMP,8,FRAC,10100,10345,GAL,WTR,LB,SAND,NA,NA,NA,NA
0,10000,274821,159500,284821,73103,23500,613,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-12-31,2003,31.6813,-102.0769,10500,40,80,SPBR_L --> WFMP,4,8,0,51.4008322,SPBR_L,WFMP,8,FRAC,10146,10269,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,5500,182000,313000,187500,50000,112000,615,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-10-23,2003,31.8118,-102.10161,10200,80,80,CLFK --> WFMP,4,8,0,102.9154604,CLFK,WFMP,8,FRAC,7838,7894,GAL,X-LINKGEL,LB,SAND,NA,41.2,NA,16/30
0,12500,368534,388286,381034,80312,21685,616,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-11-27,2003,31.74378,-101.97116,10520,40,80,SPBR_U --> WFMP,5,10,0,46.92,SPBR_U,WFMP,10,FRAC,9808,9893,GAL,GEL,LB,SAND,NA,50,NA,20/40
0,9500,299893,367600,309393,74852,15488,617,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-12-31,2003,31.762,-101.9903,10500,40,80,SPBR_L --> WFMP,4,8,0,56.28002967,SPBR_L,WFMP,8,FRAC,10132,10297,GAL,GEL,LB,SAND,NA,51,NA,20/40
0,9500,281505,372160,291005,64319,16800,618,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-12-20,2003,31.73105,-101.94476,10502,160,40,SPBR_L --> WFMP,4,8,0,36.512,SPBR_L,WFMP,8,FRAC,10296,10400,GAL,GEL,LB,SAND,NA,55,NA,20/40
0,9500,279774,372173,289274,74024,17549,619,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-12-31,2003,31.73682,-101.94974,10520,40,40,SPBR_U --> WFMP,4,8,0,27.604,SPBR_U,WFMP,8,FRAC,10266,10348,GAL,GEL,LB,SAND,NA,61,NA,20/40
0,9000,83000,291000,153212,83000,291000,621,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-03-03,2004,31.7743,-101.98676,11000,80,80,SPBR_L --> WFMP,1,2,0,36.296,SPBR_L,WFMP,2,FRAC,8194,10147,GAL,GEL,LB,SAND,NA,NA,NA,NA
382200,0,0,464414,382200,382200,464414,622,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-03-30,2004,31.86862,-101.93597,11100,40,Sub 20,SPBR_L --> WFMP,1,1,0,74.212,SPBR_L,WFMP,1,FRAC,8228,9765,GAL,FLUD,LB,SAND,NA,NA,NA,NA
0,10000,274131,173000,284131,68601,18000,626,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-01-22,2004,31.7354,-101.9914,10515,40,80,SPBR_L --> WFMP,4,8,0,31.67528813,SPBR_L,WFMP,8,FRAC,10085,10265,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,7300,277449,174500,284749,68636,19000,627,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-12-06,2003,31.6806,-102.0678,10525,80,40,SPBR_L --> WFMP,4,8,0,34.74,SPBR_L,WFMP,8,FRAC,10188,10384,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,10000,255364,170000,265364,38028,18000,630,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-01-02,2003,31.8236,-102.0512,10503,160,80,SPBR_L --> WFMP,4,8,0,23.48530212,SPBR_L,WFMP,8,FRAC,10008,10283,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,270233,169528,280233,66935,16981,633,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-01-09,2004,31.6752,-102.0392,10525,160,80,SPBR_U --> WFMP,4,8,0,41.116,SPBR_U,WFMP,8,FRAC,10095,10224,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,10000,278112,166000,288112,67765,18000,634,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-01-22,2004,31.6662,-102.0454,10525,160,80,SPBR_L --> WFMP,4,8,0,34.972,SPBR_L,WFMP,8,FRAC,10104,10172,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,271890,161048,281890,65370,14548,635,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-12-25,2003,31.6715,-101.9753,10520,20,40,SPBR_L --> WFMP,4,8,0,59.83319228,SPBR_L,WFMP,8,FRAC,10104,10248,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,10000,283927,191500,293927,76686,30500,636,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-05-23,2004,31.6721,-101.9724,10510,20,80,SPBR_L --> WFMP,4,8,0,40.024,SPBR_L,WFMP,8,FRAC,10133,10251,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,14000,760000,1398355.9,774000,760000,927236,639,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-01-29,2004,31.78972,-102.01826,11000,80,160,SPBR_L --> WFMP,1,2,0,53.41442894,SPBR_L,WFMP,2,FRAC,8357,10536,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,15876,371700,653345,387576,371700,653345,641,A,LEGACY RESERVES OPERATING LP,MIDLAND,2004-01-31,2004,31.68173,-102.17021,10145,80,40,SPBR_U --> WFMP,1,2,0,57.53915632,SPBR_U,WFMP,2,FRAC,7938,9883,GAL,GEL,LB,SAND,NA,NA,WGEL,20/40
0,8000,507000,264000,515000,152000,175000,642,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,2003-12-12,2003,31.77689,-102.04097,10125,80,80,SPBR_U --> WFMP,2,4,0,47.144,SPBR_U,WFMP,4,FRAC,7868,8585,GAL,GEL,LB,SAND,NA,NA,NA,NA
173000,2750,0,200270,175750,90000,54450,645,C,ATHLON ENERGY OPERATING LLC,MIDLAND,2004-08-03,2004,31.91882,-101.81391,8905,80,40,SPBR_L --> WFMP,2,4,0,9.608,SPBR_L,WFMP,4,FRAC,8578,8776,GAL,FLUD,LB,SAND,NA,NA,NA,20/40
0,0,300510,200690,300510,300510,200690,646,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-02-10,2004,31.77534,-102.20545,10750,80,Over 160,SPBR_L --> WFMP,1,1,0,60.292,SPBR_L,WFMP,1,FRAC,8875,9951,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,NA
0,9000,281277,171260,290277,66931,17231,647,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-03-21,2004,31.73587,-102.05482,10500,80,80,SPBR_U --> WFMP,4,7,0,50.42609975,SPBR_U,WFMP,7,FRAC,10071,10298,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,277662,144000,287662,75023,23000,648,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-12-29,2003,31.71597,-102.07502,10525,80,160,SPBR_L --> WFMP,4,8,0,34.60778643,SPBR_L,WFMP,8,FRAC,10113,10380,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,26000,0,430880,295890,295890,430880,649,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-06,2004,31.86038,-101.95557,11000,40,20,SPBR_L --> WFMP,1,1,0,39.90735845,SPBR_L,WFMP,1,FRAC,8208,9948,GAL,A,LB,SAND,NA,NA,HCL,NA
0,20000,455000,273000,475000,181000,219000,650,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,2004-04-12,2004,31.7719,-102.07991,10125,80,80,SPBR_U --> WFMP,2,4,0,56.3998334,SPBR_U,WFMP,4,FRAC,7900,8661,GAL,GEL,LB,SAND,NA,NA,NA,NA
268000,24000,0,301000,292000,268000,301000,651,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-04-06,2004,31.77179,-101.98067,11000,40,80,SPBR_L --> WFMP,1,2,0,34.484,SPBR_L,WFMP,2,FRAC,8239,10102,GAL,W,LB,SAND,NA,NA,GELA,NA
329532,0,0,325190,329532,329532,325190,652,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-29,2004,31.78981,-102.06841,10765,80,40,SPBR_L --> WFMP,1,1,0,69.96060032,SPBR_L,WFMP,1,FRAC,8323,10146,GAL,FLUD,LB,SAND,NA,NA,XLNK,NA
305340,0,0,434510,305340,305340,434510,653,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-01,2004,31.85985,-101.94259,11750,40,20,SPBR_U --> WFMP,1,1,0,67.268,SPBR_U,WFMP,1,FRAC,8048,9839,GAL,FLUD,LB,SAND,NA,NA,NA,NA
0,10000,285605,170320,295605,67712,17600,655,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-01-25,2004,31.693,-102.0273,10515,160,80,SPBR_L --> WFMP,4,8,0,43.268,SPBR_L,WFMP,8,FRAC,10182,10326,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,287570,184096,297570,80066,30500,656,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-02-23,2004,31.7036,-101.9818,12510,40,160,SPBR_L --> WFMP,4,8,0,31.92805746,SPBR_L,WFMP,8,FRAC,10176,10360,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,5000,198190,471380,203190,55930,134453,657,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-03-24,2004,31.76988,-101.85904,9095,160,40,SPBR_U --> WFMP,3,6,0,52.85194007,SPBR_U,WFMP,6,FRAC,7249,7441,GAL,X-LINKGEL,LB,SAND,NA,30,NA,20/40
0,5000,200238,475120,205238,56742,135510,658,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-03-28,2004,31.77164,-101.85117,9060,40,40,SPBR_U --> WFMP,3,6,0,46.312,SPBR_U,WFMP,6,FRAC,7216,7418,GAL,X-LINKGEL,LB,SAND,NA,31.3,NA,20/40
0,5000,200303,471910,205303,56519,135222,659,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-03-28,2004,31.77514,-101.85229,9050,40,40,SPBR_U --> WFMP,3,6,0,80.32913438,SPBR_U,WFMP,6,FRAC,7221,7421,GAL,X-LINKGEL,LB,SAND,NA,30.8,NA,20/40
407064,0,0,351360,407064,407064,351360,661,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-01-06,2005,31.8199,-102.06746,10905,40,80,SPBR_L --> WFMP,1,1,0,61.45273928,SPBR_L,WFMP,1,FRAC,8353,10004,GAL,FLUD,LB,SAND,NA,NA,NA,NA
366408,0,0,452250,366408,366408,452250,663,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-08-01,2004,31.80361,-102.04028,10100,40,80,SPBR_L --> WFMP,1,1,0,31.45750307,SPBR_L,WFMP,1,FRAC,8321,9993,GAL,FLUD,LB,SAND,NA,NA,HCL,NA
0,10000,287292,191000,297292,89020,39000,664,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-03-12,2004,31.6859,-101.9759,10528,80,80,SPBR_L --> WFMP,4,8,0,24.8743132,SPBR_L,WFMP,8,FRAC,10123,10331,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,258005,163000,268005,67655,18000,665,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-03-26,2004,31.6916,-101.9886,10515,160,80,SPBR_L --> WFMP,4,8,0,158.02,SPBR_L,WFMP,8,FRAC,10155,10245,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,270240,173500,280240,75408,25500,666,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-21,2004,31.7482,-101.9683,10520,40,40,SPBR_L --> WFMP,4,8,0,56.79350791,SPBR_L,WFMP,8,FRAC,10122,10271,GAL,GEL,LB,SAND,NA,NA,NA,NA
3000,6000,296337,182494,305337,24700,68628,667,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-09,2004,31.7256,-101.9846,10530,80,160,SPBR_L --> WFMP,4,7,0,57.53896741,SPBR_L,WFMP,11,FRAC,8318,8760,GAL,GEL,LB,SAND,NA,NA,GELA,NA
345030,0,0,333410,345030,345030,333410,668,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-05-08,2004,31.73777,-102.01532,11000,40,40,SPBR_U --> WFMP,1,1,0,33.54,SPBR_U,WFMP,1,FRAC,8266,10090,GAL,FLUD,LB,SAND,NA,NA,GELA,NA
0,5000,198618,475880,203618,54810,135487,669,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-07-20,2004,31.7991,-101.82887,8950,NA,NA,SPBR_U --> WFMP,3,6,0,49.26,SPBR_U,WFMP,6,FRAC,7123,7307,GAL,X-LINKGEL,LB,SAND,NA,30,NA,20/40
342300,0,0,291940,342300,342300,291940,670,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-09-01,2004,31.84944,-101.95491,10750,80,40,SPBR_L --> WFMP,1,1,0,43.884,SPBR_L,WFMP,1,FRAC,8087,9911,GAL,FLUD,LB,SAND,NA,NA,HCL,NA
0,9000,280737,181220,289737,66613,25114,672,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-11,2004,31.6979,-101.993,10500,80,80,SPBR_L --> WFMP,4,7,0,60.116,SPBR_L,WFMP,7,FRAC,10167,10326,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,280146,149500,290146,75408,20500,673,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-02-27,2004,31.6878,-101.9675,10497,80,Sub 20,SPBR_L --> WFMP,4,8,0,28.392,SPBR_L,WFMP,8,FRAC,10089,10210,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,284650,172000,294650,68084,18000,674,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-08,2004,31.7155,-102.0615,10510,80,80,SPBR_L --> WFMP,4,8,0,47.89992016,SPBR_L,WFMP,8,FRAC,10139,10376,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,10000,266796,168500,276796,67623,17500,675,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-12,2004,31.7145,-101.9719,10535,80,80,SPBR_L --> WFMP,4,8,0,14.85059152,SPBR_L,WFMP,8,FRAC,10121,10241,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,278534,175000,288534,69172,19500,678,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-03-28,2004,31.8175,-101.9773,10529,80,20,SPBR_L --> WFMP,4,8,0,23.763,SPBR_L,WFMP,8,FRAC,10067,10101,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,26000,0,543040,477666,NA,543040,679,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2006-12-23,2006,31.8149,-101.9723,11529,80,20,SPBR_U --> WFMP,1,2,0,58.35472283,SPBR_U,WFMP,2,FRAC,8065,10126,NA,W,LB,SAND,NA,NA,NA,NA
0,10000,272080,174296,282080,66935,17283,680,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-30,2004,31.6877,-102.0657,10520,80,80,SPBR_L --> WFMP,4,8,0,43.176,SPBR_L,WFMP,8,FRAC,10133,10317,GAL,GEL,LB,SAND,NA,NA,NA,NA
326352,0,0,352040,326352,326352,352040,684,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-13,2004,31.77534,-102.14324,11000,40,40,CLFK --> WFMP,1,1,0,31.02059944,CLFK,WFMP,1,FRAC,7955,10581,GAL,FLUD,LB,SAND,NA,NA,HCL,NA
0,7500,297423,388238,304923,58653,135450,685,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-09-04,2004,31.93425,-101.83609,9397,80,20,CLFK --> WFMP,3,6,0,46.456,CLFK,WFMP,6,FRAC,7104,7288,GAL,X-LINKGEL,LB,SAND,NA,30.8,NA,20/40
0,4000,337722,437481,341722,56616,135840,686,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-09-23,2004,31.93173,-101.8308,9365,80,20,CLFK --> WFMP,4,7,0,60.648,CLFK,WFMP,7,FRAC,7063,7257,GAL,X-LINKGEL,LB,SAND,NA,30.8,NA,20/40
0,5000,205968,472910,210968,59094,137713,687,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-06-11,2004,31.793,-101.82253,8955,80,40,SPBR_U --> WFMP,3,6,0,31.516,SPBR_U,WFMP,6,FRAC,7135,7335,GAL,X-LINKGEL,LB,SAND,NA,30,NA,20/40
0,14000,0,312000,153212,NA,312000,691,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-05-17,2004,31.79786,-101.99885,11000,80,80,SPBR_L --> WFMP,1,2,0,25.503,SPBR_L,WFMP,2,FRAC,8166,10556,NA,W,LB,SAND,NA,NA,GELA,NA
0,14000,0,322000,153212,NA,322000,692,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-06-12,2004,31.78643,-101.99855,11000,40,80,SPBR_U --> WFMP,1,2,0,66.67873896,SPBR_U,WFMP,2,FRAC,8102,10640,NA,W,LB,SAND,NA,NA,GELA,NA
0,5000,195972,473760,200972,54726,138109,693,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-07-13,2004,31.79926,-101.82893,8955,NA,NA,SPBR_U --> WFMP,3,6,0,30.336,SPBR_U,WFMP,6,FRAC,7131,7318,GAL,X-LINKGEL,LB,SAND,NA,30.9,NA,20/40
0,10000,288374,155640,298374,81139,30366,694,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-27,2004,31.7071,-101.983,10515,40,80,SPBR_L --> WFMP,4,8,0,32.084,SPBR_L,WFMP,8,FRAC,10170,10382,GAL,GEL,LB,SAND,NA,NA,NA,NA
361000,15000,0,317000,376000,361000,317000,696,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-06-01,2004,31.77212,-102.01207,11000,80,40,SPBR_U --> WFMP,1,2,0,62.23906507,SPBR_U,WFMP,2,FRAC,8139,10145,GAL,W,LB,SAND,NA,NA,GELA,NA
0,10000,275217,190000,285217,78786,28000,698,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-02,2004,31.713,-102.0562,10507,40,160,SPBR_L --> WFMP,4,8,0,36.10162939,SPBR_L,WFMP,8,FRAC,10108,10407,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,273023,174500,283023,23277.5,74000,699,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-26,2004,31.6658,-101.9421,10501,40,20,SPBR_L --> WFMP,4,8,0,39.632,SPBR_L,WFMP,8,FRAC,8223,8404,GAL,GEL,LB,SAND,NA,NA,NA,NA
428064,0,0,346550,428064,428064,346550,701,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-09,2004,31.82285,-102.03787,11000,80,80,SPBR_L --> WFMP,1,1,0,45.37418401,SPBR_L,WFMP,1,FRAC,8320,10300,GAL,FLUD,LB,SAND,NA,NA,NA,NA
0,7512,215473,175460,222985,95036,46022,704,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-12-09,2004,31.7225,-101.9655,10510,40,40,SPBR_L --> WFMP,3,6,0,17.58,SPBR_L,WFMP,6,FRAC,9646,9979,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,10000,279110,186700,289110,72835,31000,708,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-09-20,2004,31.7204,-101.9734,10500,40,80,SPBR_L --> WFMP,4,8,0,23.75980535,SPBR_L,WFMP,8,FRAC,10133,10266,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,273100,181500,283100,77558,29000,709,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-27,2004,31.7326,-101.987,10492,80,160,SPBR_L --> WFMP,4,8,0,46.61631594,SPBR_L,WFMP,8,FRAC,10121,10331,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,10000,265369,187800,275369,77504,31000,710,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-27,2004,31.7214,-101.9693,10530,40,40,SPBR_L --> WFMP,4,8,0,20.608,SPBR_L,WFMP,8,FRAC,10132,10258,GAL,GEL,LB,SAND,NA,NA,NA,NA
220000,0,0,575000,220000,80000,216000,711,C,JM COX RESOURCES LIMITED PARTNERSHIP,MIDLAND,2004-04-29,2004,31.89854,-101.90584,8962,80,20,SPBR_U --> WFMP,3,3,0,28.016,SPBR_U,WFMP,3,FRAC,8674,8928,GAL,W,LB,SAND,NA,NA,NA,20/40
394800,0,0,350290,394800,394800,350290,712,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-31,2004,31.68548,-102.0114,11250,80,40,SPBR_L --> WFMP,1,1,0,97.884,SPBR_L,WFMP,1,FRAC,8280,10683,GAL,FLUD,LB,SAND,NA,NA,GELA,NA
