WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size
641,A,LEGACY RESERVES OPERATING LP,MIDLAND,2004-01-31,2004,31.68173,-102.17021,10145,80,40,SPBR_U --> WFMP,1,2,0,15876,371700,0,653345,387576,57.53915632,SPBR_U,WFMP,2,FRAC,7938,9883,371700,GAL,GEL,653345,LB,SAND,NA,NA,WGEL,20/40
642,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,2003-12-12,2003,31.77689,-102.04097,10125,80,80,SPBR_U --> WFMP,2,4,0,8000,507000,0,264000,515000,47.144,SPBR_U,WFMP,4,FRAC,7868,8585,152000,GAL,GEL,175000,LB,SAND,NA,NA,,
645,C,ATHLON ENERGY OPERATING LLC,MIDLAND,2004-08-03,2004,31.91882,-101.81391,8905,80,40,SPBR_L --> WFMP,2,4,173000,2750,0,0,200270,175750,9.608,SPBR_L,WFMP,4,FRAC,8578,8776,90000,GAL,FLUD,54450,LB,SAND,NA,NA,,20/40
646,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-02-10,2004,31.77534,-102.20545,10750,80,Over 160,SPBR_L --> WFMP,1,1,0,0,300510,0,200690,300510,60.292,SPBR_L,WFMP,1,FRAC,8875,9951,300510,GAL,X-LINKGEL,200690,LB,SAND,NA,NA,XLNK,
647,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-03-21,2004,31.73587,-102.05482,10500,80,80,SPBR_U --> WFMP,4,7,0,9000,281277,0,171260,290277,50.42609975,SPBR_U,WFMP,7,FRAC,10071,10298,66931,GAL,GEL,17231,LB,SAND,NA,NA,,
648,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-12-29,2003,31.71597,-102.07502,10525,80,160,SPBR_L --> WFMP,4,8,0,10000,277662,0,144000,287662,34.60778643,SPBR_L,WFMP,8,FRAC,10113,10380,75023,GAL,GEL,23000,LB,SAND,NA,NA,,
649,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-06,2004,31.86038,-101.95557,11000,40,20,SPBR_L --> WFMP,1,1,0,295890,0,0,430880,295890,39.90735845,SPBR_L,WFMP,1,FRAC,8208,9948,295890,GAL,A,430880,LB,SAND,NA,NA,HCL,
650,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,2004-04-12,2004,31.7719,-102.07991,10125,80,80,SPBR_U --> WFMP,2,4,0,20000,455000,0,273000,475000,56.3998334,SPBR_U,WFMP,4,FRAC,7900,8661,181000,GAL,GEL,219000,LB,SAND,NA,NA,,
651,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-04-06,2004,31.77179,-101.98067,11000,40,80,SPBR_L --> WFMP,1,2,268000,24000,0,0,301000,292000,34.484,SPBR_L,WFMP,2,FRAC,8239,10102,268000,GAL,W,301000,LB,SAND,NA,NA,GELA,
652,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-29,2004,31.78981,-102.06841,10765,80,40,SPBR_L --> WFMP,1,1,329532,0,0,0,325190,329532,69.96060032,SPBR_L,WFMP,1,FRAC,8323,10146,329532,GAL,FLUD,325190,LB,SAND,NA,NA,XLNK,
653,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-01,2004,31.85985,-101.94259,11750,40,20,SPBR_U --> WFMP,1,1,305340,0,0,0,434510,305340,67.268,SPBR_U,WFMP,1,FRAC,8048,9839,305340,GAL,FLUD,434510,LB,SAND,NA,NA,,
655,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-01-25,2004,31.693,-102.0273,10515,160,80,SPBR_L --> WFMP,4,8,0,10000,285605,0,170320,295605,43.268,SPBR_L,WFMP,8,FRAC,10182,10326,67712,GAL,GEL,17600,LB,SAND,NA,NA,,
656,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-02-23,2004,31.7036,-101.9818,12510,40,160,SPBR_L --> WFMP,4,8,0,10000,287570,0,184096,297570,31.92805746,SPBR_L,WFMP,8,FRAC,10176,10360,80066,GAL,GEL,30500,LB,SAND,NA,NA,,
657,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-03-24,2004,31.76988,-101.85904,9095,160,40,SPBR_U --> WFMP,3,6,0,5000,198190,0,471380,203190,52.85194007,SPBR_U,WFMP,6,FRAC,7249,7441,55930,GAL,X-LINKGEL,134453,LB,SAND,NA,30,,20/40
658,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-03-28,2004,31.77164,-101.85117,9060,40,40,SPBR_U --> WFMP,3,6,0,5000,200238,0,475120,205238,46.312,SPBR_U,WFMP,6,FRAC,7216,7418,56742,GAL,X-LINKGEL,135510,LB,SAND,NA,31.3,,20/40
659,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-03-28,2004,31.77514,-101.85229,9050,40,40,SPBR_U --> WFMP,3,6,0,5000,200303,0,471910,205303,80.32913438,SPBR_U,WFMP,6,FRAC,7221,7421,56519,GAL,X-LINKGEL,135222,LB,SAND,NA,30.8,,20/40
661,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-01-06,2005,31.8199,-102.06746,10905,40,80,SPBR_L --> WFMP,1,1,407064,0,0,0,351360,407064,61.45273928,SPBR_L,WFMP,1,FRAC,8353,10004,407064,GAL,FLUD,351360,LB,SAND,NA,NA,,
663,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-08-01,2004,31.80361,-102.04028,10100,40,80,SPBR_L --> WFMP,1,1,366408,0,0,0,452250,366408,31.45750307,SPBR_L,WFMP,1,FRAC,8321,9993,366408,GAL,FLUD,452250,LB,SAND,NA,NA,HCL,
664,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-03-12,2004,31.6859,-101.9759,10528,80,80,SPBR_L --> WFMP,4,8,0,10000,287292,0,191000,297292,24.8743132,SPBR_L,WFMP,8,FRAC,10123,10331,89020,GAL,GEL,39000,LB,SAND,NA,NA,,
665,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-03-26,2004,31.6916,-101.9886,10515,160,80,SPBR_L --> WFMP,4,8,0,10000,258005,0,163000,268005,158.02,SPBR_L,WFMP,8,FRAC,10155,10245,67655,GAL,GEL,18000,LB,SAND,NA,NA,,
666,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-21,2004,31.7482,-101.9683,10520,40,40,SPBR_L --> WFMP,4,8,0,10000,270240,0,173500,280240,56.79350791,SPBR_L,WFMP,8,FRAC,10122,10271,75408,GAL,GEL,25500,LB,SAND,NA,NA,,
667,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-09,2004,31.7256,-101.9846,10530,80,160,SPBR_L --> WFMP,4,7,3000,6000,296337,0,182494,305337,57.53896741,SPBR_L,WFMP,11,FRAC,8318,8760,24700,GAL,GEL,68628,LB,SAND,NA,NA,GELA,
668,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-05-08,2004,31.73777,-102.01532,11000,40,40,SPBR_U --> WFMP,1,1,345030,0,0,0,333410,345030,33.54,SPBR_U,WFMP,1,FRAC,8266,10090,345030,GAL,FLUD,333410,LB,SAND,NA,NA,GELA,
669,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-07-20,2004,31.7991,-101.82887,8950,,,SPBR_U --> WFMP,3,6,0,5000,198618,0,475880,203618,49.26,SPBR_U,WFMP,6,FRAC,7123,7307,54810,GAL,X-LINKGEL,135487,LB,SAND,NA,30,,20/40
670,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-09-01,2004,31.84944,-101.95491,10750,80,40,SPBR_L --> WFMP,1,1,342300,0,0,0,291940,342300,43.884,SPBR_L,WFMP,1,FRAC,8087,9911,342300,GAL,FLUD,291940,LB,SAND,NA,NA,HCL,
672,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-11,2004,31.6979,-101.993,10500,80,80,SPBR_L --> WFMP,4,7,0,9000,280737,0,181220,289737,60.116,SPBR_L,WFMP,7,FRAC,10167,10326,66613,GAL,GEL,25114,LB,SAND,NA,NA,,
673,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-02-27,2004,31.6878,-101.9675,10497,80,Sub 20,SPBR_L --> WFMP,4,8,0,10000,280146,0,149500,290146,28.392,SPBR_L,WFMP,8,FRAC,10089,10210,75408,GAL,GEL,20500,LB,SAND,NA,NA,,
674,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-08,2004,31.7155,-102.0615,10510,80,80,SPBR_L --> WFMP,4,8,0,10000,284650,0,172000,294650,47.89992016,SPBR_L,WFMP,8,FRAC,10139,10376,68084,GAL,GEL,18000,LB,SAND,NA,NA,GELA,
675,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-12,2004,31.7145,-101.9719,10535,80,80,SPBR_L --> WFMP,4,8,0,10000,266796,0,168500,276796,14.85059152,SPBR_L,WFMP,8,FRAC,10121,10241,67623,GAL,GEL,17500,LB,SAND,NA,NA,,
678,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-03-28,2004,31.8175,-101.9773,10529,80,20,SPBR_L --> WFMP,4,8,0,10000,278534,0,175000,288534,23.763,SPBR_L,WFMP,8,FRAC,10067,10101,69172,GAL,GEL,19500,LB,SAND,NA,NA,,
679,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2006-12-23,2006,31.8149,-101.9723,11529,80,20,SPBR_U --> WFMP,1,2,0,477666,0,0,543040,477666,58.35472283,SPBR_U,WFMP,2,FRAC,8065,10126,NA,,W,543040,LB,SAND,NA,NA,,
680,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-30,2004,31.6877,-102.0657,10520,80,80,SPBR_L --> WFMP,4,8,0,10000,272080,0,174296,282080,43.176,SPBR_L,WFMP,8,FRAC,10133,10317,66935,GAL,GEL,17283,LB,SAND,NA,NA,,
684,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-13,2004,31.77534,-102.14324,11000,40,40,CLFK --> WFMP,1,1,326352,0,0,0,352040,326352,31.02059944,CLFK,WFMP,1,FRAC,7955,10581,326352,GAL,FLUD,352040,LB,SAND,NA,NA,HCL,
685,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-09-04,2004,31.93425,-101.83609,9397,80,20,CLFK --> WFMP,3,6,0,7500,297423,0,388238,304923,46.456,CLFK,WFMP,6,FRAC,7104,7288,58653,GAL,X-LINKGEL,135450,LB,SAND,NA,30.8,,20/40
686,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-09-23,2004,31.93173,-101.8308,9365,80,20,CLFK --> WFMP,4,7,0,4000,337722,0,437481,341722,60.648,CLFK,WFMP,7,FRAC,7063,7257,56616,GAL,X-LINKGEL,135840,LB,SAND,NA,30.8,,20/40
687,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-06-11,2004,31.793,-101.82253,8955,80,40,SPBR_U --> WFMP,3,6,0,5000,205968,0,472910,210968,31.516,SPBR_U,WFMP,6,FRAC,7135,7335,59094,GAL,X-LINKGEL,137713,LB,SAND,NA,30,,20/40
691,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-05-17,2004,31.79786,-101.99885,11000,80,80,SPBR_L --> WFMP,1,2,0,14000,0,0,312000,14000,25.503,SPBR_L,WFMP,2,FRAC,8166,10556,NA,,W,312000,LB,SAND,NA,NA,GELA,
692,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-06-12,2004,31.78643,-101.99855,11000,40,80,SPBR_U --> WFMP,1,2,0,14000,0,0,322000,14000,66.67873896,SPBR_U,WFMP,2,FRAC,8102,10640,NA,,W,322000,LB,SAND,NA,NA,GELA,
693,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-07-13,2004,31.79926,-101.82893,8955,,,SPBR_U --> WFMP,3,6,0,5000,195972,0,473760,200972,30.336,SPBR_U,WFMP,6,FRAC,7131,7318,54726,GAL,X-LINKGEL,138109,LB,SAND,NA,30.9,,20/40
694,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-27,2004,31.7071,-101.983,10515,40,80,SPBR_L --> WFMP,4,8,0,10000,288374,0,155640,298374,32.084,SPBR_L,WFMP,8,FRAC,10170,10382,81139,GAL,GEL,30366,LB,SAND,NA,NA,,
696,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-06-01,2004,31.77212,-102.01207,11000,80,40,SPBR_U --> WFMP,1,2,361000,15000,0,0,317000,376000,62.23906507,SPBR_U,WFMP,2,FRAC,8139,10145,361000,GAL,W,317000,LB,SAND,NA,NA,GELA,
698,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-02,2004,31.713,-102.0562,10507,40,160,SPBR_L --> WFMP,4,8,0,10000,275217,0,190000,285217,36.10162939,SPBR_L,WFMP,8,FRAC,10108,10407,78786,GAL,GEL,28000,LB,SAND,NA,NA,,
699,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-04-26,2004,31.6658,-101.9421,10501,40,20,SPBR_L --> WFMP,4,8,0,10000,273023,0,174500,283023,39.632,SPBR_L,WFMP,8,FRAC,8223,8404,22976,GAL,GEL,74000,LB,SAND,NA,NA,,
701,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-09,2004,31.82285,-102.03787,11000,80,80,SPBR_L --> WFMP,1,1,428064,0,0,0,346550,428064,45.37418401,SPBR_L,WFMP,1,FRAC,8320,10300,428064,GAL,FLUD,346550,LB,SAND,NA,NA,,
704,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-12-09,2004,31.7225,-101.9655,10510,40,40,SPBR_L --> WFMP,3,6,0,7512,215473,0,175460,222985,17.58,SPBR_L,WFMP,6,FRAC,9646,9979,95036,GAL,GEL,46022,LB,SAND,NA,NA,GELA,
708,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-09-20,2004,31.7204,-101.9734,10500,40,80,SPBR_L --> WFMP,4,8,0,10000,279110,0,186700,289110,23.75980535,SPBR_L,WFMP,8,FRAC,10133,10266,72835,GAL,GEL,31000,LB,SAND,NA,NA,,
709,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-27,2004,31.7326,-101.987,10492,80,160,SPBR_L --> WFMP,4,8,0,10000,273100,0,181500,283100,46.61631594,SPBR_L,WFMP,8,FRAC,10121,10331,77558,GAL,GEL,29000,LB,SAND,NA,NA,,
710,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-27,2004,31.7214,-101.9693,10530,40,40,SPBR_L --> WFMP,4,8,0,10000,265369,0,187800,275369,20.608,SPBR_L,WFMP,8,FRAC,10132,10258,77504,GAL,GEL,31000,LB,SAND,NA,NA,,
711,C,JM COX RESOURCES LIMITED PARTNERSHIP,MIDLAND,2004-04-29,2004,31.89854,-101.90584,8962,80,20,SPBR_U --> WFMP,3,3,220000,0,0,0,575000,220000,28.016,SPBR_U,WFMP,3,FRAC,8674,8928,80000,GAL,W,216000,LB,SAND,NA,NA,,20/40
712,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-31,2004,31.68548,-102.0114,11250,80,40,SPBR_L --> WFMP,1,1,394800,0,0,0,350290,394800,97.884,SPBR_L,WFMP,1,FRAC,8280,10683,394800,GAL,FLUD,350290,LB,SAND,NA,NA,GELA,
713,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-09-22,2004,31.76622,-101.98814,11000,40,80,SPBR_L --> WFMP,1,2,0,9000,85900,0,329600,94900,36.16,SPBR_L,WFMP,2,FRAC,8186,10459,85900,GAL,X-LINKGEL,329600,LB,SAND,NA,NA,GELA,
714,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-24,2004,31.74256,-101.97648,11077,40,40,SPBR_U --> WFMP,1,1,410088,0,0,0,350780,410088,54.928,SPBR_U,WFMP,1,FRAC,8129,10583,410088,GAL,FLUD,350780,LB,SAND,NA,NA,HCL,
715,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-06-27,2004,31.8105,-102.10881,10099,40,40,SPBR_L --> WFMP,3,7,0,5500,156000,250,223000,161750,36.412,SPBR_L,WFMP,7,FRAC,8550,8745,40000,GAL,X-LINKGEL,100000,LB,SAND,NA,40,,20/40
718,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-07-07,2004,31.74442,-102.03472,10514,80,160,SPBR_U --> WFMP,3,4,0,1000,221525,0,149346,222525,33.376,SPBR_U,WFMP,4,FRAC,9805,10340,110440,GAL,GEL,38637,LB,SAND,NA,NA,,
720,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-10-31,2004,31.75465,-101.99714,11100,40,80,SPBR_L --> WFMP,1,1,461832,0,0,0,370580,461832,27.19189199,SPBR_L,WFMP,1,FRAC,8280,10607,461832,GAL,W,370580,LB,SAND,NA,NA,,
721,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-08-06,2004,31.7076,-102.0459,10520,40,40,SPBR_L --> WFMP,4,8,0,10000,288979,0,188306,298979,62.57131418,SPBR_L,WFMP,8,FRAC,10148,10272,81571,GAL,GEL,30606,LB,SAND,NA,NA,,
725,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2004-10-18,2004,31.79571,-102.02423,11000,40,160,SPBR_L --> WFMP,1,2,271800,24000,0,0,300900,295800,58.17200944,SPBR_L,WFMP,2,FRAC,8279,10434,271800,GAL,W,300900,LB,SAND,NA,NA,GELA,
726,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-10-26,2004,31.78397,-102.15479,11000,160,80,SPBR_L --> WFMP,1,1,457338,0,0,0,357950,457338,33.5191448,SPBR_L,WFMP,1,FRAC,8648,10563,457338,GAL,FLUD,357950,LB,SAND,NA,NA,,
729,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-01-21,2005,31.7375,-102.06435,10510,40,160,SPBR_U --> WFMP,3,6,0,7000,205335,0,161200,212335,35.008,SPBR_U,WFMP,6,FRAC,9677,9966,93311,GAL,GEL,45128,LB,SAND,NA,NA,GELA,
731,E,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2004-11-05,2004,31.66337,-101.77644,8780,Over 160,40,SPBR_U --> WFMP,3,6,0,5000,198282,0,473110,203282,40.98067921,SPBR_U,WFMP,6,FRAC,6960,7138,58590,GAL,X-LINKGEL,137282,LB,SAND,NA,30,,20/40
732,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-08-11,2004,31.7083,-102.0591,10515,40,80,SPBR_L --> WFMP,4,8,0,10000,279226,0,180607,289226,57.7418352,SPBR_L,WFMP,8,FRAC,10106,10168,68876,GAL,GEL,17249,LB,SAND,NA,NA,,
738,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-02-09,2005,31.7093,-102.0551,10520,40,160,SPBR_L --> WFMP,4,8,0,10000,294159,0,190780,304159,27.688,SPBR_L,WFMP,8,FRAC,10143,10263,80707,GAL,GEL,30524,LB,SAND,NA,NA,,
739,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-01-21,2005,31.8204,-102.03263,10900,80,80,SPBR_L --> WFMP,1,1,433650,0,0,0,331320,433650,45.952,SPBR_L,WFMP,1,FRAC,8297,10359,433650,GAL,FLUD,331320,LB,SAND,NA,NA,,
740,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-07-25,2005,31.7095,-102.0862,10515,40,80,SPBR_L --> WFMP,4,8,0,10000,279120,0,189380,289120,38.44772302,SPBR_L,WFMP,8,FRAC,10175,10182,81530,GAL,GEL,30526,LB,SAND,NA,NA,GELA,
743,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-03-21,2005,31.6979,-102.0868,10510,40,80,SPBR_L --> WFMP,3,6,0,7000,191460,0,145509,198460,48.332,SPBR_L,WFMP,6,FRAC,9592,10079,88215,GAL,GEL,45121,LB,SAND,NA,NA,,
744,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-12-12,2004,31.73909,-101.97508,11100,40,Sub 20,SPBR_U --> WFMP,1,1,426888,0,0,0,349710,426888,39.38,SPBR_U,WFMP,1,FRAC,8147,10603,426888,GAL,W,349710,LB,SAND,NA,NA,GELA,
745,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-01-13,2005,31.74086,-102.01584,11000,40,80,SPBR_L --> WFMP,1,1,448770,0,0,0,34300,448770,58.85414189,SPBR_L,WFMP,1,FRAC,8269,10231,448770,GAL,FLUD,34300,LB,SAND,NA,NA,GELA,
747,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-09-18,2005,31.86321,-101.94328,11700,40,20,SPBR_U --> WFMP,1,1,354312,0,0,0,435660,354312,65.47404336,SPBR_U,WFMP,1,FRAC,8051,10325,354312,GAL,W,435660,LB,SAND,NA,NA,,
750,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-11-04,2004,31.6988,-102.0025,10505,40,80,SPBR_L --> WFMP,4,8,0,10000,288644,0,191199,298644,38.192,SPBR_L,WFMP,8,FRAC,10114,10386,81536,GAL,GEL,29558,LB,SAND,NA,NA,,
752,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-03-30,2005,31.7157,-101.9768,10530,80,160,SPBR_L --> WFMP,4,8,0,10000,284428,0,170481,294428,46.052,SPBR_L,WFMP,8,FRAC,10148,10190,81411,GAL,GEL,30837,LB,SAND,NA,NA,,
753,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-02-07,2005,31.7139,-101.9865,10505,40,80,SPBR_L --> WFMP,4,8,0,10000,290937,0,190497,300937,26.3487155,SPBR_L,WFMP,8,FRAC,10170,10376,80152,GAL,GEL,30323,LB,SAND,NA,NA,,
756,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-08-24,2005,31.728,-102.0567,10525,80,40,SPBR_U --> WFMP,4,8,0,10000,310632,0,183675,320632,49.84822773,SPBR_U,WFMP,8,FRAC,10162,10394,102725,GAL,GEL,28392,LB,SAND,NA,NA,,
757,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-02-24,2005,31.7096,-102.0373,10525,80,80,SPBR_L --> WFMP,4,8,0,10000,290025,0,194860,300025,41.716,SPBR_L,WFMP,8,FRAC,10139,10181,79913,GAL,GEL,30226,LB,SAND,NA,NA,GELA,
758,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-07-15,2005,31.7168,-102.0396,10530,80,80,SPBR_L --> WFMP,4,8,0,10000,280780,0,190200,290780,28.53084338,SPBR_L,WFMP,8,FRAC,8400,8534,23932,GAL,GEL,70351,LB,SAND,NA,NA,,
759,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-05-12,2005,31.7223,-102.0551,10513,40,Sub 20,SPBR_U --> WFMP,3,6,0,7000,208341,0,169384,215341,17.388,SPBR_U,WFMP,6,FRAC,9678,10138,95114,GAL,GEL,45931,LB,SAND,NA,NA,,
760,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-05-02,2005,31.7297,-101.9668,10510,80,160,SPBR_L --> WFMP,4,8,0,10000,288510,0,193420,298510,65.73508381,SPBR_L,WFMP,8,FRAC,10120,10177,79913,GAL,GEL,30226,LB,SAND,NA,NA,,
761,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-07-29,2005,31.737,-101.968,10520,40,80,SPBR_L --> WFMP,4,8,0,10000,287175,0,181757,297175,11.199,SPBR_L,WFMP,8,FRAC,10265,10305,81172,GAL,GEL,30640,LB,SAND,NA,NA,GELA,
763,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-12-28,2004,31.78249,-102.208,11005,40,Over 160,SPBR_L --> WFMP,1,1,407484,0,0,0,349430,407484,27.99322887,SPBR_L,WFMP,1,FRAC,8741,10542,407484,GAL,FLUD,349430,LB,SAND,NA,NA,HCL,
764,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2004-12-09,2004,31.7314,-101.9924,10510,40,160,SPBR_L --> WFMP,4,8,0,10008,267522,0,190900,277530,46.11910418,SPBR_L,WFMP,8,FRAC,10112,10117,56939,GAL,GEL,16120,LB,SAND,NA,NA,GELA,
765,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-07-05,2005,31.6603,-102.07,10510,160,80,SPBR_L --> WFMP,4,8,0,10000,275566,0,191540,285566,42.732,SPBR_L,WFMP,8,FRAC,8475,8655,24352,GAL,GEL,72750,LB,SAND,NA,NA,,
766,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-07-15,2005,31.6579,-102.0781,10500,160,80,SPBR_L --> WFMP,4,8,0,10000,291913,0,188640,301913,46.864,SPBR_L,WFMP,8,FRAC,8426,8649,24369,GAL,GEL,72199,LB,SAND,NA,NA,,
767,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,2005-05-15,2005,31.85368,-102.03837,11478,80,Sub 20,SPBR_U --> WFMP,1,2,152000,2000,0,0,175000,154000,74.9528507,SPBR_U,WFMP,2,FRAC,7938,8665,152000,GAL,W,175000,LB,SAND,NA,NA,,
770,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-08-24,2005,31.68745,-102.00262,11250,40,40,SPBR_L --> WFMP,1,1,0,0,453978,0,350670,453978,91.768,SPBR_L,WFMP,1,FRAC,8290,10734,453978,GAL,X-LINKGEL,350670,LB,SAND,NA,NA,XLNK,
771,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-08-23,2005,31.69,-102.00783,11265,40,40,SPBR_U --> WFMP,1,1,0,0,502194,0,500460,502194,68.128,SPBR_U,WFMP,1,FRAC,8225,10876,502194,GAL,GEL,500460,LB,SAND,NA,NA,GELA,20/40
772,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2005-04-25,2005,31.81789,-102.07704,10937,80,80,SPBR_L --> WFMP,1,1,430542,0,0,0,350840,430542,48.18907111,SPBR_L,WFMP,1,FRAC,8390,10533,430542,GAL,FLUD,350840,LB,SAND,NA,NA,SFAC,
