Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
535458,0,0,362004,535458,535458,362004,4,13,2,2006,31.96385,-101.80206,10516,1,6,13,1,1,0,23.49,3,1,1,3,7054,9572,3,3,17,6
628698,0,0,603020,628698,NA,3e+05,1,13,2,2007,31.78917,-102.0534,10841,4,1,6,3,4,0,77.77491575,2,1,4,3,8333,10795,NA,3,NA,10
0,14250,423233,523240,437483,80145,17013,3,2,2,2006,31.74599,-101.78104,9973,3,3,18,6,12,0,27.264,3,7,12,3,9476,9808,6,3,NA,6
563976,0,0,601900,563976,563976,601900,1,13,2,2006,31.76389,-102.17477,11247,3,4,11,1,1,0,45.81984815,2,7,1,3,8630,10626,3,3,17,6
0,12750,437370,520620,450120,55398,131658,1,27,2,2006,31.89491,-102.00225,10185,3,6,18,6,11,0,42.824,3,7,11,3,7814,7898,11,3,NA,6
0,13250,332539,678677,345789,57845,134592,1,27,2,2006,31.88585,-102.00849,10164,3,6,18,5,10,0,55.956,3,7,10,3,7852,7934,11,3,16,6
0,14250,432872,522980,447122,81471,17920,1,27,2,2006,31.87435,-102.05805,10285,3,1,18,6,12,0,56.73353027,3,7,11,3,9911,9940,6,3,NA,6
0,15000,453844,445620,468844,85198,33337,1,2,2,2006,31.69046,-102.19558,10067,3,3,18,6,12,0,56.172,3,7,12,3,9817,9875,6,3,NA,6
0,11250,343353,432298,354603,84353,33047,1,2,2,2006,31.69759,-102.1976,10500,3,3,18,5,10,0,33.84,3,7,10,3,9719,9912,6,3,NA,6
0,18250,515668,561279,533918,57296,153300,3,2,2,2006,31.75463,-101.7927,9865,4,3,5,7,14,0,21.25904119,1,7,14,3,7034,7188,11,3,NA,6
0,17250,515194,675047,532444,85208,154247,1,27,2,2006,31.8939,-102.00664,10184,3,6,18,7,14,0,37.38,3,7,14,3,9716,9984,11,3,NA,6
0,14250,417225,521720,431475,71434,17306,3,2,2,2006,31.77573,-101.78187,9900,4,3,18,6,12,0,30.31831686,3,7,12,3,8904,9085,6,3,NA,6
548394,0,0,648830,548394,548394,648830,2,13,2,2006,31.7148,-101.9988,10750,4,4,11,1,1,0,47.248,2,7,1,3,8269,10407,3,3,NA,NA
0,8500,244836,426034,253336,NA,60900,1,9,2,2006,31.82658,-102.02105,10450,4,4,18,4,7,0,42.972,3,7,7,3,7874,7956,NA,3,NA,6
318070,10000,16694,349486,344764,62790,92000,1,9,2,2006,31.82392,-102.01581,10521,4,4,18,3,5,0,36.5817199,3,7,4,3,8001,8084,3,3,NA,6
1075580.1,0,0,1036124,1304488,80094,127500,1,9,2,2006,31.82209,-102.02402,9960,4,1,18,8,8,0,54.64,3,7,6,3,NA,NA,3,3,NA,6
0,0,312000,549375,312000,81000,132000,1,9,2,2006,31.82184,-102.01087,10460,4,4,18,5,6,0,78.06,3,7,6,3,8012,8120,6,3,NA,6
72450,0,0,358656,153212,72450,117600,1,9,2,2006,31.82916,-102.02629,10440,3,4,18,4,4,0,39.04780219,3,7,4,3,7956,8604,3,3,NA,6
155148,0,317394,405930,472542,74886,122900,1,9,2,2006,31.81951,-102.01878,10455,4,4,18,5,5,0,49.91380818,3,7,5,3,7822,8024,3,3,NA,6
430550,0,0,319000,430550,430550,319000,1,12,2,2006,31.84784,-102.07614,10143,4,1,18,1,1,0,102.2865487,3,7,1,3,7954,9991,3,3,NA,6
0,17750,470066,412940,487816,92801,186168,3,27,2,2006,31.84716,-101.96459,10243,3,4,11,6,12,0,48.948,2,7,12,3,8280,8400,11,3,16,6
0,15750,431453,406880,447203,73054,178766,3,27,2,2006,31.83481,-101.95186,10106,3,4,11,6,12,0,34.792,2,7,12,3,8227,8359,11,3,16,6
0,15750,409004,404260,424754,70782,176222,3,27,2,2007,31.84285,-101.94974,10085,3,1,11,6,12,0,58.592,2,7,12,3,8258,8386,11,3,16,6
0,26000,452375,407780,541875,74431,179539,3,27,2,2007,31.84574,-101.93744,10040,3,4,11,6,12,0,45.612,2,7,12,3,8209,8325,11,3,16,6
0,15750,425398,414280,441148,63193,166358,3,27,2,2006,31.83933,-101.94861,10093,3,4,11,6,12,0,67.74792166,2,7,12,3,8259,8386,11,3,16,6
0,18750,394563,400930,413313,62760,171653,3,27,2,2007,31.75643,-101.94885,10450,3,4,11,6,12,0,36.708,2,7,12,3,8338,8402,11,3,16,6
980028,0,0,751230,980028,980028,751230,1,13,2,2007,31.77364,-102.0888,10389,3,1,5,1,1,0,65.28148434,1,7,1,3,7857,10230,3,3,11,NA
613662,0,0,700324,613662,613662,700324,1,13,2,2007,31.77759,-102.08616,10410,3,1,18,1,1,0,62.78514382,3,7,1,3,7833,10351,9,3,11,NA
580314,0,0,704120,580314,580314,704120,2,13,2,2007,31.6561,-101.9881,10626,3,4,18,1,1,0,25.508,3,7,1,3,7629,10269,3,3,NA,NA
328986,0,0,258000,328986,328986,258000,2,13,2,2006,31.6541,-101.9841,10718,3,4,18,1,1,0,35.08,3,7,1,3,7617,10630,3,3,NA,6
511350,0,0,500200,511350,511350,500200,1,13,2,2007,31.7509,-102.0242,10680,4,4,11,1,1,0,40.396,2,7,1,3,8506,10597,3,3,11,NA
0,15750,447749,405740,463499,71402,176630,3,27,2,2007,31.79486,-101.92934,10474,4,3,11,6,12,0,36.072,2,7,12,3,8231,8292,11,3,16,6
0,15050,456458,412380,471508,75707,183946,2,27,2,2007,31.7213,-101.93785,10578,3,4,11,6,12,0,33.67536258,2,7,12,3,8319,8450,11,3,16,6
0,12000,376265,595424,388265,99149,173507,2,27,2,2006,31.66763,-101.98048,10392,NA,NA,26,4,8,0,38.603443,5,7,8,3,9293,9493,11,3,NA,6
0,14250,374983,524100,389233,53197,135960,3,27,2,2007,31.93387,-101.84956,9575,4,3,18,6,12,0,35.6,3,7,12,3,7162,7247,11,3,16,6
0,11250,325675,522660,336925,54004,148302,3,27,2,2007,31.87597,-101.96966,9986,2,6,18,5,10,0,33.036,3,7,10,3,7690,7766,11,3,16,6
0,5000,175716,480600,180716,55650,144940,3,27,2,2007,31.86507,-101.90324,9075,1,2,5,3,6,0,18.192,1,7,6,3,7248,7440,11,3,16,6
0,12000,393279,130040,405279,105273,35858,2,27,2,2007,31.66201,-101.9811,10460,NA,NA,26,4,8,0,28.532,5,7,8,3,9307,9377,11,3,NA,6
0,0,528276,651880,528276,528276,651880,2,13,2,2007,31.70771,-101.99648,10871,4,4,11,1,1,0,50.2,2,7,1,3,8237,10715,11,3,11,NA
732564,0,0,500122,732564,732564,500122,2,13,2,2007,31.70324,-101.99955,10865,3,1,11,1,1,0,72.94253599,2,7,1,3,8261,10756,9,3,17,NA
686490,0,0,710520,686490,686490,710520,2,13,2,2007,31.70581,-102.00464,10790,4,4,11,1,1,0,49.632,2,7,1,3,8261,10703,3,3,11,NA
0,0,690144,555860,690144,690144,555860,1,13,2,2007,31.82613,-102.2432,11265,3,5,11,1,1,0,25.432,2,7,1,3,8869,10397,11,3,17,11
0,5750,178829,293152,184579,42865,119012,3,27,2,2007,31.79949,-101.77634,8695,1,3,16,3,6,0,30.91732865,3,5,6,3,6927,7094,11,3,16,6
0,5250,196743,473620,201993,54079,135546,3,27,2,2007,31.79768,-101.78441,8967,1,3,16,3,6,0,30.988,3,5,6,3,6960,7137,11,3,NA,6
0,0,648102,749500,648102,648102,749500,1,13,2,2007,31.73338,-102.04957,10650,3,4,11,1,1,0,47.03003331,2,7,1,3,8567,10590,11,3,11,NA
485562,0,0,168500,485562,237216,107000,4,2,2,2007,31.93394,-101.78352,8826,4,3,5,1,2,0,35.52561313,1,7,2,1,6882,7874,9,3,8,6
0,15750,408564,404060,424314,66080,176133,3,27,2,2007,31.83189,-101.96414,10243,3,1,11,6,12,0,65.584,2,7,12,3,8360,8426,11,3,16,6
0,0,602322,747800,602322,602322,747800,2,13,2,2007,31.6619,-101.99707,10632,3,3,18,1,1,0,55.72469755,3,7,1,3,8233,10301,11,3,20,NA
0,15750,410412,406660,426162,75351,182155,3,27,2,2007,31.81951,-101.96856,10240,3,4,11,6,12,0,33.04,2,7,12,3,8392,8459,11,3,NA,6
0,12750,337284,388540,350034,70770,184296,3,27,2,2007,31.87692,-101.96556,10101,3,6,11,5,11,0,33.952,2,7,11,3,8376,8445,11,3,16,6
0,13000,762052,520740,775052,169471,171130,1,27,2,2007,31.79894,-102.18641,10532,NA,NA,26,5,10,0,33.424,5,7,10,3,9396,9456,6,3,NA,6
0,15900,684330,478126,700230,88873,66512,1,27,2,2007,31.80603,-102.1887,10537,NA,NA,26,6,12,0,50.89287072,5,7,12,3,9460,9510,6,3,NA,6
0,21000,690813,405560,711813,98150,85417,1,27,2,2007,31.79489,-102.20301,10510,4,5,26,7,14,0,32.612,5,7,14,3,9391,9400,6,3,NA,6
0,12000,572673,369480,584673,145208,92763,1,27,2,2007,31.80201,-102.20502,10503,3,5,26,4,8,0,29.7,5,7,8,3,9416,9445,6,3,NA,6
0,16044,588336,602860,604380,588336,602860,1,13,2,2007,31.792,-102.18387,11005,4,4,6,1,2,0,71.452,2,1,2,3,8693,10559,11,3,17,NA
615510,0,0,605250,615510,615510,605250,1,13,2,2008,31.78995,-102.19231,10996,4,4,10,1,1,0,28.148,2,6,1,3,8689,10414,3,3,11,NA
0,15750,402796,560060,418546,67004,180504,2,27,2,2007,31.65738,-102.00221,10488,4,3,11,6,12,0,108.724,2,7,12,3,8486,8571,11,3,16,6
0,0,595686,654960,595686,595686,654960,3,13,2,2007,31.84788,-101.96065,10910,3,2,10,1,1,0,52.67011824,2,6,1,3,8278,10553,11,3,11,NA
0,17000,299905,110277.1,316905,44772,15749,1,27,2,2007,31.76434,-102.18843,10752,NA,NA,26,4,8,0,37.03210804,5,7,8,3,9486,9554,6,3,NA,6
509500,12500,0,292800,522000,509500,292800,1,12,2,2007,31.82424,-102.06513,10117,3,4,18,1,2,0,42.448,3,7,2,3,7937,9960,9,3,20,6
535000,12500,0,316750,547500,535000,316750,1,12,2,2007,31.83192,-102.08158,10143,1,4,18,1,2,0,46.41027426,3,7,2,3,8046,10053,3,3,NA,6
0,22000,386076,295300,408076,84715,35150,1,27,2,2008,31.77192,-102.20403,10746,NA,NA,26,5,10,0,16.99490709,5,7,10,3,9443,9593,6,3,NA,6
0,17000,280889,111520,297889,46621,22525,1,27,2,2008,31.76883,-102.18548,10715,NA,NA,26,4,8,0,15.003,5,7,8,3,9500,9618,6,3,NA,6
586278,0,0,749860,586278,586278,749860,3,13,2,2007,31.85618,-101.94104,10941,3,2,13,1,1,0,30.68,3,1,1,3,8008,10407,3,3,11,NA
0,17000,392977,528357,409977,47606,129371,1,2,2,2007,31.69855,-102.1625,10083,4,3,18,6,12,0,1.224,3,7,12,3,7768,7926,11,3,NA,6
0,21500,466060,559262,487560,49933,138809,1,2,2,2007,31.6848,-102.17563,10104,3,2,18,5,10,0,38.48073554,3,7,10,3,7798,7946,11,3,NA,6
0,21500,428721,592184,450221,57987,135443,1,2,2,2007,31.71654,-102.18229,10111,4,3,18,6,12,0,27.816,3,7,12,3,8010,8068,11,3,16,6
0,15000,361388,140871,376388,108553,42658,1,27,2,2007,31.77798,-102.17963,10692,NA,NA,26,4,8,0,38.15611142,5,7,8,3,9482,9661,6,3,NA,6
0,14250,393538,524440,407788,46583,132916,1,2,2,2007,31.73066,-102.18653,10111,4,3,18,6,12,0,24.856,3,7,12,3,8023,8111,11,3,NA,6
0,17250,458208,539746,475458,49071,138931,1,2,2,2007,31.69502,-102.19268,10082,4,3,18,7,14,0,31.008,3,7,14,3,7984,7998,11,3,NA,6
0,20000,366500,430179,386500,68162,181950,3,27,2,2008,31.7889,-101.95037,10548,2,1,11,6,12,0,66.664,2,7,12,3,8239,8340,11,3,NA,6
0,18750,368553,577240,387303,65366,184455,3,27,2,2008,31.78892,-101.95455,10538,3,1,11,6,12,0,43.384,2,7,12,3,8252,8342,11,3,NA,6
0,14250,372454,495179,386704,44398,134284,1,2,2,2008,31.77988,-102.17143,10249,3,3,18,5,10,0,35.972,3,7,10,3,8052,8129,11,3,NA,6
0,15000,426745,576520,441745,75411,183520,3,27,2,2007,31.78086,-101.95682,10550,3,1,11,6,12,0,41.824,2,7,12,3,8293,8354,11,3,NA,6
0,16700,528774,480360,545474,51780,135704,3,27,2,2008,31.8109,-101.95727,10259,3,3,11,6,12,0,49.94,2,7,12,3,8280,8341,11,3,NA,6
0,16500,548010,538540,564510,46010,134064,3,27,2,2008,31.80739,-101.95612,10252,3,4,11,6,12,0,32.316,2,7,12,3,8248,8317,11,3,NA,6
0,17052,286440,897700,303492,286440,897700,3,13,2,2008,31.85329,-101.96239,11040,3,3,6,1,2,0,71.68747308,2,1,2,3,8079,10909,11,3,NA,NA
629034,26000,0,491380,655116,629034,491380,1,13,2,2007,31.83971,-102.21262,11186,4,5,6,1,2,0,31.828,2,1,2,3,8682,11074,3,3,9,NA
819294,0,0,803710,819294,819294,803710,1,13,2,2007,31.7231,-102.0774,10571,4,1,10,1,1,0,59.852,2,6,1,3,8329,10556,3,3,11,NA
0,20076,769146,800960,789222,769146,800960,3,13,2,2008,31.85843,-101.96404,10947,3,2,13,1,2,0,29.731,3,1,2,3,8068,10527,6,3,NA,NA
0,11250,380937,500445,392187,71780,189940,2,27,2,2008,31.66348,-102.00862,10481,4,3,11,5,10,0,26.62828616,2,7,10,3,8467,8534,11,3,NA,6
235000,9500,0,309000,244500,235000,309000,1,12,2,2008,31.82227,-102.07407,10119,4,4,18,1,2,0,34.504,3,7,2,3,7932,9893,3,3,9,6
1075580.1,21084,0,775280,1408201.2,1231011.6,775280,3,13,2,2008,31.86388,-101.95663,11022,3,6,18,1,2,0,51.82,3,7,2,3,7986,10569,3,3,9,NA
0,17052,668598,799860,685650,668598,799860,3,13,2,2008,31.86833,-101.95369,11009,3,6,13,1,2,0,72.27541308,3,1,2,3,8090,10607,11,3,20,NA
304248,0,0,744410,304248,304248,744410,1,13,2,2008,31.813,-101.98058,10217,4,4,11,1,1,0,21.632,2,7,1,3,8198,10084,3,3,11,NA
588000,13600,0,355500,601600,588000,355500,1,12,2,2008,31.84612,-102.08383,10125,4,1,18,1,2,0,29.88130148,3,7,2,3,7982,10007,3,3,20,6
300887,0,0,288000,300887,161593,120625,3,2,2,2008,31.78624,-101.78524,8954,4,3,18,2,2,0,19.07999174,3,7,2,3,8355,8795,9,3,17,6
0,13500,501556,653420,515056,58789,154824,1,2,2,2008,31.77739,-102.16622,10378,4,3,18,8,16,0,31.68,3,7,16,3,8061,8229,11,3,NA,6
0,12000,349370,587256,361370,52889,150412,1,2,2,2008,31.78196,-102.163,10400,4,3,18,7,14,0,47.496,3,7,14,3,8069,8237,11,3,NA,6
0,0,980043,598889,980043,980043,598889,1,10,2,2008,31.81662,-102.16098,10480,3,1,17,1,1,0,51.64466495,3,6,1,3,8050,10341,6,3,NA,NA
0,10500,697277,751509,707777,69639,186904,2,27,2,2008,31.65638,-101.97487,10513,4,3,11,6,12,0,53.684,2,7,12,3,8395,8469,11,3,20,6
0,12000,598283,626140,610283,47374,138835,3,2,2,2008,31.75036,-101.77816,9905,3,3,18,7,14,0,7.68,3,7,14,3,7016,7169,11,3,NA,6
0,17000,592456,532452,609456,56928,172207,3,27,2,2008,31.82494,-101.96168,10249,3,4,11,6,12,0,33.668,2,7,12,3,8289,8343,11,3,NA,6
0,10500,486877,638540,497377,40422,107440,1,2,2,2008,31.79067,-102.15701,9902,4,3,18,6,12,0,49.64048366,3,7,12,3,8044,8115,11,3,NA,6
0,9500,524188,593420,533688,53347,153365,1,2,2,2008,31.80153,-102.16052,9898,1,3,18,6,12,0,12.869,3,7,12,3,8012,8122,11,3,20,6
0,9000,437516,492240,446516,41698,114711,1,2,2,2008,31.79744,-102.17711,9991,1,3,18,6,12,0,18.56291316,3,7,12,3,8061,8139,6,3,9,6
0,10500,420783,583403,431283,52725,137433,1,2,2,2008,31.7689,-102.15437,10380,4,3,18,6,12,0,15.08381372,3,7,12,3,8020,8195,11,3,20,6
0,12000,494153,655300,506153,68556,158640,1,2,2,2009,31.75534,-102.16317,10388,4,3,18,7,14,0,29.752,3,7,14,3,8018,8068,11,3,20,6
0,9000,448464,532860,457464,63966,135022,1,2,2,2009,31.80102,-102.08491,10504,1,3,5,5,10,0,30.86,1,7,10,3,7803,7886,11,3,20,6
0,12000,541766,587140,553766,55743,153784,1,2,2,2008,31.77075,-102.16407,10402,1,4,18,7,14,0,35.40801779,3,7,14,3,8065,8127,11,3,NA,6
0,10500,460288,437140,470788,44218,118940,1,2,2,2008,31.82823,-102.09806,10282,5,3,18,6,12,0,46.732,3,7,12,3,8008,8022,11,3,20,6
0,7500,527315,564100,534815,62803,155278,1,2,2,2008,31.79339,-102.16256,10005,4,3,5,5,10,0,37.72997991,1,7,10,3,8021,8215,11,3,20,6
0,12000,628140,650040,640140,52529,145941,3,27,2,2009,31.91716,-101.88929,9650,3,3,18,6,12,0,27.901,3,7,12,3,7296,7428,11,3,20,6
0,22400,0,538500,153212,NA,107300,1,3,2,2008,31.77224,-102.06153,10187,4,3,5,8,16,0,45.716,1,7,16,3,9675,9858,NA,3,NA,NA
NA,NA,NA,233100,NA,NA,66500,2,3,2,2008,31.68191,-102.01018,10220,NA,NA,26,3,5,NA,32.796,5,7,5,3,9990,10106,NA,1,NA,6
0,12000,577657,800820,589657,50173,120116,1,2,2,2008,31.8212,-102.0958,10320,1,3,18,7,14,0,28.252,3,7,14,3,7910,7918,11,3,20,6
0,10500,487235,582080,497735,62442,156658,1,2,2,2008,31.82661,-102.08886,10300,1,3,18,6,12,0,29.636,3,7,12,3,7847,8045,11,3,20,6
0,9000,417334,542416,426334,44016,106740,1,2,2,2009,31.79404,-102.0827,10485,1,3,18,5,10,0,55.82033012,3,7,10,3,7886,8039,11,3,20,6
0,12000,617151,680379,629151,67927,169359,1,2,2,2008,31.72217,-102.20576,10092,4,3,18,7,14,0,56.996,3,7,14,3,8016,8033,11,3,20,6
0,10500,552201,590620,562701,67654,139640,1,2,2,2009,31.71155,-102.20256,10083,4,3,18,6,12,0,12.528,3,7,12,3,7975,8074,11,3,20,6
0,10500,422264,404360,432764,54495,130880,1,2,2,2009,31.7112,-102.18869,10090,1,3,18,6,12,0,11.38,3,7,12,3,7854,8027,11,3,20,6
0,12000,636880,508180,648880,49597,138510,1,2,2,2008,31.73671,-102.19262,10205,3,3,11,7,14,0,47.458,2,7,14,3,8852,8878,11,3,20,6
0,12000,583426,561380,595426,45686,120907,1,2,2,2008,31.73623,-102.17925,10207,1,3,18,7,14,0,34.07126625,3,7,14,3,8027,8108,11,3,NA,6
0,9000,408373,444940,417373,54021,135548,1,2,2,2008,31.72616,-102.18947,10108,4,3,11,5,10,0,45.416,2,7,10,3,8546,8656,11,3,20,6
0,7500,315858,427820,323358,50148,117358,1,2,2,2009,31.72836,-102.18108,10105,4,3,18,4,8,0,35.288,3,7,8,3,7978,8090,11,3,20,6
0,10500,569065,637460,579565,52125,124624,1,2,2,2008,31.71912,-102.18716,10096,4,3,18,6,12,0,32.66,3,7,12,3,8025,8093,11,3,20,6
0,10500,538332,602400,548832,75642,192371,1,2,2,2008,31.72568,-102.1758,10104,4,3,18,6,12,0,40.388,3,7,12,3,7998,8158,11,3,20,6
0,16500,811300,750000,827800,811300,750000,1,10,2,2008,31.68939,-102.19964,10350,3,4,18,1,2,0,70.14,3,7,2,3,7846,10174,11,3,20,NA
0,26000,0,815400,964596,NA,77000,2,3,2,2008,31.66928,-102.09523,10055,1,3,18,8,16,0,16.964,3,7,16,3,9596,9700,NA,3,NA,6
0,11000,678552,642000,689552,157206,120000,2,3,2,2010,31.65527,-102.09061,10070,2,3,18,6,11,0,13.39959831,3,7,11,3,9760,9844,11,3,20,6
0,10000,0,849000,153212,NA,485000,2,3,2,2008,31.68374,-102.05087,10265,NA,NA,18,5,10,0,28.04,3,7,10,3,9376,9444,NA,3,NA,6
0,14000,598920,713000,612920,139986,120000,2,3,2,2010,31.69394,-102.07219,10175,3,3,18,6,12,0,11.7,3,7,12,3,9740,9825,11,3,20,6
0,10500,363372,878020,373872,41244,103400,3,27,2,2008,31.91074,-101.94972,9418,5,5,11,6,12,0,35.70501952,2,7,12,3,8040,8077,11,3,20,6
0,6000,218433,546640,224433,54402,130000,3,27,2,2009,31.73796,-101.82474,8915,3,2,3,4,8,0,24.6,1,5,8,3,7076,7265,11,3,20,6
0,4500,170103,456640,174603,48190,132292,3,27,2,2008,31.73613,-101.83289,9082,3,2,5,3,6,0,16.264,1,7,6,3,7133,7321,11,3,20,6
0,7500,396636,630812,404136,62508,144000,3,27,2,2008,31.73717,-101.82889,9086,3,2,18,5,10,0,42.724,3,7,10,3,7135,7306,11,3,20,6
0,17052,1141392,848110,1158444,1141392,848110,3,13,2,2009,31.86541,-101.96618,11030,4,6,6,1,2,0,48.39886208,2,1,2,3,8110,10932,11,3,20,NA
28728,15036,561330,761600,605094,561330,761600,3,13,2,2009,31.87247,-101.96851,10990,3,6,6,1,3,0,76.10923649,2,1,3,3,8136,10879,11,3,20,NA
0,15000,667611,763170,682611,41832,217545,1,27,2,2008,31.79245,-102.19753,10554,3,1,11,9,18,0,61.028,2,7,18,3,8866,8874,11,3,20,6
0,15036,723870,597980,738906,723870,597980,3,13,2,2009,31.86993,-101.96326,10890,4,6,6,1,2,0,49.59876072,2,1,2,3,8099,10776,11,3,NA,NA
0,5500,222380,550360,227880,56789,136575,3,27,2,2009,31.71281,-101.78596,8880,4,2,18,4,8,0,28.488,3,7,8,3,7028,7209,11,3,20,6
0,4250,155414,420186,159664,49404,133580,5,27,2,2009,31.69924,-101.79477,8872,3,2,18,3,6,0,27.54,3,7,6,3,7057,7223,11,3,20,6
0,5000,226756,555180,231756,56070,141815,3,27,2,2009,31.70992,-101.78092,8887,4,2,16,4,8,0,36.652,3,5,8,3,6994,7172,11,3,20,6
0,5000,196020,547660,201020,36168,131660,3,27,2,2009,31.70798,-101.78876,8897,3,2,18,4,8,0,20.196,3,7,8,3,7053,7215,11,3,20,6
502000,15000,0,478000,517000,502000,478000,1,12,2,2008,31.83922,-102.08248,10143,4,1,18,1,2,0,33.5106793,3,7,2,3,7988,10000,3,3,20,NA
1075580.1,18000,0,996000,1194000,1176000,927236,3,20,2,2009,31.89466,-101.91771,10672,3,4,18,1,2,0,66.556,3,7,2,3,7394,10300,9,3,NA,NA
0,12000,709611,688562,721611,51411,127802,2,27,2,2008,31.67222,-102.02027,10500,1,3,18,7,14,0,42.5222477,3,7,14,3,7695,7870,11,3,20,6
0,6840,214796,550040,221636,47947,133337,3,27,2,2009,31.76145,-101.90322,9188,1,3,16,4,8,0,14.988,3,5,8,3,7397,7587,11,3,20,6
0,9500,521978,567060,531478,57708,150785,3,27,2,2009,31.92418,-101.89152,9670,4,4,11,6,12,0,79.56669217,2,7,12,3,8059,8126,11,3,20,6
451000,12150,0,431000,463150,451000,431000,1,12,2,2008,31.77672,-102.05858,10291,4,3,18,1,2,0,42.052,3,7,2,3,7900,9899,3,3,20,NA
0,22092,839454,878070,861546,839454,878070,4,13,2,2009,31.96177,-101.77902,10480,4,4,13,1,2,0,71.876,3,1,2,3,6939,10337,11,3,20,NA
0,17000,710010,718000,727010,142002,120000,1,3,2,2010,31.73704,-102.05005,10245,3,4,18,6,12,0,31.08,3,7,12,3,9950,9970,11,3,20,6
0,16500,667968,710000,684468,122010,80000,1,3,2,2010,31.71104,-102.09558,10200,3,3,18,6,12,0,39.1,3,7,12,3,9940,10002,11,3,20,6
458200,26000,0,433600,586200,457700,433600,1,12,2,2009,31.76776,-102.06448,10089,3,3,18,1,3,0,22.104,3,7,3,3,7870,9911,3,3,20,NA
1075580.1,26000,0,NA,1408201.2,356496,NA,1,33,2,2009,31.7434,-102.2128,10500,1,5,4,7,14,0,60.824,1,6,14,3,7858,8014,3,NA,NA,NA
492900,13000,0,456500,505900,492400,456500,1,12,2,2009,31.83664,-102.07725,10150,4,4,18,1,3,0,57.436,3,7,3,3,8030,10008,3,3,9,NA
NA,NA,NA,482000,NA,NA,92000,1,3,2,2009,31.76519,-102.05924,10150,3,3,18,4,4,NA,15.84545683,3,7,4,3,9847,10026,NA,3,NA,6
549250,11500,0,488000,560750,548750,488000,1,12,2,2010,31.85388,-102.05201,10152,4,3,18,1,3,0,62.456,3,7,3,3,7944,10025,3,3,9,NA
65000,13000,467000,451000,545000,467000,451000,1,12,2,2009,31.84703,-102.04974,10155,3,4,18,1,3,0,43.372,3,7,3,3,8005,9968,11,3,NA,NA
0,12000,851123,857919,863123,35729,125000,1,27,2,2009,31.79952,-102.19981,10500,3,5,11,7,15,0,39.612,2,7,15,5,8642,8709,11,3,20,6
0,8568,871626,828220,880194,871626,828220,1,13,2,2010,31.71836,-102.08099,10575,4,4,11,1,2,0,48.46,2,7,2,3,8358,10478,11,3,20,NA
0,16500,976422,1032200,992922,50232,116460,2,27,2,2010,31.72803,-101.92556,10565,3,4,18,10,20,0,42.016,3,7,20,3,7472,7648,11,3,20,6
0,15000,857874,897850,872874,56238,144199,2,27,2,2010,31.72936,-101.93595,10895,3,3,11,9,18,0,39.588,2,7,18,3,8080,8202,11,3,20,6
0,2000,1026438,700740,1028438,23277.5,0,1,10,2,2011,31.79605,-102.11882,11140,1,3,13,1,2,0,60.616,3,1,1,1,10688,11039,1,NA,NA,NA
498300,11000,0,436450,509300,498300,436450,1,12,2,2010,31.84541,-102.03526,10170,4,6,18,1,2,0,43.112,3,7,2,3,8026,10014,3,3,NA,NA
500,11500,546237,508046,558237,546237,508046,1,12,2,2010,31.84877,-102.04194,10164,3,6,18,1,3,0,50.06,3,7,3,3,7974,10038,11,3,NA,NA
0,2750,56490,559956,153212,56490,559956,4,3,2,2010,31.94021,-101.80586,10506,3,2,4,1,2,0,25.856,1,6,2,3,6972,10338,11,3,20,6
0,3421,749897,486000,753318,68000,60000,3,29,2,2010,31.92395,-101.82149,10600,1,2,6,3,5,0,63.75034099,2,1,5,3,10154,10446,6,1,NA,1
0,23016,0,978251,153212,NA,927236,1,10,2,2010,31.85677,-102.1505,11100,3,1,13,1,2,0,72.36,3,1,2,3,7972,10920,NA,3,NA,NA
594500,10500,0,526500,605000,594500,526500,1,12,2,2010,31.67964,-102.19577,10194,4,3,18,1,2,0,41.076,3,7,2,3,7912,9915,3,3,NA,NA
502600,14000,0,486000,516600,502600,486000,1,12,2,2010,31.76113,-102.02638,10162,3,3,18,1,2,0,31.588,3,7,2,3,7828,9905,3,3,NA,NA
0,12000,895248,754572,907248,55482,107869,3,27,2,2010,31.84686,-101.95102,10635,3,4,10,7,14,0,45.164,2,6,14,3,8095,8210,11,3,20,6
0,12000,880846,614501,892846,NA,NA,3,27,2,2010,31.83735,-101.95706,10575,3,1,18,7,14,0,45.956,3,7,14,3,7888,8126,11,NA,NA,NA
0,15000,966497,1007299,981497,722117,569723,3,27,2,2011,31.82675,-101.92212,10590,3,3,10,4,8,0,112.904,2,6,8,3,8899,10442,6,3,9,NA
0,9000,910964,907957,919964,715572,458367,3,27,2,2010,31.83274,-101.92852,10610,3,3,11,3,6,0,44.276,2,7,6,3,9015,10318,6,3,9,NA
0,12000,921312,768442,933312,59892,90802,3,27,2,2010,31.85077,-101.93441,10580,3,2,11,7,14,0,72.46,2,7,14,3,8030,8120,11,3,20,1
