WellID,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,CLEARFORK..MAP.,SPRABERRY_U..MAP.,SPRABERRY_L..MAP.,WOLFCAMP..MA,WOLFCAMP_L..,WFMP_ATB..MA,CLINE..MAP.,STRAWN..MAP.,ATOKA..MAP.,BEND..MAP.,ATOKA_L..MAP,MISSISSIPPIA,WOODFORD..MA,DEVINOAN_UNC
636,6668,7488,8127,9125,9484,10001,NA,NA,NA,NA,NA,NA,NA,NA,6681.34,7542.76,8120.86,9133.25,9478.13,10008.05,10576.85,10874.49,11032.54,11122.72,11452.92,12061.73,12125.71,12206.06
639,6770,7654,8287,9221,9519,9920,10426.48,10677.93,10835.09,NA,NA,NA,NA,NA,6771.8,7655.91,8228.46,9218.07,9546.97,9921.86,10426.16,10677.21,10841.86,10945.97,11207.4,11700.09,11904.69,12008.49
641,6989,7770,8320,9139,9544,9784,NA,NA,NA,NA,NA,NA,NA,NA,6989.1,7760.97,8321.69,9145.36,9519.31,9785.08,10048.6,10274.28,10459.85,10504.33,10836.96,11371.35,11566.63,11679.83
642,6822,7721,8269,9238,9596,9956,NA,NA,NA,NA,NA,NA,NA,NA,6832.71,7728.42,8280.55,9248.21,9603.91,9947.03,10436.79,10690.75,10872.04,10950.39,11227.39,11736.91,11948.17,12032.88
645,5961,6990,7547,8533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5976.71,7002.74,7556.14,8536.11,8834.11,9127.18,9897.93,10236.22,10377.14,10405.69,10470.95,10839.34,11006.4,11084.31
646,7264,8073.48,8606,9389,9831.98,10087,10283,10498,10590,NA,NA,NA,NA,NA,7256.06,8063.8,8598.66,9379.76,9823.04,10083.03,10277.79,10519.49,10610.96,10785.02,10923.34,11420.61,11709.54,11825.83
647,6844,7718,8264,9182,9543,9945,NA,NA,NA,NA,NA,NA,NA,NA,6846.71,7739.36,8337.02,9228.77,9578.21,9949.11,10457.98,10659.23,10853.4,11004.67,11278.03,11832.45,12034.71,12108.73
648,6889,7772,8340,9259,9602,9928,10399.15,NA,NA,NA,NA,NA,NA,NA,6888.15,7783.94,8341.59,9258.95,9607.98,9934.31,10394.49,10555.73,10764.24,10803.08,11056.41,11830.01,12025.84,12104.94
649,NA,NA,NA,9087,9399,NA,10308.5,10590.55,10730.39,10820.45,NA,NA,NA,NA,6639.44,7505.01,8095.92,9067.79,9402.41,9771.29,10312.15,10577.1,10731.05,10810.21,10894.68,11255.47,11500.8,11615.35
650,6909,7787.27,8345.2,9255.72,9620.24,9927,NA,NA,NA,NA,NA,NA,NA,NA,6912.11,7790.88,8348.07,9259.09,9624.67,9928.37,10379.58,10617.54,10704.94,10866.11,11149.77,11692.69,11912.13,12013.75
651,6648,7526,8102,9120,9458,9771,10416,10756,10892,NA,NA,NA,NA,NA,6644.31,7527.29,8098.02,9115.33,9458.69,9785.35,10420.02,10748.99,10889.61,10935.96,11161.48,11601.32,11823.5,11904.38
652,6942,7755.65,8313.48,9251,9621,9984.53,10355.11,10603.72,NA,NA,NA,NA,NA,NA,6889.03,7750.41,8312.49,9252.07,9616.49,9972.88,10362.78,10609.66,10787.36,10930.75,11218.77,11697.98,11915.82,12013.68
653,6588,NA,NA,NA,NA,NA,10191.28,10423.83,10564.84,10641.53,10851.82,NA,NA,NA,6594.76,7443.42,8045.74,8985.21,9324.1,9749.91,10190.06,10433.44,10622.83,10639.25,10846.83,11195.84,11437.75,11559.84
655,6784,7614,8201,9185.1,9512,9935,NA,NA,NA,NA,NA,NA,NA,NA,6784.63,7664.07,8222.16,9188.04,9513.59,9931.26,10504.07,10807.48,10995.65,11039.28,11197.38,11940.22,12087.63,12149.56
656,6700,7590,8162,9167,9505,9878,NA,NA,NA,NA,NA,NA,NA,NA,6712.81,7597.58,8193.99,9173.76,9509.86,9885.66,10585.23,10883.08,11045.56,11081.91,11279.99,11991.16,12107.43,12160.85
657,6367,7243,7821,8812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6374.29,7244.63,7830.11,8815.54,9176.17,9514.82,10307.31,10555.6,10701.75,10759.91,10915.81,11304.25,11539.08,11591.66
658,6333,7210,7791,8788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6341.15,7210.99,7794.86,8790.03,9139.69,9471.86,10286.25,10537.93,10685.81,10730.96,10888.67,11262.43,11496.83,11563.46
659,6344,7208,7782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6342.93,7208.35,7782.76,8788.98,9131.16,9481.71,10273.46,10526.45,10675.35,10715.25,10873,11249.45,11481.69,11551.17
661,6883,7745,8293,9240.98,9568,9975.69,10319.51,10571,10733.59,10830.56,NA,NA,NA,NA,6867.86,7739.33,8291.31,9233.54,9561.56,9965.11,10315.18,10562.56,10730.78,10831.45,11127.75,11622.21,11818.68,11944.21
663,6785,7702,8248,9233,9547,9898,NA,NA,NA,NA,NA,NA,NA,NA,6796.99,7697.75,8249.55,9230.91,9538.6,9897.32,10363.8,10658.06,10808.8,10932.16,11266.6,11680.7,11901.64,11986.69
664,6694,7459,8124,9157,9516,9998,NA,NA,NA,NA,NA,NA,NA,NA,6701.88,7576.71,8206.51,9159.51,9498.16,9997.95,10576.96,10885.62,11044.58,11104.37,11381.25,12053.97,12131.04,12197.15
665,6762,7565,8204,9202,9570,9999,NA,NA,NA,NA,NA,NA,NA,NA,6760.09,7640.07,8211.46,9209.29,9569.7,10000.37,10630.2,10913.87,11072.8,11148.04,11338.88,12052.94,12148.88,12210.19
666,6621,7490,8059,9050,9402,9755,NA,NA,NA,NA,NA,NA,NA,NA,6623.84,7495.84,8070.7,9073.85,9411.65,9753.02,10463.62,10743.45,10882.48,10960.34,11203.01,11697.39,11897.72,11955.78
667,6705,7581,8150,9129,9503,9899,NA,NA,NA,NA,NA,NA,NA,NA,6707.28,7581.06,8200.72,9155.4,9495.03,9898.76,10510.88,10794.51,10962.45,11019.25,11266.37,11865.53,12023.55,12067.62
668,6799,7652,8234,9225,9569,10026,10543.79,10844.18,NA,NA,NA,NA,NA,NA,6758.14,7674.35,8279.32,9222.72,9557.12,10021.48,10543.73,10837.2,10919.45,11063.43,11314.01,11843.87,12026.57,12049.76
669,6165,7088,7659,8666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6186.27,7115.53,7686.8,8684.57,8991.14,9430.98,10166.87,10446.19,10598.05,10631.99,10772.67,11103.19,11348.02,11441.45
670,NA,7465,8035,9045,9373,NA,10292,10550,10685,NA,NA,NA,NA,NA,6620.95,7474.44,8042.36,9044.02,9370.13,9727.71,10273.85,10540.15,10671.79,10719.34,10909.59,11217.41,11477.79,11585.75
672,6735,7559,8174,9188,9520,9945,NA,NA,NA,NA,NA,NA,NA,NA,6734.4,7633.98,8197.85,9197.1,9546.02,9949.74,10618.65,10893.74,11054.75,11127.36,11275.37,11998.01,12110.11,12166.56
673,6658,7467,8098,9114,9464,9945,NA,NA,NA,NA,NA,NA,NA,NA,6680.01,7547.21,8176.99,9138.74,9475.78,9945.91,10525.32,10868.1,11030.28,11065.39,11342.1,12018.14,12103.42,12169.09
674,6852,7719,8280,9211,9559,9838,10379.02,NA,NA,NA,NA,NA,NA,NA,6850.65,7734.08,8289.69,9218.58,9575.58,9845.15,10382.13,10611.62,10814.87,10862.38,11145.73,11858.36,12049.45,12118.57
675,6698,7558,8136,9156,9503,9902,NA,NA,NA,NA,NA,NA,NA,NA,6703.87,7579.34,8188.84,9156.93,9493.57,9903.01,10496.63,10827.06,10994.01,11003.4,11235.52,11910.6,12047.13,12096.46
678,6694,7574,8131,9148,9485,9909,10417,NA,NA,NA,NA,NA,NA,NA,6700.96,7580.39,8140.46,9154.29,9492.03,9904.76,10409.89,10710.75,10869,10948.48,11144.45,11471.45,11723.49,11824.58
679,NA,7550,8108,9143,9449,NA,10429,10699.36,10838.18,10919.38,NA,NA,NA,NA,6679.47,7550.71,8111.2,9143.22,9452.79,9855.93,10439.22,10686.95,10843.51,10919.21,11118.63,11437.72,11697.94,11796.14
680,6890,7763,8365,9273,9622,9922,NA,NA,NA,NA,NA,NA,NA,NA,6888.83,7783.17,8341.69,9270.76,9620.17,9925.64,10471.55,10644.14,10897.75,10860.25,11107.57,11901.96,12073.81,12153.51
684,7108,7942.92,8495,9375.66,9765.28,10025,10296,10614.21,10779.55,NA,NA,NA,NA,NA,7102,7946.63,8476.4,9377.76,9760.54,10019.17,10294.99,10601.79,10780.3,10920.36,11034.91,11502.6,11710.61,11834.41
685,6108,7103,7649,8632,8897,9212,NA,NA,NA,NA,NA,NA,NA,NA,6112.44,7109.84,7653.2,8631.33,8885.21,9218.85,9967.97,10280.71,10413.97,10440,10516.39,10838.96,11092.64,11173.91
686,6075,7014,7597,8577,8844,9178,NA,NA,NA,NA,NA,NA,NA,NA,6074.67,7069.56,7615.26,8593.17,8861.45,9159.81,9933.26,10253.44,10379.04,10417.06,10488.63,10823.18,11064,11144.05
687,6193,7132,7685,8697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6179.81,7134.46,7688.56,8701.39,8998.36,9403.76,10199.51,10475.87,10624.64,10657.73,10800.84,11151.81,11370.54,11462.88
691,6683,7576,8139,9145,9503,9926,10387,10677,10852.28,NA,NA,NA,NA,NA,6669.77,7572.05,8135.5,9142.38,9498.67,9913.6,10385.95,10682.43,10869.33,10921.16,11166.17,11589.61,11806.14,11913.57
692,6709,7612,8171,9175,9519,9837,10397,10725,10853,NA,NA,NA,NA,NA,6699.35,7602.47,8166.36,9167.87,9511.69,9830.84,10398.27,10719.18,10852.53,10904.11,11206.03,11650.65,11860.62,11964.57
693,6193,7110,7682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6196.96,7123.04,7694.17,8692.22,8999.36,9439.51,10174.5,10453.96,10605.89,10639.74,10780.32,11110.35,11355.19,11448.89
694,6703,7567,8150,9159,9496,9864,NA,NA,NA,NA,NA,NA,NA,NA,6704.01,7584.67,8206.61,9158.88,9501.4,9862.15,10560.6,10856.07,11018.2,11054.23,11249.38,11954.88,12078.11,12129.42
696,6693,7628,8191,9200,9501,9826,10458.01,10722.56,NA,NA,NA,NA,NA,NA,6719,7647.92,8209.1,9199,9527.5,9827.43,10457.44,10746.87,10897.75,10984.45,11264.49,11719.94,11921.91,12003.67
698,6838,7748,8281,9195,9570,9908,NA,NA,NA,NA,NA,NA,NA,NA,6838.77,7733.95,8293.18,9225.77,9573.07,9901.7,10410.09,10647.11,10844.47,10891.81,11183.41,11878.55,12063.33,12127.18
699,6582,7429,8033,9031,9399,9977,NA,NA,NA,NA,NA,NA,NA,NA,6589.86,7452.97,8074.82,9051.09,9396.95,9977.73,10509.55,10800.85,10970.82,10982.98,11226.89,11888.88,11985,12067.43
701,NA,7700.32,8255.67,9241,9560.91,9948.22,10367.87,10642.61,10775.72,NA,NA,NA,NA,NA,6816.53,7698.18,8257.64,9238.02,9557.38,9946.33,10367.07,10640.98,10776.7,10899.79,11138.76,11681.47,11880.81,11976.96
704,6669,7541,8123,9126,9482,9858,NA,NA,NA,NA,NA,NA,NA,NA,6684.24,7548.63,8140.6,9133.84,9484.75,9862.52,10462.91,10801.67,10966.71,10978.67,11223.66,11861.37,12014.12,12062.02
708,6712,7571,8154,9163,9491,9873,NA,NA,NA,NA,NA,NA,NA,NA,6711.62,7574.05,8169.47,9154.85,9493.84,9872.39,10504,10820.09,10986.28,11008.8,11250.03,11892.74,12041.05,12088.48
709,6670,7556,8118,9140,9436,9803,NA,NA,NA,NA,NA,NA,NA,NA,6670.01,7549.72,8131.76,9124.01,9460.51,9810.12,10458.54,10751.71,10917.73,10992.53,11258.71,11803.71,11973.23,12016.97
710,6708,7559,8142,9151,9509,9861,NA,NA,NA,NA,NA,NA,NA,NA,6707.05,7570.21,8183.32,9149.9,9496.29,9864.8,10487.77,10817.19,10983.08,10999.13,11243.36,11883.87,12034.37,12082.11
711,6439,7277,7976,8813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6438.83,7298.25,8017.22,8851.85,9124.04,9473.81,10038.41,10299.54,10430.46,10492.13,10621.96,10984.46,11243.93,11357.81
712,6768,7676,8250,9222,9570,NA,10544,10869,11042,11138,NA,NA,NA,NA,6768.81,7674.39,8248.17,9221,9569.96,9990.69,10544.68,10869.83,11042.25,11138.08,11254.5,12015.6,12133.33,12197.93
713,6748,7567,8129,9134,9494,9814,10463.33,10776,NA,NA,NA,NA,NA,NA,6660.29,7568.96,8136.76,9135.84,9494.7,9814.88,10464.48,10771.2,10924.18,11021.01,11258.92,11669.22,11881.24,11956.2
714,6653,7493,8127,9099,9445,9790,10488.71,10745.08,10892.69,NA,NA,NA,NA,NA,6652.54,7511.06,8129.99,9090.5,9426.46,9789.51,10486.4,10734.2,10894.57,10968.01,11228.48,11725.16,11913.69,11986.65
715,6981,7808,8389,9272,9647,9864,NA,NA,NA,NA,NA,NA,NA,NA,6992.42,7821.16,8399.87,9258.12,9633.25,9855.15,10165.79,10420.85,10605.68,10731.66,11029.46,11513.24,11750.18,11844.18
718,6827,7704,8261,9302,9581,9983,NA,NA,NA,NA,NA,NA,NA,NA,6830.19,7717.37,8318.71,9232.22,9584.71,9982.99,10412.58,10670.37,10807.33,11065.03,11343.1,11850.24,12048.75,12054.12
720,6688,7547,8114,9124,9506,9857,NA,NA,NA,NA,NA,NA,NA,NA,6678.56,7568.64,8166.92,9129.66,9487.67,9848.74,10412.12,10775.32,10950.34,11041.88,11288.04,11694.73,11893.24,11948.69
721,6830,7713,8277,9224,9578,9887,NA,NA,NA,NA,NA,NA,NA,NA,6850.19,7721.48,8282.85,9229.98,9576.98,9889.77,10465.62,10723.11,10919.95,10953.24,11236.08,11920.49,12093.74,12149.3
725,NA,7671,8235,9202,9496,9996,10400.29,10641.26,10819.37,NA,NA,NA,NA,NA,6769.67,7668.99,8222.96,9204.94,9539.53,9994.79,10400.78,10675.07,10821.11,10940.97,11181.86,11682.9,11894.42,11989.65
726,7178,8033,8586,9446.86,9892.7,9961.11,10427,10758.9,NA,NA,NA,NA,NA,NA,7176.02,8028.61,8585.51,9445.71,9884.95,9962.8,10427.07,10751.57,10924.55,11146.15,11238.4,11559.23,11755.32,11877.95
729,6875,7761,8324,9258,9598,9991,NA,NA,NA,NA,NA,NA,NA,NA,6866.22,7762.51,8356.22,9243.48,9602.6,9989.84,10417.19,10613.16,10809.14,10938.3,11207.31,11792.87,11996.01,12084.79
731,6068.61,6948.98,7512.57,8516.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6063.58,6950.66,7514.56,8518.02,8819.61,9303.65,10180.39,10506.16,10659.44,10693.99,10860.81,11202.24,11360.42,11430.43
732,6847,7748,8303,9225,9579,9913,NA,NA,NA,NA,NA,NA,NA,NA,6848.31,7751.19,8307.41,9234.14,9583.72,9916.06,10446,10652.61,10852.05,10870.4,11148.87,11891.39,12078.03,12144.53
738,6826,NA,8277,9209,9559,NA,NA,NA,NA,NA,NA,NA,NA,NA,6821.23,7721.03,8278.36,9211.3,9559.39,9898.08,10421.54,10648.99,10843.92,10875.27,11161.48,11877.23,12059.28,12121.68
739,NA,7674.93,8237.35,9225.79,9565.84,9934,10354.49,10662.84,10779.96,NA,NA,NA,NA,NA,6799.91,7677.12,8238.38,9227.76,9560.94,9939.14,10359.94,10661.41,10786.74,10911.79,11144.14,11675.33,11875.84,11968.73
740,6906,7782,8350,9248,9593,10002,NA,NA,NA,NA,NA,NA,NA,NA,6909.3,7786.76,8352.5,9251.48,9596.76,10010.76,10335.34,10588.02,10716.04,10751.55,10971.07,11810.25,12009.88,12092.58
743,6951,7847,8373,9297,9640,10094,NA,NA,NA,NA,NA,NA,NA,NA,6949.46,7829.15,8377.93,9297.8,9633.65,10094.25,10369.77,10547,10758.77,10762.87,10997.57,11824.29,12020.16,12105.38
744,6641,7535,8226,9126,9450,9825,10493.66,10755.28,NA,NA,NA,NA,NA,NA,6651.91,7523.7,8147.51,9103.78,9454.58,9825.15,10494.97,10758.19,10921.41,10989.54,11252.26,11771.12,11952.83,12003.93
745,6786,7682,8226,9231,9594,10044,10525,10844,NA,NA,NA,NA,NA,NA,6763.88,7678.99,8253.11,9226.47,9577.29,10034.81,10527.89,10836.03,10906.4,11058.57,11315.63,11830.54,12016.77,12040.18
747,6599,NA,NA,NA,NA,NA,10191.73,10428.75,10544.89,10638.48,10829.3,NA,NA,NA,6595.24,7443.94,8051.58,8986.2,9328.08,9743.72,10191.43,10437.56,10626.82,10637.14,10829.04,11198.38,11442.93,11558.97
750,6745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6744.35,7658.1,8235.47,9217.9,9579.28,10038.62,10629.62,10906.51,11067.33,11149.22,11254.48,11984.22,12106.12,12161.32
752,6715,7573,8151,9155,9549,9896,NA,NA,NA,NA,NA,NA,NA,NA,6714.46,7596.31,8222.9,9177.21,9530.84,9892.15,10520.51,10826.3,10993.64,11015.91,11242.92,11911.09,12049.49,12097.61
753,6717,7552,8041,9123,9544,9875,NA,NA,NA,NA,NA,NA,NA,NA,6716.91,7586.35,8206.5,9163.17,9502.17,9875.16,10556.58,10835.88,10999.78,11042.49,11240.26,11921.08,12057.81,12104.91
756,6827,7675,8283,9190,9551,9953,10408.47,NA,NA,NA,NA,NA,NA,NA,6824.24,7719.92,8319.85,9211.16,9560.66,9946.24,10409.72,10589.75,10790.46,10916.55,11204.67,11805.8,12002.13,12069.69
757,6795,7688,8240,9195,9546,9871,NA,NA,NA,NA,NA,NA,NA,NA,6816.73,7688.56,8241.41,9198.06,9546.38,9872.57,10444.9,10750.88,10928.22,10999.57,11273.28,11916.93,12085.18,12132.71
758,6782,7678,8247,9197,9529,9867,NA,NA,NA,NA,NA,NA,NA,NA,6786.99,7673.22,8227.51,9186.39,9532.06,9875.47,10377.97,10701.35,10867.93,10976.91,11288.39,11871.85,12048.86,12090.08
759,6814,7708,8260,9210,9560,9860,NA,NA,NA,NA,NA,NA,NA,NA,6817.77,7714.07,8315.48,9205.46,9554.12,9857.13,10404.69,10605.14,10801.17,10903.63,11201.72,11829.33,12020.45,12081.5
760,6650,7517,8093,9094,9468,9958,NA,NA,NA,NA,NA,NA,NA,NA,6651.51,7522.59,8149.49,9104.69,9451.26,9955.33,10459.55,10776.23,10938.67,10969.7,11222.64,11816.89,11982.37,12031.34
761,6637,7504,8095,9103,9455,9873,NA,NA,NA,NA,NA,NA,NA,NA,6637.67,7508.83,8128.25,9095.11,9448.58,9867.81,10459.41,10752.98,10910.41,10964.06,11219.62,11766.37,11945.73,11996.65
763,7249,8076,8618,9398.86,9879.68,10170.75,10211,10717.96,NA,NA,NA,NA,NA,NA,7244.88,8059.51,8607.28,9379.1,9858.05,10130.96,10223.1,10664.44,10845.85,10765.56,10911.09,11417.34,11696.32,11810.64
764,6732,7545,8143,9136,9424,9842,NA,NA,NA,NA,NA,NA,NA,NA,6730.17,7570.79,8179.58,9137.92,9486.02,9845.35,10497.33,10802.48,10968.51,11041.8,11298.14,11853.56,12023,12063.92
765,6894,7747,8314,9236,9547,10055,NA,NA,NA,NA,NA,NA,NA,NA,6871.76,7753.93,8314.44,9237.81,9546.79,10052.59,10441.64,10610.36,10872.52,10893.94,11135.95,11834.33,11988.16,12079.84
766,6894,7740,8264,9219,9560,10048,NA,NA,NA,NA,NA,NA,NA,NA,6872.24,7755.2,8303.41,9215.74,9538.83,10047.09,10400.39,10544.5,10817.58,10887.07,11150.19,11777.41,11932.94,12027.32
767,NA,7787,8344,9315,9642,10061.13,10415,10746,10940.5,11013.31,11240,NA,NA,NA,6915.64,7787.45,8345.93,9322.01,9645.53,10060.82,10415.75,10740.46,10925.28,11011.19,11239.35,11755.57,11912.58,12014.88
770,6787,7682,8252,9246,9594,10080,10602,10905,11066,11171,NA,NA,NA,NA,6762.71,7676.68,8247.93,9239.07,9591.8,10071.38,10600.87,10905.43,11066.21,11169.44,11299.3,12043.09,12150.3,12214.29
771,6768,7665,8233,9227,9568,10026,10567,10882,11040,11133,NA,NA,NA,NA,6757.41,7667.69,8235.41,9227.37,9572.14,10027.69,10567.24,10885.97,11045.17,11134.53,11258.43,12007.04,12124,12185.36
772,6917,7776.32,8347.91,9265.69,9572.05,9898,10310.46,10553.32,10707.87,10833.62,NA,NA,NA,NA,6911.11,7774.36,8345.13,9263.98,9573.66,9904.27,10310.42,10553.84,10714.56,10834.21,11107.47,11611.27,11796.67,11934.13
776,6812,7705,8276,9236,9594,9863,NA,NA,NA,NA,NA,NA,NA,NA,6812.08,7701.8,8257.09,9231.38,9585.58,9864.17,10437.16,10697.82,10880.14,10959.8,11233.74,11743.2,11951.3,12031.99
778,6803,7669,8230,9154.02,9548,9923,10350.48,10612.66,10774.53,10909.05,NA,NA,NA,NA,6801.8,7683.99,8242.92,9224.48,9551.77,9926.69,10353.99,10633.15,10799.53,10909.43,11171.74,11674.5,11883.82,11973.19
779,6883,7738,8305,9228,9556,9916,10292,10545,10697.97,10831.32,NA,NA,NA,NA,6879.48,7741.3,8306.57,9230.92,9558.89,9921.68,10293.65,10546.86,10704.6,10832.4,11128.86,11611.57,11807.35,11935.42
780,6841,7700,8290,9235,9579,9910,NA,NA,NA,NA,NA,NA,NA,NA,6842.54,7732.01,8294.22,9234.08,9578,9909.34,10462.28,10696.82,10898.08,10919.78,11201.21,11908.52,12084.4,12143.43
781,6321,7214,7771,8781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6329.62,7215.95,7795.96,8797.63,9121.95,9497.36,10230.64,10486.38,10635.54,10673.02,10822.58,11254.1,11465.17,11531.12
782,6832,7720,8339,9225,9586,9978,10407.93,NA,NA,NA,NA,NA,NA,NA,6837.06,7750.01,8339.63,9227.41,9584.2,9977.59,10408.16,10597.78,10801.55,10927.94,11200.21,11796.69,11998.3,12082.88
787,6739,7596,8209,9224,9575,9986,NA,NA,NA,NA,NA,NA,NA,NA,6733.55,7621.94,8212.14,9194.16,9555.19,9992.59,10610.46,10896.7,11054.49,11143.41,11369.17,12065.25,12149.48,12216.05
788,6650,7563,8116,9132,9491,9847,10475,10778,10945,NA,NA,NA,NA,NA,6692.59,7568.4,8141.91,9134.85,9493.09,9852.01,10463.45,10779.06,10942.01,11032.2,11287.84,11721.87,11915.88,11965.06
790,6193,7120,7707,8708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6192.21,7131.71,7705.36,8710.94,9009.49,9403.99,10202.68,10478.98,10630.74,10656.14,10802.32,11155.6,11376.66,11469.83
796,6167,7058,7628,8648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6179.34,7064.85,7640.83,8646.16,8965.02,9402.41,10073.23,10348.5,10490.38,10526.12,10656.29,11140.91,11255.62,11355.97
797,6718,7541,8207,9196,9546,9993,NA,NA,NA,NA,NA,NA,NA,NA,6721.57,7608.9,8204.85,9182.7,9540.34,9991.01,10607.58,10892.25,11048.33,11136.51,11403.19,12071.44,12148.59,12219.15
803,6645,7369,7982,9137,9461,10022,NA,NA,NA,NA,NA,NA,NA,NA,6649.13,7513.81,8134.02,9117.12,9471.71,10016.54,10463.61,10831.49,10991.41,11010.22,11281.7,11961.55,12053.12,12119.52
804,6652,7457,7965,9095,9462,9996,NA,NA,NA,NA,NA,NA,NA,NA,6637.67,7514.23,8108.41,9114.23,9464.25,9999.52,10476.86,10830.75,10990.7,11015.82,11292.21,11961.93,12051.11,12120.48
805,NA,7774,8324,9279,9603,10011.96,10354,10620,10807,10899.67,11137,NA,NA,NA,6935.17,7775.01,8327.53,9277.72,9605.17,10012.11,10354.92,10621.69,10812.61,10900.03,11138.38,11643.17,11860.77,11982.63
809,NA,7701.66,8259.06,9227.3,9539.04,9941.61,10389.65,10672.07,10824.35,NA,NA,NA,NA,NA,6814.62,7699.34,8257.27,9222.91,9539.93,9941.43,10386.75,10664.13,10817.77,10927.13,11263.19,11670.45,11890.5,11980.31
810,6940,7773,8315,9263,9641,9938,10388,10644,NA,NA,NA,NA,NA,NA,6878.38,7771.12,8322.8,9267.15,9644.7,9942.71,10391.92,10648.94,10796.61,10930.38,11215.83,11727.42,11946.1,12039.38
817,6937,7762,8349,9249,9614,9984,NA,NA,NA,NA,NA,NA,NA,NA,6937.64,7809.85,8358.81,9274.25,9600.87,9986.26,10378.81,10499.83,10806.71,10805.34,11076.1,11817.34,12005.7,12092.87
818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6772.08,7663.18,8226.64,9198.11,9521.3,9951.14,10355.47,10655.51,10838.82,10917.38,11186.79,11665.92,11882.99,11971.05
819,6792,7685,8237,9234,9543,9908,10326,NA,NA,NA,NA,NA,NA,NA,6787.19,7470.84,8026.2,9018.9,9332.48,9906.67,10324.43,10445.99,10593.37,10706.89,10956.03,11467.97,11679.9,11970.43
820,6706,7595,8162,9182,9497,9865,10543.37,NA,NA,NA,NA,NA,NA,NA,6711.75,7601.74,8188.32,9180.36,9520.33,9867.98,10543.55,10812.14,10977.85,11035.86,11246.17,11887.68,12037.97,12080.49
821,6787,7684,8244,9220,9529,9843,10336,NA,NA,NA,NA,NA,NA,NA,6787.74,7682.83,8246.64,9222.04,9533.2,9862.37,10338.99,10662.21,10813.57,10926.66,11211.15,11691.07,11912.12,11990.25
823,6740,7635,8204,9200,9545,9943,10410,NA,NA,NA,NA,NA,NA,NA,6756.97,7635.79,8202.2,9202.87,9547.82,9938.09,10410.62,10680.65,10850.89,10947.11,11132.99,11575.34,11794.71,11901.19
824,6617,7505,8082,9093,9433,9732,10471.25,NA,NA,NA,NA,NA,NA,NA,6619.96,7506.89,8120.69,9087.93,9430.01,9736.86,10470.48,10747.43,10888,10961.82,11193.68,11645.79,11858.31,11925.28
826,7171,7991,8566,9364,9692,NA,10192,NA,NA,NA,NA,NA,NA,NA,7170.13,7993.77,8565.53,9365.93,9697.57,9967.73,10187.55,10526.52,10741.77,10851.31,11220.75,11835.29,12094.85,12196.32
827,6749,7676,8212,9202,9522,9955,NA,NA,NA,NA,NA,NA,NA,NA,6748.74,7658.88,8265.65,9200.8,9533.41,9959.46,10498.47,10770.57,10858.71,11034.49,11297.26,11801.67,11993.51,12013.86
829,7225,8042.29,NA,9411.31,9859.38,9886.46,10341,NA,NA,NA,NA,NA,NA,NA,7227.67,8048.29,8607.82,9419.06,9866.8,9890.03,10342.44,10737.25,11183.38,11126.97,11092.54,11588.36,11839.19,11953.52
830,7217,8052.3,NA,9396.33,9853.6,9900.45,NA,10685.83,NA,NA,NA,NA,NA,NA,7220.17,8048.04,8608.48,9399.3,9859.24,9914.25,10327.05,10700,11111.09,11070.48,11060.32,11589.08,11846.05,11960.49
831,6682,7598,8155,9155,9491,9824,NA,NA,NA,NA,NA,NA,NA,NA,6680.12,7590.18,8154.08,9152.01,9497.33,9823.43,10467.36,10759.43,10925.16,11021.84,11282,11687.41,11894.29,11971.46
832,NA,7565,8128,9127,9460,NA,10317,NA,NA,NA,NA,NA,NA,NA,6665.59,7566.24,8127.98,9130.74,9465.35,9737.01,10318.63,10604.62,10748.98,10847.09,11035.54,11433.62,11666.31,11774.32
833,6688,7549,8139,9150,9496,NA,10469,NA,NA,NA,NA,NA,NA,NA,6673.88,7538.08,8113.12,9126.84,9464.02,9830.25,10403.38,10655.72,10807.53,10881.69,11089.12,11397.44,11665.31,11761.85
835,6641,7508,8067,9082,9417,NA,10421,NA,NA,NA,NA,NA,NA,NA,6641.03,7506.66,8067.43,9080.19,9417.42,9761.83,10375.01,10623.88,10771.52,10843.76,11062.62,11353.53,11626.74,11726.2
